# label=ulnar_deviation
# trial=17
# subject=handback_single
# captured_at=20260412_031458
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
84322,-2398,-200,-7650,376,901,-93
84332,-2438,-212,-7646,337,813,-62
84342,-2280,-242,-7604,331,710,11
84352,-2178,-178,-7620,344,625,39
84362,-2224,-268,-7596,349,505,36
84372,-2174,-186,-7678,333,378,26
84382,-2314,-150,-7700,291,227,-119
84392,-2444,-222,-7642,386,-33,-109
84402,-2444,-222,-7642,386,-33,-109
84412,-2460,-200,-7616,555,102,-76
84422,-2440,-228,-7568,558,183,-51
84432,-2448,-246,-7562,521,223,-63
84442,-2426,-252,-7464,468,208,-32
84452,-2466,-260,-7498,420,178,0
84462,-2436,-306,-7482,381,180,0
84472,-2520,-278,-7544,324,201,-11
84482,-2498,-232,-7546,268,220,15
84492,-2496,-240,-7620,217,278,42
84502,-2478,-258,-7694,181,343,-20
84512,-2508,-200,-7746,198,380,-57
84523,-2520,-198,-7688,266,397,-62
84533,-2454,-178,-7602,340,414,-63
84543,-2356,-226,-7602,397,401,-63
84553,-2398,-222,-7538,402,375,-57
84563,-2404,-270,-7550,364,350,-29
84573,-2404,-280,-7518,301,323,11
84583,-2398,-258,-7608,235,336,15
84593,-2376,-256,-7654,212,361,3
84603,-2434,-196,-7650,204,395,-9
84613,-2428,-196,-7678,232,403,-46
84623,-2418,-194,-7744,291,382,-106
84633,-2458,-194,-7664,363,333,-138
84643,-2432,-194,-7578,422,280,-136
84653,-2428,-238,-7560,451,233,-137
84663,-2436,-222,-7558,430,227,-106
84673,-2432,-230,-7564,364,252,-64
84683,-2402,-240,-7594,283,332,-52
84694,-2478,-170,-7668,231,413,-56
84704,-2402,-178,-7726,243,474,-55
84714,-2360,-232,-7642,288,486,-30
84724,-2386,-204,-7620,336,431,-32
84734,-2384,-224,-7632,361,332,-33
84744,-2362,-226,-7644,348,239,-51
84754,-2412,-184,-7668,329,162,-121
84764,-2484,-218,-7666,353,121,-127
84774,-2424,-250,-7592,393,156,-124
84784,-2426,-194,-7552,421,215,-113
84794,-2444,-220,-7514,411,255,-71
84804,-2364,-282,-7586,262,315,-19
84814,-2404,-230,-7678,194,314,-56
84824,-2404,-230,-7678,194,314,-56
84834,-2390,-176,-7672,227,302,-37
84844,-2370,-154,-7696,305,299,-20
84854,-2330,-144,-7676,385,265,-28
