# label=supination
# trial=11
# subject=handback_single
# captured_at=20260412_032251
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
52822,-1506,-406,-9404,-6938,1355,14796
52832,-1098,-102,-9556,-9780,2479,13026
52842,-1322,204,-9076,-11871,3124,11205
52852,-640,380,-8820,-13284,4874,9792
52862,460,526,-8598,-13946,6992,8693
52872,900,596,-8424,-14040,8551,7791
52882,1364,790,-8326,-14113,9121,7222
52892,2140,1100,-8432,-14775,8787,7243
52902,2320,1282,-8210,-16014,7463,7423
52912,2398,1960,-8162,-17336,6096,7057
52922,2428,2930,-8002,-18224,3954,5917
52932,2362,3380,-8076,-18414,1935,4339
52942,2240,3746,-7548,-18244,435,2906
52952,1966,4014,-7290,-17397,-520,2050
52962,1686,4064,-6792,-16068,-1454,1761
52972,1462,4014,-6502,-15187,-2053,2002
52982,1326,4000,-6240,-14850,-2381,2431
52992,1280,4320,-5950,-15183,-2367,2815
53002,1502,4664,-5678,-15897,-2120,2898
53012,1840,5374,-4952,-17711,436,2980
53022,1454,5658,-4274,-17863,800,2762
53032,1976,5838,-3612,-17667,567,2201
53042,1956,5918,-3132,-17600,37,1496
53052,2174,6532,-2690,-17533,-253,928
53062,1904,6544,-2032,-16638,-1104,517
53072,2302,7174,-1860,-15735,-2432,376
53082,1786,8054,-860,-14444,-2887,-94
53092,2134,8018,-914,-12813,-3079,-503
53102,1936,8406,-544,-10719,-3298,-921
53112,2288,7648,-1406,-7941,-3484,-778
53122,2298,7832,-750,-5859,-2290,-1387
53132,3024,7770,-992,-4792,-2203,-2892
53142,2574,7218,-888,-3655,-1999,-4113
53152,2128,7678,-698,-3419,-1506,-5335
53163,2106,7552,-676,-3474,-1084,-6751
53173,1410,7878,-248,-3242,-1837,-7976
53183,1180,8302,-230,-2060,-2475,-8977
53193,732,8626,-92,-536,-2505,-9757
53203,114,8760,-4,1698,-2067,-10337
53213,118,8262,-422,4129,-1496,-10814
53223,204,7560,-828,6117,-788,-11132
53233,142,6614,-1278,7512,47,-11281
53243,-260,6020,-1916,8056,634,-11462
53253,-720,6024,-2066,7590,240,-11558
53263,-1362,6498,-2106,6719,-366,-11504
53273,-2090,7230,-1872,6193,-927,-11240
53283,-2700,7814,-1754,6697,-1102,-10818
53293,-3306,7888,-1858,8473,-578,-10291
53303,-3432,7618,-1948,10841,527,-9874
53313,-2858,7110,-2192,13232,2576,-9699
53323,-2046,6010,-2618,15201,5183,-9777
53334,-1608,5170,-3064,16615,6893,-9952
53344,-1386,4546,-3342,17055,6736,-10228
53354,-1422,4370,-4184,16682,5279,-10593
53364,-1940,4282,-4412,16441,3035,-11059
53374,-2698,4184,-4786,16125,122,-11154
53384,-3792,4186,-5094,16478,-2270,-10788
53394,-4876,4148,-5332,17294,-3717,-10088
53404,-5470,3680,-5550,18398,-4448,-9048
53414,-5022,2148,-6022,20522,-1689,-6844
53424,-5022,2148,-6022,20522,-1689,-6844
53434,-4372,840,-6278,20577,2486,-5106
53444,-3870,470,-6582,19407,3331,-4202
53454,-3626,-22,-7006,17496,2052,-3236
53464,-3928,-160,-7376,15276,-28,-2323
53474,-4508,-64,-7598,13214,-2361,-1492
53484,-5464,174,-7566,11477,-3487,-446
53494,-5952,268,-8040,10309,-3779,1016
53504,-6124,330,-8214,9678,-2456,2586
53514,-5908,-282,-7992,9337,383,3837
53524,-5304,-780,-7862,9195,3430,4630
53534,-4546,-880,-7822,9265,5683,4937
53544,-3758,-890,-7784,9229,6673,5327
53554,-3314,-710,-7686,9001,6511,5914
53564,-3172,-658,-7794,8692,5630,7044
53574,-3240,-704,-7644,8387,4850,8740
53584,-3114,-1062,-7254,8022,4327,10935
53594,-3056,-1436,-7352,7782,4126,13229
53604,-2010,-1898,-7564,7712,4789,14782
53614,-1676,-1806,-7832,7157,4221,14669
53624,-1794,-1602,-8118,6766,2959,13494
53634,-1218,-1316,-8364,5648,1530,11747
53644,-1372,-1042,-8400,4515,-15,10105
53654,-1274,-940,-8536,3100,-1440,8919
53664,-1622,-882,-8506,1523,-3272,8282
53675,-1728,-862,-8390,1,-4109,8019
53685,-1702,-894,-8388,-1042,-4300,7738
53695,-1760,-808,-8432,-1505,-3892,7344
53705,-1844,-758,-8464,-1774,-3250,6800
53715,-1666,-640,-8434,-1855,-2563,6149
53725,-1418,-594,-8426,-1670,-1724,5509
53735,-988,-516,-8480,-1424,-824,4884
53745,-750,-448,-8260,-1266,-96,4118
53755,-634,-360,-8054,-1376,297,3370
53765,-566,-182,-8080,-1189,815,2734
53775,-586,-126,-7916,-721,401,2235
53785,-660,-22,-7778,-578,-514,2029
53795,-508,134,-7716,-401,-1043,1907
53805,-556,112,-7678,-144,-1445,1798
53815,-668,-10,-7666,142,-1589,1732
53825,-718,72,-7686,268,-1739,1721
53835,-794,46,-7644,411,-1857,1648
53846,-834,80,-7638,473,-2042,1576
53856,-956,134,-7656,590,-2358,1423
53866,-1128,234,-7682,229,-2585,1233
53876,-1300,166,-7708,81,-2530,1253
53886,-1338,186,-7684,5,-2289,1377
53896,-1334,192,-7674,-81,-1998,1502
53906,-1296,170,-7748,-134,-1795,1600
53916,-1204,188,-7720,-64,-1638,1677
53926,-1118,164,-7770,125,-1563,1725
53936,-1030,212,-7782,361,-1605,1790
53946,-990,140,-7730,523,-1714,1889
53956,-992,96,-7742,579,-1952,1984
53966,-1024,144,-7794,563,-2287,2114
53976,-1022,162,-7796,444,-2672,2337
53986,-1070,166,-7798,317,-3025,2576
53996,-1108,228,-7756,234,-3323,2728
54006,-1208,224,-7876,266,-3544,2733
54016,-1194,382,-7838,486,-3673,2637
54026,-1206,472,-7740,740,-3671,2446
54036,-1066,226,-7726,1116,-3542,2050
54046,-1044,-28,-7780,1646,-3163,1609
54056,-1122,-88,-7832,2364,-2793,1353
54066,-1052,-140,-7896,2908,-2496,1313
54076,-1052,-260,-7824,2995,-2213,1542
54086,-938,-96,-7756,2780,-2006,1935
54096,-810,-78,-7852,2408,-1856,2200
54106,-650,-96,-7982,1952,-1735,2232
54116,-562,-158,-8010,1560,-1832,2014
54126,-614,-178,-8016,1342,-2151,1743
54136,-738,-184,-7968,1297,-2631,1493
54146,-828,-164,-7920,1414,-2984,1287
54156,-902,-152,-7904,1595,-3236,1099
54166,-998,-306,-7924,1741,-3328,1021
54176,-940,-340,-7904,1774,-3204,1068
54187,-958,-422,-7984,1690,-2982,1173
54197,-900,-462,-8012,1538,-2770,1299
54207,-812,-482,-8044,1356,-2578,1409
54217,-830,-490,-8080,1199,-2485,1526
54227,-840,-446,-7994,1100,-2523,1631
54237,-736,-390,-8038,994,-2601,1681
54247,-824,-412,-8058,863,-2682,1660
54257,-822,-432,-8086,800,-2787,1583
54267,-926,-486,-8076,818,-2925,1496
54277,-972,-422,-7962,909,-3029,1437
54287,-966,-468,-7976,978,-3016,1375
54297,-962,-498,-7914,1038,-2902,1335
54307,-874,-450,-7928,1110,-2548,1454
54317,-874,-450,-7928,1110,-2548,1454
54327,-808,-468,-7958,760,-2485,1817
54337,-724,-520,-8004,450,-2605,2018
54347,-730,-502,-8010,111,-2803,2087
54358,-874,-384,-8110,-178,-3069,2017
54368,-932,-318,-8116,-340,-3293,1918
54378,-928,-308,-8100,-367,-3358,1802
54388,-878,-322,-8086,-263,-3314,1692
54398,-864,-380,-7996,-87,-3200,1615
54408,-804,-374,-8012,106,-3030,1604
54418,-752,-414,-7976,276,-2848,1675
54428,-664,-390,-7936,419,-2741,1769
54438,-620,-466,-7898,552,-2757,1894
54448,-606,-370,-7962,624,-2852,2047
54458,-644,-286,-7960,592,-3004,2178
54468,-614,-216,-7972,505,-3161,2261
54478,-576,-232,-8026,501,-3231,2301
54488,-490,-268,-8086,648,-3234,2291
54498,-568,-340,-8104,934,-3249,2246
54508,-620,-394,-8078,1236,-3362,2229
54518,-714,-506,-8052,1374,-3487,2218
54528,-746,-456,-7976,1307,-3599,2247
54538,-764,-414,-7916,1056,-3578,2322
54548,-692,-388,-7868,687,-3376,2343
54558,-720,-262,-7874,343,-3189,2356
54568,-744,-282,-7834,109,-3124,2428
54578,-698,-308,-7950,49,-3190,2487
54588,-832,-206,-7884,166,-3410,2540
54598,-882,-234,-7854,410,-3639,2555
54608,-788,-340,-7848,686,-3726,2496
54618,-830,-322,-7858,955,-3641,2454
54628,-784,-334,-7842,1115,-3500,2454
54638,-742,-254,-7844,1087,-3351,2454
54648,-756,-320,-7824,942,-3308,2403
54658,-866,-278,-7776,719,-3404,2329
54668,-814,-374,-7784,566,-3561,2281
