# label=ulnar_deviation
# trial=16
# subject=handback_single
# captured_at=20260412_031453
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
79072,-2380,-588,-7630,242,558,-55
79082,-2290,-592,-7664,285,454,-93
79092,-2292,-584,-7712,341,379,-135
79102,-2294,-570,-7820,400,325,-172
79112,-2316,-588,-7630,450,316,-157
79122,-2288,-574,-7544,471,312,-101
79132,-2258,-604,-7592,446,326,-25
79142,-2258,-644,-7612,390,340,-32
79152,-2374,-586,-7692,352,344,-63
79162,-2400,-606,-7636,352,332,-71
79172,-2292,-586,-7594,381,324,-54
79182,-2334,-624,-7554,404,293,-61
79192,-2414,-610,-7524,392,223,-81
79202,-2478,-624,-7548,354,135,-81
79212,-2422,-622,-7508,288,128,-53
79222,-2410,-606,-7532,206,228,-10
79232,-2322,-604,-7658,116,407,-1
79242,-2374,-574,-7750,77,564,-62
79252,-2354,-512,-7718,244,539,-140
79262,-2284,-486,-7646,400,408,-156
79272,-2254,-554,-7612,547,273,-143
79282,-2284,-556,-7578,594,186,-131
79292,-2274,-576,-7506,553,177,-75
79302,-2218,-640,-7520,439,241,3
79312,-2316,-678,-7654,275,339,5
79322,-2366,-672,-7674,184,372,-24
79332,-2376,-620,-7744,208,363,-21
79342,-2362,-570,-7600,283,319,-20
79352,-2354,-546,-7536,362,246,-4
79362,-2288,-592,-7526,379,183,6
79372,-2346,-600,-7596,311,141,-45
79382,-2434,-596,-7678,232,111,-93
79392,-2464,-552,-7684,202,132,-103
79403,-2408,-544,-7582,231,223,-83
79413,-2370,-528,-7566,292,341,-57
79423,-2322,-574,-7604,345,422,-20
79433,-2260,-574,-7594,356,455,5
79443,-2252,-626,-7646,313,391,-46
79453,-2354,-610,-7748,278,260,-146
79463,-2430,-590,-7636,305,138,-172
79473,-2426,-542,-7610,370,111,-151
79483,-2356,-572,-7628,406,173,-114
79493,-2368,-562,-7612,418,281,-107
79503,-2402,-576,-7676,399,370,-115
79513,-2306,-554,-7624,387,421,-109
79523,-2264,-562,-7642,386,427,-63
79533,-2286,-604,-7586,371,387,-69
79543,-2304,-590,-7592,358,324,-46
79553,-2326,-600,-7628,341,271,-4
79563,-2370,-622,-7680,322,255,-32
79574,-2448,-626,-7614,332,258,-72
79584,-2390,-596,-7618,351,278,-84
79594,-2370,-588,-7554,362,308,-69
79604,-2344,-626,-7564,342,330,-67
79614,-2402,-602,-7604,315,334,-73
79624,-2372,-600,-7564,297,356,-52
79634,-2278,-630,-7594,292,411,-41
79644,-2294,-566,-7650,276,450,-41
79654,-2336,-524,-7652,286,389,-109
79664,-2336,-524,-7652,286,389,-109
79674,-2322,-572,-7618,386,258,-110
79684,-2382,-578,-7660,423,212,-117
79694,-2368,-584,-7608,433,216,-124
79704,-2342,-570,-7546,413,255,-99
79714,-2270,-600,-7540,375,319,-64
79724,-2340,-612,-7578,324,370,-52
79734,-2330,-570,-7634,291,401,-55
79744,-2356,-582,-7622,299,398,-34
79754,-2318,-594,-7606,316,380,-10
79764,-2290,-590,-7594,322,363,-12
79774,-2382,-580,-7628,310,321,-76
79784,-2394,-620,-7676,323,274,-106
79794,-2392,-572,-7640,348,254,-113
79804,-2338,-590,-7572,382,270,-121
79814,-2344,-600,-7574,409,288,-130
79824,-2332,-608,-7520,430,320,-115
79834,-2300,-604,-7608,419,349,-89
79844,-2294,-616,-7540,364,361,-83
79854,-2276,-602,-7570,298,365,-61
79864,-2332,-598,-7594,255,368,-55
79874,-2336,-584,-7614,236,357,-35
79884,-2342,-602,-7664,242,352,-34
79894,-2340,-624,-7664,276,338,-92
79904,-2364,-568,-7680,345,306,-128
79915,-2336,-532,-7580,424,278,-133
79925,-2306,-576,-7508,453,266,-123
79935,-2336,-574,-7542,442,266,-129
79945,-2316,-622,-7542,401,258,-93
79955,-2328,-638,-7616,349,291,-33
79965,-2316,-660,-7648,293,355,-17
79975,-2330,-608,-7638,262,402,-54
79985,-2364,-598,-7650,270,415,-57
79995,-2250,-576,-7620,301,401,-52
80005,-2338,-604,-7658,335,352,-72
80015,-2380,-596,-7680,374,266,-91
80025,-2364,-588,-7650,400,223,-96
80035,-2328,-590,-7558,404,220,-101
80045,-2354,-610,-7546,395,271,-83
80055,-2336,-618,-7594,367,324,-63
80065,-2312,-612,-7634,335,383,-31
80075,-2282,-624,-7626,316,406,-17
80086,-2286,-630,-7614,287,394,-25
80096,-2344,-592,-7614,325,281,-94
80106,-2320,-560,-7580,364,237,-96
80116,-2326,-640,-7552,381,223,-88
80126,-2362,-622,-7652,373,238,-103
80136,-2348,-602,-7614,358,264,-124
80146,-2332,-588,-7594,343,304,-112
80156,-2300,-586,-7534,344,355,-80
80166,-2330,-594,-7698,344,382,-92
80176,-2324,-578,-7568,365,374,-96
80186,-2292,-606,-7566,389,351,-51
80196,-2182,-614,-7562,368,335,-10
80206,-2322,-678,-7572,318,314,-19
80216,-2350,-624,-7636,279,276,-28
80226,-2356,-634,-7592,245,264,-11
80236,-2360,-616,-7668,239,282,-41
80246,-2394,-582,-7702,274,302,-111
80256,-2350,-546,-7650,332,314,-134
80266,-2284,-540,-7598,374,323,-119
80276,-2268,-572,-7572,389,295,-95
80286,-2302,-622,-7576,390,259,-79
80296,-2340,-614,-7590,370,235,-70
80306,-2288,-650,-7630,352,244,-51
80316,-2314,-606,-7556,329,293,-45
80326,-2306,-616,-7578,304,343,-39
80336,-2348,-618,-7604,270,356,-56
80346,-2346,-594,-7628,279,336,-36
80356,-2344,-598,-7596,287,302,-44
80366,-2356,-638,-7648,310,283,-82
