# label=radial_deviation
# trial=3
# subject=handback_single
# captured_at=20260412_031140
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
10795,-682,-514,-7890,926,690,-198
10805,-694,-476,-7840,906,438,-167
10815,-734,-432,-7834,823,-30,-95
10825,-842,-474,-7896,829,-259,-77
10835,-940,-502,-7902,807,-346,-88
10845,-968,-580,-7928,780,-370,-114
10855,-1038,-502,-7912,767,-269,-150
10865,-994,-556,-7984,739,52,-173
10875,-896,-504,-7916,739,347,-176
10885,-844,-472,-8006,761,528,-150
10895,-794,-478,-8026,781,579,-129
10905,-766,-428,-7972,781,529,-119
10915,-830,-498,-8044,768,413,-100
10925,-824,-430,-7962,730,304,-89
10935,-774,-490,-7986,735,255,-61
10945,-848,-424,-7980,803,108,-54
10955,-864,-538,-7982,905,48,-44
10966,-876,-520,-8046,991,49,-14
10976,-904,-570,-8092,1041,-42,8
10986,-880,-586,-8078,1060,-57,-3
10996,-838,-616,-8070,1041,11,-9
11006,-802,-634,-8076,976,94,-14
11016,-844,-612,-8048,877,80,-22
11026,-880,-600,-7982,748,38,-28
11036,-914,-562,-7974,656,-3,-31
11046,-938,-542,-7976,631,4,-18
11056,-918,-548,-7868,653,101,1
11066,-928,-556,-7918,702,207,19
11076,-934,-580,-7984,755,283,35
11086,-868,-586,-7964,790,335,44
11096,-832,-558,-7934,793,322,54
11106,-842,-562,-7962,792,305,74
11116,-794,-540,-7948,793,255,79
11126,-862,-584,-8030,809,189,53
11136,-908,-614,-8000,816,120,2
11146,-910,-570,-7976,816,38,-21
11156,-910,-574,-8022,784,59,-24
11166,-932,-574,-7978,747,145,-24
11176,-892,-566,-8020,714,258,-25
11186,-892,-596,-7936,684,305,0
11196,-906,-566,-7918,666,278,11
11206,-890,-574,-7982,631,182,16
11216,-918,-526,-7924,594,123,17
11226,-912,-560,-7916,586,107,26
11236,-880,-472,-7976,621,109,35
11246,-866,-526,-7936,660,87,43
11256,-908,-590,-7950,697,-50,39
11266,-908,-590,-7950,697,-50,39
11276,-876,-628,-8056,525,-120,-9
11286,-954,-568,-8048,433,-112,-37
11296,-976,-532,-8026,373,-55,-59
11307,-958,-502,-8046,328,28,-88
11317,-880,-452,-8002,279,129,-111
11327,-832,-374,-8004,257,195,-88
11337,-754,-338,-7928,249,130,-57
11347,-782,-328,-7918,260,-78,-38
11357,-836,-306,-7832,278,-341,-17
11367,-912,-292,-7906,302,-562,-22
11377,-966,-360,-8012,334,-630,-36
11387,-1042,-336,-7922,328,-514,-55
11397,-990,-260,-7924,283,-288,-89
