# label=extension
# trial=1
# subject=handback_single
# captured_at=20260412_031049
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
4963,-252,2176,-7588,-1280,-385,391
4973,-250,2238,-7490,-1387,-517,456
4983,-378,2196,-7466,-1457,-510,376
4993,-378,2196,-7466,-1457,-510,376
5003,-366,2270,-7442,-1475,-548,118
5013,-428,2238,-7416,-1498,-542,116
5023,-400,2318,-7464,-1417,-406,179
5033,-364,2360,-7542,-1242,-195,286
5043,-236,2334,-7556,-923,-78,370
5053,-222,2326,-7602,-576,-254,392
5063,-312,2244,-7554,-303,-496,228
5073,-314,2260,-7578,-91,-699,53
5083,-372,2260,-7648,-33,-758,-23
5093,-322,2326,-7724,-199,-649,-11
5103,-280,2330,-7722,-435,-390,18
5113,-272,2358,-7690,-603,-158,37
5123,-132,2396,-7708,-637,-68,47
5133,-140,2358,-7652,-550,-142,58
5143,-200,2350,-7704,-379,-337,59
5153,-232,2310,-7698,-235,-508,38
5163,-340,2248,-7798,-125,-560,23
5173,-428,2224,-7778,-90,-532,-42
5183,-442,2194,-7768,-116,-399,-101
5193,-384,2208,-7840,-155,-196,-132
5203,-406,2220,-7846,-196,-52,-145
5213,-368,2220,-7858,-282,5,-151
5223,-310,2246,-7826,-292,-42,-128
5233,-408,2228,-7840,-248,-222,-89
5243,-396,2200,-7806,-180,-368,-48
5253,-494,2150,-7784,-136,-458,-14
5263,-524,2154,-7810,-162,-490,25
5273,-524,2188,-7746,-307,-427,45
5283,-352,2262,-7750,-453,-288,60
5293,-412,2280,-7728,-556,-180,48
5303,-354,2326,-7772,-632,-157,3
5313,-332,2326,-7710,-633,-190,-11
5323,-324,2338,-7656,-594,-287,0
5334,-330,2374,-7612,-521,-348,15
5344,-296,2356,-7668,-423,-349,19
5354,-336,2336,-7620,-292,-301,20
5364,-294,2312,-7610,-160,-277,5
5374,-336,2316,-7596,-43,-279,-35
5384,-356,2256,-7616,40,-316,-93
5394,-400,2286,-7678,90,-323,-120
5404,-366,2272,-7684,97,-281,-129
5414,-390,2226,-7676,69,-224,-129
5424,-372,2262,-7656,44,-185,-115
5434,-344,2298,-7606,37,-193,-111
5444,-390,2216,-7680,60,-276,-148
5454,-400,2238,-7674,78,-289,-128
5464,-428,2242,-7684,105,-290,-91
5474,-436,2246,-7686,122,-299,-62
5484,-482,2138,-7704,157,-295,-46
5494,-450,2098,-7736,179,-300,-41
5504,-452,2100,-7804,190,-277,-46
5514,-490,2074,-7786,186,-250,-54
5524,-420,2082,-7816,143,-185,-53
5534,-432,2098,-7808,69,-115,-64
