# label=ulnar_deviation
# trial=13
# subject=handback_single
# captured_at=20260412_031437
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
63310,-3462,-106,-7362,397,106,-29
63320,-3614,-48,-7304,472,-46,-101
63330,-3686,-32,-7246,578,-163,-135
63340,-3604,-42,-7150,664,-151,-173
63350,-3568,-42,-7066,712,-76,-175
63360,-3534,-68,-7014,687,47,-131
63370,-3440,-84,-6944,592,186,-26
63380,-3414,-60,-6870,442,294,50
63390,-3426,-116,-7002,264,326,63
63400,-3480,-94,-7116,123,301,26
63410,-3518,-86,-7242,58,250,-17
63420,-3596,-70,-7214,76,198,23
63430,-3602,-42,-7174,131,167,13
63440,-3620,-48,-7116,191,138,-41
63450,-3598,-66,-7042,225,108,-42
63460,-3522,-58,-7050,192,115,4
63470,-3450,-6,-7092,115,163,23
63480,-3542,4,-7134,36,204,-3
63490,-3574,20,-7188,-20,234,-15
63500,-3574,-12,-7174,-22,269,11
63510,-3598,48,-7198,55,293,-8
63520,-3576,6,-7268,178,318,-2
63531,-3538,40,-7248,283,369,0
63541,-3480,60,-7232,347,404,-16
63551,-3470,26,-7170,372,388,-30
63561,-3468,10,-7022,359,333,-4
63571,-3518,-14,-7044,324,288,-7
63581,-3572,0,-7138,288,233,-39
63591,-3586,34,-7248,276,219,-107
63601,-3598,26,-7292,304,274,-124
63611,-3524,26,-7264,350,374,-106
63621,-3450,40,-7182,416,463,-126
63631,-3516,26,-7190,460,471,-166
63641,-3552,6,-7098,483,390,-161
63651,-3550,-32,-7138,489,272,-169
63661,-3568,-14,-7170,478,192,-162
63671,-3554,24,-7136,470,196,-103
63681,-3468,26,-7106,449,303,-60
63691,-3472,-24,-7128,414,432,-43
63702,-3482,-12,-7246,395,503,-39
63712,-3562,0,-7194,430,378,-71
63722,-3556,-50,-7108,484,262,-72
63732,-3532,-54,-7114,527,206,-71
63742,-3566,-86,-7014,517,202,-77
63752,-3610,-118,-7034,453,232,-94
63762,-3534,-78,-7086,348,297,-91
63772,-3556,-60,-7122,239,389,-39
63782,-3486,-48,-7196,169,477,-30
63792,-3478,28,-7196,152,518,-15
63802,-3424,-4,-7186,177,488,-7
63812,-3466,-12,-7202,235,405,-3
63822,-3502,4,-7154,274,265,5
63832,-3500,8,-7122,299,152,-6
63842,-3616,-24,-7126,304,101,-38
63852,-3602,8,-7152,290,127,-46
63862,-3584,-18,-7128,277,234,-43
63872,-3552,-22,-7136,257,375,-39
63882,-3520,16,-7188,254,482,-57
63892,-3492,52,-7202,274,518,-61
63902,-3436,46,-7138,295,497,-37
63912,-3418,36,-7228,332,451,-42
63922,-3416,36,-7104,370,371,-36
63932,-3492,0,-7126,379,300,-28
63942,-3484,-36,-7156,368,254,-50
63952,-3504,6,-7108,346,235,-37
63962,-3538,18,-7190,326,268,-26
63972,-3522,-16,-7136,302,313,-21
63982,-3578,-34,-7188,316,332,-49
63992,-3602,-2,-7160,338,325,-77
64002,-3538,16,-7132,352,316,-56
64012,-3492,-28,-7120,355,335,-23
64022,-3468,14,-7150,343,375,-15
64032,-3456,4,-7142,301,410,-7
64043,-3420,0,-7212,253,411,-6
64053,-3466,-4,-7226,219,369,2
64063,-3510,-2,-7296,242,291,-81
64073,-3672,-2,-7258,319,194,-115
64083,-3622,18,-7216,409,152,-101
64093,-3522,10,-7134,484,207,-129
64103,-3532,4,-7186,526,290,-152
64113,-3476,6,-7138,508,365,-150
64123,-3528,26,-7160,437,423,-116
64133,-3450,-38,-7066,359,426,-74
64143,-3428,-8,-7122,293,415,-9
64153,-3398,0,-7138,259,412,49
64163,-3536,-22,-7332,244,352,18
64173,-3536,-22,-7332,244,352,18
64183,-3670,26,-7254,409,193,-123
64193,-3566,-10,-7120,505,204,-130
64203,-3488,-26,-7026,556,263,-156
64214,-3480,-32,-7058,528,328,-124
