# label=ulnar_deviation
# trial=9
# subject=handback_single
# captured_at=20260412_031416
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
42298,-3462,-836,-7244,-295,478,122
42308,-3348,-764,-7208,-304,423,107
42318,-3242,-662,-7160,-267,485,204
42328,-3188,-622,-7206,-286,611,253
42338,-3408,-694,-7346,-320,694,254
42348,-3210,-598,-7328,-349,733,202
42358,-3094,-596,-7348,-376,769,199
42368,-3088,-658,-7506,-355,854,229
42378,-3092,-674,-7488,-119,796,110
42388,-3072,-726,-7540,4,803,20
42398,-3054,-668,-7484,189,547,-123
42408,-3030,-656,-7374,349,336,-183
42418,-3018,-614,-7330,491,301,-145
42428,-3098,-624,-7216,550,227,-103
42438,-3136,-620,-7246,565,174,-39
42448,-3144,-666,-7206,516,146,53
42458,-3130,-634,-7234,437,163,98
42468,-3132,-674,-7314,394,231,108
42478,-3216,-684,-7348,380,326,75
42488,-3210,-752,-7356,417,325,2
42498,-3346,-778,-7324,497,203,-89
42508,-3304,-772,-7230,611,30,-114
42518,-3266,-742,-7166,684,-54,-70
42528,-3260,-730,-7108,672,-6,-28
42539,-3256,-696,-7142,570,113,-27
42549,-3296,-726,-7080,412,245,-7
42559,-3308,-716,-7142,254,329,66
42569,-3300,-712,-7194,149,385,96
42579,-3300,-694,-7282,123,440,76
42589,-3288,-692,-7332,142,502,9
42599,-3336,-716,-7318,230,511,-32
42609,-3166,-624,-7300,430,513,-56
42619,-3124,-620,-7260,466,493,-45
42629,-3124,-620,-7260,466,493,-45
42639,-3100,-648,-7282,385,367,-51
42649,-3112,-712,-7250,327,246,-43
42659,-3136,-638,-7234,282,169,-19
42669,-3272,-788,-7282,269,147,-34
42679,-3232,-692,-7286,309,174,-67
42689,-3240,-676,-7212,332,232,-92
42699,-3278,-722,-7242,344,245,-78
42710,-3294,-742,-7248,364,246,-61
42720,-3208,-730,-7258,371,249,-85
42730,-3224,-698,-7188,376,251,-91
42740,-3224,-686,-7162,359,256,-45
42750,-3212,-698,-7152,280,251,-21
42760,-3176,-702,-7192,188,244,-1
42770,-3248,-720,-7278,87,232,-37
42780,-3342,-672,-7252,43,222,-91
42790,-3250,-688,-7302,105,232,-85
42800,-3242,-678,-7322,205,273,-65
42810,-3228,-666,-7318,294,299,-73
42820,-3182,-680,-7252,343,298,-77
42830,-3260,-660,-7220,325,243,-120
42840,-3242,-668,-7218,291,165,-132
42850,-3216,-684,-7240,258,129,-109
42860,-3278,-718,-7216,229,147,-133
42870,-3296,-682,-7246,237,196,-141
42880,-3306,-682,-7264,246,262,-139
42890,-3264,-674,-7258,268,299,-111
42900,-3256,-674,-7250,274,352,-53
42910,-3266,-652,-7266,267,397,-34
42920,-3298,-612,-7236,264,404,-33
42930,-3118,-678,-7290,265,398,8
42940,-3176,-630,-7250,239,376,-2
42950,-3222,-710,-7306,197,330,-53
42960,-3256,-696,-7300,191,254,-97
42970,-3300,-676,-7320,223,213,-114
42980,-3288,-618,-7292,290,193,-110
42990,-3210,-676,-7262,353,244,-61
43000,-3140,-618,-7200,370,319,-10
43010,-3132,-632,-7268,311,372,-6
43020,-3198,-664,-7264,228,342,-25
43030,-3222,-724,-7238,182,281,-13
43040,-3234,-634,-7258,168,207,-12
43051,-3298,-678,-7376,283,182,-93
43061,-3290,-630,-7336,378,209,-124
43071,-3302,-612,-7304,451,246,-147
43081,-3278,-614,-7188,500,277,-135
43091,-3202,-638,-7252,493,302,-106
43101,-3192,-626,-7224,441,313,-102
43111,-3164,-718,-7202,365,315,-70
43121,-3212,-702,-7326,290,303,-63
43131,-3306,-704,-7188,234,256,-46
43141,-3318,-728,-7304,227,226,-29
43151,-3322,-652,-7314,266,232,-73
43161,-3240,-654,-7284,332,258,-78
43171,-3284,-604,-7328,395,290,-119
43181,-3282,-622,-7240,445,296,-137
43191,-3268,-602,-7196,469,276,-122
43201,-3220,-604,-7276,457,244,-111
43211,-3270,-624,-7232,409,228,-99
43222,-3260,-682,-7158,360,240,-38
43232,-3240,-740,-7228,294,289,-9
43242,-3318,-736,-7282,247,330,-46
43252,-3344,-688,-7270,255,346,-75
43262,-3326,-662,-7274,307,359,-116
43272,-3332,-620,-7342,401,367,-142
43282,-3224,-608,-7286,488,375,-131
43292,-3156,-606,-7214,495,408,-110
43302,-3156,-646,-7250,445,381,-105
43312,-3246,-678,-7178,354,305,-91
43322,-3198,-728,-7238,295,232,-43
43332,-3234,-712,-7194,263,208,-18
43342,-3288,-740,-7244,245,233,-2
43352,-3360,-776,-7340,248,288,-13
43362,-3414,-680,-7342,276,326,-67
43372,-3278,-628,-7332,322,342,-85
43382,-3214,-598,-7284,365,378,-108
43392,-3190,-618,-7218,379,420,-111
43402,-3068,-632,-7208,351,413,-48
43412,-3214,-714,-7208,276,346,-31
43422,-3320,-712,-7246,222,230,-38
43432,-3238,-686,-7256,211,165,-3
43442,-3234,-686,-7268,215,204,-11
43452,-3270,-674,-7266,221,263,-12
43462,-3322,-752,-7264,261,322,-20
43472,-3344,-618,-7278,349,327,-88
43482,-3344,-618,-7278,349,327,-88
43492,-3224,-634,-7282,390,338,-96
43502,-3172,-622,-7166,377,375,-78
43512,-3226,-650,-7254,340,346,-55
43522,-3240,-734,-7210,290,307,-23
43532,-3220,-664,-7242,261,272,-16
43542,-3296,-728,-7278,263,286,-22
43552,-3314,-620,-7284,303,328,-50
43563,-3248,-620,-7264,356,376,-56
43573,-3230,-672,-7272,372,398,-62
43583,-3226,-628,-7334,366,388,-81
43593,-3254,-646,-7276,341,339,-92
43603,-3220,-650,-7230,343,293,-77
43613,-3216,-664,-7276,343,275,-79
43623,-3330,-664,-7188,359,276,-66
43633,-3188,-700,-7208,368,308,-30
43643,-3228,-680,-7260,358,347,-45
43653,-3240,-694,-7286,346,376,-62
43663,-3274,-658,-7324,354,378,-93
43673,-3232,-654,-7272,374,374,-112
43683,-3162,-652,-7244,401,376,-85
43693,-3216,-666,-7236,396,374,-71
43703,-3212,-704,-7206,343,330,-32
43713,-3212,-666,-7274,297,288,-15
43723,-3262,-674,-7278,272,262,-38
43734,-3316,-676,-7282,290,275,-54
43744,-3228,-640,-7270,334,324,-63
43754,-3232,-662,-7308,380,372,-86
43764,-3232,-650,-7298,407,375,-118
43774,-3268,-654,-7270,438,333,-124
43784,-3248,-648,-7232,455,290,-114
43794,-3232,-648,-7188,466,253,-100
43804,-3190,-674,-7180,453,268,-40
43814,-3166,-742,-7166,394,290,-12
43824,-3228,-752,-7272,291,299,-30
43834,-3332,-726,-7266,243,269,-39
43844,-3344,-726,-7256,258,259,-37
43854,-3278,-664,-7282,292,304,-36
43864,-3222,-634,-7330,321,382,-58
43874,-3256,-566,-7320,359,430,-117
43884,-3220,-596,-7248,379,407,-115
43894,-3184,-670,-7280,389,297,-87
43904,-3184,-670,-7280,389,297,-87
43914,-3228,-654,-7220,383,253,-55
43924,-3212,-720,-7214,286,263,-10
43934,-3336,-748,-7288,234,261,-20
43944,-3350,-704,-7282,237,262,-42
43954,-3276,-680,-7282,277,303,-64
43964,-3242,-674,-7270,367,355,-87
43974,-3176,-584,-7228,400,398,-91
43984,-3180,-668,-7214,393,410,-72
43994,-3220,-652,-7210,347,338,-65
44004,-3252,-652,-7164,260,274,-17
44014,-3182,-674,-7102,169,258,62
44024,-3238,-742,-7220,66,284,78
44034,-3358,-686,-7262,-29,315,22
44044,-3372,-668,-7330,-42,356,2
44054,-3378,-616,-7310,25,401,-10
44064,-3214,-636,-7298,132,469,-31
44075,-3176,-568,-7336,249,527,-80
44085,-3128,-610,-7348,341,546,-125
44095,-3108,-590,-7256,374,488,-124
44105,-3154,-618,-7272,372,368,-99
44115,-3140,-610,-7282,354,253,-57
44125,-3196,-642,-7254,348,205,-26
