# label=supination
# trial=13
# subject=handback_single
# captured_at=20260412_032302
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
63322,1988,5740,-2986,-15307,-2898,-4263
63332,1592,5952,-2740,-14854,-2747,-4806
63342,1736,6348,-2558,-14173,-2418,-5308
63352,1448,6638,-2184,-13458,-2237,-5782
63362,1218,6966,-1996,-12667,-1805,-6221
63372,734,7068,-1678,-11450,-1670,-6768
63382,360,7312,-1326,-9870,-1731,-7440
63392,-22,7344,-1042,-8257,-1617,-8241
63403,-244,7292,-872,-6605,-1328,-9249
63413,-394,7498,-754,-3658,-11,-11903
63423,-486,7630,-842,-2272,774,-13140
63433,-1174,7714,-752,-576,952,-13953
63443,-1400,7692,-942,1157,593,-14568
63453,-1972,7616,-952,3005,403,-15005
63463,-2532,7488,-1128,5207,-127,-15335
63473,-2970,7140,-1332,7439,-737,-15535
63483,-3498,6650,-1514,9692,-986,-15459
63493,-3670,6130,-1910,11772,-757,-15212
63503,-4224,5366,-2380,13605,-212,-14842
63513,-4282,4772,-2596,15077,496,-14539
63523,-4244,4326,-2932,16271,1113,-14313
63533,-4142,3870,-3328,17452,1861,-13805
63543,-4472,3562,-3480,18218,1818,-13280
63553,-4962,3348,-3692,18676,1527,-12574
63563,-5270,2780,-4126,19135,1179,-11701
63574,-5260,2042,-4334,19478,1187,-10658
63584,-5848,1420,-4694,19919,1531,-9483
63594,-5864,1048,-5142,19702,1734,-8432
63604,-5842,762,-5462,19072,1873,-7473
63614,-6216,484,-6062,18538,1875,-6555
63624,-6288,600,-6276,17707,1841,-5416
63634,-6434,250,-6338,17353,2134,-4143
63644,-6382,-302,-6540,17304,2955,-2713
63654,-6296,-708,-6614,17428,3691,-1423
63664,-5906,-1336,-6860,17683,4235,-415
63674,-5252,-1962,-7012,17554,4742,234
63684,-5000,-2110,-7372,17078,4773,601
63694,-4994,-2136,-7458,15695,3865,1341
63704,-5150,-2156,-7814,14031,2516,2632
63714,-5312,-2220,-7978,12205,930,4378
63724,-5934,-2180,-8282,10525,-318,6552
63734,-6134,-2156,-8332,8855,-523,9065
63744,-6130,-2444,-8270,7458,-110,11569
63754,-5730,-2880,-8064,6451,918,13833
63764,-4828,-3194,-7792,5951,2373,15180
63774,-3428,-2974,-8018,5457,3383,15094
63784,-2756,-2554,-8312,4874,3777,13534
63794,-2638,-2152,-8440,3750,2993,11543
63804,-2810,-1934,-8378,2329,1454,10266
63814,-2874,-1758,-8252,1094,-238,9837
63824,-2912,-1528,-8116,-7,-1624,9991
63834,-2924,-1270,-7854,-834,-2220,10331
63844,-2538,-1108,-7760,-1328,-2071,10512
63854,-2124,-974,-7610,-1677,-1747,10180
63864,-2182,-594,-7816,-1907,-2350,7081
63874,-2182,-594,-7816,-1907,-2350,7081
63884,-2652,-406,-7806,-1406,-4821,4441
63894,-2872,-264,-7558,-1022,-4816,4053
63904,-2720,-194,-7262,-956,-4165,4058
63915,-2970,-102,-7172,-893,-3306,4135
63925,-2690,-70,-6984,-910,-1551,4152
63935,-2482,114,-7010,-957,70,4092
63945,-1996,174,-6994,-883,856,3758
63955,-1816,368,-7198,-912,488,3037
63965,-1824,428,-7134,-755,-569,2143
63975,-2314,490,-7130,-523,-1739,1472
63985,-2380,512,-6992,-308,-1857,1153
63995,-2622,470,-6974,-74,-1837,1129
64005,-2800,452,-6904,19,-1557,1297
64015,-2688,418,-6952,0,-920,1608
64025,-2660,478,-7012,-193,-353,1937
64035,-2314,522,-7060,-353,74,2186
64045,-2122,602,-7124,-318,130,2253
64055,-2014,614,-7224,-42,-328,2171
64065,-1944,574,-7284,312,-1234,2009
64075,-2062,442,-7348,563,-2278,1580
64086,-2406,410,-7400,629,-3197,1173
64096,-2586,342,-7450,687,-3635,1038
64106,-2722,314,-7432,587,-3647,1125
64116,-2768,272,-7480,435,-3201,1339
64126,-2832,262,-7572,259,-2602,1543
64136,-2762,322,-7580,122,-2009,1694
64146,-2524,390,-7698,82,-1633,1788
64156,-2416,350,-7732,135,-1635,1814
64166,-2320,424,-7746,290,-1815,1708
64176,-2122,318,-7720,580,-2057,1538
64186,-2166,324,-7758,803,-2497,1280
64196,-2322,290,-7782,909,-2929,1097
64206,-2418,202,-7762,825,-3143,1122
64216,-2384,154,-7804,652,-3247,1249
64226,-2488,16,-7838,499,-3228,1382
64236,-2544,-46,-7760,181,-2998,1516
64246,-2596,-48,-7744,-117,-2762,1604
64256,-2524,20,-7722,-418,-2638,1724
64266,-2558,14,-7720,-690,-2602,1875
64276,-2500,138,-7690,-833,-2694,1937
64286,-2456,266,-7694,-672,-2938,1669
64296,-2518,340,-7676,-548,-3132,1284
64306,-2562,334,-7734,-372,-3246,1001
64316,-2658,350,-7692,-196,-3225,875
64326,-2666,322,-7564,-71,-3114,865
64336,-2624,308,-7570,40,-2880,905
64346,-2648,356,-7562,72,-2564,1019
64356,-2594,464,-7478,138,-2275,1155
64366,-2502,600,-7482,199,-2141,1332
64376,-2414,716,-7532,319,-2146,1500
64386,-2310,816,-7560,488,-2343,1641
64396,-2406,890,-7576,599,-2694,1722
64406,-2262,804,-7542,744,-2956,1731
64416,-2444,886,-7500,581,-3399,1684
64427,-2490,780,-7442,535,-3678,1635
64437,-2570,746,-7390,320,-3684,1685
64447,-2502,684,-7342,133,-3480,1757
64457,-2478,578,-7356,-115,-3271,1829
64467,-2314,552,-7348,-259,-3006,1856
64477,-2376,486,-7366,-359,-2843,1851
64487,-2368,490,-7332,-412,-2781,1857
64497,-2402,416,-7332,-293,-2834,1830
64507,-2294,476,-7412,-83,-2914,1807
64517,-2302,486,-7534,186,-2902,1780
64527,-2326,526,-7586,399,-2811,1716
64537,-2272,590,-7684,621,-2759,1637
64547,-2288,680,-7664,798,-2800,1590
64557,-2290,732,-7708,926,-2829,1571
