# label=pronation
# trial=1
# subject=handback_single
# captured_at=20260412_032025
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
4963,602,-3982,-8712,22916,6887,-17939
4973,744,-4458,-8980,20227,7015,-17471
4983,602,-5304,-9202,15855,5959,-16939
4993,602,-5304,-9202,15855,5959,-16939
5003,672,-5480,-9280,14102,5192,-16910
5013,1006,-5720,-9114,10031,4280,-17003
5023,1002,-5704,-8914,7893,3605,-16974
5033,890,-5674,-8828,5654,3264,-16765
5043,802,-5490,-8726,3458,3877,-16386
5053,732,-5378,-8524,1184,4795,-15729
5063,580,-5598,-8582,-1042,5949,-15170
5073,216,-5652,-8624,-3581,6342,-14682
5083,110,-5532,-8564,-6346,6252,-14091
5093,328,-5350,-8620,-9982,6627,-13464
5103,496,-4892,-8890,-14120,7686,-12590
5113,1080,-4396,-8656,-18023,8835,-10878
5123,2418,-3520,-8848,-22210,10141,-8898
5133,3478,-2500,-8598,-26476,10479,-6733
5143,4358,-1782,-8806,-29208,9103,-4392
5153,4780,-1370,-8524,-30890,6225,-2369
5163,4472,-1202,-8252,-31178,2109,-942
5173,3740,-512,-8372,-30228,-3341,247
5183,2018,114,-8412,-28770,-8074,847
5193,624,1072,-8112,-26479,-11076,1050
5203,-502,1990,-7696,-23283,-12292,1033
5213,-800,2816,-7110,-19075,-10321,644
5223,-514,3430,-6618,-14356,-6170,-41
5233,130,3696,-6188,-9781,-1365,-640
5243,716,4318,-6404,-6218,2036,-873
5253,246,3672,-5668,-4515,1967,-681
5263,702,3576,-6618,-2536,3131,-302
5273,552,3518,-6320,-2031,3517,135
5283,-670,3148,-5242,-1377,1728,212
5293,-172,2940,-5430,-172,270,242
5303,-680,2854,-5740,700,-907,197
5313,-656,2742,-5796,684,-388,461
5323,-370,2714,-5862,371,2047,910
5334,72,2742,-6078,300,4927,1569
5344,364,2736,-6228,247,6655,2224
5354,986,2578,-6284,-7,6804,2680
5364,1134,2686,-6498,-237,5252,2832
5374,1160,2670,-6552,-256,3387,2651
5384,936,2594,-6662,-59,1771,2207
5394,984,2682,-6768,106,824,1882
5404,874,2698,-6870,165,881,1770
5414,848,2704,-6994,151,1504,1857
5424,878,2772,-7066,129,2280,2057
5434,870,2770,-7054,333,2974,2295
5444,1048,2732,-6910,711,3233,2505
5454,958,2496,-7052,1047,2472,2101
5464,958,2496,-7052,1047,2472,2101
5474,726,2450,-7270,543,1503,1191
5484,596,2472,-7478,595,1622,1144
5494,594,2528,-7408,526,2324,1260
5504,866,2538,-7610,620,3144,1337
5514,1016,2444,-7826,881,3962,1378
5524,864,2338,-7720,1305,4162,1388
5534,726,2208,-7806,1637,3945,1381
