# label=extension
# trial=3
# subject=handback_single
# captured_at=20260412_030741
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
10797,-710,-1328,-7888,-560,-331,80
10807,-720,-1334,-7826,-595,-319,45
10817,-732,-1310,-7858,-608,-281,18
10827,-736,-1356,-7808,-579,-212,-14
10838,-676,-1334,-7820,-525,-148,-44
10848,-676,-1320,-7712,-486,-122,-83
10858,-692,-1294,-7758,-366,-136,-128
10868,-696,-1320,-7722,-271,-165,-134
10878,-710,-1318,-7674,-201,-185,-167
10888,-776,-1360,-7740,-180,-181,-219
10898,-720,-1298,-7706,-191,-118,-250
10908,-732,-1312,-7770,-194,-31,-264
10918,-702,-1350,-7832,-180,50,-247
10928,-656,-1332,-7830,-181,106,-154
10938,-690,-1370,-7896,-216,68,-75
10948,-704,-1324,-7870,-236,-54,-19
10958,-734,-1372,-7886,-234,-201,-2
10968,-756,-1376,-7896,-216,-317,-19
10978,-814,-1440,-7898,-205,-368,-28
10988,-800,-1436,-7870,-203,-364,-23
10998,-778,-1392,-7908,-250,-299,-16
11008,-774,-1382,-7898,-323,-203,-2
11018,-762,-1376,-7894,-392,-117,10
11028,-738,-1392,-7826,-443,-85,16
11038,-736,-1334,-7890,-483,-76,-8
11048,-624,-1334,-7832,-523,-85,-7
11058,-606,-1382,-7800,-526,-95,-17
11068,-608,-1362,-7790,-483,-133,-14
11078,-584,-1338,-7840,-427,-162,1
11088,-588,-1384,-7912,-349,-195,18
11098,-618,-1382,-7814,-254,-252,1
11108,-640,-1370,-7894,-157,-294,-43
11118,-624,-1394,-7834,-96,-294,-82
11128,-640,-1368,-7884,-77,-263,-102
11138,-622,-1396,-7910,-103,-221,-104
11148,-672,-1376,-7888,-186,-156,-81
11158,-694,-1370,-7906,-277,-109,-62
11168,-642,-1412,-7868,-350,-109,-42
11179,-670,-1418,-7950,-385,-144,-31
11189,-694,-1474,-7874,-387,-210,-24
11199,-732,-1468,-7916,-381,-282,-32
11209,-754,-1482,-7928,-389,-304,-37
11219,-770,-1420,-7894,-412,-265,-39
11229,-780,-1396,-7892,-445,-190,-53
11239,-768,-1406,-7874,-469,-101,-71
11249,-730,-1322,-7856,-475,-40,-70
11259,-732,-1314,-7760,-454,-48,-47
11269,-712,-1350,-7776,-400,-115,-16
11279,-752,-1308,-7762,-339,-204,20
11289,-788,-1336,-7798,-297,-302,18
11299,-786,-1328,-7746,-280,-339,0
11309,-756,-1376,-7778,-282,-293,-24
11319,-708,-1354,-7794,-274,-196,-39
11329,-694,-1376,-7758,-228,-38,-36
11339,-678,-1380,-7784,-186,-64,-36
11350,-666,-1392,-7808,-141,-148,-37
11360,-658,-1404,-7854,-120,-232,-16
11370,-690,-1400,-7910,-116,-301,16
11380,-722,-1382,-7846,-140,-331,51
11390,-712,-1384,-7798,-172,-311,73
11400,-736,-1428,-7906,-212,-292,80
11410,-740,-1440,-7894,-268,-280,90
11420,-754,-1446,-7890,-322,-268,79
