# label=pronation
# trial=12
# subject=handback_single
# captured_at=20260412_032124
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
59106,-356,354,-7114,20987,3395,-10829
59116,-1270,-412,-7528,20216,807,-11353
59126,-1748,-1050,-7994,19630,388,-11899
59136,-1826,-1848,-7910,18663,1336,-12537
59146,-3108,-2902,-7822,18042,2003,-13518
59156,-2656,-3558,-7942,17228,2544,-14377
59166,-2780,-4334,-7834,15972,2668,-15076
59176,-2756,-4740,-8050,14023,2817,-15288
59186,-2824,-5214,-7968,11713,2970,-15164
59196,-3062,-5504,-8140,9270,3030,-14683
59206,-3268,-5734,-8222,6818,3075,-13869
59216,-3172,-5830,-8208,4197,3602,-12739
59226,-3712,-5830,-8284,1718,4236,-11637
59236,-3432,-5866,-8318,-697,4481,-10798
59246,-3596,-5788,-8316,-3042,5267,-10174
59256,-4200,-5900,-7952,-7969,6187,-10064
59266,-4200,-5900,-7952,-7969,6187,-10064
59276,-4446,-4984,-7938,-14711,9593,-11696
59286,-3866,-4576,-7696,-18448,12119,-12537
59296,-3314,-4038,-7792,-21978,14808,-13199
59307,-2930,-3902,-7870,-25166,16869,-13636
59317,-1930,-3336,-7638,-27428,18003,-13606
59327,-900,-3414,-7772,-28700,18320,-12849
59337,-1020,-1886,-8450,-29274,18576,-11407
59347,598,-1476,-8824,-28855,17903,-9240
59357,1230,-1228,-9158,-27438,16074,-6835
59367,1926,-860,-9370,-25967,11561,-4226
59377,1106,-312,-9532,-24298,4642,-1877
59387,164,200,-9508,-22404,-726,-83
59397,-926,746,-9454,-20372,-5318,1196
59407,-1950,948,-9142,-18461,-8262,1989
59417,-2104,1556,-8530,-16363,-9210,2459
59427,-2068,2150,-8546,-14375,-9908,2641
59437,-2468,2618,-7504,-12514,-10407,2859
59447,-2828,2312,-7028,-10628,-10195,3305
59457,-2052,3292,-6736,-10409,-8536,4244
59467,-3396,2906,-6346,-9807,-8353,5288
59478,-3914,3026,-6394,-8878,-8977,6376
59488,-3906,3402,-6584,-8050,-9366,7277
59498,-4056,3490,-6334,-7461,-8303,7964
59508,-4216,3550,-6094,-6728,-6658,8535
59518,-3744,3694,-6428,-6254,-3867,9226
59528,-3412,4290,-5760,-5538,-687,9868
59538,-2520,4260,-5530,-5054,875,10556
59548,-2304,4442,-5528,-4333,911,11277
59558,-1898,4592,-5354,-3527,-23,11876
59568,-1826,4706,-5192,-2545,-1663,11962
59578,-1978,4810,-5198,-1562,-2958,11724
59588,-1852,4842,-5000,-707,-3549,11320
59598,-1738,4836,-4962,135,-3682,10887
59608,-1516,5012,-4758,1179,-3381,10566
59618,-1432,4742,-4808,2137,-3192,10366
59628,-1026,4668,-4828,3628,-2454,9902
59638,-404,4534,-4814,4589,-1467,9223
59648,-598,4976,-4656,5592,-737,8418
59658,-264,4886,-4936,6954,-232,7424
59668,-546,4718,-4898,8715,-212,6188
59678,-650,4034,-5230,12358,419,3187
59688,-246,3756,-5320,13892,1373,1867
59698,-348,3072,-5344,15429,2075,810
59708,-258,2726,-5434,16727,2566,176
59718,-418,2162,-5588,17655,3076,-300
59728,-312,1904,-5950,17856,3732,-736
59738,168,2000,-6184,17192,3978,-1355
59748,202,1650,-6604,16225,3642,-2287
59758,242,1402,-6874,15157,2721,-3283
59768,-374,922,-6982,14406,1396,-4054
59778,-976,526,-7266,13773,328,-4519
59788,-1406,182,-7388,13246,-230,-4899
59798,-1800,-460,-7512,12885,-357,-5577
59808,-1950,-860,-7520,12563,150,-6476
59819,-2172,-1426,-7476,12376,889,-7419
59829,-2192,-1922,-7392,12225,1715,-8335
59839,-2308,-2318,-7554,11804,2400,-9049
59849,-2398,-2538,-7578,10904,2716,-9373
59859,-2288,-2610,-7734,9423,2956,-9328
59869,-2344,-2778,-7856,7565,3121,-8990
59879,-2410,-2980,-7894,5582,3371,-8407
59889,-2642,-3234,-7948,3759,3719,-7710
59899,-2544,-3488,-8130,2107,4123,-7060
59909,-2680,-3644,-8062,638,4275,-6690
59919,-2694,-3820,-7984,-632,4493,-6529
59929,-2694,-4032,-8002,-1750,4870,-6523
59939,-2972,-3894,-7966,-2648,5248,-6695
59949,-2792,-3926,-7690,-3541,5779,-6985
59959,-2720,-3594,-7856,-4744,6792,-7218
59969,-3082,-3682,-7882,-6123,7992,-7262
59979,-2618,-3764,-8000,-7832,9126,-7282
59990,-2348,-3596,-8224,-9708,10180,-7226
60000,-2192,-3498,-8522,-11598,11218,-7100
60010,-1926,-3240,-8416,-13670,11669,-6802
60020,-1524,-2930,-8552,-15383,12017,-6439
60030,-1298,-3054,-8886,-16808,11882,-6012
60040,-1384,-2888,-8572,-17781,10949,-5385
60050,-2068,-2632,-8802,-18606,8810,-4678
60060,-1274,-1756,-8822,-19512,8330,-3541
60070,-1008,-1364,-8928,-19778,8299,-2541
60080,-1192,-1044,-8948,-19850,8330,-1420
60090,-964,-430,-8998,-19402,7836,-158
60100,-1556,54,-8704,-16872,3828,1817
60110,-1166,1052,-8882,-15384,1981,2531
60120,-1166,1052,-8882,-15384,1981,2531
60130,-2000,1518,-8418,-13200,-1570,3269
60140,-2066,1810,-8178,-11819,-2198,3381
60150,-2218,2148,-7752,-10859,-2429,3613
60160,-2304,2638,-7536,-9621,-1739,3828
60170,-2196,2780,-7294,-7925,-615,3928
60180,-2002,2682,-7008,-6332,92,4146
60190,-1482,2898,-6896,-4819,595,4505
