# label=pronation
# trial=1
# subject=handback_single
# captured_at=20260412_031809
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
4963,-826,-3232,-8996,17107,4229,-21472
4973,-810,-4062,-9066,17267,4054,-23642
4983,-1238,-4662,-8796,16981,3760,-25537
4993,-1650,-5220,-8456,16265,4197,-27079
5003,-1368,-5528,-8344,15128,4973,-28094
5013,-1846,-5706,-8682,13610,5214,-28724
5023,-1776,-6254,-8982,10800,6364,-28557
5033,-1218,-6410,-9148,7655,8901,-27633
5043,-706,-6694,-9484,3924,10810,-26264
5053,-538,-6712,-9808,-1123,12414,-24323
5063,252,-6928,-9756,-6499,12433,-21922
5073,160,-6938,-9410,-12359,11287,-19399
5083,446,-6812,-9042,-17696,9478,-16985
5093,710,-6414,-9010,-21783,7378,-14904
5103,1476,-5946,-9142,-25120,4313,-12778
5113,1580,-5212,-8966,-27667,1696,-10489
5123,1920,-4380,-8584,-29392,-383,-8280
5133,1922,-3876,-8544,-30729,-3841,-6475
5143,1730,-3070,-7730,-31431,-7253,-5358
5153,336,-3280,-8596,-32043,-10198,-4987
5163,-1050,-2060,-8328,-32000,-11912,-5046
5173,224,-1066,-8452,-31958,-12817,-4263
5183,-2198,-362,-7760,-32660,-13634,-2768
5193,-2338,526,-8236,32650,-13228,-393
5203,-3174,1754,-8420,-32559,-12920,2043
5213,-2416,3032,-7506,-31671,-11277,4014
5223,-1328,3906,-7264,-30648,-8963,4861
5233,-102,4798,-7210,-30755,-8609,5301
5243,-596,4240,-6082,-30260,-10198,5343
5253,-1438,4126,-4558,-28746,-14235,4726
5263,-3374,4346,-4266,-27119,-19441,3981
5273,-5254,4842,-3888,-25351,-22875,3500
5283,-6242,5842,-2148,-21717,-20429,4321
5293,-6242,5842,-2148,-21717,-20429,4321
5303,-5308,6218,-1534,-19795,-16408,5894
5313,-3742,6556,104,-16638,-10130,9137
5323,-3296,6362,510,-14647,-11035,10486
5334,-2542,7008,210,-12204,-11048,11791
5344,-2628,6854,342,-9321,-9686,12915
5354,-2108,6994,738,-6519,-7683,13946
5364,-1994,6904,1086,-3422,-6589,14476
5374,-1268,6756,752,-504,-5612,14756
5384,-1290,6642,810,2136,-4578,14876
5394,-1054,6650,504,4856,-3776,14657
5404,-744,6674,148,6975,-3143,13922
5414,-708,6858,-214,8486,-2333,12837
5424,-190,6986,-422,9746,-966,11481
5434,404,7666,-860,11234,834,10059
5444,800,7570,-792,12794,2473,8731
5454,1862,7040,-734,14983,3472,7369
5464,2532,6284,-560,17654,3888,6091
5474,2690,5560,-1156,20487,3866,5178
5484,2600,4972,-1538,22743,3430,4775
5494,2746,4392,-2022,24414,3360,4980
5504,2468,4330,-2760,25291,3695,4531
5514,2592,3692,-3310,25502,4824,3220
5524,3474,3590,-3872,25210,6299,2078
5534,3340,3536,-4124,24845,7465,793
