# label=radial_deviation
# trial=9
# subject=handback_single
# captured_at=20260412_031212
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
42298,-1158,42,-8034,1060,684,77
42308,-1134,0,-8020,895,797,59
42318,-1166,38,-8000,652,898,76
42328,-1158,6,-7950,411,956,107
42338,-1148,90,-7964,246,983,136
42348,-1130,182,-7968,164,1024,169
42358,-1122,128,-7914,104,1100,189
42368,-1024,198,-7950,137,1191,199
42378,-1024,218,-7906,201,1264,193
42388,-914,214,-7914,262,1300,172
42398,-820,164,-7896,287,1346,169
42408,-800,188,-7848,410,1282,123
42418,-780,264,-7912,453,1156,114
42428,-770,288,-7914,498,945,91
42438,-702,272,-7894,579,777,87
42448,-714,268,-7874,688,643,100
42458,-720,266,-7870,800,461,106
42468,-824,238,-7904,902,240,100
42478,-826,176,-7876,1002,50,99
42488,-914,174,-7902,1071,-72,78
42498,-964,172,-7898,1105,-79,25
42508,-984,136,-7840,1081,45,-12
42518,-938,152,-7800,1007,235,-24
42528,-838,188,-7852,911,413,-17
42539,-810,200,-7852,860,507,-2
42549,-918,210,-7872,862,437,9
42559,-948,210,-7900,924,247,22
42569,-1036,164,-7984,1025,82,62
42579,-1046,142,-7996,1086,9,113
42589,-1056,142,-7946,1091,36,164
42599,-1004,140,-8040,1052,107,236
42609,-1210,126,-8130,954,135,274
42619,-926,162,-7988,865,121,317
42629,-1062,230,-8040,828,36,338
42639,-1094,180,-7994,796,-66,374
42649,-1056,218,-8032,785,-130,381
42659,-1032,214,-7980,778,-93,373
42669,-1054,126,-7942,801,9,340
42679,-946,84,-7948,829,151,319
42689,-900,60,-7976,828,287,281
42699,-856,54,-8006,816,404,259
42710,-878,78,-8022,789,478,210
42720,-814,158,-7942,598,665,135
42730,-800,232,-8042,365,747,47
42740,-868,226,-8066,121,858,22
42750,-844,210,-7916,-35,928,20
42760,-568,192,-7858,83,758,0
42770,-778,250,-7736,283,422,-74
42780,-980,230,-7746,564,-7,-81
42790,-1022,156,-7728,833,-306,-30
42800,-1148,230,-7898,1088,-392,54
42810,-1022,10,-7700,1155,-162,90
42820,-1078,166,-8052,1281,117,213
42830,-1130,220,-7772,1187,295,301
42840,-866,316,-7946,790,434,333
42850,-962,254,-8024,410,409,316
42860,-904,350,-8094,174,288,311
42870,-1030,402,-8260,110,197,313
42880,-1018,336,-8030,169,120,330
42890,-982,278,-8052,352,33,322
42900,-1114,264,-7894,577,-60,286
42910,-1064,360,-7996,736,-182,307
42920,-1056,390,-7968,692,-267,304
42930,-1050,332,-8000,508,-253,302
42940,-954,310,-8000,335,-124,287
42950,-1036,208,-8108,254,119,234
42960,-1102,296,-8174,205,380,198
42970,-900,336,-8148,176,610,204
42980,-820,322,-8062,239,809,189
42990,-794,344,-8054,374,860,181
43000,-810,380,-8038,451,789,187
43010,-774,338,-7976,387,674,136
43020,-888,400,-7930,239,549,38
43030,-914,430,-7972,43,522,37
43040,-1012,396,-7990,-207,639,92
43051,-996,398,-7884,-349,737,163
43061,-920,448,-7806,-323,714,178
43071,-922,500,-7846,-154,674,170
43081,-892,526,-7806,55,588,127
43091,-1020,498,-7770,241,534,58
43101,-982,510,-7760,402,536,35
43111,-1036,490,-7782,467,604,32
43121,-986,494,-7820,447,713,61
43131,-930,614,-7844,395,832,70
43141,-930,614,-7844,395,832,70
43151,-886,658,-7842,353,790,68
43161,-978,428,-8136,5,693,81
43171,-896,612,-8072,-315,634,158
43181,-840,656,-8094,-490,577,181
43191,-762,696,-7892,-430,483,202
43201,-780,686,-7902,-180,396,185
43211,-772,630,-7782,52,312,183
43222,-864,700,-7884,150,168,157
43232,-838,626,-7802,13,63,154
