# label=supination
# trial=12
# subject=handback_single
# captured_at=20260412_032257
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
58072,1720,4414,-5934,-18114,5576,4590
58082,1412,4416,-5506,-17603,4599,4037
58092,1334,4490,-5184,-17000,2760,3306
58102,1476,4986,-4986,-16757,83,2644
58112,1108,5400,-4390,-16636,-2074,2150
58122,1252,6048,-4136,-16515,-2835,1722
58132,786,6556,-3846,-16008,-2227,1387
58142,670,6668,-3398,-15267,-894,1141
58152,928,7186,-3056,-14284,472,627
58162,1460,7166,-2940,-13168,1557,-310
58172,2056,7316,-2492,-12193,1802,-1416
58182,1984,7218,-2472,-11255,1088,-2237
58192,1812,7016,-2268,-10213,-9,-2878
58202,974,7168,-2040,-9314,-1337,-3297
58212,634,7222,-1726,-8272,-2193,-3726
58222,510,7256,-1620,-7378,-2605,-4203
58232,522,7308,-1468,-6105,-675,-5093
58242,522,7308,-1468,-6105,-675,-5093
58252,20,7376,-1366,-5157,255,-5790
58262,332,7272,-1388,-4800,-377,-6339
58272,-4,7310,-1314,-4630,-1612,-6864
58283,-634,7440,-1332,-4092,-2906,-7077
58293,-1064,7654,-1142,-3559,-4392,-7064
58303,-1752,7700,-936,-2952,-5234,-6912
58313,-1644,8006,-584,-2284,-5146,-6771
58323,-1510,8354,-602,-1313,-3956,-6727
58333,-1558,8264,-664,-26,-2431,-6844
58343,-1534,7892,-936,1304,-1488,-7122
58353,-1898,7574,-1176,2531,-1471,-7499
58363,-1950,7114,-1592,3454,-2046,-7899
58373,-2192,6694,-1614,3739,-3024,-8240
58383,-2518,6608,-1668,3621,-4195,-8757
58393,-2902,6812,-1602,3152,-4919,-9449
58403,-3008,7004,-1466,2956,-4671,-10183
58413,-3464,7340,-1338,3258,-4026,-10735
58423,-4116,7418,-1296,4219,-3351,-11113
58433,-4134,7436,-1252,5838,-2924,-11469
58443,-4180,6816,-1450,7828,-2601,-11758
58454,-4012,5732,-1940,9732,-2247,-11796
58464,-4378,4672,-2350,11021,-2301,-11721
58474,-4726,4354,-2816,11362,-3097,-11835
58484,-5132,4406,-2952,10714,-4226,-11977
58494,-5848,4846,-3008,9700,-4920,-11823
58504,-6374,5284,-2940,9048,-5070,-11133
58514,-7200,5532,-2954,9365,-4108,-10062
58524,-7540,5152,-2668,10488,-2101,-8886
58534,-7616,4560,-2734,12371,555,-7729
58544,-7196,3580,-2884,14987,3497,-6889
58554,-6210,2608,-3268,17373,6050,-6429
58564,-4928,1686,-4048,18930,8008,-6268
58574,-4004,1022,-4446,19190,8217,-6261
58584,-4550,1204,-4592,18407,6402,-6358
58594,-4880,1322,-4930,17965,4319,-6183
58604,-6184,1584,-5270,16937,1470,-5369
58614,-7316,1174,-5818,16680,-741,-4062
58624,-8260,828,-6080,16736,-1718,-2429
58634,-8786,420,-5850,17143,-618,-580
58644,-7992,-514,-5906,17819,2127,1201
58654,-6242,-1540,-5990,18518,8955,3784
58664,-5482,-1562,-5976,17166,10022,5406
58674,-5104,-1782,-6466,13958,8360,7555
