# label=extension
# trial=6
# subject=handback_single
# captured_at=20260412_030757
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
26569,-672,-108,-8014,-313,-280,-39
26579,-664,-122,-8006,-302,-297,-16
26589,-782,-124,-7984,-304,-331,9
26599,-752,-106,-8004,-335,-370,28
26609,-734,-66,-7978,-379,-356,29
26619,-676,-66,-7944,-417,-305,27
26629,-692,-58,-7952,-438,-244,27
26639,-756,-90,-7950,-434,-202,20
26649,-744,-90,-7894,-423,-197,-25
26659,-638,-40,-7934,-369,-155,-82
26669,-638,-40,-7934,-369,-155,-82
26679,-666,-44,-7914,-321,-133,-65
26689,-694,-50,-7908,-312,-198,-55
26699,-718,-78,-7968,-295,-287,-50
26710,-728,-108,-7966,-279,-350,-61
26720,-760,-104,-7966,-283,-325,-61
26730,-718,-110,-8026,-291,-248,-64
26740,-760,-72,-7994,-287,-167,-60
26750,-712,-108,-7946,-271,-126,-48
26760,-706,-90,-7922,-260,-158,-37
26770,-670,-98,-7936,-238,-228,-36
26780,-746,-120,-7966,-222,-312,-26
26790,-810,-140,-7928,-204,-365,-31
26800,-788,-124,-7930,-207,-362,-46
26810,-764,-108,-7924,-228,-301,-48
26820,-778,-96,-7952,-249,-199,-46
26830,-760,-84,-8026,-287,-118,-33
26840,-720,-112,-7978,-342,-86,-25
26850,-680,-96,-7920,-396,-93,-14
26860,-664,-116,-7960,-425,-147,10
26870,-694,-90,-7960,-411,-201,33
26880,-734,-108,-7934,-368,-276,33
26890,-746,-106,-7980,-321,-320,19
26900,-702,-80,-7932,-278,-354,1
26910,-766,-122,-7948,-254,-352,-4
26920,-766,-116,-7946,-275,-311,-10
26930,-768,-124,-7940,-316,-236,-19
26940,-752,-102,-8010,-336,-174,-12
26950,-762,-100,-7944,-341,-135,-25
26960,-698,-118,-7996,-334,-132,-17
26970,-694,-140,-8014,-314,-184,-4
26980,-748,-132,-7970,-273,-256,3
26990,-806,-174,-8016,-246,-312,11
27000,-808,-154,-7992,-249,-319,2
27010,-778,-130,-7960,-274,-290,0
27020,-790,-144,-7998,-298,-236,5
27030,-844,-140,-7942,-334,-193,-8
27040,-802,-134,-7966,-361,-151,-28
27051,-774,-140,-7928,-373,-121,-43
27061,-778,-108,-7916,-379,-111,-33
27071,-736,-140,-7974,-437,-131,64
