# label=supination
# trial=6
# subject=handback_single
# captured_at=20260412_032225
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
26556,1864,7902,750,-9584,1191,-6778
26566,1426,7940,820,-7793,-143,-8269
26576,840,7918,744,-5976,-1662,-9472
26586,650,7652,440,-4414,-3150,-10145
26596,-50,7862,658,-3448,-3700,-10771
26606,40,8412,766,-3007,-3441,-11382
26616,170,8606,900,-2682,-2523,-11843
26626,-250,8358,1142,-2135,-1096,-12469
26636,-552,8116,804,-492,185,-13336
26646,-1208,7800,578,1366,384,-13988
26656,-2006,7608,298,2939,-442,-14297
26667,-2602,7398,24,3983,-1715,-14337
26677,-3210,7336,150,5070,-2127,-13919
26687,-3464,7254,82,5655,-696,-13617
26697,-3742,6962,-4,6780,847,-13381
26707,-4248,6696,-292,8083,1485,-13275
26717,-4622,6410,-618,9394,1602,-13252
26727,-4936,6086,-1014,10302,1249,-13281
26737,-5004,5768,-1144,11166,628,-13378
26747,-5280,5510,-1148,11850,309,-13287
26757,-5564,5100,-1650,12402,590,-12998
26767,-6192,5018,-1830,13044,941,-12750
26777,-7618,4962,-1852,13487,1184,-12498
26787,-6586,4228,-2580,14046,1824,-11809
26797,-7440,3864,-2770,14854,2954,-10089
26807,-7546,3386,-2972,15496,4049,-8501
26817,-7252,3024,-3324,16179,5816,-7019
26827,-6970,2664,-3680,16342,7102,-5813
26838,-6618,2306,-3878,16472,8440,-4894
26848,-5940,2248,-4210,16313,9274,-4370
26858,-5580,2274,-4812,16340,9615,-4015
26868,-5186,2126,-4932,16246,9057,-3726
26878,-4940,1914,-5426,16020,7956,-3301
26888,-5322,1606,-5904,15634,6421,-2704
26898,-5392,896,-5882,15107,4935,-2099
26908,-4948,752,-6508,14655,3659,-1663
26918,-5686,634,-6730,14047,2938,-1227
26928,-5328,526,-6930,13585,2311,-655
26938,-5052,212,-6898,13285,2010,-170
26948,-5108,138,-6922,12773,1829,303
26958,-4908,-164,-7124,12536,1699,837
26968,-4608,-350,-7118,11927,1557,1299
26978,-4512,-374,-7160,11340,1532,1675
26988,-4462,-464,-7164,10695,1506,2113
26998,-4248,-586,-7258,10080,1526,2660
27008,-4060,-834,-7508,9462,1536,3220
27018,-3792,-988,-7530,8648,1405,3658
27028,-3486,-1190,-7724,7727,1042,3842
27038,-3402,-1112,-7796,6641,324,3716
27048,-3804,-1094,-7926,5440,-581,3502
27058,-3800,-1044,-7780,4480,-1318,3463
27068,-4144,-882,-7802,3757,-1739,3728
27078,-4210,-816,-7694,3338,-1417,4290
27088,-4108,-972,-7568,3225,-620,5103
27098,-3518,-1404,-7554,3213,514,5679
27108,-2896,-1324,-7538,2948,1310,5423
27118,-2556,-1340,-7590,2559,1204,4544
27128,-2616,-846,-7544,2126,-816,2871
27138,-2616,-846,-7544,2126,-816,2871
27148,-3060,-610,-7548,1932,-2328,2871
27158,-3358,-618,-7440,1764,-2021,3382
27168,-3128,-832,-7256,1530,-1370,4091
27179,-2752,-1032,-7270,1357,-902,4450
27189,-2408,-1004,-7350,1128,-1048,4129
27199,-2518,-974,-7318,1010,-1600,3288
27209,-2758,-850,-7232,978,-2248,2482
27219,-2900,-814,-7358,983,-2836,1929
27229,-3120,-676,-7232,785,-3047,1745
27239,-3332,-748,-7224,786,-2653,1839
27249,-3360,-716,-7146,670,-1792,2193
27259,-3114,-766,-7148,540,-980,2677
27269,-2892,-786,-7134,402,-507,3017
27279,-2612,-860,-7260,349,-525,3049
27289,-2378,-806,-7316,293,-1095,2700
27299,-2498,-798,-7406,345,-1885,2063
27309,-2722,-750,-7426,411,-2608,1491
27319,-2910,-646,-7456,438,-3042,1216
27329,-3034,-656,-7298,428,-3015,1262
27339,-3016,-640,-7290,411,-2624,1559
27350,-2920,-678,-7278,351,-2076,1932
27360,-2798,-654,-7216,266,-1581,2316
27370,-2680,-648,-7232,198,-1352,2690
27380,-2436,-776,-7316,190,-1454,2866
27390,-2398,-794,-7290,231,-1847,2751
27400,-2604,-720,-7390,263,-2415,2383
27410,-2580,-622,-7384,263,-2754,2067
27420,-2834,-588,-7384,253,-2863,1930
