# label=ulnar_deviation
# trial=4
# subject=handback_single
# captured_at=20260412_031349
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
16045,-2206,156,-7772,111,142,-23
16055,-2100,142,-7810,144,298,-35
16065,-2078,190,-7704,154,455,-59
16075,-2064,226,-7738,118,571,-58
16086,-2038,250,-7762,74,614,-31
16096,-2004,246,-7722,46,583,8
16106,-2016,298,-7716,79,521,26
16116,-2006,250,-7734,184,432,11
16126,-2016,196,-7754,288,336,-48
16136,-2128,210,-7688,340,213,-71
16146,-2086,200,-7756,391,193,-78
16156,-2130,146,-7652,392,278,-110
16166,-2146,152,-7720,340,392,-125
16176,-2158,178,-7656,256,499,-127
16186,-2142,140,-7706,194,569,-89
16196,-2126,194,-7720,147,584,-43
16206,-2134,246,-7628,124,564,-7
16216,-2054,288,-7782,147,572,5
16226,-2048,312,-7766,185,556,-3
16236,-1990,288,-7748,224,518,-11
16246,-2036,266,-7662,257,399,-24
16256,-2078,206,-7752,272,201,-35
16266,-2162,196,-7710,267,34,-53
16276,-2190,216,-7718,245,-20,-65
16286,-2090,226,-7700,202,112,-36
16296,-2092,274,-7716,155,385,2
16306,-2038,284,-7716,108,635,16
16316,-2064,292,-7662,77,770,11
16326,-1930,324,-7676,270,643,-9
16336,-1932,284,-7674,396,471,-32
16346,-1932,284,-7674,396,471,-32
16356,-2014,294,-7674,397,181,-65
16366,-1978,272,-7780,298,172,-42
16376,-1964,344,-7724,220,251,-32
16386,-2028,264,-7726,178,349,-30
16396,-2048,284,-7732,180,397,-40
16406,-1992,288,-7732,198,385,-44
16416,-1990,290,-7698,222,332,-58
16427,-1986,296,-7750,240,295,-54
16437,-1968,264,-7710,240,305,-47
16447,-1982,286,-7716,243,324,-40
16457,-2000,248,-7726,227,316,-52
16467,-2038,300,-7784,203,299,-76
16477,-1986,346,-7744,195,290,-75
16487,-2048,330,-7714,207,294,-86
16497,-2024,338,-7732,217,296,-112
16507,-2036,328,-7726,222,334,-135
16517,-2034,332,-7612,193,370,-131
16527,-2096,326,-7666,175,402,-100
16537,-2056,278,-7608,180,441,-71
16547,-2012,332,-7686,201,498,-50
16557,-2002,286,-7676,249,545,-38
16567,-1964,290,-7656,288,542,-54
16577,-2008,294,-7660,320,483,-63
16587,-1984,308,-7688,330,366,-59
16598,-2042,310,-7686,326,275,-51
16608,-2074,338,-7626,339,234,-39
16618,-2114,316,-7690,362,268,-42
16628,-2074,290,-7620,394,335,-17
16638,-2066,258,-7670,401,408,15
16648,-2086,314,-7668,353,438,46
16658,-2038,368,-7692,301,421,60
16668,-1964,414,-7658,286,408,67
16678,-1932,418,-7724,332,395,46
16688,-1970,380,-7704,443,365,22
16698,-1964,300,-7722,557,305,-17
16708,-1968,318,-7742,623,225,-47
16718,-2040,250,-7668,629,162,-50
16728,-1954,258,-7732,597,168,-19
16738,-2006,294,-7734,544,258,-3
16748,-1976,310,-7746,430,420,56
16758,-1956,328,-7760,413,439,74
16768,-1956,328,-7760,413,439,74
16778,-1922,346,-7844,435,331,67
16788,-1884,314,-7808,488,252,61
16798,-1980,296,-7798,541,180,37
16808,-1956,256,-7814,584,152,7
16818,-1970,218,-7836,564,189,-52
16828,-1994,234,-7778,467,237,-102
16838,-1990,258,-7790,339,323,-95
16848,-1956,304,-7784,228,438,-44
16858,-1952,304,-7742,160,516,-6
16868,-1922,332,-7796,153,524,5
16878,-1930,328,-7760,213,477,-12
16888,-1938,298,-7700,301,359,-24
16898,-1918,272,-7792,384,229,-39
16908,-1976,230,-7730,462,146,-70
16918,-1976,216,-7772,476,139,-103
16928,-1998,218,-7794,421,196,-119
16939,-2022,184,-7720,341,277,-110
16949,-2036,252,-7786,245,342,-95
16959,-2060,316,-7692,138,397,-84
16969,-1990,392,-7694,68,452,-68
16979,-1996,366,-7654,65,508,-51
16989,-1992,378,-7680,125,501,-46
16999,-1986,412,-7658,224,449,-34
17009,-1940,344,-7598,334,375,-20
17019,-1992,274,-7566,435,252,-17
17029,-2030,226,-7616,500,142,-4
17039,-2088,226,-7668,536,89,-8
17049,-2118,200,-7760,539,112,-16
17059,-2084,230,-7724,518,204,-12
17069,-2054,242,-7800,494,350,8
17079,-2002,280,-7752,470,463,34
17089,-1928,294,-7770,460,511,50
17099,-1918,296,-7816,471,467,67
17110,-1942,250,-7782,492,347,46
17120,-1988,236,-7776,499,199,3
17130,-2050,234,-7762,479,106,-28
17140,-2000,244,-7784,428,153,-33
17150,-1916,278,-7752,315,467,13
17160,-1916,278,-7752,315,467,13
17170,-1908,306,-7792,292,575,45
17180,-1858,262,-7754,328,450,22
17190,-1876,296,-7820,379,260,-16
17200,-1892,256,-7822,413,71,-57
17210,-1984,244,-7720,411,5,-89
17220,-2018,262,-7680,335,70,-98
17230,-1992,282,-7758,219,221,-88
17240,-2008,274,-7736,115,402,-70
17250,-1930,300,-7698,63,554,-51
17260,-1916,322,-7738,76,635,-35
17270,-1946,314,-7740,153,592,-34
17280,-1936,290,-7754,281,441,-43
17290,-1938,280,-7696,389,248,-56
17300,-1988,234,-7708,452,88,-82
17310,-2070,254,-7692,450,1,-78
17320,-2070,222,-7700,384,26,-66
17330,-2084,212,-7712,255,123,-46
17340,-2048,272,-7712,131,277,-28
17350,-2010,310,-7708,45,489,-2
17360,-1952,392,-7666,50,646,14
17370,-1892,340,-7708,137,696,27
17380,-1924,292,-7702,277,580,36
17390,-1922,286,-7756,405,351,52
17400,-1954,280,-7720,471,117,80
17410,-1980,258,-7728,474,-40,91
17420,-2074,232,-7710,395,-84,67
17430,-2084,294,-7714,269,-1,64
17440,-2074,302,-7750,147,150,89
17451,-2070,316,-7722,50,342,129
17461,-2032,334,-7756,-7,525,165
17471,-1972,374,-7750,-27,622,212
17481,-1908,354,-7802,13,599,223
17491,-1884,382,-7784,91,500,198
17501,-1918,336,-7922,193,352,167
17511,-1888,308,-7854,282,202,142
17521,-1942,306,-7918,314,98,132
17531,-1948,298,-7874,306,78,135
17541,-1952,306,-7872,247,104,145
17551,-1970,366,-7820,169,165,138
17561,-2026,342,-7828,92,229,137
17571,-2008,376,-7842,61,266,144
17581,-2104,328,-7726,54,257,156
17591,-2120,444,-7740,82,223,196
17601,-1978,402,-7690,139,301,218
17611,-1996,426,-7680,206,450,189
17622,-1950,492,-7616,407,638,231
17632,-1932,510,-7628,535,647,299
17642,-1922,426,-7620,721,576,404
17652,-1904,374,-7694,874,459,523
17662,-1978,314,-7706,956,351,623
17672,-1984,284,-7670,930,244,644
17682,-2000,296,-7756,823,221,623
17692,-1996,304,-7740,669,296,585
17702,-2008,328,-7774,527,426,505
17712,-1954,374,-7782,409,517,408
17722,-1898,434,-7758,333,575,320
17732,-1896,412,-7678,288,552,254
17742,-1886,454,-7652,286,446,188
17752,-1912,370,-7690,285,321,153
17762,-1948,384,-7638,296,232,135
17772,-1920,354,-7704,308,190,132
17782,-1930,344,-7682,314,220,118
17792,-1942,364,-7680,320,320,100
17802,-1924,328,-7666,316,422,66
17812,-1898,380,-7684,330,480,37
17822,-1922,398,-7688,358,482,13
17832,-1922,404,-7640,407,422,7
17842,-1916,430,-7622,472,329,9
17852,-1918,348,-7696,533,275,-9
17862,-1946,326,-7750,566,250,-31
17872,-1966,324,-7730,538,259,-58
17882,-1976,404,-7746,462,328,-73
17892,-1926,360,-7780,376,416,-69
17902,-1934,368,-7696,305,492,-32
17912,-1904,388,-7738,269,521,-10
17922,-1900,404,-7734,294,485,-2
17932,-1870,400,-7756,338,389,-3
17942,-1896,344,-7818,381,268,-4
17952,-1860,358,-7836,403,171,-20
17963,-1926,348,-7814,390,136,-39
17973,-1934,324,-7774,344,159,-49
17983,-1932,322,-7748,292,230,-39
17993,-1944,394,-7752,237,307,-18
18003,-1896,404,-7776,198,354,-4
18013,-1836,406,-7734,191,387,4
18023,-1800,394,-7828,225,375,-13
18033,-1862,406,-7748,331,259,-70
18043,-1896,378,-7748,361,202,-72
18053,-1896,378,-7748,361,202,-72
18063,-1918,360,-7704,348,222,-72
18073,-1906,372,-7676,311,265,-65
18083,-1940,354,-7700,296,271,-26
18093,-1920,390,-7654,307,241,17
18103,-1940,402,-7670,359,220,46
18113,-1880,420,-7700,448,206,52
18123,-1860,400,-7758,539,216,42
18134,-1934,368,-7770,590,193,1
18144,-1956,374,-7782,565,145,-58
18154,-1966,314,-7800,486,102,-83
18164,-1994,318,-7758,381,100,-92
18174,-2038,350,-7690,288,167,-96
18184,-1990,364,-7704,223,322,-102
18194,-1880,344,-7664,219,495,-96
18204,-1906,374,-7708,270,625,-106
18214,-1848,390,-7736,357,625,-136
18224,-1886,376,-7766,457,504,-157
18234,-1892,326,-7760,541,324,-164
18244,-1954,316,-7780,612,165,-171
18254,-1962,332,-7788,632,108,-176
18264,-1940,262,-7836,580,184,-152
18274,-1998,246,-7812,473,309,-133
18284,-1952,326,-7952,320,410,-129
18294,-1994,336,-7900,176,485,-117
18304,-1960,358,-7902,93,508,-105
18314,-1890,400,-7888,84,514,-91
18324,-1910,398,-7820,127,497,-73
18334,-1860,400,-7802,209,426,-61
18344,-1864,314,-7812,289,307,-42
18354,-1912,312,-7866,348,177,-46
18364,-1942,258,-7866,361,79,-53
18374,-1954,306,-7858,321,44,-37
18384,-1918,288,-7844,243,93,-11
18394,-1908,354,-7770,124,199,-27
18404,-1918,372,-7846,0,324,-54
18414,-1924,390,-7740,-108,434,-69
18424,-1920,430,-7746,-156,439,-54
18434,-1872,430,-7722,-140,386,-53
18444,-1934,428,-7726,-81,328,-61
18454,-1926,440,-7656,15,291,-76
18464,-1944,454,-7654,105,276,-80
18475,-2002,402,-7620,162,261,-66
18485,-2004,388,-7616,138,265,-50
18495,-1932,414,-7660,140,340,-30
18505,-1928,406,-7692,170,416,-27
18515,-1914,428,-7706,217,468,-54
18525,-2004,436,-7652,256,434,-74
18535,-2002,406,-7626,299,344,-86
18545,-2046,438,-7710,364,265,-81
18555,-2026,470,-7618,459,247,-63
18565,-1944,446,-7640,565,325,-34
18575,-1854,392,-7650,646,461,-63
18585,-1846,390,-7610,660,569,-97
18595,-1904,414,-7704,609,551,-84
18605,-1852,416,-7754,521,428,-66
18615,-1844,392,-7740,469,272,-61
18625,-1908,402,-7740,469,168,-61
18635,-1910,422,-7724,493,151,-59
18646,-1942,394,-7782,480,161,-43
18656,-1962,400,-7806,414,169,-13
18666,-1910,364,-7798,332,166,9
18676,-2010,376,-7834,277,123,27
18686,-2008,364,-7784,276,72,37
18696,-1974,348,-7758,290,58,17
18706,-1950,598,-7774,307,78,15
18716,-1776,368,-7740,239,179,34
18726,-1702,356,-7986,246,348,-36
18736,-1850,404,-7894,162,172,-77
18746,-1976,356,-7872,67,-169,-64
18756,-2034,390,-7846,23,-488,-37
18766,-2086,370,-7732,24,-569,-16
18776,-2094,436,-7776,107,-325,4
18786,-2020,454,-7756,188,116,28
18796,-1996,440,-7798,184,429,43
18806,-1952,444,-7722,154,477,19
18816,-1946,430,-7724,213,376,-23
18826,-1942,408,-7692,322,226,-54
18836,-1914,408,-7708,458,15,-68
18846,-1960,432,-7734,527,-107,-86
18856,-2048,406,-7750,434,-126,-79
18866,-2114,418,-7694,251,-26,-55
18876,-2114,466,-7666,133,171,-22
18886,-2060,436,-7744,119,415,-17
18896,-2014,422,-7752,196,566,-50
18906,-2010,412,-7686,286,564,-74
18916,-2056,450,-7704,337,439,-79
18926,-1910,446,-7728,392,340,-101
18936,-1996,460,-7704,423,419,-122
18946,-2008,472,-7656,423,487,-125
18956,-2014,418,-7718,415,510,-133
18966,-1976,434,-7750,411,501,-136
18976,-2000,456,-7752,416,489,-123
18987,-1962,410,-7746,441,495,-101
18997,-1982,396,-7692,472,472,-86
19007,-2014,368,-7770,448,412,-79
19017,-1998,384,-7662,419,378,-74
19027,-2020,420,-7784,384,367,-54
19037,-2004,422,-7802,384,375,-40
19047,-1994,412,-7806,421,389,-35
19057,-2016,394,-7776,441,400,-49
19067,-2052,416,-7736,427,377,-66
19077,-1976,458,-7714,394,352,-61
19087,-1950,412,-7720,332,367,-36
19097,-1956,410,-7646,293,410,-23
19107,-2006,382,-7710,282,464,-24
19117,-1866,370,-7694,323,522,-20
19127,-1926,378,-7726,388,548,-24
19137,-1896,390,-7664,467,482,-16
19147,-1942,390,-7784,533,359,-26
19158,-2022,412,-7774,569,230,-35
19168,-1980,430,-7750,568,157,-43
19178,-2054,424,-7778,521,175,-25
19188,-2006,426,-7702,469,277,-1
19198,-1942,424,-7750,424,422,5
19208,-1896,430,-7770,402,511,8
19218,-1856,388,-7794,422,503,16
19228,-1904,366,-7766,472,392,27
19238,-1930,326,-7762,514,199,17
19248,-1962,306,-7780,532,23,2
19258,-2028,302,-7756,518,-58,2
19268,-2036,322,-7774,455,31,14
19278,-2012,334,-7762,351,246,24
19288,-1990,418,-7806,237,498,11
19298,-1934,426,-7890,165,675,12
19308,-1924,444,-7832,159,728,7
19318,-1916,402,-7804,298,427,0
19328,-1916,402,-7804,298,427,0
19338,-1924,408,-7724,360,208,-2
19348,-1948,342,-7706,377,79,15
19358,-2002,332,-7658,322,151,2
19368,-2002,360,-7706,266,279,-21
19378,-1978,372,-7776,236,419,-28
19388,-1938,390,-7752,214,524,-21
19398,-1948,406,-7732,232,534,1
19408,-1900,416,-7684,270,484,27
19418,-1940,430,-7738,305,367,48
19428,-1964,382,-7734,336,234,57
19438,-2030,380,-7682,366,163,45
19448,-2028,384,-7742,371,152,33
19458,-2014,410,-7694,356,233,40
19468,-1974,406,-7696,308,353,61
19478,-1958,386,-7704,269,471,73
19488,-1946,406,-7752,245,527,86
19499,-1916,382,-7770,259,515,102
19509,-1898,416,-7802,303,417,108
19519,-1884,380,-7838,350,303,114
19529,-1862,412,-7826,369,220,134
19539,-1814,446,-7882,344,165,169
19549,-1792,438,-7910,261,156,217
19559,-1688,432,-7998,95,144,293
19569,-1612,414,-8046,-201,56,471
19579,-1432,578,-8220,-737,-171,833
19589,-846,794,-8356,-1707,-530,1505
19599,444,1372,-8290,-3234,-1186,2644
19609,1992,1570,-8012,-5476,-2677,4050
19619,3080,1516,-7838,-7970,-6062,4954
19629,2762,1228,-7632,-10331,-12927,4775
19639,1408,1530,-6718,-12301,-21895,3196
19649,-560,1648,-5618,-13564,-30252,644
19659,-922,2236,-4872,-13898,-32430,-2255
19670,-1372,2378,-4102,-13058,-32430,-5883
19680,-2328,2108,-2234,-11565,-32430,-10451
19690,-2294,488,-504,-8727,-32430,-16339
19700,-2792,-1164,1176,-5423,-32430,-22973
19710,-5982,-2230,3010,-4508,-32430,-29101
19720,-7280,-3082,3950,-3505,-32430,32764
19730,-8984,-3922,4868,-3842,-32430,32764
19740,-12446,-3660,4838,-4818,-32430,32764
19750,-13624,-3016,4492,-4323,-32430,-26758
19760,-13624,-3016,4492,-4323,-32430,-26758
19770,-11568,-3298,5834,-1209,-5457,-8851
19780,-10960,-3816,5316,64,6838,-106
19790,-8584,-4398,5286,504,15639,6778
19800,-7958,-4662,4932,-1100,17290,10587
19810,-7322,-4240,4210,-2756,18556,12194
19820,-6036,-2476,3854,-4224,17886,11748
19830,-6258,-1692,3770,-4465,15123,9638
19840,-5978,-1336,3112,-3669,12062,7089
19850,-6428,-1042,2974,-2532,6637,4561
19860,-6480,-1130,2902,-723,3440,2389
19870,-6784,-1366,2608,864,1524,626
19880,-7188,-1704,2280,2134,-152,-722
19890,-7646,-1956,2020,2813,-1508,-1572
19900,-7984,-1942,1718,2791,-2032,-1766
19910,-8092,-1866,1750,2437,-1417,-1394
19920,-8360,-1840,1620,2065,187,-579
19930,-8142,-1714,1542,1663,2360,430
19940,-7444,-1492,1434,1355,3856,1262
19950,-7066,-1400,1368,1231,4232,1591
19960,-6882,-1438,1264,1313,3875,1421
19970,-6874,-1488,1154,1605,3034,944
19980,-6980,-1538,1112,1925,2096,404
19990,-7264,-1614,1058,2058,1260,-111
20000,-7548,-1624,988,1951,795,-546
20011,-7870,-1636,1058,1701,792,-782
20021,-8184,-1612,1030,1448,1004,-755
20031,-8378,-1540,1094,1253,1352,-506
20041,-8376,-1476,1182,1191,1877,-134
20051,-8208,-1418,1238,1252,2419,247
20061,-8180,-1534,1272,1392,2774,519
20071,-8232,-1600,1178,1517,2820,703
20081,-8454,-1628,1058,1575,2709,898
20091,-8720,-1626,1000,1500,2786,1103
20101,-9172,-1652,960,1403,3422,1494
20111,-9562,-1618,986,1395,4772,2193
20121,-9970,-1746,906,1489,6833,3251
20131,-10318,-1638,762,1608,9417,4626
20141,-10490,-1768,646,1628,12461,6212
20151,-10604,-1944,512,1578,15870,7776
20161,-10594,-1944,392,1382,19612,9303
20171,-10588,-1960,228,900,23628,10735
20182,-10424,-1848,16,274,27919,12134
20192,-8606,-1292,-152,-1268,-32432,14732
20202,-7026,-728,-486,-1874,-32432,15593
20212,-4904,-100,-872,-2281,-32432,15784
20222,-2670,576,-1982,-2724,-32432,14885
20232,-1498,1590,-2296,-2705,-32432,12732
20242,186,2052,-4114,-2174,-32432,9783
20252,342,2440,-4540,-1428,30145,6957
20262,294,2696,-5434,-195,22768,4340
20272,-222,2656,-6120,1740,14680,2174
20282,-1292,2522,-5988,2696,8246,832
20292,-1932,2316,-6112,4174,4481,109
20302,-2844,1846,-6476,5301,948,-284
20312,-3576,1714,-6450,5776,-1721,-195
20322,-4134,1412,-6844,6137,-2640,93
20332,-4092,1146,-6782,6324,-1875,447
20342,-4130,1058,-7146,6486,-868,656
20352,-3890,740,-6830,6055,978,801
20362,-3840,500,-7206,5064,2491,848
20372,-3582,686,-7292,4468,4439,917
20382,-2874,604,-7116,4031,5291,1006
20392,-2956,692,-7274,3582,5204,1128
20402,-2690,732,-7204,3218,5611,1278
20412,-2038,850,-7610,3014,6076,1391
20422,-2020,570,-7100,2300,6432,1388
20432,-2124,540,-7644,2103,5262,1093
20442,-2088,562,-7700,2051,4212,738
20452,-2122,664,-7746,2072,3087,295
20462,-2316,578,-7858,2415,2313,17
20472,-2396,594,-7860,2586,1800,-46
20482,-2294,576,-7886,2767,1383,3
20492,-2296,534,-7982,3032,1293,96
20502,-2010,446,-8082,3090,1753,167
20512,-1962,326,-8080,2903,2016,198
20523,-1804,230,-8058,2629,2139,146
20533,-1838,168,-8118,2449,2220,33
20543,-1822,108,-8130,2307,1932,-153
20553,-1950,126,-8326,2173,1543,-312
20563,-2016,158,-8228,1969,1069,-360
20573,-2072,124,-8196,1772,737,-327
