# label=pronation
# trial=4
# subject=handback_single
# captured_at=20260412_032041
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
16045,-310,662,-8148,16054,2365,-8269
16055,-564,66,-8152,16298,2971,-9301
16065,-764,-454,-8030,16323,3387,-9859
16075,-1090,-1142,-8002,16037,3476,-10018
16086,-1122,-1560,-8060,14983,3566,-9972
16096,-1124,-1948,-8066,13450,3811,-9823
16106,-1376,-2090,-8024,11670,4239,-9588
16116,-1290,-2372,-8084,10077,4459,-9339
16126,-1616,-2648,-8128,8948,4628,-9295
16136,-1392,-2902,-8318,8378,5261,-9491
16146,-1574,-3132,-8046,8389,5406,-9915
16156,-1506,-3276,-7920,8401,5163,-10317
16166,-1118,-3474,-7996,8334,4654,-10773
16176,-1228,-3724,-7838,7932,4118,-11160
16186,-1292,-3918,-7856,7383,3483,-11507
16196,-2450,-4248,-7474,6620,3566,-11802
16206,-2194,-4368,-7350,5583,3925,-12021
16216,-2162,-4578,-7262,4142,4693,-12404
16226,-2202,-4578,-7274,2313,6134,-12891
16236,-1714,-4460,-7394,347,7881,-13466
16246,-1114,-4492,-7282,-1515,9830,-13950
16256,-690,-4456,-7372,-3109,11510,-14098
16266,-164,-4338,-7498,-4332,12582,-13738
16276,594,-4146,-7772,-6361,12100,-11656
16286,460,-3942,-7792,-7493,10533,-10306
16296,508,-3938,-7860,-8866,8902,-9012
16306,488,-4006,-8016,-10423,7960,-7645
16316,674,-4074,-7932,-12001,7396,-6231
16326,786,-3940,-7886,-13281,6955,-4926
16336,820,-3658,-8050,-14078,6609,-3755
16346,762,-3400,-8202,-14512,5659,-2802
16356,930,-2954,-8288,-15024,4995,-1805
16366,972,-2470,-8246,-15806,4467,-946
16376,844,-1790,-8366,-16523,4375,-192
16386,998,-1378,-8162,-17045,4113,532
16396,702,-950,-8264,-17166,3507,1007
16406,1330,378,-7176,-17006,3032,1448
16416,992,-302,-8176,-15400,1823,1704
16427,1098,144,-8064,-13938,2188,1998
16437,1102,416,-8008,-12093,1592,2121
16447,670,730,-8128,-10535,316,2226
16457,466,984,-7742,-9361,-307,2390
16467,168,1040,-7566,-7940,-646,2525
16477,222,1238,-7632,-6492,-386,2590
16487,50,1278,-7426,-5281,73,2617
16497,78,1390,-7400,-4148,328,2673
16507,24,1246,-7482,-3376,585,2861
16517,-92,1062,-7398,-3184,1315,3092
16527,16,1036,-7382,-3277,1921,3134
16537,600,1172,-7532,-3294,2822,3106
16547,682,1420,-7506,-3378,3240,3008
