# label=supination
# trial=15
# subject=handback_single
# captured_at=20260412_032313
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
73824,3256,4388,-5600,-10249,232,4772
73834,3490,4428,-5162,-9995,746,4333
73844,3710,4370,-5488,-9937,927,3862
73854,3722,4430,-5392,-10108,396,3350
73864,3574,4692,-5250,-10641,-152,2993
73874,3232,4658,-5344,-10911,-570,2711
73884,3274,4668,-5110,-10679,-1140,2516
73894,3280,4654,-4982,-10945,-1679,2445
73904,3180,4898,-4690,-11372,-2152,2523
73914,3252,5512,-4634,-11816,-2439,2361
73924,3152,5424,-4234,-12145,-2612,2174
73934,3386,5946,-4112,-11900,-2669,2057
73944,3658,6276,-3776,-11716,-2037,1674
73954,4272,6978,-3842,-11742,-2059,1390
73964,4302,7354,-3380,-11735,-1938,693
73974,4100,7698,-3042,-11274,-1327,-347
73984,2436,8710,-1276,-10045,-1087,-1479
73994,3910,7224,-2644,-7952,-2686,-1928
74004,3514,7288,-2412,-6642,-3644,-3370
74014,3166,7012,-2388,-5935,-4576,-4367
74024,2938,7066,-2290,-5652,-4854,-5161
74034,3526,7166,-2288,-6590,-4591,-6121
74044,3542,7272,-2130,-7081,-3696,-7348
74054,3192,7624,-1774,-7313,-3097,-8545
74064,2762,7998,-1372,-7121,-2714,-9829
74074,2250,8248,-1176,-6184,-2571,-11185
74084,1708,8128,-992,-4523,-2928,-12325
74094,1056,7784,-736,-2366,-3421,-13194
74104,858,7470,-922,-520,-3608,-13946
74114,548,7118,-1124,687,-3562,-14506
74124,362,6822,-1380,1332,-3444,-14889
74134,12,6648,-1392,1246,-3281,-15011
74144,-626,6676,-1436,1043,-3427,-14879
74155,-828,7076,-1460,689,-3697,-14624
74165,-1680,7412,-1214,781,-3712,-14295
74175,-1992,7916,-996,1392,-3603,-14061
74185,-2494,8026,-1052,2623,-3459,-14056
74195,-2852,8020,-992,4356,-2890,-14183
74205,-2952,7414,-878,6476,-2069,-14480
74215,-3084,6682,-1362,8570,-1166,-14786
74225,-2658,5410,-1790,10107,-481,-15085
74235,-3878,4908,-2596,10887,-2007,-14869
74245,-3878,4908,-2596,10887,-2007,-14869
74255,-5482,5930,-2970,9896,-3826,-14097
74265,-5904,5786,-3046,10731,-3447,-13380
74275,-6136,5910,-2616,11694,-2816,-12694
74285,-6430,5244,-2732,13700,-1181,-11926
74295,-6104,4770,-3442,16658,1777,-11168
74305,-5684,3702,-3632,19918,3872,-10692
74315,-5186,2970,-3854,22315,4027,-10304
74326,-4922,2472,-3850,23638,3459,-9668
74336,-4518,1552,-3936,25043,3770,-8525
74346,-4614,992,-4254,26259,3289,-7117
74356,-5040,450,-4378,26315,2105,-5636
74366,-5374,10,-4762,25804,1167,-4036
74376,-5988,-126,-4984,24577,373,-2449
74386,-6224,-168,-5866,23633,76,-558
74396,-7014,-828,-5914,22022,1415,1358
74406,-7754,-1358,-5626,20834,2833,4174
74416,-7914,-1720,-5920,20055,4292,7534
74426,-7866,-2426,-6036,18954,5151,10506
74436,-7554,-2636,-5966,17591,6597,12770
74446,-6912,-2940,-6102,16575,8773,14615
74456,-5458,-2822,-6494,15690,11233,15642
74466,-3648,-2820,-7156,14532,13301,15457
74476,-2210,-2412,-6900,12802,13922,14073
74486,-2222,-1978,-7342,10465,12058,12324
74496,-1816,-1784,-7798,8208,8687,10876
74506,-1406,-1452,-8188,5611,4366,10019
74516,-2018,-1576,-8392,3271,-87,9329
74526,-2374,-1522,-8630,978,-3165,8961
74536,-2806,-1606,-8686,-625,-4694,8583
74546,-3290,-1606,-8608,-1618,-4861,8037
74556,-3070,-1670,-8564,-1883,-3674,7270
74566,-2980,-1612,-8488,-1779,-2309,6297
74576,-2652,-1464,-8346,-1544,-1403,5241
74586,-1834,-1506,-8294,-1086,-462,4215
74596,-1260,-1364,-8052,-467,341,3268
74606,-938,-1268,-7894,16,-593,2389
74616,-1444,-996,-7846,954,-1137,1656
74626,-1404,-1082,-7776,1388,-479,1385
74636,-1322,-1120,-7724,1635,-522,1442
74646,-1476,-876,-7654,1575,-1422,1423
74656,-1586,-822,-7572,1437,-2150,1276
74667,-1826,-796,-7462,1341,-2536,1005
74677,-2082,-698,-7514,1024,-1976,593
74687,-2204,-690,-7522,823,-1925,402
74697,-2232,-670,-7398,634,-2181,225
74707,-2334,-682,-7346,565,-2334,96
74717,-2440,-640,-7314,513,-2261,95
74727,-2518,-694,-7356,322,-1662,234
74737,-2314,-624,-7474,154,-1249,336
74747,-2430,-616,-7512,-3,-1395,429
74757,-2430,-644,-7566,-42,-1454,573
74767,-2546,-698,-7560,35,-1770,670
74777,-2544,-790,-7608,221,-2011,713
74787,-2804,-868,-7660,425,-2210,763
