# label=ulnar_deviation
# trial=6
# subject=handback_single
# captured_at=20260412_031400
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
26546,-2264,186,-7582,536,596,133
26556,-2242,178,-7572,461,475,141
26566,-2216,212,-7580,362,371,162
26576,-2218,200,-7704,254,309,174
26586,-2236,276,-7796,177,304,172
26596,-2212,264,-7744,158,312,172
26606,-2270,306,-7722,192,305,158
26616,-2300,358,-7622,226,269,132
26626,-2356,306,-7668,243,242,116
26636,-2322,322,-7656,235,256,120
26646,-2282,292,-7662,209,287,167
26656,-2286,294,-7652,165,345,201
26667,-2246,306,-7708,27,340,137
26677,-2262,314,-7672,-8,327,100
26687,-2288,314,-7712,-17,344,78
26697,-2254,354,-7652,29,369,40
26707,-2228,370,-7590,67,414,31
26717,-2222,408,-7578,118,418,29
26727,-2202,386,-7624,199,416,34
26737,-2236,404,-7586,271,422,62
26747,-2192,424,-7650,330,430,87
26757,-2216,378,-7590,391,436,71
26767,-2200,320,-7582,432,422,29
26777,-2274,322,-7596,445,351,-23
26787,-2290,272,-7670,434,264,-74
26797,-2380,288,-7628,396,198,-122
26807,-2344,296,-7612,342,198,-146
26817,-2336,288,-7668,314,305,-122
26827,-2338,302,-7660,317,435,-73
26838,-2278,338,-7702,326,504,-15
26848,-2220,388,-7666,331,531,5
26858,-2254,280,-7744,341,449,3
26868,-2338,294,-7634,352,320,0
26878,-2300,330,-7650,351,208,-13
26888,-2246,374,-7632,320,195,-14
26898,-2148,400,-7690,260,271,-6
26908,-2184,368,-7638,208,402,-17
26918,-2170,384,-7680,169,472,-31
26928,-2132,404,-7684,173,448,-19
26938,-2094,438,-7682,252,343,-5
26948,-2124,380,-7712,370,204,-19
26958,-2226,366,-7688,482,66,-57
26968,-2284,272,-7736,571,-40,-85
26978,-2324,312,-7688,602,-74,-97
26988,-2312,278,-7668,543,-3,-95
26998,-2278,320,-7656,412,144,-58
27008,-2274,376,-7672,269,329,-35
27018,-2290,320,-7682,164,484,-37
27028,-2296,322,-7680,131,537,-44
27038,-2252,332,-7712,170,511,-38
27048,-2256,312,-7672,260,451,-21
27058,-2262,354,-7666,373,364,-21
27068,-2250,380,-7622,446,301,-33
27078,-2258,362,-7634,493,254,-50
27088,-2200,334,-7658,551,215,-52
27098,-2260,284,-7716,605,175,-50
27108,-2324,250,-7680,602,98,-92
27118,-2296,306,-7666,361,117,-53
