# label=flexion
# trial=14
# subject=handback_single
# captured_at=20260412_030641
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
68560,514,972,-8000,1094,-26,143
68570,598,968,-8142,1036,72,173
68580,490,932,-8122,1020,167,196
68590,498,930,-8126,1019,191,195
68600,562,986,-8120,1045,181,183
68610,608,988,-8086,1073,148,169
68620,518,936,-8168,1087,98,166
68630,520,946,-8074,1089,77,189
68640,548,926,-8162,1061,117,208
68651,546,896,-8130,1008,168,244
68661,608,902,-8088,946,208,287
68671,662,914,-8118,866,201,320
68681,652,1022,-8142,803,145,337
68691,606,992,-8158,764,55,329
68701,544,1012,-8138,761,-7,325
68711,564,992,-8082,786,31,320
68721,650,874,-8034,801,131,306
68731,706,894,-7972,801,232,282
68741,724,914,-7880,794,282,271
68751,798,904,-7840,779,259,245
68761,864,900,-7768,791,133,213
68771,810,890,-7702,828,-116,179
68781,758,856,-7648,878,-347,153
68791,672,882,-7588,894,-496,136
68801,730,870,-7484,922,-572,118
68811,624,840,-7476,946,-646,131
68822,630,942,-7514,1009,-678,169
68832,642,980,-7476,1129,-635,248
68842,618,1028,-7636,1311,-655,293
68852,520,950,-7682,1593,-737,257
68862,586,838,-7844,1802,-635,225
68872,740,852,-7918,1929,-369,203
68882,820,836,-7948,1922,-175,218
68892,874,684,-7976,1619,-87,278
68902,908,754,-7992,1396,-245,278
68912,908,754,-7992,1396,-245,278
68922,800,770,-7962,1027,-654,322
68932,708,738,-8020,923,-782,365
68942,654,712,-8016,919,-801,384
68952,646,672,-8088,981,-705,377
68962,714,680,-8048,1063,-520,359
68972,810,722,-8064,1109,-325,335
68982,860,736,-8074,1087,-180,310
68992,926,766,-7978,1020,-154,294
69002,830,788,-7928,913,-221,268
69012,828,786,-7944,843,-339,225
69022,732,720,-7918,794,-491,195
69032,654,736,-7914,779,-589,186
69042,572,732,-7866,798,-620,202
69052,528,714,-7856,860,-569,221
69062,620,726,-7834,915,-470,242
69072,658,694,-7800,961,-396,264
69082,592,694,-7750,979,-413,281
69092,712,730,-7768,956,-520,290
69102,718,756,-7814,936,-667,289
69112,652,714,-7750,941,-837,258
69122,582,704,-7796,951,-965,218
69132,488,702,-7764,972,-1029,199
69142,428,738,-7784,1000,-1042,200
69152,422,726,-7818,1057,-980,231
69163,440,770,-7772,1129,-874,271
69173,472,776,-7864,1216,-769,291
69183,476,778,-7908,1291,-676,296
69193,506,742,-7900,1330,-581,288
69203,548,782,-8012,1341,-490,271
69213,600,730,-8054,1319,-425,250
69223,590,738,-8102,1289,-367,207
69233,568,644,-8130,1251,-308,154
69243,568,708,-8166,1209,-268,104
69253,568,660,-8130,1163,-219,65
69263,570,668,-8034,1094,-233,56
69273,566,688,-8034,1010,-299,61
69283,480,650,-7934,981,-454,74
69293,438,652,-7910,998,-585,67
69303,292,622,-7888,1041,-670,82
69313,262,586,-7900,1086,-658,105
69323,236,590,-7930,1128,-550,117
69334,302,702,-7900,1172,-215,154
69344,324,662,-7864,1176,-180,161
69354,332,658,-7904,1167,-204,170
69364,356,684,-8008,1162,-261,171
69374,364,688,-8006,1177,-249,191
69384,452,614,-8028,1176,-204,214
69394,492,616,-8020,1176,-191,220
69404,602,652,-8032,1154,-204,240
69414,556,658,-7956,1126,-275,238
69424,528,626,-8046,1122,-318,218
69434,504,712,-7950,1105,-399,187
69444,474,734,-7880,1118,-484,150
69454,476,662,-7950,1149,-485,114
69464,420,690,-7836,1174,-352,90
69474,446,612,-7888,1174,-214,68
69484,424,606,-7876,1158,-143,72
69494,438,582,-7872,1153,-158,87
69504,428,642,-7964,1163,-212,95
69514,420,696,-7950,1196,-254,94
69524,454,644,-7940,1226,-297,86
69534,374,634,-7970,1286,-388,83
69544,382,564,-8020,1315,-363,72
69554,400,548,-8056,1286,-307,77
69564,346,520,-8086,1266,-301,73
69574,382,478,-8112,1235,-225,49
69584,398,546,-8020,1164,-170,45
69594,434,600,-8024,1140,-232,69
69604,388,588,-7992,1164,-290,74
69614,344,610,-8080,1182,-317,86
69624,344,528,-8056,1208,-355,77
69634,390,542,-8054,1184,-363,63
69644,374,522,-8078,1158,-341,63
69654,360,510,-8038,1125,-317,67
69664,294,542,-8034,1086,-285,76
69675,352,524,-7978,1084,-243,86
69685,316,582,-7988,1103,-248,89
69695,314,552,-8098,1135,-306,68
69705,322,546,-8028,1169,-280,45
69715,372,512,-8030,1152,-154,44
69725,372,508,-8050,1115,-68,29
69735,350,488,-8024,1110,-69,10
69745,404,572,-8032,1112,-95,10
69755,350,558,-8054,1173,-200,54
69765,350,558,-8054,1173,-200,54
69775,400,532,-8042,1206,-253,55
69785,300,442,-8036,1233,-308,19
69795,314,400,-8070,1180,-259,25
69805,338,408,-8014,1128,-203,42
69815,340,396,-8008,1083,-146,58
69825,384,436,-8054,1041,-81,92
69835,372,468,-7950,1003,-104,122
69846,344,460,-8010,984,-224,126
69856,406,458,-7984,983,-293,129
69866,372,476,-8034,983,-319,128
69876,304,442,-8034,1012,-311,129
69886,342,482,-8090,1061,-272,119
69896,404,428,-8054,1127,-181,112
69906,440,418,-8030,1147,-94,107
69916,408,444,-8042,1151,-86,97
69926,394,452,-8078,1123,-136,96
69936,446,472,-8170,1082,-176,91
69946,404,486,-8142,1059,-159,92
69956,400,446,-8178,1053,-142,76
69966,384,460,-8170,1052,-119,50
69976,398,422,-8166,1041,-63,30
69986,350,368,-8162,1011,-33,26
69996,370,350,-8146,995,-47,21
70006,330,344,-8082,962,-79,15
70016,354,358,-8106,925,-97,24
70026,422,390,-8048,862,-113,46
70036,352,332,-7972,787,-140,58
70046,306,386,-7974,747,-206,76
70056,290,382,-7896,709,-227,100
70066,336,440,-7908,732,-220,98
70076,352,450,-7908,786,-187,106
70086,368,464,-7876,846,-146,136
70096,434,464,-7828,885,-129,139
70106,430,482,-7870,929,-120,147
70116,382,486,-7906,987,-141,122
70126,374,448,-7876,1029,-157,88
70136,372,412,-7880,1077,-137,59
70146,402,386,-7950,1107,-95,50
70156,410,340,-7934,1126,-56,68
70166,456,262,-7924,1127,-57,99
70176,448,314,-7952,1111,-114,139
70187,482,380,-7872,1093,-232,179
70197,416,430,-7874,1083,-457,224
70207,500,458,-7932,1085,-480,230
70217,592,430,-7930,1116,-422,217
70227,498,410,-8006,1145,-321,183
70237,562,380,-8040,1169,-252,120
70247,568,320,-8046,1195,-155,74
70257,642,352,-7972,1177,-117,37
70267,638,314,-8042,1124,-216,55
70277,616,330,-8014,1068,-315,83
70287,560,360,-8044,1045,-379,105
70297,530,384,-8050,1061,-493,107
70307,534,364,-8124,1140,-583,90
70317,280,344,-8054,1191,-605,80
70327,400,350,-7998,1210,-614,37
70337,338,254,-8102,1204,-482,2
70347,234,334,-8114,1132,-302,-16
70358,378,258,-8186,983,-203,-20
70368,262,388,-8094,881,-147,-16
70378,318,328,-8156,818,-158,-69
70388,274,360,-8076,838,-135,-82
70398,300,316,-8194,849,-231,-110
70408,264,362,-8120,878,-264,-103
70418,276,304,-8100,855,-287,-87
70428,378,362,-8114,830,-268,-75
70438,250,394,-8152,767,-186,-74
70448,300,388,-8090,683,-189,-134
70458,348,398,-8086,613,-130,-173
70468,356,462,-8180,561,-110,-197
70478,378,418,-8090,524,-105,-198
70488,372,418,-8080,531,-92,-187
70498,414,420,-8046,552,-93,-154
70508,330,426,-7994,574,-107,-104
70518,292,402,-7984,600,-115,-48
70528,346,346,-7980,637,-59,-9
70538,382,394,-7906,697,-35,2
70548,390,480,-7918,711,-52,28
70558,414,466,-7944,723,-111,39
70568,430,442,-7948,771,-222,53
70578,352,424,-7894,819,-328,61
70588,346,438,-7904,857,-403,65
70598,302,396,-7916,865,-410,55
70608,326,378,-7882,854,-347,48
70618,316,458,-7834,845,-231,42
70628,386,502,-7852,833,-114,32
70638,432,414,-7920,908,-37,33
70648,414,472,-7858,984,-99,25
70658,414,472,-7858,984,-99,25
70668,420,412,-8004,1120,-208,29
70678,352,332,-7970,1187,-248,6
70688,394,312,-8066,1220,-264,-36
70699,402,392,-8018,1201,-269,-61
70709,366,422,-8054,1125,-270,-57
70719,374,444,-8096,1039,-238,-33
70729,394,446,-8056,946,-223,-7
70739,392,456,-8082,908,-232,14
70749,372,538,-8136,875,-251,33
70759,316,516,-8116,892,-258,37
70769,340,412,-8108,943,-223,34
70779,414,352,-8158,1006,-162,26
70789,392,328,-8154,1033,-136,28
70799,376,416,-8064,1012,-144,44
70809,350,450,-8074,957,-186,62
70819,374,424,-8010,884,-246,98
70829,322,468,-8024,828,-297,116
70839,252,480,-7928,807,-301,112
70849,306,432,-8006,822,-271,115
70859,284,394,-7974,867,-214,116
70870,344,392,-7932,911,-142,122
70880,400,396,-7888,926,-136,135
70890,400,492,-7824,941,-212,169
70900,372,492,-7880,966,-318,191
70910,368,462,-7886,1017,-401,190
70920,318,480,-7872,1074,-414,185
70930,306,412,-7886,1117,-352,178
70940,376,410,-7950,1120,-220,179
70950,344,366,-7988,1106,-114,182
70960,454,358,-7976,1082,-66,189
70970,440,380,-7932,1041,-94,192
70980,484,406,-8010,1014,-200,191
70990,416,424,-8008,1008,-293,197
71000,452,446,-8048,1012,-360,196
71010,344,430,-8058,1062,-408,189
71020,388,386,-8054,1101,-335,184
71030,310,362,-8126,1145,-310,150
71040,362,356,-8076,1145,-254,132
71050,426,306,-8056,1097,-192,122
71060,444,350,-8082,904,-101,140
71070,478,378,-8058,824,-98,149
71080,476,414,-8028,797,-142,134
71090,412,392,-7984,828,-237,124
71100,416,444,-8032,895,-325,107
71110,412,406,-8052,969,-353,95
71120,420,404,-8030,1011,-319,80
71130,392,404,-7974,1001,-234,84
71140,426,384,-8058,958,-169,91
71150,418,382,-8000,913,-164,107
71160,468,410,-8004,873,-206,105
71170,370,372,-7972,843,-262,85
71180,408,420,-7952,839,-314,70
71190,380,406,-7964,830,-322,67
71200,340,354,-7912,842,-299,68
71211,398,378,-7902,869,-246,62
71221,360,400,-7952,901,-218,65
71231,438,382,-7952,929,-213,75
71241,428,438,-7952,958,-229,93
71251,398,428,-7976,978,-290,105
71261,380,426,-7980,996,-347,93
71271,314,472,-8042,1004,-351,70
71281,320,422,-8006,1000,-312,56
71291,318,406,-8096,982,-226,59
71301,342,362,-8120,943,-142,69
71311,358,372,-8116,901,-119,73
71321,354,306,-8064,856,-144,85
71331,300,372,-8074,828,-203,111
71341,360,386,-8146,831,-274,135
71351,284,380,-8108,797,-336,167
71361,336,386,-8086,730,-387,207
71371,378,346,-8074,647,-414,235
71382,318,428,-8002,523,-434,264
71392,318,448,-8026,422,-450,280
71402,316,466,-8090,346,-462,316
71412,270,450,-8088,328,-475,321
71422,284,456,-8062,364,-430,294
71432,298,456,-8110,385,-351,275
71442,328,468,-8076,357,-332,266
71452,298,574,-8024,275,-399,246
71462,290,614,-7978,297,-441,239
71472,290,614,-7978,297,-441,239
71482,288,602,-7956,517,-401,197
71492,316,642,-7984,632,-312,164
71502,322,624,-7994,731,-211,155
71512,344,592,-8012,803,-124,148
71522,384,604,-7902,841,-90,135
71532,394,572,-7886,865,-95,112
71542,386,558,-7892,863,-117,91
71552,332,608,-7878,855,-145,78
71562,360,542,-7916,872,-154,81
71572,352,560,-7876,895,-148,82
71582,374,564,-7884,911,-155,78
71592,362,566,-7934,923,-180,71
71602,328,602,-7898,930,-219,69
71612,338,580,-7892,955,-232,76
71622,304,590,-7888,993,-217,80
71632,334,640,-7970,1027,-197,75
71642,360,616,-7930,1048,-181,86
71652,308,602,-7954,1066,-162,88
71662,316,548,-7960,1092,-160,88
71672,354,572,-8000,1130,-164,89
71682,370,552,-8126,1119,-191,96
71692,384,514,-8164,1040,-241,106
71702,334,568,-8172,936,-317,127
71712,294,548,-8134,842,-374,163
71723,274,604,-8120,800,-393,168
71733,274,608,-8078,783,-361,158
71743,270,606,-8046,770,-305,161
71753,282,602,-7986,773,-235,157
71763,336,626,-7952,775,-171,157
71773,344,564,-7934,765,-126,158
71783,348,576,-7926,705,-147,169
71793,338,584,-8092,583,-215,200
71803,324,608,-8098,453,-254,234
71813,262,630,-8064,367,-239,227
71823,306,630,-8054,346,-169,193
71833,342,712,-8102,418,-52,155
71843,430,680,-8014,579,21,67
71853,688,684,-7756,914,-51,-201
71863,954,1190,-7784,1961,-513,-1182
71873,1128,1326,-8070,4321,-1645,-2582
71883,596,1252,-8022,8021,-2431,-3686
71894,-344,294,-8232,13267,-2507,-5100
71904,-256,-1430,-7138,23900,-325,-7844
71914,640,-2236,-5948,27385,1839,-8849
71924,810,-2864,-5048,29877,3330,-9733
71934,1482,-3274,-5010,31588,4250,-10531
71944,1790,-3878,-4818,32502,4022,-11457
71954,2054,-4650,-5152,-32600,3018,-12446
71964,1940,-5150,-5382,-32591,1896,-13365
71974,2260,-5378,-5558,31896,1590,-13612
71984,654,-5516,-5516,29457,-165,-12752
71994,826,-5900,-6172,25808,104,-11289
72004,616,-6304,-6730,20419,116,-9210
72014,854,-6884,-7210,14389,-368,-6615
72024,984,-7438,-6910,8152,-694,-3609
72034,1310,-7318,-6466,2972,-639,-649
72044,1680,-6882,-5892,-968,-475,1691
72054,1620,-6754,-5644,-3335,-807,3015
72064,1734,-5652,-5708,-3764,-677,3243
72074,1876,-5802,-5666,-2886,-439,2779
72084,1728,-5826,-5644,-1683,-47,2043
72094,1790,-5832,-5800,-178,381,1279
72104,1836,-5884,-6022,636,798,643
72114,1740,-5976,-5966,841,811,161
72124,1688,-6076,-5996,920,550,-99
72134,1694,-6118,-6048,579,99,-58
72144,1462,-5944,-5962,-351,-340,274
72154,1524,-5938,-5906,-1378,-625,734
72164,1424,-5802,-5740,-2278,-847,1189
72174,1290,-5688,-5796,-3429,-763,1593
72184,1194,-5608,-5874,-4423,-786,1849
72194,666,-5380,-5766,-5785,-1042,2158
72204,1088,-5282,-5978,-7102,-734,2492
72214,742,-5202,-6072,-8330,-894,2924
72224,456,-5270,-6258,-9662,-127,3595
72235,680,-5168,-6344,-11354,954,4533
72245,872,-4958,-6498,-13245,1616,5467
72255,1034,-4622,-6684,-14921,1843,6308
72265,1342,-4400,-6758,-16328,1907,6953
72275,1434,-3916,-6924,-17503,1510,7452
72285,1482,-3774,-7084,-18109,946,7714
72295,1388,-3516,-7320,-18477,394,7796
72305,1344,-3338,-7550,-18446,-38,7707
72315,1138,-2888,-7840,-17294,-690,7032
72325,1138,-2888,-7840,-17294,-690,7032
72335,778,-2784,-7942,-16429,-1111,6459
72345,686,-1562,-7856,-13541,-927,5059
72355,830,-1006,-7772,-11721,-72,4478
72365,840,-648,-7686,-10143,418,4065
72375,1062,-292,-7510,-9016,779,3834
72385,1112,-80,-7416,-7943,672,3601
72395,1154,78,-7390,-6765,490,3376
72406,1214,216,-7346,-5883,135,3199
72416,1140,212,-7192,-5236,-368,3002
72426,1038,298,-7228,-4685,-890,2724
72436,918,392,-7230,-4255,-1157,2510
72446,838,478,-7224,-3910,-1162,2362
72456,852,538,-7310,-3585,-1043,2216
72466,882,634,-7200,-3170,-807,2029
72476,918,784,-7218,-2750,-595,1808
72486,960,972,-7312,-2266,-325,1547
72496,1008,1100,-7304,-1682,-83,1276
72506,1162,1164,-7356,-988,94,1006
72516,1192,1168,-7464,-192,100,722
72526,1222,1166,-7534,548,-31,498
72536,1152,1106,-7534,1177,-222,320
72546,1080,980,-7582,1671,-404,160
72556,980,956,-7718,2000,-530,31
72566,854,838,-7810,2137,-514,-87
72576,886,834,-7854,2112,-347,-186
72586,870,772,-7922,2073,-173,-268
72596,864,738,-7962,2019,-3,-330
72606,884,690,-7946,1952,0,-384
72616,942,678,-8038,1959,-35,-445
72626,906,728,-8014,2019,-173,-487
72636,858,726,-8030,2104,-303,-485
72646,786,754,-8008,2191,-398,-459
72656,700,694,-8034,2312,-435,-433
72666,598,614,-8096,2403,-487,-399
72676,608,524,-8080,2411,-478,-353
72686,570,480,-8130,2339,-353,-298
72696,590,434,-8098,2231,-217,-284
72706,654,496,-8104,2144,-164,-336
72716,676,532,-8118,2090,-128,-385
72726,674,530,-8174,2081,-138,-421
72736,630,498,-8134,2132,-211,-432
72747,666,476,-8148,2178,-308,-384
72757,698,344,-8110,2083,-461,-159
72767,522,230,-8144,1988,-541,-89
72777,518,150,-8200,1821,-590,-89
72787,564,162,-8110,1605,-543,-78
72797,574,190,-8166,1400,-454,-46
72807,450,164,-8086,1222,-329,-11
72817,528,214,-8046,1033,-194,27
72827,630,206,-8094,856,-63,66
72837,750,248,-7966,773,21,116
72847,740,268,-8026,771,49,150
72857,774,248,-7936,816,-45,181
72867,780,246,-7874,858,-215,191
72877,824,322,-7902,909,-411,219
72887,766,342,-7906,990,-541,251
72897,708,312,-7882,1139,-577,256
72907,720,318,-7910,1259,-599,228
72918,708,286,-7920,1386,-539,169
72928,768,260,-7840,1448,-396,104
72938,774,232,-7934,1472,-266,56
72948,788,188,-7914,1464,-154,32
72958,830,174,-7946,1416,-109,24
72968,850,232,-7856,1355,-138,41
72978,868,210,-7946,1298,-197,82
72988,836,196,-7972,1231,-283,121
72998,768,192,-8032,1197,-360,128
73008,760,208,-8074,1169,-420,116
73018,670,182,-8096,1140,-451,91
73028,694,134,-8092,1114,-420,66
73038,734,138,-8070,1113,-353,55
73048,636,184,-8140,1142,-282,52
73058,656,220,-8072,1171,-242,35
