# label=radial_deviation
# trial=18
# subject=handback_single
# captured_at=20260412_031300
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
89552,-318,16,-7974,1271,280,106
89562,-148,-32,-8058,1320,369,92
89572,-108,-92,-8048,1370,515,63
89582,-244,-152,-8120,1338,461,52
89592,-266,-112,-8150,1277,420,54
89602,-322,-170,-8104,1177,314,76
89612,-352,-64,-8126,1108,170,113
89622,-304,118,-8102,1076,170,169
89632,-260,80,-8086,1005,300,157
89643,-234,20,-8026,982,427,137
89653,-120,-54,-7958,1309,529,139
89663,-126,-140,-8006,1473,416,96
89673,-160,-212,-8008,1571,273,63
89683,-272,-210,-8022,1575,-115,58
89693,-356,-226,-7976,1527,-453,95
89703,-410,-98,-7924,1374,-532,159
89713,-352,-6,-7932,1214,-420,219
89723,-268,74,-7996,1143,-169,219
89733,-264,30,-8012,1135,127,164
89743,-290,-150,-7970,1188,334,92
89753,-302,-250,-7990,1276,332,40
89763,-288,-262,-8086,1323,101,35
89773,-264,-214,-8118,1260,-162,81
89783,-316,-218,-8226,1065,-284,149
89793,-426,-208,-8142,817,-277,217
89803,-572,-202,-8186,642,-236,270
89814,-510,-106,-8292,576,-212,333
89824,-396,-98,-8174,511,-86,354
89834,-478,-104,-8146,587,180,350
89844,-296,-150,-8148,716,345,293
89854,-350,-234,-8122,798,415,200
89864,-434,-176,-8152,895,315,167
89874,-418,-216,-8110,820,107,185
89884,-538,-148,-8080,601,-92,198
89894,-420,-96,-7962,411,-228,177
89904,-490,-94,-7876,406,-207,136
89914,-456,0,-7918,593,-127,141
89924,-524,-40,-7768,776,-68,154
89934,-492,70,-7794,936,-16,137
89944,-432,-4,-7810,1162,7,88
89954,-424,-52,-7784,1272,-32,-1
89964,-674,-292,-8414,1294,-13,-68
89974,-714,-722,-8500,1040,-115,21
89984,-626,-254,-8708,102,-107,118
89994,-666,-264,-8594,-1088,232,369
90004,-270,-44,-8536,-1787,738,583
90014,-310,86,-8350,-2072,1387,613
90024,-318,162,-8204,-1713,1847,613
90034,-354,234,-8140,-1019,1810,509
90044,-230,194,-7988,-418,1237,373
90054,-384,120,-7868,75,463,175
90064,-466,58,-7658,429,-129,85
90074,-482,126,-7516,584,-305,29
90084,-366,232,-7450,706,-24,33
90094,-500,190,-7422,855,489,91
90104,-398,218,-7488,583,1144,250
90114,-398,218,-7488,583,1144,250
90124,-490,214,-7692,207,878,223
90134,-556,200,-7762,14,627,222
90144,-558,224,-7788,-110,400,242
90155,-514,258,-7952,-189,417,286
90165,-542,214,-7998,-205,697,282
90175,-446,258,-8114,-159,1014,266
90185,-320,424,-8212,-54,1261,255
90195,-196,354,-8190,-78,1375,243
90205,-172,410,-8060,-123,1252,227
90215,-124,472,-8058,-32,1016,237
90225,-232,414,-8056,-5,889,161
90235,-168,406,-7986,-28,894,83
90245,-152,450,-8068,-23,1180,-15
90255,-56,364,-8016,153,1589,-144
90265,-32,412,-8346,549,2007,-270
90275,28,352,-8556,1019,2240,-417
90285,102,306,-8542,1444,2178,-540
90295,88,286,-8404,1906,1745,-569
90305,102,354,-8296,2352,1118,-509
90315,198,310,-8086,2598,588,-477
90326,186,300,-7806,2649,302,-475
90336,252,290,-7670,2586,266,-422
90346,248,252,-7476,2360,344,-352
90356,156,188,-7490,1976,413,-266
90366,70,160,-7492,1483,377,-204
90376,28,200,-7578,979,323,-109
90386,134,248,-7744,512,309,-11
90396,88,242,-7868,172,319,109
90406,100,290,-7998,-82,380,273
90416,156,258,-8080,-256,475,432
90426,186,328,-8096,-364,494,522
90436,198,312,-7966,-429,416,531
90446,122,290,-8036,-408,249,515
90456,-68,310,-8128,-318,51,510
90466,-180,226,-8200,-59,-55,462
90476,-320,162,-8212,338,-37,418
90486,-298,170,-8234,760,63,368
90496,-308,212,-8274,1166,225,293
90506,-116,352,-8202,1458,423,211
90516,-108,304,-8058,1655,616,160
90526,168,286,-7864,1557,731,82
90536,110,262,-7770,1412,571,75
90546,130,234,-7786,1198,456,110
90556,106,234,-7804,1062,381,134
90566,88,228,-7916,918,322,155
90576,94,298,-7986,785,382,177
90586,104,244,-7948,682,492,201
90596,110,266,-8046,599,540,234
90606,90,278,-7954,545,515,262
90616,56,272,-8004,539,392,284
90626,46,292,-8048,509,222,333
90636,80,312,-8016,493,78,381
90646,94,348,-8030,446,31,402
90656,180,350,-8092,449,89,408
90667,146,314,-8118,530,182,389
90677,150,274,-8032,636,259,344
90687,170,290,-7976,739,269,317
90697,148,254,-7936,839,122,282
90707,98,222,-7894,893,-73,273
90717,6,242,-7834,890,-242,298
90727,-30,252,-7818,891,-379,355
90737,8,296,-7874,893,-460,389
90747,-32,318,-7956,854,-428,383
90757,-116,244,-8022,741,-323,364
90767,-64,280,-8190,655,-187,352
90777,-88,270,-8190,630,-95,335
90787,-100,272,-8138,672,-24,283
90797,-32,292,-8072,757,30,226
90807,-14,366,-8054,858,7,183
90817,-6,410,-7934,890,-139,175
90827,-116,332,-7890,886,-349,189
90838,-62,358,-7904,828,-494,197
90848,-32,346,-8022,744,-567,226
90858,-8,318,-8110,699,-586,252
90868,-40,360,-8060,714,-468,228
90878,-76,308,-8074,741,-313,207
90888,-102,332,-8036,802,-300,167
90898,-58,352,-8016,882,-396,136
90908,-96,320,-7928,908,-584,115
90918,-346,336,-7924,873,-1046,95
90928,-346,336,-7924,873,-1046,95
90938,-446,312,-7904,826,-1117,103
90948,-464,240,-8012,751,-899,86
90958,-512,210,-7972,770,-719,57
90968,-562,240,-8060,864,-636,44
90978,-628,210,-8094,1054,-695,9
90988,-648,442,-8098,1372,-855,-25
90998,-648,164,-8114,1726,-1052,-147
91008,-926,96,-8122,1971,-1167,-290
91018,-962,104,-8108,2076,-1139,-359
91028,-988,100,-7976,2043,-873,-386
91038,-948,126,-7900,1873,-436,-376
