# label=flexion
# trial=10
# subject=handback_single
# captured_at=20260412_030620
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
47558,474,1348,-7868,1060,-364,105
47568,504,1328,-7846,1193,-297,60
47578,504,1328,-7846,1193,-297,60
47588,494,1298,-7914,1242,-276,80
47598,496,1338,-7838,1214,-298,84
47608,538,1372,-7914,1166,-314,80
47618,516,1352,-7890,1112,-322,80
47628,536,1390,-7868,1065,-348,80
47638,604,1392,-7926,1018,-363,99
47648,558,1348,-7950,1011,-407,108
47659,516,1318,-8008,1047,-437,82
47669,512,1314,-7972,1081,-422,34
47679,506,1284,-7974,1109,-381,20
47689,452,1262,-8022,1126,-321,16
47699,436,1212,-7932,1121,-277,10
47709,478,1264,-7942,1091,-237,0
47719,512,1260,-7914,1054,-228,-2
47729,480,1312,-7970,1015,-241,21
47739,444,1284,-7936,978,-289,37
47749,430,1308,-7894,943,-327,53
47759,414,1294,-7962,937,-348,64
47769,444,1280,-7944,960,-346,55
47779,412,1262,-7834,999,-335,46
47789,376,1258,-7894,1055,-307,38
47799,416,1262,-7876,1090,-270,21
47809,398,1306,-7806,1115,-235,22
47819,404,1308,-7880,1133,-203,30
47830,456,1316,-7896,1138,-190,51
47840,432,1290,-7862,1137,-196,60
47850,458,1276,-7936,1130,-223,78
47860,444,1276,-7884,1088,-264,85
47870,430,1298,-7930,1034,-298,102
47880,434,1294,-7924,982,-315,104
47890,444,1310,-8036,958,-287,91
47900,450,1294,-8028,954,-239,89
47910,450,1298,-8014,978,-217,82
47920,440,1312,-7992,1013,-209,68
47930,468,1298,-8000,1042,-211,56
47940,420,1264,-8016,1061,-230,59
47950,420,1252,-7992,1038,-245,67
47960,382,1238,-7998,983,-270,84
47970,412,1266,-7992,921,-299,112
47980,412,1248,-7948,874,-330,129
47990,424,1288,-7946,890,-381,137
48000,424,1288,-7946,890,-381,137
48010,332,1250,-7956,989,-381,121
48020,386,1262,-7880,1036,-338,111
48030,362,1252,-7878,1065,-256,113
48040,364,1268,-7860,1068,-172,114
48050,432,1294,-7886,1063,-105,118
48060,450,1236,-7838,1035,-85,126
48070,448,1238,-7874,980,-133,134
48080,428,1260,-7914,913,-204,140
48090,456,1274,-7900,862,-272,158
48100,448,1242,-7888,864,-319,162
48110,408,1290,-7874,908,-327,155
48120,406,1298,-7828,996,-318,139
48130,398,1258,-7876,1080,-299,131
48140,456,1258,-7836,1131,-280,131
48150,428,1268,-7924,1146,-263,116
48160,396,1254,-7948,1141,-241,108
48171,430,1222,-7912,1138,-216,91
48181,408,1234,-7958,1134,-196,73
48191,444,1244,-7976,1115,-175,66
48201,512,1246,-7950,1113,-169,69
48211,530,1280,-7912,1123,-193,70
48221,518,1290,-7802,1139,-229,68
48231,468,1238,-7918,1179,-292,62
48241,486,1232,-7902,1254,-382,34
48251,446,1164,-7958,1353,-415,-2
48261,446,1152,-7970,1460,-388,-31
48271,380,1118,-7952,1531,-323,-70
48281,420,1092,-7906,1580,-262,-125
48291,370,1098,-7904,1622,-186,-180
48301,402,1122,-7884,1703,-119,-224
48311,384,1108,-7900,1813,-39,-269
48321,374,1098,-7902,1915,42,-297
48331,346,1060,-8034,1959,139,-299
48342,472,1016,-7836,1872,190,-209
48352,502,878,-7898,1634,243,-59
48362,436,864,-7956,1297,206,71
48372,404,908,-8094,973,99,155
48382,460,990,-8056,588,-89,165
48392,460,990,-8056,588,-89,165
48402,420,1090,-8064,469,-167,175
48412,418,1174,-8028,447,-209,200
48422,404,1164,-8016,483,-276,202
48432,382,1182,-8018,577,-239,203
48442,410,1184,-8048,677,-205,202
48452,372,1154,-7998,787,-204,201
48462,462,1156,-7996,880,-209,197
48472,446,1106,-7964,952,-227,170
48482,438,1122,-7990,986,-267,149
48492,422,1094,-7944,986,-292,144
48502,414,1134,-7908,974,-313,149
48512,416,1126,-7888,982,-325,148
48522,376,1114,-7906,1015,-300,134
48532,308,1158,-7814,1044,-299,131
48542,316,1180,-7784,1090,-278,146
48552,382,1228,-7818,1183,-230,177
48562,424,1214,-7792,1320,-194,208
48572,390,1180,-7822,1499,-197,224
48582,410,1120,-7872,1703,-252,215
48592,414,1118,-7852,1877,-320,205
48602,378,1060,-7928,1980,-375,188
48612,304,940,-7946,2019,-384,179
48622,294,898,-7968,1995,-340,164
48632,356,882,-8008,1941,-267,144
48642,378,848,-7990,1870,-176,121
48652,450,846,-7944,1791,-98,105
48662,464,842,-7924,1721,-65,94
48672,500,838,-7926,1682,-88,89
48683,506,832,-7892,1656,-157,97
48693,474,824,-7958,1646,-231,88
48703,450,754,-7964,1687,-287,81
48713,466,780,-7996,1739,-297,93
48723,522,758,-7984,1788,-255,123
48733,540,736,-8032,1830,-230,146
48743,554,670,-7996,1873,-219,127
48753,572,624,-8022,1895,-227,86
48763,578,598,-8030,1853,-268,56
48773,570,614,-8002,1819,-280,33
48783,566,588,-7986,1776,-278,22
48793,592,578,-7978,1712,-255,18
48803,586,522,-7896,1628,-277,0
48813,568,568,-7898,1543,-305,-28
48823,584,570,-7924,1447,-331,-40
48833,548,568,-7952,1343,-343,-37
48843,466,544,-7978,1210,-296,-13
48854,490,554,-7964,1188,-259,-3
48864,494,526,-7982,1184,-240,-1
48874,496,514,-7944,1148,-244,-14
48884,504,512,-7980,1091,-286,-16
48894,450,516,-7952,1016,-353,-22
48904,400,558,-7934,924,-367,-18
48914,420,584,-7978,839,-359,-13
48924,334,614,-8044,808,-368,2
48934,264,652,-8036,792,-346,33
48944,272,614,-8022,799,-297,59
48954,286,640,-8012,830,-240,74
48964,262,624,-7992,892,-237,88
48974,314,618,-8004,948,-271,107
48984,352,636,-7980,1001,-272,112
48994,290,632,-8044,996,-332,104
49004,210,576,-7994,987,-365,113
49014,208,614,-8090,923,-355,128
49024,166,634,-8080,855,-307,162
49034,232,632,-8008,790,-218,204
49044,276,626,-8038,787,-193,250
49054,384,676,-8054,815,-83,270
49064,420,662,-8032,813,-103,273
49074,380,664,-8026,829,-268,263
49084,326,640,-8008,863,-463,251
49094,324,564,-8026,889,-564,257
49104,316,552,-8008,885,-575,265
49114,300,592,-7904,854,-525,283
49124,318,594,-7942,803,-399,300
49134,372,612,-8004,749,-282,304
49144,388,616,-7988,710,-208,310
49154,418,580,-7982,696,-186,307
49164,462,618,-8012,713,-198,292
49174,460,630,-8016,734,-243,264
49184,470,668,-8050,767,-288,238
49195,390,630,-8010,806,-321,221
49205,384,656,-8036,821,-345,216
49215,392,656,-8040,819,-306,220
49225,418,678,-8020,810,-280,198
49235,402,670,-8004,821,-241,148
49245,448,670,-8034,822,-146,115
49255,496,656,-8046,831,-127,98
49265,488,688,-8150,910,-221,33
49275,428,642,-8030,858,-296,29
49285,428,642,-8030,858,-296,29
49295,396,574,-8002,682,-317,23
49305,364,596,-7976,640,-247,20
49315,342,634,-7996,645,-161,39
49325,342,660,-8006,656,-76,38
49335,344,652,-8042,647,-14,46
49345,314,674,-8062,634,-29,48
49355,300,678,-8040,579,-72,57
49366,318,712,-8002,496,-62,52
49376,308,726,-8030,427,-24,51
49386,344,748,-8008,426,54,44
49396,358,784,-8030,410,52,40
49406,314,786,-7956,417,92,48
49416,306,794,-8000,424,142,70
49426,338,854,-7990,459,97,101
49436,344,828,-7968,477,57,115
49446,332,878,-8006,466,-29,120
49456,382,870,-8066,443,-110,132
49466,348,898,-8060,400,-178,142
49476,280,872,-7960,372,-239,153
49486,304,958,-7976,367,-261,126
49496,290,912,-7962,335,-183,141
49506,350,928,-7958,323,-104,137
