# label=pronation
# trial=3
# subject=handback_single
# captured_at=20260412_032035
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
10795,-2112,-3552,-8366,2292,5823,-10929
10805,-2516,-3596,-8504,1324,6850,-11062
10815,-1634,-3432,-9522,-50,7714,-10962
10825,-3734,-3266,-8882,-1950,8781,-10945
10835,-1430,-3132,-8374,-3072,9465,-11018
10845,-1536,-3188,-8130,-4177,10549,-11032
10855,-1142,-2912,-8272,-5489,10799,-11189
10865,-1202,-3084,-8806,-7109,11293,-11484
10875,-668,-3062,-8326,-8174,10924,-11843
10885,-862,-2964,-8338,-9290,10853,-11925
10895,-542,-2490,-8404,-10035,11390,-11282
10905,-158,-2240,-8382,-10035,11431,-9973
10915,624,-1994,-8422,-10382,11901,-7974
10925,988,-2334,-8348,-10525,11438,-5807
10935,1620,-1750,-8376,-10645,9640,-3713
10945,1382,-1842,-8418,-10615,6384,-1866
10955,982,-1370,-8256,-10197,2989,-212
10966,576,-1332,-8068,-8840,-242,1000
10976,96,-1104,-7926,-7304,-2930,1846
10986,-426,-916,-7802,-5609,-4278,2311
10996,-998,-854,-7660,-3866,-4635,2427
11006,-1352,-720,-7448,-2741,-4192,2406
11016,-1480,-514,-7334,-2062,-2904,2402
11026,-1600,-482,-7200,-1732,-907,2428
11036,-1322,-332,-7368,-1619,1301,2527
11046,-766,-332,-7340,-1668,2878,2600
11056,-436,-420,-7366,-1759,3968,2680
11066,-74,-426,-7526,-1851,4405,2602
11076,6,-444,-7672,-2084,4102,2168
11086,-92,-484,-7774,-2024,3987,1730
11096,-46,-476,-7764,-1813,4034,1289
11106,-56,-446,-7734,-1552,4269,987
11116,52,-390,-7764,-1265,4571,851
11126,62,-424,-7734,-995,4835,854
11136,146,-446,-7700,-892,4870,931
11146,102,-370,-7744,-902,4675,1100
11156,160,-360,-7800,-917,4322,1286
11166,152,-504,-7736,-887,3934,1433
11176,14,-660,-7742,-718,3546,1417
11186,-230,-626,-7764,-562,3196,1348
11196,-204,-638,-7808,-592,3063,1334
11206,-270,-638,-7812,-705,3124,1332
11216,-372,-612,-7866,-795,3390,1396
11226,-188,-652,-7858,-761,3868,1516
11236,-48,-618,-7892,-582,4344,1631
11246,12,-658,-7878,-310,4522,1674
11256,102,-778,-7936,-36,4355,1697
11266,128,-810,-8034,110,3946,1725
11276,28,-888,-7936,139,3484,1748
11286,10,-948,-8004,25,3223,1645
11296,-42,-966,-8018,-228,3186,1454
11307,-184,-918,-8124,-554,3286,1207
11317,-264,-950,-8052,-839,3379,1026
11327,-316,-902,-8106,-1042,3451,959
11337,-192,-896,-8124,-1237,3591,1015
11347,-122,-866,-8060,-1427,3861,1115
11357,40,-872,-8142,-1575,4087,1171
11367,106,-814,-8074,-1782,4131,1186
11377,-132,-816,-8078,-1954,3922,1118
11387,-242,-754,-8032,-2127,3464,1028
11397,-428,-888,-8006,-2242,3021,898
11407,-580,-910,-8020,-2296,2781,863
11417,-626,-856,-7964,-2247,2795,980
11427,-604,-894,-8054,-2277,3136,1039
11437,-614,-848,-8028,-2264,3540,1007
11447,-612,-808,-7952,-2218,3920,971
11457,-572,-766,-7896,-2118,4161,945
11467,-584,-816,-7962,-1921,4124,894
11478,-608,-694,-7978,-1672,3894,808
11488,-716,-728,-8006,-1540,3656,678
11498,-804,-634,-7952,-1736,3556,653
11508,-826,-698,-7900,-1919,3751,662
11518,-884,-718,-7840,-1994,4031,656
11528,-884,-682,-7850,-1912,4314,701
11538,-854,-696,-7896,-1741,4498,806
11548,-728,-652,-7892,-1552,4549,964
11558,-638,-712,-7904,-1407,4466,1105
11568,-682,-678,-7950,-1326,4278,1171
11578,-652,-694,-7926,-1338,4097,1148
11588,-684,-682,-7916,-1425,3896,1126
11598,-768,-610,-7950,-1556,3814,1136
11608,-748,-632,-7944,-1659,3943,1151
11618,-694,-580,-7992,-1677,4227,1157
11628,-668,-618,-7778,-1641,4532,1109
11638,-596,-554,-7900,-1591,4647,1048
11648,-638,-620,-7866,-1486,4449,1029
11658,-544,-592,-7868,-1346,4238,1051
11668,-540,-590,-7960,-1261,4105,1059
11678,-556,-524,-8006,-1220,4061,1042
11688,-548,-620,-7942,-1118,4053,993
11698,-664,-624,-7988,-1013,4048,902
11708,-688,-696,-7992,-1074,3944,825
11718,-698,-594,-7980,-1253,3875,821
11728,-702,-582,-8028,-1431,3968,874
11738,-654,-666,-7922,-1456,4216,894
11748,-602,-608,-7996,-1360,4495,835
11758,-598,-676,-8060,-1292,4609,781
11768,-706,-722,-8018,-1246,4492,772
11778,-764,-632,-8046,-1253,4220,780
11788,-764,-614,-7850,-1259,4002,747
11798,-816,-622,-7898,-1193,3956,664
11808,-830,-594,-7840,-1058,4107,639
11819,-808,-646,-7854,-957,4339,692
11829,-748,-672,-7912,-908,4482,774
11839,-764,-688,-7910,-885,4465,865
11849,-708,-714,-7906,-935,4323,886
11859,-730,-782,-7932,-983,4136,879
11869,-816,-782,-8012,-1017,3969,909
11879,-826,-764,-8032,-1070,3907,965
11889,-872,-758,-7978,-1155,3993,1005
11899,-786,-768,-7976,-1258,4118,996
11909,-770,-748,-7990,-1401,4237,994
