# label=extension
# trial=14
# subject=handback_single
# captured_at=20260412_030840
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
68578,-634,-146,-7980,-1315,13,1
68588,-642,-258,-7910,-1327,48,142
68598,-666,-296,-7990,-789,-163,504
68608,-666,-296,-7990,-789,-163,504
68618,-438,-348,-7938,-574,-315,507
68628,-404,-286,-8090,-776,-256,291
68638,-408,-168,-8090,-1092,-203,97
68648,-354,-102,-8054,-1310,-129,-29
68658,-368,-116,-8026,-1325,-157,-61
68668,-458,-108,-8032,-1178,-276,-45
68678,-538,-116,-7970,-891,-442,32
68688,-596,-98,-7894,-604,-568,159
68698,-584,-164,-7844,-416,-568,323
68708,-428,-64,-8028,-365,-518,419
68718,-500,-78,-7992,-651,-440,399
68728,-468,-172,-8050,-1055,-482,333
68738,-506,-82,-8030,-1287,-498,148
68748,-514,-116,-8168,-1314,-626,-45
68758,-694,-126,-8156,-1153,-708,-95
68768,-786,-130,-8230,-878,-765,-91
68779,-838,-164,-8142,-540,-829,-89
68789,-822,-108,-8054,-260,-813,-35
68799,-880,-100,-8034,-67,-619,-6
68809,-796,-146,-7930,31,-366,46
68819,-834,-146,-7756,68,-106,64
68829,-852,-176,-7688,-7,-1,19
68839,-844,-116,-7596,-151,-79,-34
68849,-910,-68,-7564,-348,-145,-68
68859,-844,-4,-7724,-551,-214,-63
68869,-874,-58,-7900,-760,-320,-2
68879,-892,-176,-8016,-835,-255,45
68889,-876,-144,-8066,-821,-137,47
68899,-862,-166,-8064,-693,-41,87
68909,-782,-126,-8084,-498,59,180
68919,-688,-116,-7966,-381,136,241
68929,-784,-80,-7910,-356,148,185
68939,-880,-78,-7866,-336,40,116
68950,-904,-20,-7894,-351,-77,98
68960,-788,-74,-7846,-375,-26,138
68970,-668,24,-7956,-446,102,252
68980,-556,-12,-7910,-632,282,382
68990,-306,56,-7970,-942,475,354
69000,-306,56,-7970,-942,475,354
69010,-442,60,-8056,-982,354,267
69020,-472,10,-8128,-719,-107,161
69030,-432,24,-8154,-646,-349,90
69040,-422,-32,-8132,-585,-484,7
69050,-416,74,-8062,-484,-384,-45
69060,-380,130,-8100,-378,-257,-37
69070,-360,104,-8014,-341,-159,-13
69080,-346,146,-8042,-315,-186,4
69090,-400,136,-7972,-358,-348,48
69100,-380,120,-7866,-382,-537,74
69110,-408,84,-7844,-429,-690,107
69120,-394,112,-7894,-493,-764,172
69130,-426,54,-7962,-586,-797,187
69140,-494,66,-8044,-667,-801,95
69150,-598,50,-8110,-685,-862,-12
69160,-750,16,-8172,-571,-973,-104
69170,-750,-86,-8374,-400,-1182,-170
69180,-864,2,-8158,-184,-1271,-200
69190,-982,10,-8008,-111,-1232,-163
69200,-896,0,-7870,-103,-1009,-80
69210,-1004,26,-7826,-169,-780,-12
69220,-974,-78,-7752,-289,-642,23
69230,-934,-34,-7888,-344,-468,12
69240,-1020,-54,-7832,-456,-541,-5
69250,-1006,-12,-7996,-418,-518,-17
69260,-1040,22,-7936,-442,-549,-31
69270,-1034,14,-7908,-427,-473,-50
69280,-1048,-32,-7938,-381,-372,-39
69291,-1018,-36,-7950,-342,-245,17
69301,-996,-2,-7856,-367,-173,62
69311,-1038,-24,-7876,-435,-165,90
69321,-986,-16,-7890,-470,-115,125
69331,-912,-8,-7912,-524,-24,167
69341,-838,-4,-7904,-589,87,181
69351,-746,-10,-7992,-631,143,165
69361,-800,80,-7990,-638,115,101
69371,-734,52,-8088,-587,3,9
69381,-842,42,-8130,-486,-145,-59
69391,-872,64,-8130,-346,-250,-88
69401,-874,72,-7992,-191,-246,-71
69411,-856,92,-7916,-126,-158,-44
69421,-820,116,-7888,-148,-29,11
69431,-792,94,-7848,-228,67,48
69441,-806,66,-7940,-347,77,34
69451,-816,68,-7854,-427,23,-14
69462,-806,24,-7932,-529,-163,-18
69472,-830,-22,-7960,-551,-208,32
69482,-770,-8,-7972,-557,-174,67
69492,-734,-12,-7980,-561,-88,87
69502,-760,38,-8074,-526,-19,66
69512,-774,-2,-7986,-462,4,66
69522,-722,-12,-7932,-424,-18,38
69532,-694,32,-7936,-399,-109,5
69542,-778,28,-7850,-389,-217,-18
69552,-818,4,-7886,-411,-273,-11
69562,-832,-18,-7960,-453,-273,13
69572,-912,16,-8094,-467,-209,17
69582,-978,-30,-8104,-413,-107,7
69592,-916,-4,-8104,-289,41,-26
69602,-954,-2,-8030,-158,147,-31
69612,-926,-4,-7922,-67,208,-25
