# label=supination
# trial=17
# subject=handback_single
# captured_at=20260412_032323
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
84324,2748,5986,-4406,-16054,-1186,1544
84334,2444,6282,-4128,-15375,-715,478
84344,2398,6594,-3756,-14590,-328,-770
84354,2562,6842,-3420,-13647,-91,-1990
84364,2734,7046,-3286,-12519,221,-3007
84374,2916,7200,-2884,-11305,410,-3684
84384,2824,7150,-2986,-10027,464,-4009
84395,2252,7122,-2642,-8622,197,-4026
84405,1948,7174,-2534,-7243,-608,-4008
84415,1646,7354,-2518,-6139,-1223,-4044
84425,1248,7486,-2238,-5101,-1316,-4182
84435,1338,7692,-2122,-4234,-886,-4491
84445,1322,7846,-1962,-3293,50,-4857
84455,1424,7784,-1976,-2295,1073,-5207
84465,1260,7674,-1904,-1246,1650,-5620
84475,1460,7604,-1934,-268,1364,-6223
84485,1408,7690,-2038,549,484,-6788
84495,1030,7716,-2136,1279,-905,-7185
84505,654,7710,-2154,1991,-2482,-7490
84515,384,7732,-2152,2738,-3624,-7746
84525,92,7720,-2228,3622,-3957,-8028
84535,-294,7542,-2152,4600,-3719,-8525
84545,-640,7498,-2310,5610,-3437,-9350
84555,-618,7474,-2386,6687,-3295,-10383
84566,-862,7420,-2458,7929,-3330,-11216
84576,-1152,7126,-2540,9349,-3540,-11619
84586,-1192,6688,-2646,10804,-4303,-11663
84596,-1592,6266,-2942,11974,-5365,-11340
84606,-1932,5970,-3060,12846,-5978,-10766
84616,-2042,5518,-3294,13426,-6539,-10153
84626,-2614,5106,-3584,13869,-6993,-9622
84636,-2808,4774,-3782,13920,-7362,-9190
84646,-4046,4454,-4336,13754,-7613,-8133
84656,-4046,4454,-4336,13754,-7613,-8133
84666,-4668,4458,-4576,13839,-7204,-7544
84676,-5118,4260,-4850,14996,-4414,-6255
84686,-5056,3824,-5012,15671,-2495,-5298
84696,-5030,3494,-5278,16220,-775,-4081
84706,-4884,2932,-5446,16641,775,-2812
84716,-4614,2508,-5784,16690,1747,-1661
84726,-4534,2120,-6020,16633,2104,-728
84736,-4310,1722,-6324,16322,1947,85
84746,-4468,1550,-6634,15847,1535,968
84756,-4712,1484,-6930,15394,1316,1872
84766,-4718,1402,-7036,15207,1397,2887
84776,-5078,1188,-7252,15619,2014,4034
84786,-4920,998,-6966,16189,2960,5334
84796,-4366,164,-6820,17042,4266,6589
84806,-3884,-252,-6862,17955,5304,7558
84816,-3318,-834,-6886,18981,6055,8095
84826,-2054,-976,-7132,19600,6291,8082
84836,-1576,-1110,-7414,19487,4997,7285
84846,-1344,-1284,-7510,18919,3284,6186
84856,-1604,-1336,-7740,17714,906,5308
84866,-1986,-1682,-8098,16010,-1689,4699
84876,-2074,-1896,-8370,14085,-3767,4594
84886,-2700,-2052,-8484,12153,-5197,4708
84896,-2808,-2298,-8768,9961,-4999,4972
84907,-2650,-2560,-8798,7716,-3808,5295
84917,-2642,-2706,-8882,5690,-2661,5502
84927,-2368,-2738,-8848,4064,-1746,5537
84937,-2240,-2782,-8808,2852,-1408,5322
84947,-1978,-2778,-8726,1911,-1452,4854
84957,-1996,-2742,-8638,1012,-1567,4389
84967,-2012,-2614,-8390,120,-1613,4021
84977,-1836,-2560,-8354,-699,-1434,3750
84987,-1678,-2268,-8220,-1481,-1148,3548
84997,-1368,-2180,-8196,-1922,-355,3338
85007,-1134,-2056,-8108,-2145,159,3235
85017,-1020,-2014,-8058,-2337,-267,3128
85027,-1070,-1926,-7820,-2262,-1104,2955
85037,-1250,-1756,-7742,-2056,-1920,2791
85047,-1322,-1658,-7620,-1679,-2271,2618
85057,-1524,-1634,-7516,-1403,-2977,2404
85067,-1638,-1574,-7376,-1162,-3041,2249
85078,-1688,-1430,-7440,-949,-2648,2161
85088,-1376,-1278,-7522,-662,-2290,2127
85098,-1164,-1120,-7406,-142,-2084,2106
85108,-1264,-1054,-7402,206,-2362,2171
85118,-1300,-1052,-7418,473,-2778,2240
85128,-1498,-1032,-7402,659,-3461,2330
85138,-1722,-1096,-7414,838,-4047,2394
85148,-1904,-1092,-7536,940,-4352,2409
85158,-1958,-1120,-7540,856,-4223,2374
85168,-2066,-1126,-7536,653,-3784,2297
85178,-2066,-1102,-7528,500,-3098,2146
85188,-2104,-1068,-7488,356,-2414,2003
85198,-1786,-1070,-7624,164,-2078,1971
85208,-1704,-988,-7562,-114,-2030,2035
85218,-1604,-1048,-7664,-431,-1745,2111
85228,-1726,-1118,-7644,-689,-1610,2241
85238,-1800,-1114,-7644,-838,-1733,2395
85248,-1700,-1112,-7710,-999,-2120,2609
85258,-1736,-1082,-7708,-1102,-2510,2752
85268,-1650,-1110,-7830,-1096,-2627,2799
85278,-1764,-1062,-7810,-987,-2785,2804
85288,-1750,-1070,-7694,-798,-2869,2788
85298,-1792,-1030,-7768,-653,-2944,2735
85308,-1762,-1012,-7762,-531,-2944,2651
85318,-1794,-1014,-7860,-464,-2913,2547
85328,-1692,-964,-7802,-433,-2785,2406
85338,-1728,-910,-7768,-408,-2629,2217
85348,-1798,-904,-7738,-437,-2360,2062
85358,-1782,-882,-7688,-496,-2038,2060
85368,-1592,-810,-7684,-624,-1654,2180
85378,-1408,-694,-7784,-759,-1404,2275
85388,-1344,-628,-7774,-851,-1399,2271
85398,-1366,-622,-7786,-848,-1654,2231
85408,-1472,-630,-7892,-786,-1928,2307
85419,-1496,-642,-7898,-719,-2139,2435
85429,-1428,-594,-7922,-701,-2200,2501
85439,-1434,-556,-7846,-729,-2219,2423
85449,-1396,-506,-7808,-756,-2232,2267
85459,-1346,-468,-7848,-677,-2299,2143
85469,-1300,-476,-7830,-490,-2535,2065
85479,-1340,-424,-7780,-250,-2790,1988
85489,-1284,-432,-7836,8,-3003,1851
85499,-1340,-396,-7766,335,-3143,1692
85509,-1394,-454,-7754,714,-3231,1542
85519,-1386,-494,-7724,1088,-3244,1386
85529,-1330,-436,-7734,1382,-3177,1252
85539,-1398,-484,-7688,1579,-3142,1206
85549,-1444,-510,-7664,1640,-3065,1343
85559,-1376,-530,-7738,1514,-2981,1548
85569,-1396,-528,-7826,1011,-3021,1787
85579,-1474,-582,-7852,844,-3179,1794
85590,-1532,-582,-7934,792,-3330,1740
85600,-1614,-586,-7930,813,-3299,1653
85610,-1572,-566,-7972,872,-3013,1529
85620,-1586,-614,-7916,977,-2700,1380
85630,-1528,-628,-7992,1104,-2496,1274
85640,-1474,-684,-7992,1161,-2345,1273
85650,-1412,-690,-8006,1068,-2219,1408
85660,-1246,-672,-7950,822,-2133,1595
85670,-1146,-628,-7948,539,-2175,1749
85680,-1178,-630,-7926,299,-2387,1872
85690,-1178,-612,-7910,151,-2697,1957
85700,-1190,-584,-7958,104,-3080,2039
85710,-1196,-590,-7922,162,-3344,2119
85720,-1264,-576,-7890,280,-3466,2120
85730,-1298,-592,-7758,412,-3479,2041
85740,-1358,-548,-7820,518,-3411,1944
85750,-1294,-560,-7760,524,-3213,1890
85760,-1256,-552,-7744,479,-3000,1861
85770,-1182,-486,-7704,436,-2856,1859
85780,-1190,-428,-7726,413,-2832,1841
85790,-1176,-408,-7786,424,-2863,1890
85800,-1158,-460,-7828,427,-2953,1965
85810,-1138,-434,-7744,443,-3075,1992
85820,-1116,-446,-7812,471,-3180,1947
85830,-1168,-476,-7850,535,-3236,1862
85840,-1290,-512,-7776,633,-3263,1736
85850,-1328,-536,-7748,767,-3254,1608
85860,-1358,-516,-7750,853,-3191,1465
85870,-1322,-516,-7806,900,-3038,1365
85880,-1292,-562,-7776,936,-2817,1381
85890,-1264,-596,-7792,891,-2623,1495
85900,-1190,-604,-7848,762,-2549,1674
85910,-1142,-536,-7876,602,-2627,1789
85920,-1168,-534,-7900,489,-2853,1838
85931,-1310,-546,-7964,444,-3172,1905
85941,-1370,-634,-7986,473,-3324,2013
85951,-1324,-612,-7904,445,-3348,2131
85961,-1288,-560,-7978,362,-3358,2164
85971,-1444,-580,-7902,274,-3325,1980
85981,-1444,-580,-7902,274,-3325,1980
85991,-1372,-608,-7890,297,-3052,1829
86001,-1282,-494,-7866,319,-2831,1773
86011,-1250,-486,-7832,377,-2718,1730
86021,-1208,-470,-7822,390,-2763,1730
86031,-1092,-462,-7800,389,-2835,1776
86041,-1118,-374,-7774,364,-3030,1852
86051,-1176,-388,-7738,308,-3238,1960
86061,-1104,-368,-7714,194,-3383,2145
86071,-1102,-402,-7758,41,-3461,2304
86081,-1084,-368,-7784,-112,-3516,2415
86091,-1112,-364,-7712,-228,-3572,2465
86102,-1078,-338,-7752,-261,-3582,2454
86112,-1140,-322,-7698,-288,-3645,2467
86122,-1210,-336,-7690,-334,-3639,2476
86132,-1168,-276,-7758,-382,-3578,2456
86142,-1244,-226,-7742,-377,-3494,2414
86152,-1284,-178,-7774,-403,-3370,2354
86162,-1270,-266,-7786,-423,-3162,2266
86172,-1328,-214,-7896,-405,-2990,2148
86182,-1342,-214,-7934,-338,-2850,1975
86192,-1404,-212,-7962,-284,-2667,1782
86202,-1520,-170,-7974,-240,-2517,1597
86212,-1498,-244,-7952,-100,-2358,1361
86222,-1426,-178,-7976,47,-2165,1123
86232,-1484,-136,-7884,262,-2076,924
86242,-1410,-118,-7970,507,-2007,752
86252,-1410,-156,-7824,763,-1983,688
86262,-1328,-178,-7866,937,-1924,691
86272,-1370,-174,-7798,1108,-1995,723
86282,-1250,-172,-7852,1240,-2069,761
86292,-1336,-256,-7790,1332,-2224,797
86302,-1340,-242,-7802,1428,-2366,834
86312,-1338,-312,-7908,1493,-2447,910
86322,-1292,-342,-7934,1358,-2439,1078
86332,-1240,-338,-7956,1173,-2415,1225
86342,-1142,-210,-7940,1014,-2381,1326
86352,-1068,-266,-8050,844,-2390,1374
86362,-1144,-294,-8036,902,-2745,1335
86372,-1074,-274,-8042,978,-2897,1308
86382,-1164,-412,-8020,1226,-3132,1279
86392,-1130,-446,-8026,1317,-3162,1383
86402,-1124,-504,-7976,1339,-3078,1494
86412,-1146,-508,-8094,1206,-2949,1631
86422,-1084,-556,-8104,940,-2873,1739
86432,-1138,-506,-8066,594,-2794,1869
86443,-966,-434,-8082,-166,-2669,2110
86453,-1040,-326,-8060,-436,-2663,2144
86463,-986,-254,-8018,-556,-2678,2091
86473,-960,-308,-8024,-503,-2712,1977
86483,-984,-278,-7978,-304,-2770,1868
86493,-986,-298,-7994,-16,-2789,1798
86503,-976,-304,-8008,244,-2782,1745
86513,-978,-328,-7946,429,-2754,1706
86523,-980,-280,-7882,498,-2734,1713
86533,-966,-272,-7896,415,-2697,1756
86543,-914,-236,-7878,237,-2674,1851
86553,-934,-170,-7794,52,-2673,1934
86563,-882,-114,-7834,-44,-2726,2002
86573,-890,-98,-7822,-77,-2837,2066
86583,-862,-58,-7892,10,-2997,2113
86593,-916,-16,-7904,196,-3175,2110
86603,-924,-64,-7926,439,-3331,2041
86614,-930,-106,-7908,648,-3419,1928
86624,-974,-130,-7868,814,-3409,1808
86634,-898,-176,-7948,921,-3294,1707
86644,-874,-228,-7858,968,-3105,1647
86654,-876,-240,-7908,935,-2911,1597
86664,-878,-246,-7922,839,-2772,1612
86674,-806,-236,-7966,696,-2691,1659
86684,-756,-208,-7982,552,-2658,1703
86694,-722,-178,-7992,444,-2674,1729
86704,-714,-134,-8048,407,-2727,1712
86714,-812,-124,-8036,388,-2819,1684
86724,-812,-158,-8034,405,-2948,1665
86734,-832,-168,-8032,400,-3124,1636
86744,-956,-244,-7984,461,-3241,1593
86754,-956,-194,-7978,515,-3210,1553
86764,-968,-260,-7976,557,-3048,1517
86774,-1010,-232,-7952,600,-2911,1544
86784,-952,-282,-8010,580,-2830,1592
86794,-910,-206,-7954,514,-2792,1626
86804,-920,-204,-7976,436,-2842,1662
86814,-916,-134,-7972,378,-2907,1705
86824,-872,-92,-7928,347,-2979,1762
86834,-900,-110,-7920,359,-3116,1793
86844,-912,-68,-7990,407,-3241,1801
86854,-932,-90,-7952,472,-3308,1811
86864,-926,-64,-7898,512,-3230,1771
86874,-926,-64,-7898,512,-3230,1771
86884,-914,-60,-7906,516,-3122,1713
86894,-916,-80,-7794,639,-2922,1612
86904,-876,-88,-7812,702,-2901,1580
86914,-834,-144,-7826,764,-2900,1594
86924,-864,-140,-7836,800,-2922,1698
