# label=radial_deviation
# trial=5
# subject=handback_single
# captured_at=20260412_031151
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
21296,-834,136,-7876,623,65,112
21306,-950,98,-7804,644,158,153
21316,-888,36,-7856,713,331,176
21326,-774,-20,-8012,860,577,205
21336,-678,-76,-8086,1049,830,260
21346,-514,-194,-8136,1244,968,312
21356,-420,-262,-8218,1416,965,351
21366,-308,-336,-8222,1485,769,366
21376,-258,-432,-8400,1438,543,386
21386,-356,-468,-8444,1344,280,373
21396,-388,-490,-8478,1144,145,349
21406,-416,-522,-8490,932,53,284
21416,-374,-524,-8492,802,57,215
21426,-248,-526,-8466,699,122,168
21436,-206,-518,-8434,608,189,101
21446,-140,-400,-8450,503,175,-2
21456,-16,-194,-8234,283,58,-199
21466,-16,-194,-8234,283,58,-199
21476,-92,-92,-8100,66,-173,-386
21486,-176,-40,-8004,11,-244,-503
21496,-294,-30,-7966,-3,-228,-620
21506,-444,8,-7872,-5,-88,-708
21516,-518,76,-7720,-54,105,-759
21526,-662,112,-7668,-140,279,-781
21536,-680,102,-7560,-284,453,-721
21547,-630,194,-7568,-375,627,-645
21557,-634,278,-7548,-396,831,-543
21567,-588,324,-7524,-339,971,-464
21577,-574,358,-7516,-219,998,-375
21587,-504,422,-7584,-53,923,-278
21597,-592,466,-7492,156,769,-205
21607,-736,588,-7512,356,576,-154
21617,-766,480,-7656,571,464,-71
21627,-588,350,-7900,871,581,18
21637,-396,212,-8022,1209,834,89
21647,-220,90,-8120,1506,1008,89
21657,-40,28,-8306,1672,951,85
21667,-2,-38,-8428,1676,661,114
21677,-38,-84,-8490,1609,288,99
21687,-204,-68,-8486,1463,-31,14
21697,-456,14,-8378,1210,-227,-80
21707,-622,78,-8270,892,-208,-131
21718,-676,108,-8206,607,42,-86
21728,-654,152,-8156,396,419,14
21738,-514,220,-8088,273,744,95
21748,-470,242,-7986,228,877,141
21758,-434,228,-7982,278,772,153
21768,-510,226,-7852,380,492,133
21778,-598,176,-7830,475,241,116
21788,-694,182,-7682,547,132,123
21798,-766,122,-7670,549,176,155
21808,-724,174,-7648,513,316,222
21818,-728,114,-7644,486,438,297
21828,-606,122,-7668,536,469,372
21838,-500,186,-7724,665,437,458
21848,-386,212,-7800,859,344,525
21858,-336,210,-7770,1062,186,559
21868,-274,206,-7742,1228,2,561
21878,-320,144,-7900,1379,-226,518
21888,-320,144,-7900,1379,-226,518
21898,-360,12,-8060,1366,-75,366
21908,-306,-30,-8174,1330,119,306
21918,-254,-36,-8182,1298,341,264
21928,-170,-46,-8368,1272,504,230
21938,-58,-80,-8304,1263,557,208
21948,-52,-28,-8322,1225,486,209
21958,-78,2,-8286,1144,325,229
21968,-156,46,-8264,1014,141,244
21978,-168,110,-8250,858,0,252
21988,-210,150,-8144,724,-47,256
21998,-206,184,-8226,650,16,242
22008,-244,164,-8124,633,156,182
22018,-294,144,-8130,651,287,81
22028,-322,86,-8086,678,381,-8
22038,-330,72,-8056,666,434,-81
22048,-372,72,-7960,599,454,-115
22059,-420,58,-7934,495,479,-118
22069,-400,122,-7928,419,514,-80
22079,-430,132,-7856,408,519,-46
22089,-458,106,-7830,471,469,-30
22099,-464,170,-7894,598,399,-11
22109,-432,104,-7862,745,310,2
22119,-446,62,-7860,865,249,12
22129,-440,96,-7900,930,211,18
22139,-500,100,-7914,942,207,21
22149,-498,76,-7942,911,227,45
22159,-474,50,-7998,868,257,65
22169,-456,66,-7960,815,279,73
22179,-442,68,-8014,785,309,86
22189,-440,12,-8062,781,335,94
22199,-440,78,-7956,801,333,93
22209,-470,70,-7950,835,314,99
22219,-476,86,-7984,861,289,110
22230,-464,54,-8016,883,277,142
22240,-400,130,-8058,895,289,188
22250,-354,104,-7986,898,301,255
22260,-308,128,-8022,901,266,298
22270,-396,150,-8104,886,107,344
22280,-396,150,-8104,886,107,344
22290,-360,94,-8052,834,122,409
22300,-414,80,-8028,795,228,414
22310,-418,132,-8036,770,330,422
22320,-384,120,-8044,767,385,436
22330,-436,114,-7992,790,381,435
22340,-396,102,-7942,816,325,419
22350,-484,128,-7946,804,265,402
22360,-474,112,-7890,752,223,373
22370,-470,146,-7972,708,243,351
22380,-506,154,-7876,705,292,323
22390,-534,90,-7890,719,326,273
22400,-430,110,-7932,757,335,212
22410,-486,100,-7850,806,335,173
22420,-454,84,-7904,838,327,161
22430,-476,112,-7876,864,362,147
22440,-422,116,-7940,890,405,136
22450,-408,78,-7966,903,425,150
22460,-400,88,-7928,897,404,162
22470,-398,128,-8020,912,350,173
22480,-422,76,-8016,928,290,196
22490,-404,58,-7950,940,243,227
22500,-406,68,-7988,938,221,248
22510,-418,46,-7960,929,214,253
22520,-402,36,-8048,944,214,240
22530,-414,36,-8040,953,201,240
22540,-406,48,-8024,940,188,243
22550,-410,80,-8018,905,186,239
