# label=supination
# trial=10
# subject=handback_single
# captured_at=20260412_032246
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
47568,-6344,-4282,-8734,-3576,-6181,14504
47578,-6470,-4480,-8718,-8628,-2860,14607
47588,-6516,-4210,-8360,-13291,1334,14431
47598,-6152,-3922,-8004,-18056,6650,13932
47608,-5646,-3700,-7600,-22181,11017,13036
47618,-4514,-2808,-6740,-25621,14878,12742
47628,-2948,-2376,-6352,-27921,18930,12917
47638,-1076,-1332,-5922,-29024,21437,13621
47648,1254,-278,-6480,-29017,24192,14380
47659,2912,750,-7514,-28222,24714,15038
47669,3744,1338,-8082,-25891,21682,15369
47679,3932,1738,-8114,-23706,16123,14870
47689,3588,2794,-7828,-21194,9119,13448
47699,2830,3516,-7824,-19123,2035,10881
47709,1878,3790,-7328,-17528,-3849,8102
47719,1144,3742,-6760,-16665,-7054,6356
47729,1782,4696,-6496,-15735,-7106,5539
47739,2050,4728,-6246,-14323,-6000,5065
47749,3648,4762,-5832,-13600,-4638,4774
47759,4644,5390,-6106,-12595,-2821,3943
47769,3976,4796,-5614,-12178,-3503,2824
47779,3462,4286,-5014,-12121,-5021,1017
47789,2936,4714,-5016,-13717,-5366,-1023
47799,2412,5422,-4844,-14532,-5057,-2841
47809,2100,5486,-4722,-14894,-6047,-4220
47819,1346,6040,-4434,-15613,-5793,-4976
47830,1576,6490,-3832,-16041,-3435,-5222
47840,1566,6522,-3714,-15503,-1284,-5223
47850,1724,6950,-3228,-14679,-496,-5175
47860,414,6752,-2524,-12609,-550,-5999
47870,906,6976,-2632,-11964,-252,-6846
47880,906,6976,-2632,-11964,-252,-6846
47890,-272,7728,-1628,-10856,262,-8810
47900,-184,8204,-1534,-9975,1356,-9898
47910,-656,8376,-1394,-8549,2241,-10764
47920,-1636,8502,-1062,-6705,2556,-11290
47930,-1562,8372,-864,-4709,2364,-11874
47940,-1942,8364,-612,-3033,2248,-12528
47950,-1566,8262,-476,-826,2595,-13340
47960,-1754,7826,-454,1588,2588,-14132
47970,-2284,7186,-490,3696,3073,-14706
47980,-2412,7052,-816,5633,4190,-15158
47990,-2590,6814,-1046,7715,5517,-15412
48000,-2964,6412,-1448,9956,6815,-15221
48010,-3154,6166,-1718,12503,7818,-14893
48020,-3258,6070,-2310,15313,8189,-14764
48030,-2832,5444,-2266,18011,7431,-14775
48040,-2794,5088,-2504,21004,6218,-14762
48050,-2878,4022,-2834,23856,4690,-14820
48060,-3110,3100,-3204,26492,3223,-15218
48070,-3208,2330,-3056,28648,2231,-15501
48080,-3750,1568,-3974,30948,1770,-15014
48090,-4608,1180,-4408,32271,1449,-13530
48100,-5250,370,-3456,-32387,1877,-11328
48110,-5396,-574,-3346,-32404,2632,-8195
48120,-6106,-1716,-4134,32731,3481,-4864
48130,-6326,-2208,-4920,30300,4101,-1414
48140,-6850,-2648,-5254,27095,4334,2069
48150,-6716,-3596,-5824,23847,4752,5081
48160,-5742,-4322,-6360,20230,4850,6733
48171,-4920,-3980,-6864,16142,3344,6259
48181,-5202,-3554,-7036,12234,858,4869
48191,-5682,-3086,-7764,8849,-1251,3636
48201,-6562,-2780,-7896,6290,-2226,3140
48211,-7088,-2662,-8082,4596,-1510,3642
48221,-7218,-2586,-7984,3667,911,4968
48231,-7032,-2886,-7500,2867,4325,6914
48241,-6082,-2978,-7098,2557,7914,8957
48251,-4376,-2968,-6856,2518,10871,10627
48261,-2624,-2878,-7138,3258,12722,11491
48271,-1552,-2626,-7326,4195,13004,11521
48281,-472,-2250,-7840,4760,11697,11156
48291,112,-2112,-7846,4421,8704,10774
48301,-632,-2696,-7458,3358,4617,10510
48311,-294,-2128,-7728,1953,299,10442
48321,-234,-1672,-8246,1074,-3787,10510
48331,-2582,-2144,-7948,552,-8727,10272
48342,-2536,-2298,-8158,850,-7950,10151
48352,-2560,-2348,-8346,1359,-6151,9806
48362,-2424,-2184,-8350,1600,-3539,9251
48372,-1752,-2180,-8224,1311,-735,8329
48382,-1456,-2034,-8152,831,1891,7129
48392,-1012,-1818,-8190,343,3542,5806
48402,-862,-1552,-8280,-39,3501,4611
48412,-938,-1408,-8194,-507,2527,3711
48422,-938,-1372,-8226,-1069,1657,3130
48432,-1276,-1464,-8008,-1385,628,2634
48442,-1456,-1624,-7916,-1587,387,2278
