# label=flexion
# trial=12
# subject=handback_single
# captured_at=20260412_030631
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
58059,542,1468,-7812,881,-257,49
58070,572,1414,-7784,940,-258,46
58080,552,1388,-7870,1019,-288,57
58090,538,1374,-7834,1090,-304,75
58100,540,1310,-7850,1125,-305,95
58110,540,1292,-7862,1090,-315,92
58120,552,1330,-7854,1002,-316,70
58130,594,1332,-7836,916,-298,65
58140,530,1388,-7850,873,-272,73
58150,514,1370,-7848,871,-294,82
58160,480,1366,-7896,927,-324,88
58170,496,1276,-7870,999,-333,79
58180,568,1326,-7868,1063,-283,89
58190,588,1280,-7878,1093,-257,87
58200,624,1352,-7864,1104,-232,92
58210,576,1394,-7934,1096,-261,105
58220,582,1436,-7886,1085,-315,92
58230,516,1370,-7876,1078,-372,84
58240,516,1370,-7876,1078,-372,84
58250,522,1336,-7968,1096,-254,106
58260,602,1294,-7918,1105,-132,117
58270,624,1304,-7924,1100,-137,98
58280,634,1336,-7964,1083,-218,74
58290,546,1368,-7946,1027,-312,61
58300,532,1358,-7928,984,-385,64
58310,454,1378,-7982,960,-392,51
58320,454,1390,-7954,947,-288,50
58330,524,1378,-7998,938,-142,72
58340,628,1460,-7958,935,-47,98
58350,590,1372,-7992,967,-23,138
58360,632,1346,-8054,1059,-103,118
58370,612,1294,-8054,1112,-209,70
58380,570,1180,-8080,1127,-275,56
58390,532,1158,-8102,1096,-266,66
58400,566,1158,-8172,1027,-156,95
58411,552,1110,-8192,985,31,120
58421,660,1124,-8146,981,236,141
58431,730,1056,-8228,1011,419,154
58441,850,1070,-8216,1074,553,179
58451,974,1124,-8312,1154,637,206
58461,1110,1400,-8406,1238,702,245
58471,1138,1442,-8520,1383,773,216
58481,1214,1380,-8564,1510,798,146
58491,1136,1322,-8500,1480,737,-4
58501,974,1218,-8424,1228,531,-213
58511,828,1254,-8260,795,278,-413
58521,616,1300,-8210,318,168,-567
58531,400,1340,-8106,-95,193,-639
58541,254,1402,-7890,-362,295,-649
58551,214,1422,-7794,-449,416,-601
58561,252,1520,-7668,-374,453,-490
58571,310,1602,-7514,-218,447,-365
58582,366,1618,-7492,-18,336,-240
58592,324,1614,-7374,155,100,-151
58602,284,1580,-7326,247,-168,-87
58612,258,1570,-7282,269,-367,-38
58622,180,1600,-7252,225,-448,65
58632,180,1600,-7252,225,-448,65
58642,194,1540,-7246,239,-388,128
58652,384,1516,-7300,438,-160,301
58662,506,1504,-7290,598,-139,367
58672,696,1452,-7338,785,-169,403
58682,838,1420,-7388,949,-246,435
58692,934,1388,-7376,1059,-409,422
58702,896,1418,-7370,1117,-619,386
58712,870,1432,-7418,1109,-821,344
58722,812,1528,-7472,1106,-926,340
58732,782,1594,-7594,1151,-892,364
58742,732,1620,-7594,1239,-753,380
58752,810,1600,-7746,1352,-534,387
58762,926,1592,-7826,1461,-291,379
58772,1006,1620,-7892,1568,-150,348
58782,1048,1586,-8072,1688,-107,320
58792,1062,1522,-8170,1776,-125,281
58802,1042,1480,-8262,1818,-172,229
58812,992,1406,-8322,1791,-235,178
58822,924,1318,-8314,1679,-282,136
58832,902,1320,-8308,1499,-285,115
58842,856,1330,-8350,1301,-254,70
58852,756,1320,-8264,1106,-251,26
58862,754,1358,-8212,962,-263,5
58872,708,1380,-8148,874,-284,-8
58882,724,1420,-8048,839,-323,-20
58892,648,1366,-7958,848,-376,-33
58902,652,1396,-7956,854,-409,-57
58912,696,1442,-7870,860,-431,-69
58923,668,1484,-7814,876,-421,-56
58933,664,1502,-7768,917,-396,-34
58943,648,1504,-7764,980,-378,-14
58953,620,1534,-7690,1032,-356,2
58963,632,1470,-7762,1071,-315,20
58973,614,1506,-7788,1104,-227,45
58983,622,1440,-7786,1129,-103,58
58993,632,1444,-7778,1145,13,76
59003,770,1446,-7808,1142,91,105
59013,800,1406,-7884,1137,76,125
59023,804,1400,-7854,1114,-41,122
59033,754,1422,-7896,1100,-200,109
59043,698,1382,-7886,1095,-311,82
59053,654,1352,-7972,1105,-342,54
59063,646,1302,-8032,1105,-291,56
59073,640,1272,-7944,1091,-187,76
59083,684,1260,-7960,1069,-108,98
59094,756,1342,-7894,957,-101,131
59104,734,1364,-7860,912,-202,139
59114,670,1344,-7890,893,-310,132
59124,724,1324,-7874,920,-379,120
59134,704,1300,-7898,944,-394,115
59144,708,1266,-7844,949,-346,101
59154,792,1270,-7916,962,-269,87
59164,776,1274,-7874,971,-186,71
59174,638,1366,-7846,998,-149,61
59184,688,1406,-7822,1022,-155,45
59194,726,1448,-7846,1053,-138,73
59204,682,1482,-7872,1053,-106,101
59214,738,1428,-7844,1038,-80,133
59224,706,1418,-7978,1030,-59,128
59234,728,1334,-7924,1033,-61,101
59244,810,1382,-7878,1034,-88,73
59254,862,1372,-7920,990,-134,54
59264,728,1326,-7908,962,-258,34
59274,686,1368,-7878,961,-377,4
59284,652,1398,-7876,959,-429,-2
59294,576,1336,-7836,987,-459,15
59304,542,1374,-7830,995,-437,44
59314,556,1302,-7888,993,-397,58
59324,602,1332,-7832,997,-345,56
59334,584,1274,-7914,998,-301,55
59344,590,1284,-7864,982,-300,60
59354,554,1278,-7860,965,-316,72
59364,606,1332,-7854,963,-310,93
59374,576,1308,-7838,1000,-320,124
59384,600,1296,-7852,1038,-318,151
59394,616,1298,-7896,1064,-322,159
59404,548,1298,-7890,1075,-338,167
59414,604,1350,-7796,1055,-332,179
59424,604,1370,-7802,1022,-308,200
59435,538,1364,-7914,993,-281,209
59445,588,1324,-7838,964,-253,225
59455,670,1364,-7874,956,-213,243
59465,776,1384,-7886,978,-210,245
59475,734,1420,-7896,1023,-256,225
59485,706,1414,-7880,1071,-304,184
59495,716,1306,-7952,1115,-370,133
59505,632,1286,-7924,1154,-379,69
59515,586,1256,-7990,1121,-315,81
59525,630,1248,-7958,1081,-225,104
59535,644,1232,-7944,1037,-202,122
59545,650,1246,-7888,979,-241,118
59555,610,1228,-7976,926,-331,122
59565,654,1290,-7906,888,-412,123
59575,606,1298,-8030,876,-441,119
59585,586,1226,-7930,892,-431,143
59595,582,1222,-7970,906,-406,148
59606,580,1248,-7960,913,-379,164
59616,588,1234,-7934,910,-351,176
59626,620,1186,-7898,909,-324,190
59636,622,1260,-7848,909,-332,198
59646,632,1268,-7782,900,-385,193
59656,618,1252,-7738,936,-419,194
59666,616,1268,-7724,988,-444,185
59676,598,1276,-7726,1044,-453,171
59686,596,1292,-7792,1098,-432,170
59696,646,1292,-7814,1156,-388,174
59706,594,1286,-7804,1191,-355,162
59716,598,1312,-7856,1217,-340,122
59726,604,1288,-7898,1246,-335,87
59736,598,1328,-7934,1268,-309,63
59746,532,1306,-7966,1290,-236,46
59756,520,1296,-8026,1300,-166,22
59766,546,1258,-8072,1302,-58,9
59776,584,1250,-8088,1284,62,11
59786,602,1236,-8092,1219,43,26
59796,596,1220,-8072,1127,-90,55
59806,528,1170,-8014,1028,-236,84
59816,512,1264,-8094,907,-362,116
59826,572,1250,-8038,806,-483,133
59836,472,1202,-8040,771,-552,145
