# label=radial_deviation
# trial=7
# subject=handback_single
# captured_at=20260412_031202
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
31797,-1430,640,-7792,785,291,138
31807,-1410,668,-7742,741,257,157
31817,-1412,728,-7822,762,238,173
31827,-1464,682,-7810,842,226,147
31837,-1388,664,-7886,943,238,112
31847,-1388,624,-7878,996,273,117
31857,-1408,640,-7876,982,280,118
31867,-1400,652,-7854,924,279,110
31877,-1390,628,-7866,874,295,115
31887,-1344,664,-7892,855,304,139
31897,-1338,636,-7848,858,271,144
31907,-1352,590,-7906,867,206,138
31917,-1386,586,-7932,862,158,138
31927,-1408,586,-7884,849,153,126
31937,-1406,610,-7924,821,194,97
31947,-1414,604,-7910,786,259,77
31958,-1424,636,-7908,768,298,61
31968,-1394,658,-7936,772,331,54
31978,-1378,612,-7926,778,354,47
31988,-1436,580,-7866,754,334,56
31998,-1434,670,-7826,711,278,49
32008,-1446,642,-7838,676,234,40
32018,-1456,670,-7854,676,235,43
32028,-1460,678,-7804,698,291,43
32038,-1432,672,-7734,719,383,40
32048,-1392,680,-7706,727,432,41
32058,-1400,652,-7786,732,415,37
32068,-1438,636,-7814,806,259,33
32078,-1458,658,-7824,867,199,45
32088,-1458,658,-7824,867,199,45
32098,-1502,602,-7874,914,237,54
32108,-1494,602,-7824,870,291,40
32118,-1482,636,-7796,807,337,39
32128,-1502,626,-7870,768,344,45
32138,-1510,634,-7798,762,334,66
32148,-1518,600,-7846,785,325,85
32158,-1496,632,-7910,834,306,103
32168,-1494,610,-7846,887,282,122
32178,-1504,598,-7824,916,249,131
32188,-1454,592,-7870,902,203,142
32198,-1490,608,-7840,830,185,163
32208,-1498,648,-7796,751,196,179
32218,-1462,638,-7798,720,235,183
32228,-1450,660,-7834,750,283,184
32238,-1430,684,-7776,822,307,186
32248,-1404,628,-7844,887,304,175
32258,-1402,640,-7872,920,310,166
32268,-1372,600,-7882,922,330,148
32278,-1408,594,-7842,921,351,130
32288,-1394,564,-7802,888,323,122
32299,-1456,600,-7830,847,258,121
32309,-1478,620,-7772,812,213,131
32319,-1472,622,-7770,814,214,131
32329,-1540,580,-7780,847,270,131
32339,-1486,618,-7818,903,317,135
32349,-1466,574,-7842,953,325,133
32359,-1496,596,-7838,969,288,131
32369,-1496,586,-7852,953,246,135
32379,-1536,610,-7846,902,242,147
32389,-1498,634,-7838,851,290,155
32399,-1508,594,-7818,816,339,173
32409,-1542,638,-7794,800,348,176
32419,-1474,646,-7854,819,322,178
32429,-1488,652,-7900,867,308,185
32439,-1496,620,-7856,906,306,189
32449,-1442,640,-7862,929,324,182
32459,-1450,560,-7820,929,331,176
32470,-1420,548,-7822,919,291,176
32480,-1448,574,-7800,911,255,172
32490,-1446,566,-7758,888,220,155
32500,-1456,604,-7718,893,274,156
32510,-1436,608,-7648,915,332,146
32520,-1454,610,-7622,955,367,111
