# label=pronation
# trial=2
# subject=handback_single
# captured_at=20260412_031815
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
5544,2892,2896,-4786,24576,7631,-759
5554,2508,2660,-5428,24134,7411,-1567
5564,2732,2556,-5980,23349,7567,-2001
5574,3214,2100,-6224,22171,8397,-2436
5584,3184,1812,-6832,20448,9034,-3060
5594,3630,1676,-7144,18286,9443,-3921
5604,3924,1644,-7400,16378,8756,-4825
5614,3536,1270,-7656,15278,7746,-5692
5624,2892,770,-8008,14573,6566,-6415
5634,2388,644,-8560,14140,5421,-6901
5644,1996,208,-8730,14036,4714,-7384
5654,2122,-228,-8956,13904,4474,-7841
5664,2040,-610,-9066,13841,4912,-8438
5675,1818,-942,-9234,13678,5116,-9158
5685,2060,-1372,-9296,13489,5180,-9967
5695,1696,-1676,-9148,13110,4528,-10653
5705,1276,-1804,-9160,11660,3767,-11414
5715,1090,-2004,-9188,10301,3514,-11628
5725,1090,-2004,-9188,10301,3514,-11628
5735,234,-2466,-9230,6760,4688,-12174
5745,322,-2588,-8944,5336,4650,-12541
5755,682,-2674,-9038,4300,4934,-12812
5765,434,-2614,-8704,3295,5735,-12695
5775,374,-2524,-8920,2384,6155,-12028
5785,414,-2348,-8790,1109,6344,-10813
5795,1326,-2368,-8740,-875,7102,-9451
5805,1244,-2358,-8974,-3150,7009,-8014
5815,1360,-2234,-8964,-5474,5956,-6489
5825,848,-2598,-9006,-7737,4596,-5293
5835,552,-2590,-9036,-9989,3596,-4451
5846,232,-2280,-9156,-11981,2578,-3965
5856,-154,-2046,-9186,-13187,2025,-3685
5866,-8,-1678,-8790,-14048,2199,-3333
5876,54,-1172,-8806,-13959,3027,-3003
5886,150,-788,-8792,-13245,4245,-2714
5896,312,-518,-8834,-12192,5300,-2461
5906,264,-146,-8518,-11022,5543,-2200
5916,226,136,-8442,-9480,5441,-1975
5926,234,376,-8318,-8034,5085,-1595
5936,176,586,-8198,-6910,4742,-1111
5946,136,616,-8064,-6220,4378,-721
5956,144,716,-7946,-6027,4344,-371
5966,278,734,-7774,-6067,4497,-47
5976,236,648,-7776,-5935,4671,181
5986,252,742,-7850,-5721,4836,298
5996,212,786,-7854,-5433,5308,306
6006,492,1008,-7716,-5093,5661,349
6016,478,938,-7634,-4525,5721,374
6026,408,964,-7566,-4081,5564,335
6036,660,1266,-7536,-3765,5299,261
6046,396,1168,-7476,-3191,5525,263
6056,838,1266,-7442,-2787,5754,311
6066,784,1122,-7456,-2654,5291,324
6076,842,1176,-7554,-2863,4855,390
6086,828,1164,-7478,-2844,4432,380
6096,818,1148,-7482,-2605,4280,311
6106,884,1164,-7530,-2372,4185,252
6116,762,1180,-7572,-2328,4510,235
6126,876,1208,-7574,-2298,5123,231
6136,960,1166,-7516,-2207,5117,179
6146,790,1160,-7564,-2128,4808,106
6156,644,1162,-7616,-1983,4589,-3
6166,572,1180,-7666,-2006,4477,-98
6176,638,1162,-7600,-2245,5112,1
6187,798,1264,-7646,-2332,5468,144
6197,958,1286,-7714,-2352,5595,263
6207,1034,1328,-7714,-2250,5462,298
6217,1034,1354,-7754,-2072,5099,350
6227,968,1360,-7734,-1925,4707,412
6237,884,1332,-7828,-1858,4457,413
6247,836,1294,-7832,-1851,4319,330
6257,808,1264,-7946,-1886,4406,211
6267,724,1174,-7936,-1880,4609,68
6277,734,1174,-7976,-1880,4881,-106
6287,702,1286,-7978,-1874,5091,-218
6297,880,1280,-8086,-1865,5326,-260
6307,864,1340,-8018,-1785,5448,-259
6317,896,1376,-8086,-1634,5464,-238
6327,876,1312,-8144,-1478,5424,-194
6337,820,1222,-8080,-1403,5243,-141
6347,734,1162,-8096,-1409,5039,-103
6358,668,1146,-8154,-1514,4916,-103
6368,622,1094,-8066,-1725,4875,-155
6378,546,1120,-8120,-1888,4927,-209
6388,450,1114,-8152,-2007,5063,-235
6398,474,1134,-8080,-2094,5203,-259
6408,522,1132,-8070,-2076,5344,-275
6418,504,1124,-8076,-1982,5424,-267
6428,586,1104,-8026,-1865,5406,-260
6438,556,1128,-8036,-1777,5292,-222
6448,502,1116,-7998,-1755,5123,-170
6458,516,1092,-7880,-1712,4927,-87
6468,486,1038,-7854,-1676,4765,-22
6478,394,992,-7908,-1728,4623,-30
6488,214,982,-7942,-1846,4551,-73
6498,144,1010,-7858,-1999,4671,-139
6508,234,1106,-7804,-2159,4967,-166
6518,362,1162,-7754,-2218,5342,-159
6528,490,1172,-7742,-2167,5610,-125
6538,676,1250,-7722,-2023,5554,-68
6548,764,1186,-7764,-1873,5173,24
6558,742,1208,-7722,-1728,4517,122
6568,298,996,-7724,-1558,3031,64
6578,298,996,-7724,-1558,3031,64
6588,106,1000,-7790,-1639,2764,-141
6598,94,1154,-7756,-2038,3556,-428
6608,196,1430,-7734,-2199,4112,-534
6618,340,1478,-7890,-2240,4405,-752
6628,228,1084,-7966,-2168,4435,-1042
6638,194,952,-7878,-1947,4289,-1214
6648,232,1106,-7872,-1605,4220,-1231
6658,60,1042,-7894,-1281,4188,-1114
6668,126,1140,-7946,-1153,4218,-980
6678,136,1052,-7954,-1120,4345,-941
6688,54,998,-8078,-1168,4389,-975
6699,-60,918,-8088,-1204,4271,-1101
6709,-168,814,-8060,-1212,4204,-1170
6719,-142,852,-8068,-1216,4351,-1144
6729,-98,706,-7978,-1291,4691,-1084
6739,-172,612,-8036,-1420,5070,-1045
6749,-110,780,-8050,-1562,5316,-980
6759,22,812,-8106,-1767,5469,-905
6769,6,856,-8034,-1978,5554,-869
6779,14,770,-8038,-1969,5323,-856
6789,-118,782,-8040,-1912,5095,-850
6799,-220,816,-8016,-1855,5002,-766
6809,-260,796,-8090,-1846,5057,-633
6819,-242,794,-8050,-1896,5243,-537
6829,-126,794,-7998,-1913,5421,-438
6839,-42,830,-8012,-1825,5378,-341
6849,-18,796,-8054,-1738,5158,-257
6859,-96,740,-8062,-1694,4788,-249
6870,-242,764,-7996,-1648,4384,-273
6880,-298,746,-8074,-1608,4247,-288
6890,-366,772,-8022,-1718,4436,-278
6900,-384,754,-7982,-1865,4759,-266
6910,-346,794,-7980,-1958,5079,-235
6920,-270,830,-7918,-2048,5201,-209
6930,-320,810,-7948,-2097,5092,-147
6940,-422,762,-7946,-2021,4922,-90
6950,-384,790,-7872,-1984,4804,-12
6960,-324,778,-7882,-1989,4824,37
6970,-366,752,-7968,-1980,4904,29
6980,-402,810,-7920,-1990,5009,-9
6990,-422,802,-7928,-1937,5108,15
7000,-422,802,-7928,-1937,5108,15
7010,-432,756,-7856,-1906,5097,36
7020,-438,736,-8002,-1908,5114,84
7030,-416,722,-8040,-1945,5143,88
7040,-348,784,-8008,-1993,5270,85
7050,-292,714,-8028,-1983,5280,63
7060,-360,732,-8058,-1931,5183,59
7070,-410,762,-8040,-1893,5028,83
7080,-478,704,-8074,-1907,4898,144
7090,-528,714,-8068,-1997,4860,214
7100,-420,732,-7992,-2175,4934,289
7110,-476,754,-8034,-2299,5109,277
7120,-520,750,-8022,-2308,5219,237
7130,-508,772,-8070,-2235,5250,182
7140,-448,740,-7984,-2150,5257,130
7150,-462,724,-8034,-2026,5446,107
7160,-36,984,-8278,-1958,5902,83
7170,-86,956,-8080,-2039,6057,72
7180,-360,918,-8136,-2002,5220,16
7190,-288,798,-8052,-1955,5071,-16
7200,-428,778,-8094,-1904,5056,-37
7211,-508,826,-8066,-1866,5249,-28
7221,-364,804,-8012,-2027,5514,-13
7231,-434,804,-7968,-2029,5454,-16
7241,-474,688,-7994,-1803,5490,-32
7251,-454,754,-8004,-1762,5569,4
7261,-322,594,-8044,-1804,5580,54
7271,-340,660,-8050,-1894,5416,121
7281,-330,692,-8048,-1979,5258,135
7291,-320,656,-8018,-2088,5259,112
7301,-422,702,-8036,-2098,5218,96
7311,-466,694,-7952,-2052,5161,79
7321,-526,682,-7954,-2055,5203,45
7331,-506,704,-7964,-2091,5344,-2
7341,-446,732,-7898,-2185,5594,-29
7351,-362,770,-7886,-2254,5826,-15
7361,-278,792,-7900,-2227,5863,19
7371,-262,750,-7966,-2109,5665,80
7382,-238,690,-7936,-1950,5307,114
7392,-312,676,-7902,-1809,4945,114
7402,-438,640,-7922,-1767,4714,70
7412,-576,598,-8026,-2007,5095,-22
7422,-470,704,-7958,-2185,5552,-57
7432,-470,704,-7958,-2185,5552,-57
7442,-242,800,-7906,-2284,6101,-61
7452,-166,790,-7914,-2134,5877,-42
7462,-318,764,-7850,-1945,5403,-25
7472,-466,710,-7934,-1772,4951,-9
7482,-524,668,-7966,-1721,4811,-37
7492,-528,668,-8024,-1726,5037,-87
7502,-492,696,-8024,-1773,5437,-84
7512,-412,656,-7948,-1859,5767,-35
7522,-500,712,-7956,-1928,5863,42
7532,-330,720,-7992,-1972,5708,70
7542,-368,752,-8016,-2001,5463,104
7552,-418,716,-7988,-2007,5216,143
7562,-414,644,-8006,-2004,5082,152
7572,-528,678,-8072,-2035,5076,127
7582,-538,612,-8094,-2117,5143,125
7592,-466,638,-8120,-2208,5314,52
7602,-456,750,-8106,-2243,5473,-50
7612,-578,732,-8040,-2281,5541,-57
7622,-544,746,-8076,-2297,5591,-11
7632,-408,758,-8120,-2317,5598,44
7642,-336,754,-8084,-2343,5541,161
7652,-340,730,-8080,-2361,5435,262
7662,-376,718,-8050,-2364,5268,308
7672,-386,658,-8042,-2373,5147,260
7682,-494,682,-8100,-2376,5111,190
7692,-552,646,-8146,-2450,5229,146
7702,-512,710,-8074,-2612,5486,139
7712,-454,858,-8036,-2770,5739,151
7723,-466,804,-7962,-2912,5808,212
7733,-444,896,-7992,-2938,5707,290
7743,-462,886,-8032,-2858,5524,347
7753,-528,880,-7990,-2703,5314,334
7763,-604,928,-8028,-2511,5239,304
7773,-594,894,-7978,-2340,5348,289
7783,-614,846,-8004,-2272,5525,246
7793,-674,838,-8000,-2271,5774,238
7803,-634,798,-7928,-2387,5829,269
7813,-412,794,-8048,-2472,5815,330
7823,-434,852,-8046,-2605,5904,403
7833,-368,868,-7944,-2740,5965,480
7843,-370,896,-8030,-2837,5865,548
7853,-306,914,-7982,-2814,5680,589
7863,-300,970,-7884,-2681,5524,593
7873,-232,1006,-7908,-2501,5444,587
7883,-346,930,-7994,-2317,5115,608
7894,-450,994,-7916,-2328,4967,601
7904,-540,916,-7922,-2414,5005,599
7914,-600,1078,-7940,-2481,5123,581
7924,-576,1192,-7810,-2522,5405,557
7934,-440,1272,-7836,-2512,5831,558
7944,-206,1242,-7782,-2417,6022,622
7954,-88,1218,-7798,-2279,5924,724
7964,-34,1132,-7778,-2128,5505,822
7974,-116,1086,-7882,-2030,4864,881
7984,-324,998,-7928,-1987,4312,915
7994,-504,974,-7960,-2040,4073,888
8004,-622,890,-7968,-2121,4100,786
8014,-736,818,-7992,-2195,4471,695
8024,-730,992,-7944,-2369,5142,608
8034,-752,814,-7932,-2626,5715,609
8044,-368,884,-8060,-2825,6138,808
8054,-344,956,-7924,-2977,6128,1001
8064,-244,1066,-8014,-3053,5876,1199
8074,-238,1164,-8022,-3060,5642,1385
8084,-304,1128,-8008,-3024,5244,1451
8094,-380,1116,-7988,-2944,4829,1439
8104,-440,1268,-7968,-2833,4512,1423
8114,-478,1220,-7900,-2804,4482,1351
8124,-462,1252,-7884,-2796,4630,1360
8134,-392,1284,-7866,-2821,4785,1412
8144,-484,1204,-7850,-2890,4831,1386
8154,-500,1224,-7752,-2954,4825,1241
8164,-398,1286,-7778,-2978,5048,1041
8174,-286,1420,-7760,-2959,5393,848
8184,-204,1524,-7722,-2892,5756,651
8194,-150,1592,-7652,-2714,6030,455
8204,-84,1558,-7580,-2385,6071,297
8214,-24,1598,-7690,-1903,5825,179
8224,-116,1512,-7726,-1510,5428,78
8235,-170,1404,-7724,-1227,5008,24
8245,-234,1308,-7758,-1119,4754,32
8255,-362,1236,-7806,-1136,4654,30
8265,-420,1164,-7868,-1229,4727,-9
8275,-434,1196,-7966,-1526,5395,-165
8285,-434,1196,-7966,-1526,5395,-165
8295,-212,1324,-7904,-1899,6041,-237
8305,-98,1312,-7856,-1953,6092,-203
8315,-112,1252,-7884,-1890,5843,-166
8325,-190,1224,-7848,-1748,5401,-140
8335,-274,1222,-7946,-1578,4916,-143
8345,-538,1174,-7892,-1559,4537,-238
8355,-768,1114,-7798,-1604,4416,-223
8365,-824,1096,-7806,-1649,4627,-208
8375,-750,1068,-7826,-1743,5111,-233
8385,-640,1102,-7794,-1853,5628,-295
8395,-472,1120,-7808,-1948,5976,-333
8406,-352,1122,-7802,-1913,6054,-341
8416,-362,1170,-7902,-1787,5763,-338
8426,-432,1106,-7870,-1615,5310,-369
8436,-502,1076,-7818,-1452,4948,-401
8446,-616,1054,-7830,-1341,4799,-426
8456,-706,1006,-7830,-1327,4878,-438
