# label=supination
# trial=19
# subject=handback_single
# captured_at=20260412_032334
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
94826,-1188,7368,-1138,5453,-105,-11238
94836,-1524,7044,-1368,6967,-331,-11467
94846,-1616,6570,-1654,8247,-1211,-11993
94856,-1870,6298,-1858,9006,-2434,-12456
94866,-2730,5964,-1972,9709,-4146,-12735
94876,-3396,6056,-2044,10220,-5848,-12920
94886,-4048,5926,-2244,10927,-6150,-12912
94896,-4454,5806,-2522,11745,-5857,-12751
94906,-4510,5580,-2620,12414,-5134,-12317
94916,-4718,5240,-2998,13350,-4566,-11741
94926,-4836,4590,-3296,14237,-4229,-11118
94936,-4942,4122,-3498,14786,-4369,-10456
94946,-5118,3690,-3872,14886,-4843,-9866
94956,-5668,3224,-4070,14632,-5521,-9320
94966,-6176,3044,-4140,14131,-5817,-8775
94976,-6464,2820,-4348,13548,-5616,-8140
94986,-7150,3020,-4410,13244,-4742,-7298
94996,-7576,2708,-4654,13461,-3053,-6290
95006,-7646,2416,-4830,13841,-1428,-5293
95016,-6958,2114,-5056,14399,715,-4347
95026,-6504,1666,-5158,14803,2434,-3607
95036,-5970,1382,-5288,15162,4021,-2980
95046,-5622,1366,-5672,15356,4816,-2483
95056,-5142,1024,-5882,15245,4644,-2038
95066,-4814,878,-5904,14991,3757,-1478
95076,-4964,594,-6054,14746,2553,-783
95086,-4828,500,-6444,14480,1497,-125
95096,-4964,88,-6644,14204,707,451
95106,-5198,-52,-6896,13762,221,931
95116,-5436,-58,-7146,13346,10,1518
95126,-5340,-332,-7086,12945,47,2384
95136,-5078,-816,-7144,12823,438,3278
95147,-4844,-944,-7298,12502,1410,4170
95157,-4606,-1000,-7464,12107,1661,4942
95167,-5236,-968,-7522,11355,1438,6247
95177,-4722,-1106,-7466,10726,1944,7969
95187,-4792,-1730,-7554,10469,2692,9891
95197,-4724,-1570,-7502,9317,2814,11922
95207,-5020,-1938,-7724,8635,2910,13856
95217,-4712,-2372,-7552,7083,2906,15625
95227,-4112,-2396,-7562,6338,3088,16771
95237,-3494,-2104,-7936,6044,3468,16542
95247,-3334,-1960,-8422,5542,3351,15353
95257,-2882,-1966,-8436,4413,2727,14014
95267,-3054,-1766,-8358,2660,1705,12574
95277,-2966,-1602,-8450,631,563,11415
95287,-2628,-1142,-8484,-924,-211,10649
95297,-2714,-848,-8334,-2155,-1495,9989
95307,-2690,-702,-8170,-3136,-2040,9486
95318,-2634,-462,-8052,-3777,-2359,9015
95328,-2358,-264,-8048,-3793,-2281,8414
95338,-2376,-76,-8092,-3352,-2148,7675
95348,-2516,58,-8044,-2777,-2324,6942
95358,-2748,166,-7990,-2240,-2283,6307
95368,-2402,222,-7870,-1797,-2391,5816
95378,-2304,288,-7672,-1618,-2392,5470
95388,-2290,344,-7430,-1610,-2060,5164
95398,-2172,408,-7278,-1822,-1362,4914
95408,-1918,600,-7158,-2079,-493,4632
95418,-1816,710,-7158,-2256,-79,4136
95428,-1580,972,-7260,-2378,-306,3522
95438,-1820,956,-7120,-2248,-862,2958
95448,-1870,1048,-7200,-1935,-1266,2586
95458,-1900,1160,-7070,-1551,-1334,2372
95468,-2056,1138,-7082,-1217,-1406,2160
95478,-2098,1162,-7042,-1150,-1467,2085
95488,-1908,1152,-7130,-1122,-1231,2095
95498,-1772,1328,-7146,-1092,-629,2131
95508,-1590,1410,-7160,-891,-15,2168
95518,-1502,1516,-7074,-766,-34,2144
95528,-1484,1538,-7174,-622,-559,2009
95538,-1650,1586,-7256,-284,-1314,1871
95548,-1758,1554,-7270,-5,-1930,1754
95558,-1842,1554,-7330,255,-2499,1600
95568,-2162,1496,-7396,322,-2986,1593
95578,-2162,1496,-7396,322,-2986,1593
95588,-1830,1466,-7424,286,-1002,1775
95598,-1898,1456,-7342,303,-744,1820
95608,-1876,1428,-7314,345,-1436,1740
95618,-1898,1432,-7398,332,-2135,1638
95628,-1888,1394,-7408,334,-2295,1566
95638,-1982,1430,-7454,392,-2376,1449
95648,-2120,1392,-7528,559,-2541,1293
95659,-2152,1378,-7508,671,-2405,1240
95669,-1982,1356,-7518,771,-2063,1216
95679,-2016,1322,-7520,803,-1711,1293
95689,-1834,1310,-7584,849,-1559,1395
95699,-1784,1346,-7596,829,-1496,1488
95709,-1604,1330,-7622,746,-1461,1620
95719,-1614,1388,-7616,694,-1584,1744
95729,-1570,1364,-7672,720,-1881,1801
95739,-1604,1302,-7630,710,-2322,1741
95749,-1706,1314,-7702,622,-2723,1555
95759,-1720,1380,-7662,547,-2932,1391
95769,-1708,1368,-7708,525,-2922,1277
95779,-1768,1336,-7718,616,-2583,1313
95789,-1708,1296,-7682,612,-2107,1478
95799,-1574,1306,-7814,596,-1780,1676
95809,-1490,1330,-7818,615,-1603,1812
95819,-1424,1284,-7760,668,-1650,1883
95830,-1392,1292,-7716,738,-2005,1937
95840,-1418,1208,-7726,834,-2413,1938
95850,-1520,1240,-7706,948,-2884,1857
95860,-1588,1242,-7774,977,-3262,1796
95870,-1664,1302,-7838,950,-3477,1788
95880,-1692,1220,-7820,903,-3543,1816
95890,-1760,1250,-7744,814,-3439,1900
95900,-1750,1242,-7722,704,-3080,1992
95910,-1622,1272,-7636,602,-2667,2130
95920,-1530,1294,-7700,526,-2425,2290
95930,-1420,1374,-7692,490,-2371,2458
95940,-1320,1320,-7732,567,-2424,2541
95950,-1324,1298,-7728,640,-2630,2537
95960,-1330,1374,-7674,746,-3040,2432
95970,-1510,1386,-7696,845,-3551,2176
95980,-1550,1272,-7728,975,-3772,1868
95990,-1656,1252,-7640,1245,-3629,1345
96000,-1656,1252,-7640,1245,-3629,1345
96010,-1638,1228,-7716,1436,-2746,1002
96020,-1560,1206,-7708,1390,-2463,1033
96030,-1544,980,-7798,1267,-2136,1144
96040,-1482,1100,-7834,1029,-2008,1332
96050,-1426,1038,-7892,893,-2184,1432
96060,-1406,1130,-7880,773,-2418,1440
96070,-1522,1032,-7912,741,-2774,1409
96080,-1592,1130,-7892,696,-3093,1411
96090,-1672,1120,-7834,775,-3373,1371
96100,-1674,1154,-7868,780,-3441,1333
96110,-1776,1214,-7868,879,-3499,1285
96120,-1740,1160,-7828,977,-3337,1238
96130,-1726,1066,-7790,1028,-3190,1250
96140,-1638,1148,-7784,1068,-3068,1262
96150,-1576,1068,-7786,1194,-2973,1252
96160,-1570,1074,-7788,1251,-2997,1271
96171,-1556,1036,-7776,1306,-3031,1335
96181,-1546,998,-7824,1178,-3054,1453
96191,-1600,926,-7892,954,-3127,1572
96201,-1676,902,-7902,744,-3195,1643
96211,-1564,990,-7868,487,-3044,1676
96221,-1650,996,-7856,316,-2992,1669
96231,-1596,1114,-7866,316,-2950,1575
96241,-1618,1094,-7822,453,-2894,1458
96251,-1598,1040,-7776,607,-2885,1384
96261,-1532,1074,-7698,748,-2838,1365
96271,-1494,1030,-7758,809,-2843,1397
96281,-1460,1028,-7756,799,-2920,1471
96291,-1476,1014,-7796,711,-3013,1576
96301,-1484,1004,-7812,640,-3114,1669
