# label=supination
# trial=3
# subject=handback_single
# captured_at=20260412_032209
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
10795,-3922,5946,-1756,8789,202,-12276
10805,-3860,5702,-1894,9704,790,-11887
10815,-4522,5514,-2122,11070,1288,-11580
10825,-4982,5302,-2318,12440,1120,-11304
10835,-5086,5082,-4140,13402,925,-11068
10845,-5518,4462,-2882,14673,1014,-10800
10855,-5274,4320,-3314,15437,1287,-10501
10865,-5544,3754,-3444,16432,2140,-9945
10875,-5552,3296,-3886,17728,3186,-9484
10885,-5708,2810,-4150,18481,3850,-9073
10895,-5726,2454,-4426,19082,4514,-8387
10905,-5488,1840,-4382,19326,4380,-7565
10915,-5510,1628,-4822,19546,4163,-6515
10925,-5542,1034,-5216,19449,3626,-5193
10935,-5894,536,-5440,19255,2445,-3801
10945,-5858,168,-5608,18769,1362,-2540
10955,-6128,-562,-6004,17651,456,-1596
10966,-6620,-458,-6734,16199,212,-789
10976,-6722,-542,-6418,14732,645,270
10986,-6854,-732,-6570,13846,1269,1638
10996,-6364,-1150,-6832,13138,1908,3143
11006,-6270,-1102,-6974,12301,2540,4370
11016,-6064,-1220,-6936,11539,3419,5451
11026,-5394,-1690,-7146,10806,4347,6550
11036,-4374,-1824,-7606,9876,4894,6987
11046,-3938,-1504,-7662,8509,4692,6833
11056,-3918,-1132,-7880,6957,3638,6674
11066,-4224,-796,-8020,5591,2142,7034
11076,-4360,-636,-8178,4532,872,8009
11086,-4530,-568,-8164,4059,552,9329
11096,-4170,-934,-8120,3996,1231,10825
11106,-3870,-1202,-7814,3968,2293,11916
11116,-2900,-1532,-7668,3851,2741,12055
11126,-2144,-1326,-8056,3345,2592,11076
11136,-1908,-940,-8120,2500,1997,9580
11146,-2136,-492,-8098,1907,865,8355
11156,-2390,-212,-8074,1513,-264,7812
11166,-2442,-88,-7952,1193,-1051,8021
11176,-2504,52,-7802,1091,-1301,8690
11186,-2314,-118,-7536,1215,-883,9451
11196,-1316,-392,-7484,1218,159,9536
11206,-1082,-364,-8004,1178,834,8009
11216,-1662,0,-8110,269,-810,3411
11226,-1662,0,-8110,269,-810,3411
11236,-1916,360,-7886,226,-2644,1357
11246,-2232,328,-7798,421,-2424,1306
11256,-2402,302,-7494,388,-1477,1613
11266,-2094,352,-7622,379,-456,2011
11276,-1782,346,-7288,313,176,2389
11286,-1526,222,-7470,376,383,2396
11296,-1384,400,-7560,522,-14,2133
11307,-1468,392,-7634,807,-643,1836
11317,-1630,446,-7600,758,-1537,1638
11327,-1794,326,-7536,751,-2373,1570
11337,-2014,386,-7494,748,-2838,1663
11347,-2252,400,-7406,831,-2911,1918
11357,-2316,314,-7432,893,-2757,2376
11367,-2404,270,-7430,1028,-2390,2950
11377,-1976,188,-7478,1052,-1974,3465
11387,-1722,80,-7572,1033,-1900,3435
11397,-1754,32,-7744,896,-2128,2799
11407,-1872,108,-7922,752,-2664,2025
11417,-2172,190,-7986,521,-3437,1564
