# label=ulnar_deviation
# trial=11
# subject=handback_single
# captured_at=20260412_031426
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
52809,-2702,-1018,-7622,520,-134,303
52819,-3022,-1038,-7848,774,62,190
52829,-2874,-1326,-7844,766,252,141
52839,-2674,-1496,-7706,650,314,-43
52849,-2740,-1438,-7678,724,295,-225
52859,-2640,-1384,-7494,687,283,-239
52869,-2398,-1180,-7178,554,269,-195
52879,-2446,-992,-7204,489,286,-163
52889,-2518,-862,-7272,343,339,-32
52899,-2508,-566,-7294,133,383,139
52909,-2678,-584,-7410,-21,500,189
52919,-2598,-698,-7514,-201,570,186
52929,-2506,-782,-7518,-246,573,172
52939,-2556,-886,-7548,-152,543,83
52950,-2548,-788,-7602,-68,325,18
52960,-2682,-536,-7692,-20,236,-84
52970,-2684,-420,-7750,11,312,-56
52980,-2566,-480,-7648,95,614,103
52990,-2352,-510,-7598,231,997,220
53000,-2210,-630,-7558,319,1289,241
53010,-1896,-844,-7440,357,1272,230
53020,-1972,-1170,-7360,278,1020,95
53030,-2062,-1238,-7428,146,512,-47
53040,-2304,-1270,-7420,102,-108,-139
53050,-2610,-1312,-7634,101,-574,-99
53060,-2780,-1230,-7632,-2,-613,30
53070,-2798,-930,-7680,9,-398,110
53080,-2782,-768,-7584,-128,34,90
53090,-2724,-720,-7624,-329,584,93
53100,-2680,-720,-7558,-251,837,149
53110,-2494,-634,-7582,-159,933,199
53120,-2348,-594,-7520,-138,854,142
53130,-2358,-440,-7498,-60,599,64
53140,-2354,-382,-7518,-11,381,39
53150,-2418,-312,-7666,-35,316,23
53160,-2342,-266,-7870,18,399,-14
53170,-2322,-342,-8010,145,543,-70
53180,-2060,-472,-8010,300,681,-102
53190,-2002,-566,-7880,489,653,-140
53200,-2056,-692,-7736,713,399,-203
53210,-2178,-784,-7604,902,-47,-214
53220,-2246,-800,-7486,1026,-495,-149
53230,-2254,-722,-7418,1032,-789,-110
53240,-2406,-712,-7372,907,-838,-102
53250,-2480,-692,-7460,695,-680,-70
53260,-2578,-706,-7420,483,-422,-56
53270,-2648,-676,-7436,316,-220,-42
53280,-2730,-802,-7456,253,-160,-50
53291,-2840,-862,-7538,307,-213,-62
53301,-2850,-916,-7560,433,-328,-76
53311,-2876,-950,-7532,536,-389,-99
53321,-2870,-944,-7448,583,-324,-114
53331,-2800,-902,-7404,540,-129,-93
53341,-2660,-818,-7362,401,140,-67
53351,-2612,-800,-7400,232,452,-96
53361,-2544,-822,-7494,103,699,-63
53371,-2586,-790,-7572,141,608,-78
53381,-2586,-790,-7572,141,608,-78
53391,-2574,-770,-7504,295,276,-56
53401,-2550,-678,-7484,325,213,-70
53411,-2574,-686,-7498,287,233,-103
53421,-2578,-656,-7538,226,303,-141
53431,-2608,-578,-7534,168,392,-110
53441,-2570,-536,-7554,139,474,-72
53451,-2530,-546,-7632,190,534,-75
53462,-2428,-536,-7692,315,551,-80
53472,-2366,-580,-7702,443,523,-102
53482,-2328,-610,-7684,552,413,-202
53492,-2324,-662,-7600,646,218,-251
53502,-2204,-716,-7484,704,-11,-210
53512,-2036,-794,-7410,700,-200,-144
53522,-2160,-870,-7316,654,-395,-122
53532,-2338,-1000,-7312,545,-630,-110
53542,-2540,-1092,-7434,429,-857,-158
53552,-2886,-1192,-7432,361,-1074,-195
53562,-2902,-1134,-7354,336,-1185,-185
53572,-2954,-1084,-7398,275,-1094,-262
53582,-3128,-1068,-7360,153,-834,-264
53592,-3166,-986,-7362,49,-566,-171
53602,-3134,-796,-7358,-36,-238,-19
53612,-3042,-624,-7452,-87,92,29
53622,-3054,-502,-7458,-110,368,2
53632,-2982,-440,-7476,-54,555,-5
53642,-2900,-454,-7462,4,663,-22
53652,-2776,-482,-7492,95,684,-83
53662,-2694,-492,-7576,222,662,-142
53672,-2654,-502,-7610,348,641,-148
53682,-2628,-526,-7568,435,631,-131
53692,-2600,-528,-7662,511,643,-121
53702,-2506,-504,-7672,588,669,-114
53712,-2464,-542,-7596,680,665,-97
53722,-2514,-550,-7616,747,601,-104
53732,-2524,-620,-7594,772,446,-168
53742,-2550,-688,-7554,813,233,-171
53752,-2576,-772,-7420,858,45,-171
53762,-2532,-784,-7412,849,-99,-165
53772,-2488,-852,-7386,788,-178,-125
53782,-2470,-944,-7352,681,-193,-97
53792,-2540,-1046,-7362,562,-227,-97
53803,-2718,-1134,-7502,506,-325,-106
53813,-3030,-1196,-7466,609,-694,-103
53823,-3122,-1102,-7276,615,-762,-60
53833,-3068,-1042,-7238,565,-616,-55
53843,-3102,-1022,-7304,504,-321,-68
53853,-3006,-928,-7274,398,63,-90
53863,-3106,-820,-7356,288,371,-109
53873,-3084,-866,-7346,239,520,-37
53883,-2904,-796,-7290,218,596,14
53893,-2818,-768,-7320,195,652,22
53903,-2850,-754,-7406,211,650,-1
53913,-2774,-806,-7386,218,583,-9
53923,-2826,-806,-7492,219,506,-55
53933,-2862,-726,-7552,218,465,-74
53943,-2814,-694,-7642,264,503,-52
53953,-2720,-682,-7588,361,630,-74
53963,-2626,-680,-7584,463,736,-135
53974,-2632,-702,-7516,546,737,-182
53984,-2630,-778,-7500,603,600,-219
53994,-2648,-898,-7442,643,374,-229
54004,-2680,-976,-7292,677,144,-189
54014,-2680,-1118,-7278,672,-11,-165
54024,-2766,-1194,-7330,601,-66,-191
54034,-2886,-1162,-7260,477,-61,-191
54044,-2984,-1138,-7248,298,2,-118
54054,-2996,-984,-7254,105,139,-29
54064,-2990,-880,-7300,-57,352,33
54074,-2904,-778,-7264,-194,571,119
54084,-2804,-706,-7386,-312,754,141
54094,-2824,-676,-7404,-371,813,67
54104,-2718,-650,-7570,-332,719,15
54114,-2720,-658,-7632,-185,557,-27
54124,-2648,-690,-7634,-22,357,-36
54134,-2572,-618,-7558,121,224,-60
54144,-2596,-624,-7606,231,154,-91
54154,-2686,-656,-7608,309,118,-136
54164,-2686,-684,-7578,358,111,-134
54174,-2726,-750,-7566,414,122,-132
54184,-2836,-820,-7516,485,126,-129
54194,-2826,-794,-7366,558,135,-89
54204,-2880,-828,-7378,578,178,-72
54214,-2940,-798,-7458,585,238,-104
54224,-2918,-740,-7458,574,397,-148
54234,-2918,-740,-7458,574,397,-148
54244,-2832,-712,-7394,535,520,-157
54254,-2732,-738,-7338,439,651,-202
54264,-2732,-788,-7372,395,634,-199
54274,-2660,-898,-7382,366,560,-166
54284,-2702,-930,-7384,352,504,-120
54294,-2702,-1026,-7490,362,469,-76
54304,-2752,-1090,-7604,394,489,-52
54315,-2716,-1044,-7602,451,520,-36
54325,-2690,-966,-7448,498,559,-39
54335,-2656,-970,-7424,496,558,-92
54345,-2696,-944,-7330,465,515,-83
54355,-2674,-898,-7358,418,445,-85
54365,-2644,-946,-7182,332,380,-60
54375,-2676,-942,-7260,218,339,-39
54385,-2756,-978,-7336,114,313,-24
54395,-2798,-956,-7354,20,301,32
54405,-2798,-910,-7460,-53,322,63
54415,-2788,-792,-7556,-97,403,71
54425,-2742,-678,-7520,-127,527,92
54435,-2766,-648,-7656,-96,658,72
54445,-2724,-564,-7598,21,733,43
54455,-2644,-582,-7656,169,720,9
54465,-2574,-590,-7552,318,631,-29
54475,-2502,-642,-7550,445,496,-51
54486,-2462,-644,-7496,535,372,-60
54496,-2520,-792,-7524,578,278,-83
54506,-2626,-848,-7520,580,212,-83
54516,-2696,-946,-7556,591,158,-96
54526,-2700,-946,-7440,594,136,-109
54536,-2764,-962,-7402,580,167,-107
54546,-2794,-1002,-7354,540,205,-81
54556,-2850,-940,-7382,482,263,-57
54566,-2900,-914,-7384,404,331,-51
54576,-2936,-854,-7456,351,409,-68
54586,-2866,-872,-7492,329,542,-50
54596,-2664,-838,-7526,321,725,-47
54606,-2490,-786,-7542,325,897,-78
54616,-2388,-764,-7472,322,948,-97
54626,-2354,-754,-7408,302,828,-84
54636,-2382,-720,-7400,282,557,-71
54646,-2584,-778,-7372,230,-79,-14
54656,-2584,-778,-7372,230,-79,-14
54666,-2716,-804,-7454,207,-211,1
54676,-2772,-902,-7564,174,46,-12
54686,-2294,-830,-7054,243,289,-61
54696,-2950,-268,-7972,409,376,-77
54706,-2600,-1084,-7778,134,537,293
54716,-1896,-1056,-7782,130,381,246
54726,-1948,-394,-7638,474,300,-157
54736,-2032,-698,-7744,198,145,-155
54746,-1820,-646,-7676,354,-212,-15
54756,-2052,-598,-7804,853,-575,25
54766,-2350,-644,-7472,1066,-1223,167
54776,-2614,-402,-7336,1260,-1852,273
54786,-3202,-664,-7362,1467,-2224,319
54796,-3302,-686,-7264,1318,-2341,425
54806,-3430,-752,-7366,1172,-2000,345
54816,-3446,-930,-7278,1033,-1328,177
54827,-3484,-1128,-7268,868,-843,25
54837,-3228,-1096,-7112,901,-440,-20
54847,-3094,-1198,-7212,1005,-79,-125
54857,-3322,-1164,-7026,915,-21,-47
54867,-3330,-1190,-7012,727,-111,101
54877,-3416,-1108,-6970,626,5,157
54887,-3292,-1128,-7118,510,187,184
54897,-3270,-1258,-7170,306,487,69
