# label=extension
# trial=9
# subject=handback_single
# captured_at=20260412_030813
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
42323,-1340,452,-8206,1203,-395,-1721
42333,-1404,388,-8100,1423,-215,-1810
42343,-1406,272,-8038,1389,-129,-1705
42353,-1480,276,-7980,1218,-212,-1503
42363,-1516,144,-7772,925,-357,-1237
42373,-1686,32,-7674,559,-411,-1022
42383,-1634,134,-7492,189,-404,-965
42393,-1572,202,-7642,-160,-262,-1009
42403,-1470,238,-7832,-288,-67,-1092
42413,-1322,226,-7996,-154,63,-1147
42423,-1404,160,-7988,124,30,-1228
42433,-1464,142,-7922,455,-173,-1310
42443,-1472,76,-7810,803,-374,-1325
42454,-1354,60,-7878,1043,-458,-1174
42464,-1376,-52,-7906,1037,-375,-937
42474,-1396,-104,-7920,831,-253,-805
42484,-1354,-66,-8034,552,-156,-759
42494,-1274,-20,-8048,367,-91,-779
42504,-1232,32,-7996,272,-92,-834
42514,-1218,34,-7854,280,-98,-909
42524,-1208,50,-7792,375,-83,-993
42534,-1158,36,-7780,528,-65,-1039
42544,-1046,32,-7856,735,6,-1005
42554,-994,-4,-7898,1009,83,-948
42564,-948,6,-7834,1245,113,-817
42574,-812,-46,-7858,1387,37,-579
42584,-990,-194,-7870,1291,-240,-454
42594,-1190,-338,-7940,1037,-608,-572
42604,-1280,-412,-7906,833,-826,-818
42614,-1372,-432,-8012,774,-853,-1088
42624,-1352,-428,-7912,822,-748,-1222
42634,-1556,-500,-7882,926,-651,-1178
42644,-1706,-564,-7808,985,-674,-1067
42654,-1774,-638,-7806,883,-719,-911
42664,-1680,-680,-7896,787,-560,-707
42674,-1718,-762,-7964,561,-361,-479
42684,-1796,-798,-8040,263,-212,-338
42694,-1724,-770,-8028,41,-32,-269
42704,-1696,-748,-7972,-82,172,-267
42714,-1530,-670,-7904,-159,405,-250
42724,-1434,-646,-7918,-243,595,-162
42734,-1438,-612,-7894,-415,686,-77
42744,-1282,-556,-7854,-639,698,2
42754,-1242,-540,-7842,-769,644,93
42764,-1102,-498,-7812,-741,590,233
42774,-1080,-476,-7798,-694,506,347
42784,-956,-434,-7862,-619,357,421
42795,-1022,-458,-7846,-595,176,366
42805,-1026,-458,-7950,-546,59,238
42815,-906,-410,-7974,-429,61,97
42825,-886,-370,-7810,-316,89,-40
42835,-934,-388,-7850,-249,51,-119
42845,-856,-350,-7858,-218,15,-151
42855,-878,-398,-7844,-278,-81,-144
42865,-868,-400,-7824,-315,-186,-86
42875,-884,-408,-7766,-330,-256,-38
42885,-950,-470,-7858,-267,-368,-26
42895,-920,-434,-7916,-129,-413,20
42905,-1024,-534,-7876,11,-478,16
42915,-1048,-594,-7834,37,-591,-84
42925,-1054,-582,-7818,-18,-617,-231
42935,-1134,-564,-7904,-90,-558,-376
42945,-1166,-596,-7894,-143,-415,-467
42955,-1092,-498,-7860,-155,-233,-453
42966,-1100,-502,-7840,-171,-184,-394
42976,-1202,-490,-7786,-170,-288,-256
42986,-1148,-504,-7820,-108,-575,-126
42996,-1300,-568,-7916,-13,-913,1
43006,-1384,-628,-7892,72,-1156,50
43016,-1446,-690,-7910,106,-1196,-27
43026,-1400,-706,-7962,112,-1001,-109
43036,-1432,-732,-7958,48,-683,-215
43046,-1380,-672,-7846,-197,-135,-393
43056,-1380,-672,-7846,-197,-135,-393
43066,-1404,-646,-7832,-116,-142,-265
43076,-1356,-646,-7784,-64,-279,-145
43086,-1342,-696,-7782,-55,-435,-58
43096,-1394,-726,-7812,-68,-560,-27
43106,-1380,-766,-7860,-72,-562,-29
43116,-1290,-766,-7930,-103,-415,-61
43126,-1324,-710,-7912,-130,-251,-121
43136,-1354,-746,-7970,-169,-121,-188
43146,-1340,-732,-7836,-226,-65,-260
43156,-1314,-714,-7812,-224,-88,-276
43166,-1274,-674,-7808,-152,-147,-251
43176,-1284,-668,-7874,-96,-184,-210
43186,-1218,-700,-7846,-113,-205,-153
43196,-1248,-712,-7828,-167,-197,-105
43206,-1210,-676,-7790,-229,-195,-103
43216,-1240,-682,-7790,-253,-212,-145
43226,-1274,-706,-7832,-220,-248,-200
43236,-1254,-696,-7870,-119,-294,-254
43246,-1228,-750,-7904,-36,-330,-303
43256,-1368,-832,-7854,40,-309,-373
43266,-1232,-802,-7844,116,-192,-512
43276,-1292,-780,-7808,164,52,-682
43286,-1194,-716,-7754,204,254,-850
43296,-1170,-694,-7720,245,336,-943
43307,-1100,-768,-7692,287,221,-898
43317,-1150,-748,-7872,306,-54,-753
43327,-1168,-764,-7810,311,-391,-540
43337,-1286,-838,-7822,288,-685,-308
43347,-1310,-956,-7916,196,-829,-97
43357,-1336,-978,-7804,65,-832,39
43367,-1434,-1022,-7840,-92,-752,39
43377,-1494,-998,-7848,-208,-641,-64
43387,-1508,-1040,-7864,-252,-525,-221
43397,-1522,-1002,-7802,-224,-394,-301
43407,-1552,-1012,-7788,-179,-331,-288
43417,-1552,-1032,-7774,-172,-356,-185
43427,-1632,-1014,-7812,-220,-402,-36
43437,-1636,-1058,-7860,-277,-447,87
43447,-1600,-1042,-7828,-325,-437,178
43457,-1650,-1024,-7844,-357,-361,222
43467,-1478,-1042,-7896,-401,-228,215
43478,-1478,-966,-7890,-432,-42,206
43488,-1308,-878,-7814,-485,200,115
43498,-1332,-872,-7722,-471,194,74
43508,-1334,-818,-7664,-411,93,45
43518,-1336,-876,-7736,-317,-35,25
43528,-1208,-868,-7784,-175,-151,14
43538,-1278,-924,-7822,-71,-236,27
43548,-1260,-922,-7844,-7,-295,72
43558,-1252,-988,-7872,4,-276,90
43568,-1226,-954,-7842,-71,-225,71
43578,-1230,-942,-7840,-203,-140,38
43588,-1192,-912,-7770,-337,-37,-24
43598,-1186,-864,-7776,-400,-4,-79
43608,-1262,-862,-7812,-357,-56,-96
43618,-1240,-892,-7840,-246,-163,-101
43628,-1272,-924,-7870,-145,-304,-106
43638,-1324,-930,-7816,-94,-416,-114
43648,-1314,-936,-7812,-98,-411,-127
43658,-1310,-952,-7732,-124,-324,-132
43668,-1328,-960,-7766,-157,-231,-115
43678,-1360,-998,-7750,-173,-194,-109
43688,-1384,-1044,-7788,-170,-264,-119
43698,-1478,-1042,-7806,-137,-417,-137
43708,-1564,-1084,-7862,-120,-566,-155
43718,-1512,-1058,-7832,-124,-578,-148
43728,-1558,-1042,-7800,-161,-508,-140
43738,-1550,-1022,-7804,-206,-402,-137
43748,-1558,-1022,-7760,-231,-347,-140
43758,-1508,-1076,-7738,-236,-397,-139
43768,-1496,-1102,-7840,-212,-496,-113
43778,-1562,-1164,-7884,-208,-557,-85
43788,-1428,-1048,-7808,-212,-487,-71
43798,-1470,-1026,-7778,-219,-277,-42
43808,-1298,-978,-7782,-254,-31,-28
43819,-1246,-944,-7804,-250,183,-12
43829,-1230,-986,-7836,-248,222,-41
43839,-1110,-924,-7846,-236,152,-80
43849,-1154,-910,-7812,-202,15,-125
43859,-1176,-958,-7806,-142,-152,-150
43869,-1182,-982,-7754,-90,-254,-179
43879,-1228,-1028,-7758,-66,-333,-199
43889,-1258,-1018,-7768,-50,-379,-204
43899,-1396,-1080,-7770,-43,-434,-205
43909,-1466,-1126,-7742,-23,-513,-204
