# label=radial_deviation
# trial=15
# subject=handback_single
# captured_at=20260412_031244
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
73801,114,792,-7806,1149,287,43
73811,86,784,-7912,1118,313,-14
73821,6,776,-7886,1033,383,-56
73831,-10,790,-7850,954,450,-90
73841,4,824,-7874,874,528,-123
73851,56,852,-7910,852,604,-196
73861,14,956,-7982,881,685,-232
73871,210,1048,-8050,1005,730,-249
73881,172,1070,-8096,1253,650,-284
73891,158,1046,-8174,1479,590,-341
73901,66,1012,-8234,1618,321,-431
73911,-114,912,-8160,1553,108,-500
73921,-286,844,-8170,1366,-3,-540
73931,-432,778,-8172,1116,107,-541
73942,-582,692,-8152,849,338,-523
73952,-612,706,-8076,634,615,-479
73962,-568,670,-8100,515,892,-411
73972,-516,684,-8104,520,1106,-330
73982,-462,744,-8110,600,1172,-224
73992,-346,724,-8110,687,1116,-123
74002,-298,746,-8070,755,936,-34
74012,-246,736,-8020,794,674,63
74022,-192,696,-8012,795,383,130
74032,-202,714,-7972,765,116,180
74042,-290,694,-7960,711,-73,176
74052,-450,716,-7956,641,-174,151
74062,-426,766,-7854,583,-146,128
74072,-424,754,-7898,588,14,136
74082,-380,800,-7758,650,206,162
74092,-324,828,-7826,732,379,186
74102,-234,814,-7740,823,442,215
74112,-254,872,-7766,896,373,239
74122,-218,882,-7732,933,237,255
74132,-140,862,-7830,957,159,289
74142,72,852,-7950,1026,244,361
74152,26,774,-7986,1047,312,299
74162,26,828,-8100,1050,333,216
74172,-2,846,-8006,1033,323,159
74182,-30,816,-8018,1005,291,118
74192,-56,794,-7958,985,283,93
74202,8,832,-8000,976,297,104
74212,20,802,-8026,997,318,134
74222,-34,790,-8042,1007,282,169
74232,-92,810,-8062,990,211,166
74242,-112,746,-8164,989,119,131
74252,-154,758,-8100,947,88,93
74262,-170,772,-8068,886,154,95
74272,-82,772,-8082,869,289,100
74283,-28,744,-8054,833,451,99
74293,-52,776,-8044,833,513,108
74303,-74,768,-8000,839,402,121
74313,-50,756,-7964,863,216,135
74323,-92,784,-8020,894,48,129
74333,-124,722,-8000,948,-36,111
74343,-208,760,-7978,961,-14,74
74353,-258,728,-7968,914,88,63
74363,-234,770,-7878,841,220,70
74373,-224,762,-7864,793,345,77
74383,-188,746,-7874,762,425,85
74393,-92,744,-7894,781,463,92
74403,-22,692,-7948,840,440,100
74413,-8,690,-7954,914,332,92
74423,-52,674,-7958,968,170,94
74433,-92,646,-8020,995,38,97
74443,-156,658,-8010,1007,-45,94
74454,-262,656,-7946,1006,-20,75
74464,-240,586,-8026,1004,84,52
74474,-298,654,-8012,990,218,39
74484,-248,646,-7994,940,361,17
74494,-156,696,-8032,864,488,31
74504,-106,726,-8078,823,581,51
74514,-64,708,-8086,828,582,59
74524,-96,706,-8022,858,468,49
74534,-188,652,-8040,887,310,48
74544,-222,670,-7980,892,164,60
74554,-276,642,-8018,872,121,79
74564,-258,690,-7998,834,344,92
74574,-256,638,-8016,816,481,100
74584,-188,666,-7942,806,522,127
74594,-192,678,-7980,799,455,190
74604,-172,708,-7862,798,319,243
74614,-206,724,-7922,831,166,291
74624,-210,710,-7924,885,62,357
74634,-218,658,-7988,951,20,375
74644,-230,632,-8006,992,37,382
74654,-210,578,-8046,986,89,386
74664,-260,584,-8026,924,139,377
74674,-198,564,-8046,831,212,365
74684,-138,630,-7976,721,303,363
74694,-106,714,-7988,646,365,366
74704,-72,726,-7950,609,368,360
74714,-56,772,-7958,627,303,344
74724,-136,740,-7896,691,184,310
74734,-202,710,-7874,771,89,279
74744,-206,714,-7854,847,63,243
74754,-214,632,-7824,898,118,223
74764,-146,576,-7914,939,244,227
74774,-182,578,-7918,944,359,231
74784,-132,614,-7848,920,401,237
74795,-200,634,-7918,880,361,235
74805,-150,692,-7822,863,296,246
74815,-120,776,-7818,889,250,242
74825,-184,816,-7820,956,243,224
74835,-204,778,-7800,1039,261,220
74845,-232,762,-7752,1106,278,217
74855,-266,714,-7794,1158,282,236
