# label=ulnar_deviation
# trial=10
# subject=handback_single
# captured_at=20260412_031421
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
47558,-2168,-1134,-7568,325,-115,-2
47568,-2218,-1118,-7560,339,44,17
47578,-2226,-1104,-7562,316,217,55
47588,-2122,-1060,-7592,274,364,100
47598,-2138,-1068,-7590,201,452,77
47608,-2226,-1048,-7582,158,440,102
47618,-2114,-1038,-7472,137,364,162
47628,-2150,-1074,-7574,92,266,182
47638,-2190,-1030,-7570,29,189,190
47648,-2164,-1116,-7628,-82,228,191
47659,-2198,-1150,-7718,-103,335,93
47669,-2224,-1106,-7806,-5,390,35
47679,-2150,-1022,-7756,104,460,6
47689,-2122,-1020,-7696,269,456,12
47699,-2078,-946,-7658,381,434,42
47709,-2014,-978,-7598,438,370,67
47719,-2032,-1016,-7654,407,261,24
47729,-2116,-1070,-7588,324,148,-31
47739,-2144,-1074,-7666,276,83,-41
47749,-2142,-1006,-7570,235,93,-2
47759,-2230,-1038,-7612,225,164,43
47769,-2202,-1038,-7582,246,217,43
47779,-2368,-1098,-7622,246,249,81
47789,-2368,-1098,-7622,246,249,81
47799,-2218,-1022,-7640,318,308,0
47809,-2090,-990,-7604,377,346,11
47819,-2070,-1008,-7568,393,351,20
47830,-2098,-1040,-7652,355,310,-41
47840,-2152,-1024,-7628,333,250,-98
47850,-2148,-1042,-7622,339,190,-100
47860,-2252,-1044,-7556,351,163,-98
47870,-2266,-1064,-7598,378,168,-102
47880,-2254,-1122,-7608,407,192,-86
47890,-2194,-1060,-7584,432,267,-81
47900,-2198,-1020,-7558,417,332,-72
47910,-2144,-974,-7516,368,391,-21
47920,-2160,-1022,-7558,275,427,11
47930,-2124,-1076,-7592,194,418,0
47940,-2132,-1060,-7670,163,355,-80
47950,-2186,-1024,-7736,196,267,-144
47960,-2210,-962,-7674,287,200,-162
47970,-2176,-996,-7628,384,168,-121
47980,-2196,-1036,-7572,436,161,-101
47990,-2178,-1044,-7570,445,167,-83
48000,-2188,-1044,-7630,399,203,-55
48010,-2172,-1046,-7582,323,279,-29
48020,-2204,-1010,-7550,246,367,-31
48030,-2184,-1028,-7562,215,437,-15
48040,-2202,-1020,-7568,221,453,17
48050,-2176,-1016,-7644,232,426,17
48060,-2214,-1002,-7640,261,354,4
48070,-2196,-1006,-7620,275,312,11
48080,-2152,-1022,-7632,260,316,-2
48090,-2242,-1020,-7628,237,333,-68
48100,-2196,-1044,-7664,293,354,-82
48110,-2142,-1034,-7634,360,378,-81
48120,-2190,-1034,-7640,419,362,-70
48130,-2138,-1014,-7560,459,324,-42
48140,-2146,-1034,-7608,438,265,-34
48150,-2156,-1004,-7586,368,215,-40
48160,-2214,-1010,-7590,298,205,-34
48171,-2164,-1016,-7634,229,231,-8
48181,-2216,-1078,-7600,191,265,-25
48191,-2230,-1070,-7648,226,292,-39
48201,-2200,-966,-7612,328,302,-61
48211,-2130,-990,-7572,383,291,-34
48221,-2156,-972,-7630,387,302,-49
48231,-2152,-986,-7554,366,319,-31
48241,-2118,-930,-7552,328,340,-12
48251,-2104,-1006,-7608,266,351,-24
48261,-2186,-1012,-7668,209,316,-53
48271,-2162,-1044,-7600,210,261,-83
48281,-2228,-1010,-7644,251,198,-104
48291,-2250,-1046,-7650,341,167,-88
48301,-2214,-974,-7614,446,180,-97
48311,-2144,-980,-7592,499,218,-118
48321,-2212,-964,-7614,486,271,-122
48331,-2182,-952,-7538,444,308,-97
48342,-2184,-958,-7490,383,322,-46
48352,-2162,-1036,-7554,311,336,-5
48362,-2176,-1042,-7610,250,356,-8
48372,-2194,-1046,-7648,232,354,-22
48382,-2126,-1008,-7666,238,359,-49
48392,-2182,-1000,-7678,267,364,-71
48402,-2152,-1026,-7636,326,343,-65
48412,-2170,-1004,-7576,384,304,-56
48422,-2210,-994,-7572,412,241,-49
48432,-2184,-1006,-7580,407,183,-33
48442,-2212,-1012,-7602,364,182,-71
48452,-2176,-998,-7564,317,225,-67
48462,-2174,-982,-7602,279,293,-48
48472,-2242,-1032,-7638,250,359,-48
48482,-2218,-998,-7598,250,382,-56
48492,-2154,-960,-7646,262,381,-71
48502,-2166,-982,-7636,272,348,-75
48512,-2210,-1002,-7648,297,315,-85
48522,-2232,-982,-7642,343,279,-76
48532,-2142,-1030,-7592,356,310,-52
48542,-2204,-1006,-7664,325,337,-48
48552,-2194,-1014,-7620,273,351,-73
48562,-2112,-1034,-7624,250,341,-86
48572,-2214,-992,-7684,252,335,-84
48582,-2200,-948,-7654,294,332,-46
48592,-2066,-918,-7620,320,340,-16
48602,-2192,-990,-7606,303,324,-33
48612,-2178,-1042,-7680,302,249,-28
48622,-2184,-1020,-7676,297,215,-61
48632,-2210,-1020,-7556,307,193,-77
48642,-2244,-1058,-7508,336,199,-45
48652,-2284,-1090,-7564,343,242,-53
48662,-2184,-976,-7618,355,349,-106
48672,-2126,-912,-7624,348,412,-104
48683,-2116,-892,-7588,325,469,-90
48693,-2098,-928,-7632,289,468,-45
48703,-2108,-978,-7622,263,418,-5
48713,-2152,-1000,-7662,237,317,7
48723,-2234,-998,-7688,243,217,-11
48733,-2242,-1006,-7622,286,176,-19
48743,-2210,-950,-7618,342,221,-28
