# label=pronation
# trial=5
# subject=handback_single
# captured_at=20260412_031831
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
21298,-2978,-2354,-8658,-494,13172,-11651
21308,-2606,-2264,-8736,-2707,14607,-11137
21318,-1908,-2162,-9012,-4483,15055,-10731
21328,-1642,-1846,-9086,-5741,14988,-10318
21338,-1984,-1840,-8714,-6480,14556,-9903
21348,-2028,-1914,-8618,-6990,13842,-9271
21358,-2062,-1888,-8302,-7858,13604,-8357
21368,-844,-1648,-9018,-8763,13136,-7549
21378,-2728,-2096,-8116,-9732,11743,-6912
21388,-988,-1800,-8818,-10801,11423,-6635
21398,-942,-1668,-9204,-11931,11681,-5995
21408,-684,-1546,-9176,-13036,11030,-5236
21419,-668,-1260,-9178,-13614,9468,-4265
21429,-608,-1064,-8952,-13724,7501,-3146
21439,-566,-598,-8762,-13430,5533,-1980
21449,-650,-216,-8722,-12779,3769,-980
21459,-992,192,-8560,-12129,1978,-160
21469,-1186,458,-8322,-11237,495,329
21479,-1624,744,-8074,-10034,-543,614
21489,-1820,1066,-7866,-8549,-862,754
21499,-2020,1162,-7578,-7178,-579,825
21509,-2164,1210,-7390,-6248,195,924
21519,-2014,1402,-7332,-5435,1405,1010
21529,-1654,1518,-7258,-4681,2856,1065
21539,-1534,1534,-7142,-3999,4349,1188
21549,-1086,1550,-7084,-3370,5603,1315
21559,-792,1498,-7068,-2794,6248,1379
21569,-704,1534,-7070,-2291,6466,1336
21579,-700,1280,-7064,-1530,5960,1046
21590,-846,1260,-7200,-1381,5687,912
21600,-836,1154,-7258,-1341,5364,813
21610,-700,1004,-7442,-1527,5831,758
21620,-688,852,-7548,-1563,6557,638
21630,-636,942,-7732,-1814,6590,466
21640,-584,1004,-7760,-2109,6096,289
21650,-598,994,-7740,-2207,5838,138
21660,-492,1062,-7834,-2157,5706,25
21670,-470,1116,-7828,-1909,5516,0
21680,-506,1082,-7764,-1756,5211,53
21690,-470,1134,-7736,-1855,4949,82
21700,-534,1164,-7764,-2005,4775,56
21710,-536,1170,-7782,-2114,4729,-9
21720,-620,1138,-7852,-2082,4796,-74
21730,-722,1228,-7838,-2042,4921,-65
21740,-730,1286,-7854,-1989,5078,-78
21750,-748,1264,-7888,-1910,5255,-176
21760,-684,1254,-7852,-1825,5435,-281
21770,-722,1216,-7814,-1684,5546,-332
21780,-756,1228,-7740,-1567,5576,-328
21790,-806,1214,-7672,-1542,5571,-300
21800,-850,1146,-7620,-1594,5518,-270
21810,-872,1170,-7608,-1704,5441,-216
21820,-864,1184,-7672,-1785,5442,-170
21830,-896,1180,-7696,-1744,5502,-115
21840,-888,1230,-7728,-1598,5538,-14
21850,-842,1220,-7814,-1443,5555,68
21860,-714,1148,-7806,-1275,5563,46
21870,-672,1148,-7834,-1082,5523,-44
21880,-792,1148,-7790,-911,5398,-155
21890,-832,1078,-7794,-808,5249,-226
21900,-836,1050,-7920,-777,5207,-282
21910,-862,1004,-7876,-796,5266,-320
21920,-880,956,-7994,-833,5414,-322
21931,-896,986,-7994,-906,5635,-272
21941,-858,906,-8036,-1009,5862,-182
21951,-750,840,-8110,-1113,6017,-103
21961,-620,864,-8244,-1126,6107,-61
21971,-732,738,-8046,-1285,5879,11
21981,-732,738,-8046,-1285,5879,11
21991,-706,782,-7922,-1456,5665,95
22001,-632,788,-8064,-1738,5377,196
22011,-654,692,-8080,-1900,5403,179
22021,-600,756,-8132,-2031,5412,142
22031,-640,780,-8040,-2142,5287,100
22041,-672,840,-8082,-2180,5202,84
22051,-660,868,-7960,-2203,5144,66
22061,-678,802,-8058,-2201,5105,33
22071,-710,832,-8008,-2191,5084,39
22081,-732,806,-7978,-2198,5097,46
22091,-800,866,-8000,-2241,5113,56
22102,-774,848,-7978,-2344,5090,31
22112,-742,850,-7980,-2394,5050,-18
22122,-850,868,-7962,-2383,4995,-34
22132,-894,900,-7896,-2339,4905,-48
22142,-896,892,-7870,-2293,4799,-98
22152,-976,878,-7814,-2294,4746,-109
22162,-960,816,-7676,-2315,4740,-60
22172,-966,838,-7710,-2387,4790,1
22182,-960,818,-7676,-2418,4871,40
22192,-954,816,-7608,-2384,4930,70
22202,-948,860,-7674,-2321,4925,86
22212,-916,900,-7740,-2249,4872,84
22222,-934,932,-7702,-2161,4836,65
22232,-874,940,-7700,-2000,4870,7
22242,-896,976,-7768,-1815,4956,-67
22252,-928,964,-7754,-1686,5026,-163
22262,-858,898,-7778,-1642,5090,-233
22272,-874,948,-7832,-1649,5119,-275
22282,-840,880,-7896,-1679,5113,-212
22292,-884,864,-7934,-1762,5209,-123
22302,-864,838,-7968,-1814,5597,-31
22312,-868,822,-7988,-1919,5843,36
22322,-856,976,-8092,-2022,5710,68
22332,-658,884,-8354,-2025,5240,15
22342,-992,838,-7964,-1953,4669,-88
22352,-942,880,-7984,-2018,5192,-59
22362,-846,882,-8038,-2008,5407,-136
22372,-1036,832,-8072,-1943,5077,-234
22382,-948,878,-8078,-1934,5140,-288
22392,-964,826,-8000,-1907,5384,-338
22402,-912,772,-8018,-1814,5671,-378
22412,-928,814,-8066,-1784,5689,-307
22422,-840,758,-8006,-1829,5761,-213
22432,-820,700,-8020,-1927,5651,-148
22443,-934,696,-7972,-2028,5365,-82
22453,-990,762,-7988,-2029,5254,-60
22463,-1018,676,-7948,-2019,5153,-88
22473,-1038,758,-7894,-1955,5136,-95
22483,-1004,742,-7890,-1905,5223,-88
22493,-940,746,-7934,-1894,5322,-86
22503,-932,748,-7928,-1931,5355,-98
22513,-968,754,-7974,-2004,5283,-94
22523,-960,786,-7928,-2067,5215,-76
22533,-934,758,-7988,-2105,5142,-106
22543,-914,810,-7966,-2149,5173,-140
22553,-960,824,-7866,-2192,5116,-173
22563,-988,770,-7828,-2252,5044,-199
22573,-1014,836,-7804,-2234,5005,-224
22583,-992,838,-7804,-2171,5025,-226
22593,-1040,780,-7836,-2078,5069,-317
22603,-1112,716,-7902,-2004,5112,-495
22614,-1292,652,-7886,-2031,5138,-720
22624,-1380,724,-7928,-2156,5158,-963
22634,-1418,704,-7852,-2406,5331,-1071
22644,-1272,754,-7886,-2711,5699,-1010
22654,-1068,772,-7884,-2926,6186,-778
22664,-896,862,-7924,-3041,6557,-459
22674,-756,886,-7976,-2989,6610,-160
22684,-610,924,-7998,-2823,6279,98
22694,-752,914,-7932,-2486,5627,238
22704,-802,972,-7884,-2201,4833,271
22714,-940,778,-7910,-2086,4132,239
22724,-1206,846,-7888,-1886,3666,284
22734,-1282,886,-7878,-1765,3745,241
22744,-1310,878,-7884,-1749,4316,111
22754,-1182,852,-7888,-1766,5017,14
22764,-1068,894,-7884,-1749,5587,-55
22774,-916,906,-7998,-1752,5888,-116
22784,-796,888,-7954,-1771,5890,-161
22794,-780,892,-7966,-1693,5655,-141
22804,-872,892,-7922,-1559,5351,-92
22814,-972,804,-7840,-1422,5090,-61
22824,-1016,798,-7824,-1290,4960,-95
22834,-1176,708,-7846,-1203,4943,-211
22844,-1288,704,-7792,-1152,5001,-342
22854,-1314,654,-7784,-1162,5124,-420
22864,-1276,706,-7846,-1403,5560,-338
22874,-1276,706,-7846,-1403,5560,-338
22884,-1064,690,-7914,-1878,5936,-181
22894,-1044,728,-7900,-1944,5960,-149
22904,-1042,684,-8012,-1922,5839,-154
22914,-1020,670,-8038,-1844,5609,-178
22924,-1048,636,-7934,-1778,5342,-200
22934,-1102,624,-7992,-1747,5128,-207
22944,-1198,614,-7940,-1753,5038,-199
22955,-1220,604,-7914,-1793,5072,-180
22965,-1176,632,-7934,-1854,5196,-156
22975,-1198,630,-7970,-1941,5333,-144
22985,-1118,628,-7928,-2003,5406,-142
22995,-1106,666,-7964,-2012,5406,-118
23005,-1074,702,-7896,-2002,5335,-116
23015,-1052,696,-7918,-1965,5233,-126
23025,-1136,668,-7944,-1913,5165,-136
23035,-1198,636,-8008,-1895,5122,-168
23045,-1234,604,-7960,-1915,5144,-211
23055,-1234,600,-8014,-1961,5214,-249
23065,-1204,544,-7954,-2008,5337,-244
23075,-1140,640,-7986,-2065,5453,-172
23085,-1078,648,-8020,-2119,5507,-117
23095,-1072,686,-8050,-2146,5448,-123
23105,-1126,730,-7930,-2103,5283,-161
23115,-1150,678,-8056,-1997,5117,-203
23126,-1214,646,-7994,-1921,5013,-273
23136,-1208,748,-8012,-1888,5014,-349
23146,-1240,624,-8000,-1994,5143,-467
23156,-1280,700,-8100,-2173,5295,-525
23166,-1112,734,-8012,-2427,5356,-563
23176,-1270,580,-8054,-2710,5384,-644
23186,-1354,580,-8012,-2869,5310,-604
23196,-1300,594,-8054,-2960,5276,-524
23206,-1220,756,-7974,-2951,5349,-340
23216,-1184,656,-7984,-2876,5491,-127
23226,-1164,714,-7924,-2728,5601,73
23236,-1078,586,-7804,-2588,5538,184
23246,-1182,534,-7796,-2495,5261,230
23256,-1418,620,-7832,-2386,4870,338
23266,-1360,610,-7792,-2228,4704,410
23276,-1346,578,-7758,-2109,4827,448
23286,-1302,638,-7850,-1918,5471,814
23296,-1302,638,-7850,-1918,5471,814
23306,-978,816,-7898,-1787,5922,914
23316,-978,746,-7946,-1579,5839,807
23326,-1012,640,-7874,-1356,5598,677
23336,-1014,624,-7862,-1156,5265,582
23346,-1066,620,-7874,-1067,5012,525
23356,-1142,462,-7760,-1126,5027,462
23366,-1126,402,-7826,-1249,5292,411
23376,-1094,486,-7818,-1448,5599,405
23386,-988,562,-7952,-1684,5820,436
23396,-974,586,-7974,-1990,5862,378
23406,-1016,598,-7922,-2206,5693,304
23416,-1044,522,-7894,-2248,5437,220
23426,-1102,548,-7832,-2179,5205,134
23436,-1150,564,-7770,-2064,5077,105
23446,-1142,496,-7790,-2011,5078,133
23456,-1208,492,-7780,-2078,5181,200
23467,-1190,534,-7752,-2234,5301,244
23477,-1102,638,-7854,-2425,5399,230
23487,-1120,640,-7842,-2592,5422,155
23497,-1132,706,-7900,-2641,5361,88
23507,-1162,736,-7870,-2559,5246,8
23517,-1178,690,-7852,-2422,5156,-89
23527,-1272,684,-7800,-2291,5125,-149
23537,-1228,672,-7818,-2213,5188,-179
23547,-1206,646,-7818,-2208,5317,-181
23557,-1178,648,-7796,-2258,5444,-169
23567,-1180,772,-7864,-2298,5505,-121
23577,-1172,764,-7870,-2324,5494,-105
23587,-1170,702,-7848,-2320,5366,-123
23597,-1170,698,-7792,-2196,5190,-109
23607,-1180,736,-7766,-2055,5008,-83
23617,-1236,686,-7758,-1981,4840,-52
23627,-1344,734,-7806,-1963,4682,6
23638,-1318,636,-7744,-1976,4571,81
23648,-1262,728,-7940,-1995,4510,71
23658,-1426,726,-7882,-2130,4411,39
23668,-1530,718,-7796,-2119,4335,94
23678,-1468,714,-7834,-1907,4585,80
23688,-1468,714,-7834,-1907,4585,80
23698,-1432,720,-7758,-1875,4874,34
23708,-1416,792,-7730,-1862,5350,1
23718,-1352,788,-7736,-1816,5393,-28
23728,-1366,744,-7792,-1695,5356,-91
23738,-1364,682,-7800,-1505,5288,-175
23748,-1252,610,-7796,-1304,5229,-234
23758,-1228,628,-7748,-1152,5201,-244
23768,-1188,610,-7750,-1042,5142,-224
23778,-1172,580,-7736,-948,5027,-177
23788,-1122,558,-7780,-853,4816,-121
23798,-1246,502,-7816,-760,4488,-63
23808,-1294,450,-7892,-704,4207,-51
23818,-1460,388,-7912,-782,3886,-65
23828,-1602,384,-7878,-925,3720,-128
23838,-1588,322,-7830,-1068,3852,-199
23848,-1406,424,-7884,-1177,4183,-233
23858,-1124,478,-7786,-1136,4531,-256
23868,-748,522,-7822,-953,4525,-264
23878,-840,520,-7832,-558,3852,-225
23888,-1162,400,-7864,45,2454,-201
23898,-1648,200,-7866,696,717,-166
23908,-2192,24,-7758,1180,-751,-154
23918,-2654,-58,-7720,1243,-1273,-185
23928,-3126,-252,-7752,931,-660,-306
23938,-3398,-258,-7664,307,894,-384
23948,-3418,-270,-7614,-410,3108,-423
23958,-3212,-206,-7560,-1017,5291,-461
23968,-2838,-156,-7560,-1526,7174,-505
23979,-2446,-50,-7592,-1885,8404,-522
23989,-2074,-20,-7656,-2099,8823,-547
23999,-1912,-76,-7742,-2158,8561,-569
24009,-1828,-72,-7798,-2135,8037,-517
24019,-1734,-124,-7922,-2221,7623,-422
24029,-1812,-142,-7778,-2367,7295,-356
24039,-1820,-154,-7856,-2436,7071,-359
24049,-1770,-176,-7840,-2451,6963,-340
24059,-1678,-154,-7842,-2420,6815,-293
24069,-1638,-154,-7838,-2314,6494,-238
24079,-1712,-96,-7816,-2191,6036,-181
24089,-1790,-98,-7810,-2026,5515,-107
24099,-1922,-208,-7776,-1840,4906,-55
24109,-1962,-188,-7714,-1751,4526,-11
24119,-1996,-170,-7706,-1724,4456,6
24129,-2026,-204,-7642,-1757,4673,10
24139,-2034,-186,-7596,-1774,5065,7
24150,-1822,-214,-7660,-1831,5604,60
24160,-1756,-208,-7614,-1929,5514,123
24170,-1762,-146,-7676,-2066,5302,224
24180,-1818,-96,-7734,-2245,5063,324
