# label=ulnar_deviation
# trial=18
# subject=handback_single
# captured_at=20260412_031504
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
89572,-2656,-156,-7520,398,165,-146
89582,-2622,-118,-7596,364,242,-114
89592,-2568,-182,-7596,333,353,-57
89602,-2542,-78,-7570,313,474,-5
89612,-2486,-78,-7564,292,534,55
89622,-2358,-46,-7494,264,519,138
89632,-2338,-86,-7474,203,424,167
89643,-2374,-80,-7658,185,288,84
89653,-2510,-52,-7752,247,166,-80
89663,-2650,-112,-7812,348,76,-126
89673,-2600,-164,-7652,443,37,-95
89683,-2626,-174,-7582,503,56,-87
89693,-2636,-210,-7520,530,101,-91
89703,-2616,-210,-7474,471,162,-81
89713,-2592,-146,-7488,355,244,-68
89723,-2574,-118,-7448,241,329,-27
89733,-2584,-124,-7574,182,426,-19
89743,-2532,-142,-7670,211,507,-77
89753,-2588,-126,-7734,290,519,-105
89763,-2500,-118,-7620,379,474,-110
89773,-2490,-114,-7602,442,398,-150
89783,-2506,-108,-7568,491,316,-206
89793,-2548,-172,-7564,520,260,-285
89803,-2616,-142,-7554,511,226,-299
89814,-2632,-88,-7510,476,236,-239
89824,-2606,-126,-7452,431,303,-143
89834,-2564,-162,-7412,373,418,-37
89844,-2482,-164,-7524,302,543,37
89854,-2470,-160,-7562,210,631,100
89864,-2458,-134,-7724,145,652,86
89874,-2476,-148,-7776,147,600,-18
89884,-2498,-130,-7714,200,481,-84
89894,-2506,-104,-7644,302,350,-86
89904,-2492,-88,-7638,403,266,-108
89914,-2508,-86,-7504,451,200,-98
89924,-2468,-130,-7498,424,197,-23
89934,-2440,-166,-7482,337,252,23
89944,-2428,-112,-7636,256,326,-12
89954,-2494,-112,-7604,208,378,-29
89964,-2556,-102,-7620,266,298,-77
89974,-2530,-104,-7628,348,224,-105
89984,-2530,-104,-7628,348,224,-105
89994,-2450,-128,-7538,415,210,-64
90004,-2438,-162,-7542,375,268,-51
90014,-2518,-142,-7540,306,298,-59
90024,-2546,-146,-7604,250,306,-40
90034,-2532,-142,-7598,229,281,-34
90044,-2586,-142,-7596,249,252,-53
90054,-2576,-134,-7536,285,227,-38
90064,-2550,-122,-7522,301,240,-24
90074,-2554,-134,-7556,293,280,-49
90084,-2572,-84,-7554,271,324,-69
90094,-2562,-126,-7610,264,376,-84
90104,-2534,-68,-7608,269,417,-53
90114,-2442,-82,-7534,297,443,-29
90124,-2440,-88,-7680,340,435,-57
90134,-2398,-48,-7602,370,391,-57
90144,-2410,-140,-7578,394,319,-47
90155,-2386,-92,-7600,411,240,-47
90165,-2456,-140,-7602,418,200,-92
90175,-2502,-90,-7562,428,159,-81
90185,-2496,-170,-7562,415,139,-47
90195,-2530,-124,-7552,400,151,-44
90205,-2580,-156,-7586,384,155,-103
90215,-2618,-134,-7588,386,140,-130
90225,-2608,-126,-7538,388,154,-103
90235,-2584,-192,-7472,397,196,-91
90245,-2564,-162,-7558,407,252,-126
90255,-2586,-190,-7466,388,301,-100
90265,-2554,-200,-7474,330,345,-33
90275,-2410,-158,-7418,255,393,50
90285,-2422,-166,-7576,188,430,51
90295,-2494,-104,-7686,137,438,-34
90305,-2532,-70,-7698,132,383,-39
