# label=extension
# trial=11
# subject=handback_single
# captured_at=20260412_030824
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
52824,-66,560,-8104,1043,-748,-479
52834,-262,470,-8098,813,-919,-364
52844,-366,394,-8212,543,-899,-295
52854,-412,348,-8218,258,-671,-238
52864,-358,362,-8270,-24,-423,-172
52874,-280,440,-8332,-287,-206,-94
52884,-196,494,-8374,-663,-124,5
52894,-128,518,-8364,-789,-61,-22
52904,-118,478,-8302,-869,-107,-55
52914,-78,506,-8282,-925,-178,-45
52924,-58,488,-8258,-942,-248,-28
52934,-116,514,-8170,-972,-288,8
52944,-134,600,-8092,-945,-298,54
52954,-164,644,-8036,-963,-309,154
52964,-148,588,-7910,-1081,-379,273
52974,-42,782,-7952,-1129,-363,381
52984,-36,798,-8002,-1131,-331,400
52994,-102,754,-8000,-1078,-321,297
53004,-108,718,-7988,-954,-383,139
53014,-148,816,-7908,-817,-417,-24
53024,-248,828,-7826,-736,-378,-126
53035,-298,806,-7802,-601,-267,-186
53045,-398,794,-7708,-542,-105,-199
53055,-344,768,-7724,-515,40,-210
53065,-374,798,-7736,-471,118,-191
53075,-318,732,-7776,-346,147,-185
53085,-394,732,-7764,-203,95,-182
53095,-420,722,-7770,-16,-29,-203
53105,-410,696,-7728,141,-110,-200
53115,-418,678,-7694,244,-141,-118
53125,-346,752,-7744,227,-168,44
53135,-226,790,-7654,74,-186,212
53145,-190,756,-7746,-112,-272,313
53155,-106,712,-7748,-245,-395,309
53165,-176,694,-7822,-292,-509,206
53175,-268,734,-7812,-282,-638,95
53185,-186,738,-7734,-276,-621,29
53195,-108,780,-7810,-244,-439,41
53206,-48,870,-7816,-179,-107,74
53216,86,888,-7958,-40,287,51
53226,236,880,-7854,99,450,0
53236,368,866,-7914,210,323,-29
53246,436,900,-7898,283,-75,-31
53256,384,852,-7984,373,-389,-17
53266,146,576,-8032,520,-666,-2
53276,160,716,-8054,599,-911,4
53286,142,500,-8234,394,-680,-42
53296,142,500,-8234,394,-680,-42
53306,146,444,-8274,295,-50,-202
53316,282,562,-8300,-55,-140,-293
53326,70,426,-8344,-102,-310,-402
53336,-96,202,-8316,-116,-274,-476
53346,0,138,-8434,-194,-223,-512
53356,50,560,-8404,-315,-135,-519
53366,-352,12,-8232,-462,-65,-491
53376,254,654,-8290,-488,-7,-438
53386,76,190,-8184,-439,40,-421
53396,-280,-10,-8112,-315,-166,-385
53406,216,780,-8280,-297,-443,-374
53416,-126,366,-8228,-351,-577,-384
53426,-368,456,-8146,-365,-829,-413
53436,-624,370,-8096,-426,-872,-491
53446,-752,446,-8042,-474,-840,-533
53456,-884,430,-8072,-585,-691,-535
53466,-832,432,-8016,-631,-196,-470
53476,-744,480,-7946,-630,198,-354
53486,-720,464,-7876,-661,364,-216
53496,-600,490,-7840,-699,326,-83
53506,-596,508,-7842,-723,58,25
53516,-620,430,-7810,-659,-285,58
53526,-724,396,-7850,-565,-587,51
53536,-712,458,-7850,-495,-661,77
53547,-672,432,-7802,-415,-542,124
53557,-632,430,-7734,-324,-329,157
53567,-560,406,-7728,-244,-121,173
53577,-470,482,-7718,-203,-15,181
53587,-410,506,-7796,-150,-18,197
53597,-370,500,-7774,-75,-109,245
53607,-400,500,-7856,-3,-203,290
53617,-362,592,-7914,116,-314,311
53627,-370,562,-7930,212,-400,298
53637,-324,436,-7976,242,-460,267
53647,-302,432,-8064,179,-505,242
53657,-340,318,-8072,56,-531,242
53667,-678,122,-8056,-39,-518,268
53677,-330,718,-8060,-94,-423,303
53687,-462,304,-8124,-148,-138,307
53697,-422,420,-8116,-88,25,338
53707,-432,346,-8074,-156,202,390
53718,-102,386,-8190,-153,272,463
53728,-168,394,-8194,-356,-235,632
53738,-130,310,-8228,-457,-625,624
53748,-202,360,-8098,-441,-754,519
53758,-236,428,-8134,-479,-722,447
53768,-236,464,-8038,-562,-648,420
53778,-216,508,-7978,-717,-483,441
53788,-156,484,-7912,-701,-168,463
53798,-34,558,-7954,-603,99,483
53808,2,516,-7934,-443,233,479
53818,-36,552,-7878,-353,194,475
53828,58,540,-7832,-205,63,429
53838,28,548,-7864,-123,-140,350
53848,-22,544,-7846,-61,-326,247
53858,-58,554,-7836,-34,-464,164
53868,-174,572,-7796,-54,-518,123
53878,-250,548,-7724,-162,-480,105
53888,-392,470,-7570,-231,-438,90
53898,-516,250,-7514,-272,-289,69
53908,-722,288,-7476,-331,-103,85
53918,-18,992,-7472,-362,305,181
53928,120,568,-7696,-321,787,230
53938,46,616,-7750,-51,772,256
53948,56,382,-7792,10,574,134
53958,84,506,-7908,123,83,2
53968,-348,378,-7852,224,-320,-43
53978,-4,356,-8126,265,-404,-60
53988,-2,420,-8072,216,-511,-65
53998,-60,350,-8096,287,-586,-41
54008,38,424,-8172,367,-564,23
54018,10,392,-8282,333,-507,57
54028,-92,266,-8254,264,-633,21
54038,-334,132,-8408,222,-692,-37
54048,-312,196,-8528,37,-555,-87
54059,-318,58,-8494,179,-335,-170
54069,-192,86,-8488,248,-183,-170
54079,-72,106,-8444,37,-4,-108
54089,-68,194,-8490,-126,52,-37
54099,0,228,-8392,-225,1,21
54109,-72,210,-8310,-312,-215,33
54119,-262,182,-8264,-386,-575,22
54129,-262,222,-8172,-438,-869,12
54139,-332,266,-8156,-433,-923,0
54149,-214,362,-8040,-432,-660,-41
54159,-34,322,-8118,-451,-141,-79
54169,154,400,-7862,-551,523,-132
54179,228,414,-7738,-513,382,-165
54189,20,372,-7698,-376,-45,-195
54199,-36,376,-7728,-129,-537,-243
54209,-78,286,-7746,113,-853,-280
54219,-206,308,-7782,345,-857,-294
54230,-246,322,-7840,505,-563,-328
54240,-322,178,-7764,615,-128,-350
54250,-228,326,-7716,730,243,-312
54260,-366,52,-7692,778,414,-245
54270,-946,-480,-7668,801,268,-252
54280,-248,374,-7810,767,48,-266
54290,-132,246,-8024,551,112,-270
54300,-402,42,-8028,314,134,-254
54310,-254,-12,-8186,188,330,-315
54320,-58,66,-8330,181,319,-322
54330,206,338,-8374,-99,77,-230
54340,54,44,-8262,-406,-236,-171
54350,-154,38,-8432,-381,-668,-206
54360,-380,-152,-8396,-164,-1026,-288
54370,-446,-222,-8398,-68,-1310,-354
54380,-550,-238,-8402,-111,-1330,-359
54390,-504,-224,-8470,-191,-1023,-342
54400,-492,-240,-8352,-269,-561,-306
54410,-410,-114,-8350,-519,-120,-244
54420,-314,-60,-8332,-818,149,-172
54430,-256,-4,-8306,-1086,86,-76
54440,-332,-34,-8236,-1311,-241,39
54450,-290,60,-8272,-1504,-626,180
54460,-238,96,-8186,-1638,-915,293
54470,-358,88,-8120,-1694,-1034,341
54480,-478,66,-8082,-1631,-967,325
54490,-554,72,-7966,-1547,-804,260
54500,-584,134,-7878,-1449,-657,203
54510,-594,170,-7806,-1403,-583,165
54520,-472,260,-7780,-1460,-490,191
54530,-336,372,-7756,-1627,-383,328
54540,-404,424,-7730,-1898,-400,529
54550,-494,408,-7720,-2314,-592,631
54560,-658,364,-7734,-2598,-938,633
54571,-936,482,-7804,-2689,-1307,559
54581,-942,566,-7800,-2701,-1405,454
54591,-764,742,-7724,-2344,-542,381
54601,-566,766,-7738,-2058,136,466
54611,-362,828,-7708,-1772,550,552
54621,-294,782,-7712,-1447,450,553
54631,-296,734,-7758,-1098,-176,474
54641,-296,770,-7732,-779,-1109,475
54651,-280,770,-7726,-637,-2053,595
54661,-528,772,-7842,-679,-2713,704
54671,-850,780,-7866,-844,-2977,689
54681,-940,792,-7944,-1020,-2701,551
54691,-998,740,-7990,-1175,-2041,445
