# label=flexion
# trial=13
# subject=handback_single
# captured_at=20260412_030636
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
63310,660,1160,-7892,945,-166,136
63320,702,1112,-7892,1043,-280,142
63330,646,1088,-7940,1120,-384,141
63340,652,1080,-7920,1133,-449,137
63350,608,1040,-7878,1075,-435,155
63360,608,1040,-7878,1075,-435,155
63370,564,1046,-7868,971,-237,175
63380,664,1076,-7956,933,-137,177
63390,722,1074,-7882,910,-53,177
63400,798,1120,-7886,919,-24,183
63410,804,1100,-7908,962,-83,180
63420,770,1082,-7994,1013,-212,155
63430,700,1078,-7926,1072,-353,130
63440,640,1094,-7930,1112,-464,111
63450,604,984,-8008,1132,-470,108
63460,564,1018,-8020,1117,-399,124
63470,552,996,-7994,1061,-310,131
63480,640,950,-7928,969,-184,134
63490,682,1032,-7954,871,-97,147
63500,594,1022,-7956,836,-105,157
63510,694,1072,-7924,844,-156,140
63520,696,1096,-7922,879,-210,107
63531,716,1146,-7922,950,-252,111
63541,704,1070,-7892,1013,-287,132
63551,664,1034,-7904,1041,-310,154
63561,686,1072,-7898,1026,-331,158
63571,680,1104,-7870,983,-332,162
63581,624,1040,-7956,980,-306,171
63591,606,1002,-7904,997,-243,155
63601,622,1030,-7950,983,-159,101
63611,674,1050,-7876,939,-61,83
63621,740,1122,-7920,892,1,110
63631,772,1066,-7926,893,-6,127
63641,764,1070,-7916,963,-120,121
63651,750,1048,-7946,1042,-302,108
63661,648,1076,-7974,1101,-481,113
63671,650,1054,-7968,1121,-603,127
63681,504,1034,-7954,1134,-607,133
63691,476,958,-7998,1126,-503,126
63702,542,1002,-8008,1066,-281,89
63712,630,1082,-8036,994,-40,76
63722,666,1034,-8026,948,114,91
63732,680,1004,-7990,932,145,98
63742,722,1044,-8004,860,-78,96
63752,722,1044,-8004,860,-78,96
63762,692,1082,-7960,841,-223,135
63772,624,1024,-7944,843,-429,158
63782,624,1068,-7924,878,-443,158
63792,594,1084,-7934,900,-402,175
63802,598,1044,-7908,915,-350,200
63812,598,1022,-7886,902,-268,192
63822,616,958,-7910,864,-162,160
63832,666,960,-7880,813,-92,149
63842,698,974,-7856,774,-61,163
63852,648,1014,-7802,761,-91,169
63862,662,1072,-7838,784,-165,171
63872,634,1084,-7770,854,-260,166
63882,626,1090,-7784,937,-332,160
63892,632,1130,-7794,1018,-368,159
63902,646,1120,-7856,1098,-360,175
63912,636,1102,-7952,1164,-352,182
63922,644,1050,-8000,1197,-324,170
63932,630,1010,-7986,1190,-290,156
63942,662,998,-7930,1143,-251,138
63952,708,974,-7922,1061,-202,124
63962,700,960,-7952,975,-168,108
63972,708,990,-7916,905,-176,92
63982,728,1018,-7924,903,-211,86
63992,692,1064,-7866,952,-273,88
64002,644,1108,-7902,1023,-351,96
64012,658,1070,-7904,1094,-391,112
64022,634,1040,-7950,1149,-406,127
64032,614,1016,-7924,1166,-388,123
64043,618,1002,-7978,1163,-339,109
64053,562,966,-7928,1139,-276,96
64063,596,958,-7924,1075,-197,93
64073,622,1006,-7950,1005,-128,93
64083,604,956,-7968,976,-98,99
64093,620,970,-7990,991,-98,89
64103,636,968,-7982,1024,-140,67
64113,716,972,-7980,1069,-189,62
64123,642,982,-7914,1094,-272,87
64133,572,996,-7940,1106,-370,111
64143,606,996,-7862,1112,-418,115
64153,572,992,-7920,1117,-361,110
64163,580,988,-7934,1095,-288,116
64173,532,1002,-7972,1073,-232,128
64183,636,972,-7992,1056,-169,125
64193,626,910,-7970,1051,-147,120
64203,634,880,-8000,1050,-168,121
64214,694,932,-7956,996,-296,143
64224,662,990,-7882,986,-372,151
64234,688,1022,-7942,997,-424,153
64244,652,988,-7928,1015,-459,149
64254,640,930,-7918,1037,-463,141
64264,610,958,-7914,1029,-406,119
64274,610,954,-7910,998,-326,109
64284,654,956,-7912,972,-248,117
64294,692,958,-7922,959,-204,123
64304,652,930,-7888,970,-209,110
64314,674,958,-7926,988,-271,86
64324,646,958,-7918,1022,-325,58
64334,578,890,-7926,1071,-360,51
64344,584,904,-8008,1129,-364,40
64354,584,848,-7930,1153,-344,44
64364,548,946,-7976,1113,-333,45
64374,556,950,-7922,1051,-325,56
64384,520,964,-7988,1006,-320,74
64394,568,932,-7946,975,-327,73
64404,554,920,-8018,949,-307,78
64414,562,958,-7946,942,-293,98
64424,594,962,-8022,956,-274,95
64434,564,948,-8024,999,-250,87
64444,554,990,-7990,1054,-240,81
64454,568,964,-7992,1087,-242,69
64464,572,926,-7966,1095,-238,58
64474,588,922,-7962,1072,-253,64
64484,530,866,-7946,1034,-266,80
64494,572,926,-7936,972,-313,83
64504,604,1014,-7888,889,-343,112
64514,516,938,-7950,861,-343,123
64524,520,950,-7894,917,-384,110
64534,514,890,-7988,1015,-401,77
64544,540,922,-7932,1088,-356,62
64555,580,910,-7954,1121,-283,69
64565,610,888,-7944,1104,-242,74
64575,614,914,-7900,1063,-237,78
64585,610,940,-7938,1040,-283,80
64595,592,892,-7918,1061,-368,82
64605,546,926,-7972,1081,-434,68
64615,634,884,-7986,1087,-432,47
64625,548,838,-8016,1126,-410,16
64635,544,768,-8084,1189,-258,-34
64645,544,768,-8084,1189,-258,-34
64655,496,736,-8032,1123,-295,-18
64665,474,698,-8058,1042,-408,-12
64675,432,772,-7970,952,-475,-6
64685,434,768,-8002,903,-460,10
64695,370,812,-8008,910,-388,17
64705,418,820,-7986,960,-288,24
64715,554,830,-7990,1022,-218,27
64726,554,864,-7918,1059,-222,40
64736,478,870,-7878,1053,-289,50
64746,490,884,-7832,1024,-368,48
