# label=extension
# trial=12
# subject=handback_single
# captured_at=20260412_030829
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
58074,-1478,1070,-7894,-759,235,334
58084,-1552,1064,-7928,-601,154,237
58094,-1484,1128,-7928,-494,169,252
58104,-1476,1178,-7976,-509,352,343
58114,-1360,1242,-7940,-519,645,482
58124,-1428,1206,-8072,-526,1023,631
58134,-1470,1126,-7960,-426,1337,694
58144,-1620,972,-7796,-439,1473,750
58155,-1502,1048,-7718,-505,1534,765
58165,-1610,740,-7884,-609,1669,816
58175,-1558,1188,-7724,-720,1866,1001
58185,-1304,1132,-7590,-710,2362,1333
58195,-808,1258,-7772,-682,2888,1598
58205,-470,1330,-7848,-702,3032,1660
58215,-710,1068,-7762,-662,2863,1517
58225,-342,1454,-7888,-616,2182,1196
58235,30,1430,-7914,-467,1449,970
58245,80,1414,-7894,-329,717,703
58255,-282,1190,-7866,-339,2,386
58265,-534,1158,-7888,-442,-595,122
58275,-394,1418,-7882,-519,-852,117
58285,-324,1256,-7822,-736,-656,249
58295,-382,1354,-7832,-852,-263,333
58305,-332,1366,-8012,-956,-81,323
58315,-318,1398,-8154,-1095,-138,322
58326,-564,1370,-8124,-1025,-410,267
58336,-598,1284,-8138,-774,-751,137
58346,-1122,954,-8044,-435,-1040,-104
58356,-678,1566,-8106,-153,-1263,-272
58366,-848,1162,-7862,-128,-1105,-245
58376,-786,1350,-7814,-238,-921,-248
58386,-798,1218,-7706,-365,-673,-214
58396,-872,1214,-7712,-398,-558,-125
58406,-1004,1098,-7922,-432,-807,19
58416,-1004,1098,-7922,-432,-807,19
58426,-800,1474,-7918,-382,-1015,-30
58436,-924,1414,-7998,-598,-940,-332
58446,-1152,1246,-7906,-611,-913,-444
58456,-1326,1244,-7934,-531,-961,-483
58466,-1334,1212,-7900,-430,-1074,-452
58476,-1286,1178,-7792,-281,-1047,-354
58486,-1252,1178,-7700,-153,-902,-212
58496,-1160,1202,-7714,-192,-695,-143
58506,-1260,1116,-7706,-302,-532,-123
58516,-1244,1172,-7698,-460,-466,-103
58526,-1466,1142,-7664,-495,-478,-96
58536,-1434,1112,-7788,-528,-531,-118
58546,-1552,1134,-7754,-543,-541,-81
58556,-1610,1162,-7822,-515,-469,29
58566,-1570,1144,-7744,-432,-269,192
58576,-1452,1198,-7630,-363,6,384
58586,-1450,1148,-7550,-317,231,634
58596,-1282,1222,-7676,-260,320,912
58606,-1152,1292,-7650,-370,233,1122
58616,-912,1304,-7840,-675,132,1119
58626,-814,1432,-8056,-920,104,882
58636,-900,1438,-8130,-982,151,588
58646,-910,1408,-8112,-835,165,356
58656,-908,1380,-8074,-643,121,207
58667,-896,1438,-8056,-461,-33,73
58677,-960,1346,-7982,-184,-195,10
58687,-882,1346,-7906,59,-272,9
58697,-886,1318,-7822,247,-283,27
58707,-882,1282,-7702,303,-300,54
58717,-840,1266,-7636,239,-302,84
58727,-894,1252,-7648,63,-343,106
58737,-848,1372,-7708,-190,-371,70
58747,-950,1392,-7806,-433,-405,17
58757,-954,1392,-7936,-554,-390,-16
58767,-1008,1412,-8036,-593,-413,-63
58777,-1062,1374,-8064,-537,-493,-91
58787,-1092,1296,-8010,-405,-565,-114
58797,-1138,1260,-7920,-203,-618,-98
58807,-1148,1218,-7838,1,-608,-6
58817,-1220,1246,-7936,130,-512,167
58827,-1238,1296,-7892,73,-341,351
58838,-1226,1272,-7824,-136,-69,429
58848,-1142,1370,-7902,-348,186,411
58858,-1126,1262,-7878,-406,451,22
58868,-1316,1268,-7836,-224,257,-192
58878,-1480,1204,-7808,-57,-55,-301
58888,-1592,1112,-7772,60,-345,-295
58898,-1656,1064,-7712,106,-351,-214
58908,-1602,1002,-7672,22,-70,-110
58918,-1490,980,-7642,-46,445,28
58928,-1338,1102,-7662,-122,978,168
58938,-1216,1080,-7772,-185,1286,238
58948,-1132,1170,-7760,-199,1298,216
58958,-1160,1214,-7902,-253,1093,153
58968,-1176,1188,-7838,-214,798,117
58978,-1234,1272,-7892,-84,600,140
58988,-1158,1196,-7896,102,628,184
58998,-1070,1254,-7950,162,928,189
59008,-984,1224,-7832,179,1272,211
59018,-900,1226,-7838,208,1544,253
59028,-800,1260,-7820,264,1664,310
59038,-698,1182,-7920,341,1561,338
59048,-678,1256,-7890,373,1382,349
59058,-588,1214,-7818,379,1272,354
59068,-580,1154,-7850,386,1235,354
59078,-612,1086,-7834,371,1343,419
59088,-592,1042,-7766,307,1548,565
59098,-514,1030,-7844,215,1803,799
59108,-382,1026,-7706,106,1868,1076
59118,-82,1124,-7674,-108,2105,1316
59128,104,1124,-7938,-148,2240,1357
59138,332,948,-8256,-410,1986,1231
59148,374,1218,-8228,-491,1685,922
59158,284,1160,-8186,-331,1234,555
59168,314,998,-8224,-248,687,302
59179,250,1024,-8090,-116,162,142
59189,228,1030,-7974,80,-79,66
59199,234,1046,-7992,71,-215,61
59209,176,1034,-7998,13,-217,102
59219,134,1052,-7916,-109,-186,165
59229,106,1044,-8014,-263,-207,132
59239,4,1046,-8032,-295,-252,25
59249,-88,968,-8010,-256,-279,-93
59259,-166,1012,-8126,-102,-453,-189
59269,-174,998,-7994,-21,-598,-245
59279,-242,1010,-7960,-1,-669,-264
59289,-248,1000,-7854,-12,-752,-245
59299,-318,1040,-7796,-128,-618,-168
59309,-318,1040,-7796,-128,-618,-168
59319,-422,972,-7978,-316,-533,-119
59329,-464,916,-7960,-297,-629,-114
59339,-514,940,-8018,-245,-689,-106
59350,-480,860,-7974,-226,-696,-115
59360,-482,928,-7890,-250,-656,-155
59370,-512,846,-7874,-325,-543,-185
59380,-492,948,-7810,-373,-436,-153
59390,-524,868,-7812,-404,-351,-119
59400,-528,860,-7760,-414,-267,-86
59410,-542,928,-7846,-424,-217,-12
59420,-508,900,-7864,-477,-195,73
