# label=pronation
# trial=3
# subject=handback_single
# captured_at=20260412_031820
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
10797,-1084,-1268,-7926,20218,5531,-15297
10807,-1992,-1884,-8120,18861,5622,-15873
10817,-2428,-2378,-8102,17512,5660,-16260
10827,-2960,-2288,-8148,16077,6137,-16750
10838,-2940,-3162,-8170,14269,6388,-17228
10848,-2742,-3358,-8108,12669,6943,-17626
10858,-2174,-3766,-8188,11456,7308,-18048
10868,-2202,-4134,-8270,10129,6901,-18309
10878,-2166,-4202,-8258,8729,6638,-18383
10888,-1832,-4800,-8408,7734,6454,-18579
10898,-2554,-5240,-8440,6658,5994,-18850
10908,-2382,-5450,-8438,5169,6244,-18940
10918,-3080,-5462,-8396,3084,6001,-19000
10928,-2802,-5564,-8374,505,6811,-19174
10938,-2282,-5708,-8322,-2334,8546,-19271
10948,-1984,-5638,-8360,-5066,9620,-19258
10958,-1424,-5464,-8536,-7424,10689,-19021
10968,-1000,-5574,-8766,-9334,11217,-18570
10978,-1060,-5752,-8660,-10891,11207,-18110
10988,-934,-5802,-8736,-12187,11552,-17598
10998,1254,-5300,-9468,-13564,11747,-17127
11008,1088,-5074,-9476,-15120,10624,-16445
11018,1094,-4752,-9638,-17162,8286,-15227
11028,736,-4214,-9672,-19548,4674,-13468
11038,798,-3294,-9440,-22023,1195,-11322
11048,1412,-3136,-9166,-24607,-2284,-9275
11058,1076,-3168,-8456,-27596,-5951,-8013
11068,1760,-2476,-8610,-29912,-10259,-7268
11078,170,-2224,-8826,-31348,-14999,-6816
11088,-2122,-1082,-8256,-31702,-17602,-5761
11098,-4830,-108,-8068,-30647,-17032,-3844
11108,-5074,1202,-8142,-28676,-13996,-1389
11118,-4424,1364,-7104,-27082,-9209,1326
11128,-2468,2244,-6978,-26025,-5337,3071
11138,-1476,3140,-6900,-25068,-5033,3810
11148,-1188,3614,-6436,-24522,-7717,4206
11158,-2890,4478,-6298,-23313,-12787,4203
11168,-3990,4616,-5134,-21249,-16929,3822
11179,-4504,5058,-4192,-18491,-18801,3180
