# label=radial_deviation
# trial=4
# subject=handback_single
# captured_at=20260412_031146
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
16045,-286,598,-7956,1101,-120,-280
16055,-356,546,-8038,1104,-216,-282
16065,-390,548,-8032,1113,-282,-300
16075,-470,522,-8040,1120,-314,-293
16086,-542,570,-8024,1127,-281,-239
16096,-558,536,-8010,1089,-175,-177
16106,-504,508,-7978,1046,-21,-132
16116,-478,474,-8024,1037,121,-59
16126,-502,444,-8010,1046,124,-8
16136,-456,426,-8056,1065,43,41
16146,-496,384,-8022,1085,-89,99
16156,-476,434,-8056,1105,-200,129
16166,-442,442,-8058,1093,-218,147
16176,-538,478,-7994,1068,-244,156
16186,-584,470,-8006,1056,-342,140
16196,-592,438,-8020,1033,-334,141
16206,-676,394,-7968,985,-269,172
16216,-624,420,-7974,931,-126,185
16226,-608,388,-7960,869,74,170
16236,-538,408,-8046,823,217,170
16246,-508,440,-8008,824,288,181
16256,-566,434,-8006,840,265,186
16266,-504,438,-8028,868,251,193
16276,-464,426,-8026,889,264,205
16286,-460,400,-8088,878,302,225
16296,-416,414,-8048,875,354,221
16306,-416,366,-7936,880,304,205
16316,-480,386,-7916,871,183,177
16326,-506,410,-7932,843,90,137
16336,-450,384,-7910,804,60,113
16346,-478,380,-7942,805,101,119
16356,-462,362,-7994,854,68,118
16366,-496,366,-7990,896,144,104
16376,-518,368,-7920,850,179,72
16386,-518,368,-7920,850,179,72
16396,-516,396,-7850,861,234,63
16406,-484,368,-7902,879,300,69
16416,-454,338,-7864,892,342,66
16427,-482,340,-7914,910,309,59
16437,-424,328,-7874,926,223,54
16447,-486,310,-7926,967,149,61
16457,-460,292,-7876,1018,67,68
16467,-566,304,-7828,1069,-5,71
16477,-522,322,-7940,1103,-45,59
16487,-506,360,-7878,1124,-38,42
16497,-468,322,-7950,1125,119,39
16507,-476,346,-7926,1069,232,28
16517,-492,266,-7922,1013,250,-20
16527,-474,298,-7900,967,211,-52
16537,-512,220,-7890,958,206,-74
16547,-410,162,-7822,987,166,-82
16557,-498,168,-7760,1031,2,-96
16567,-578,152,-7708,1057,-150,-112
16577,-616,152,-7674,1037,-254,-99
16587,-516,260,-7790,1036,-307,-71
16598,-562,234,-7814,1066,-354,-55
16608,-518,272,-7822,1128,-198,-81
16618,-480,202,-7956,1153,-124,-125
16628,-460,188,-7914,1175,-84,-172
16638,-464,216,-7906,1159,-82,-198
16648,-498,236,-7964,1112,-157,-231
16658,-576,228,-8020,1067,-238,-241
16668,-516,300,-7962,1027,-231,-222
16678,-574,222,-7988,1010,-214,-213
16688,-608,292,-8060,1040,-159,-225
16698,-564,254,-8080,1072,-107,-244
16708,-564,316,-8080,1102,-12,-251
16718,-612,272,-8138,1100,70,-258
16728,-604,246,-8078,1075,124,-271
16738,-682,184,-8080,994,146,-285
16748,-702,190,-8038,891,169,-292
