# label=ulnar_deviation
# trial=7
# subject=handback_single
# captured_at=20260412_031405
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
31797,-1476,-176,-7876,314,240,-62
31807,-1488,-246,-7894,302,244,-112
31817,-1494,-152,-7822,231,321,-79
31827,-1496,-76,-7832,145,334,-43
31837,-1496,-76,-7832,145,334,-43
31847,-1492,-58,-7728,159,452,-34
31857,-1392,-100,-7796,333,521,-28
31867,-1316,-116,-7804,509,565,-10
31877,-1382,-90,-7878,605,458,-17
31887,-1400,-136,-7882,600,232,-81
31897,-1414,-152,-7880,546,30,-91
31907,-1386,-178,-7842,490,-56,-61
31917,-1424,-170,-7868,441,11,-52
31927,-1472,-232,-7866,401,181,-83
31937,-1454,-202,-7888,365,363,-110
31947,-1422,-222,-7902,333,497,-118
31958,-1450,-214,-7900,317,532,-127
31968,-1442,-166,-7908,311,523,-131
31978,-1406,-168,-7876,314,504,-130
31988,-1374,-122,-7896,322,486,-93
31998,-1408,-92,-7888,309,451,-78
32008,-1396,-146,-7892,291,404,-75
32018,-1388,-136,-7910,289,308,-69
32028,-1432,-130,-7902,314,201,-61
32038,-1480,-186,-7896,349,109,-60
32048,-1454,-172,-7894,371,74,-46
32058,-1490,-216,-7834,354,114,-29
32068,-1540,-194,-7890,310,201,-10
32078,-1486,-142,-7894,238,289,-2
32088,-1510,-122,-7836,196,352,3
32098,-1464,-154,-7786,190,378,6
32108,-1468,-172,-7860,214,381,10
32118,-1418,-120,-7896,278,362,24
32128,-1446,-148,-7850,317,335,-2
32138,-1426,-148,-7862,347,304,-31
32148,-1428,-160,-7946,354,289,-35
32158,-1430,-164,-7900,331,281,-39
32168,-1496,-152,-7878,290,266,-57
32178,-1440,-130,-7894,242,292,-55
32188,-1376,-80,-7902,219,356,-33
32198,-1410,-164,-7860,205,405,-12
32208,-1410,-168,-7888,194,430,-27
32218,-1428,-144,-7802,214,405,-45
32228,-1408,-102,-7856,268,362,-28
32238,-1384,-110,-7812,304,335,-12
32248,-1428,-132,-7840,329,313,-32
32258,-1456,-96,-7848,352,289,-69
32268,-1474,-128,-7890,368,275,-82
32278,-1478,-84,-7918,380,274,-68
32288,-1454,-82,-7880,336,342,-40
32299,-1380,-108,-7896,311,382,-30
32309,-1446,-148,-7926,256,379,-26
32319,-1430,-188,-7892,219,334,-32
32329,-1406,-136,-7964,196,322,-32
32339,-1382,-164,-7886,177,333,-32
32349,-1410,-112,-7870,180,348,-49
32359,-1392,-82,-7902,197,384,-76
32369,-1354,-108,-7878,233,401,-86
32379,-1344,-120,-7802,279,389,-85
32389,-1364,-54,-7880,326,356,-75
32399,-1404,-80,-7870,368,301,-85
32409,-1420,-126,-7852,412,266,-102
32419,-1432,-142,-7848,444,279,-115
32429,-1428,-96,-7830,442,311,-129
32439,-1398,-92,-7886,403,361,-131
32449,-1372,-82,-7772,359,415,-126
32459,-1446,-64,-7824,351,429,-136
32470,-1436,-116,-7818,393,411,-143
32480,-1404,-100,-7820,480,384,-140
32490,-1368,-108,-7848,574,374,-126
32500,-1420,-192,-7856,630,354,-117
32510,-1426,-164,-7840,628,301,-115
32520,-1446,-200,-7846,563,242,-103
32530,-1458,-202,-7834,464,206,-94
32540,-1470,-194,-7898,361,227,-86
32550,-1496,-178,-7838,264,322,-76
32560,-1388,-148,-7932,206,433,-59
32570,-1416,-120,-7936,173,506,-48
32580,-1402,-160,-7904,161,505,-48
32590,-1400,-180,-7956,177,443,-52
32600,-1364,-148,-7928,220,343,-50
32610,-1376,-126,-7932,246,248,-60
32620,-1360,-116,-7956,245,188,-69
32630,-1330,-98,-7916,225,147,-61
32640,-1386,-170,-7818,203,132,-68
32650,-1368,-174,-7852,192,116,-76
32660,-1436,-192,-7782,172,125,-91
32670,-1406,-176,-7754,158,161,-88
32680,-1400,-106,-7916,205,332,-102
32690,-1400,-106,-7916,205,332,-102
32700,-1404,-100,-7860,290,425,-113
32710,-1406,-68,-7872,529,393,-144
32720,-1406,-58,-7822,582,259,-135
32730,-1406,-80,-7802,592,110,-129
32740,-1466,-114,-7824,580,-13,-126
32750,-1506,-152,-7886,551,-76,-111
32760,-1566,-156,-7890,545,-58,-114
32770,-1528,-242,-7836,556,32,-120
32780,-1546,-232,-7798,591,175,-121
32790,-1470,-194,-7840,608,316,-110
32800,-1446,-154,-7798,593,402,-95
32811,-1426,-134,-7810,569,386,-74
32821,-1382,-114,-7852,550,288,-39
32831,-1384,-86,-7838,556,138,-30
32841,-1410,-156,-7828,596,-41,-35
32851,-1442,-172,-7832,675,-182,-47
32861,-1432,-214,-7884,738,-279,-44
32871,-1500,-250,-7880,766,-336,-48
32881,-1538,-238,-7878,743,-310,-52
32891,-1562,-292,-7872,686,-223,-52
32901,-1554,-248,-7858,606,-104,-65
32911,-1510,-246,-7906,531,33,-87
32921,-1522,-238,-7844,492,154,-94
32931,-1558,-192,-7786,473,222,-100
32941,-1548,-212,-7782,457,251,-98
32951,-1512,-228,-7764,436,244,-90
32961,-1486,-184,-7694,411,207,-70
32971,-1480,-218,-7640,371,159,-54
32982,-1428,-140,-7676,367,88,-56
32992,-1478,-256,-7598,348,8,-82
33002,-1434,-206,-7642,368,-100,-95
33012,-1392,-198,-7632,440,-191,-143
33022,-1406,-176,-7608,539,-262,-210
33032,-1450,-174,-7574,676,-355,-265
33042,-1462,-166,-7614,833,-455,-297
33052,-1622,-262,-7772,971,-575,-333
33062,-1722,-302,-7742,1100,-651,-336
33072,-1714,-352,-7908,1153,-619,-327
33082,-1766,-378,-7908,1141,-451,-317
33092,-1750,-394,-8014,1059,-217,-317
33102,-1800,-468,-8068,700,318,-264
33112,-1800,-468,-8068,700,318,-264
33122,-1782,-462,-8048,476,471,-213
33132,-1694,-420,-7998,158,583,-97
33142,-1548,-432,-8012,112,540,-56
33152,-1606,-382,-7958,71,454,-41
33162,-1678,-372,-7892,34,271,-59
33172,-1696,-398,-7852,57,33,-49
33182,-1770,-428,-7822,136,-151,-3
33192,-1806,-408,-7844,204,-250,56
33202,-1866,-406,-7808,250,-208,109
33212,-1860,-400,-7740,262,-54,148
33222,-1774,-370,-7748,245,147,181
33232,-1788,-402,-7794,213,368,214
33242,-1740,-322,-7842,139,513,188
33252,-1742,-334,-7734,53,556,135
33262,-1806,-340,-7738,2,506,102
33272,-1816,-326,-7746,14,398,122
33282,-1822,-334,-7726,75,335,160
33292,-1802,-352,-7774,137,356,153
33302,-1810,-326,-7730,187,420,150
33312,-1760,-322,-7812,220,498,152
33323,-1700,-330,-7814,228,567,199
33333,-1690,-286,-7862,215,594,229
33343,-1662,-278,-7854,154,575,230
33353,-1676,-194,-7860,99,541,218
33363,-1688,-242,-7854,57,494,214
33373,-1648,-176,-7806,74,429,205
33383,-1612,-284,-7802,102,395,190
33393,-1618,-300,-7906,150,362,178
33403,-1622,-320,-7850,220,324,152
33413,-1624,-274,-7766,290,312,118
33423,-1614,-302,-7750,359,323,95
33433,-1612,-230,-7822,398,350,57
33443,-1590,-198,-7868,410,342,0
33453,-1636,-258,-7844,434,313,-44
33463,-1680,-296,-7836,456,263,-76
33473,-1752,-316,-7834,461,211,-75
33483,-1736,-264,-7792,423,200,-55
33494,-1746,-206,-7800,365,284,-29
33504,-1622,-250,-7768,321,431,4
33514,-1630,-230,-7810,316,595,12
33524,-1622,-278,-7800,416,588,28
33534,-1620,-266,-7812,467,377,20
33544,-1620,-266,-7812,467,377,20
33554,-1702,-284,-7876,470,-4,-9
33564,-1726,-232,-7796,438,-10,-29
33574,-1742,-274,-7788,378,113,-38
33584,-1698,-274,-7806,323,290,-28
33594,-1672,-272,-7862,265,438,-4
33604,-1670,-270,-7790,218,503,23
33614,-1646,-258,-7846,200,493,41
33624,-1640,-276,-7818,206,443,39
33634,-1638,-242,-7818,259,349,39
33644,-1644,-266,-7894,309,285,37
33654,-1592,-270,-7866,327,242,39
33664,-1618,-284,-7896,285,214,44
