# label=supination
# trial=1
# subject=handback_single
# captured_at=20260412_032158
# sensor_count=1
ts_ms,ax,ay,az,gx,gy,gz
4963,-6874,-1164,-6082,14388,3333,1453
4973,-6908,-1208,-6020,13610,4444,3031
4983,-6614,-1202,-6034,13492,5682,4935
4993,-5892,-1840,-5806,13291,6911,6702
5003,-5130,-1628,-6242,13419,8163,8023
5013,-4886,-1572,-6614,13464,9171,9180
5023,-4786,-1648,-7182,13183,10913,10365
5033,-4698,-1822,-6870,12414,13560,11965
5043,-4814,-2102,-6462,11722,15527,14651
5053,-4524,-2952,-6516,11657,15802,18184
5063,-3924,-3840,-6694,11480,14870,21267
5073,-1692,-3182,-7626,11481,13481,23075
5083,-604,102,-8356,10708,12377,22006
5093,448,-1966,-8338,7652,9560,19560
5103,-430,-2258,-8712,4029,4989,18224
5113,-1802,-2172,-8900,-143,-357,17544
5123,-2696,-2238,-9218,-4715,-3770,17011
5133,-3332,-1982,-9682,-10143,-5440,16364
5143,-3872,-2032,-9832,-16365,-5178,15410
5153,-3472,-1778,-9756,-22295,-1483,14274
5163,-2340,-1216,-8810,-27475,3835,13314
5173,-478,-146,-8820,-31335,9436,12389
5183,756,850,-8126,-31888,12131,11238
5193,2220,2272,-7916,-30232,10596,11551
5203,2050,2264,-7896,-27611,10152,11574
5213,896,3572,-7676,-25724,7979,10953
5223,568,4266,-7280,-24869,3243,9402
5233,452,5648,-6846,-23920,-568,8012
5243,1610,5350,-6420,-22611,-2140,7102
5253,1502,5924,-5778,-21360,-2407,6926
5263,1234,6094,-5132,-19486,-1718,7139
5273,1354,5996,-4616,-18341,-1681,7362
5283,1046,6418,-4224,-17293,-2964,7660
5293,212,6722,-3898,-16248,-4781,7957
5303,-102,7198,-3748,-14725,-6150,8146
5313,780,7050,-2638,-12941,-5975,8034
5323,1422,7396,-1846,-12837,-4229,7885
5334,2524,7050,-1742,-11898,-542,6942
5344,3186,6762,-2058,-10938,1790,5716
5354,3038,6396,-1950,-10140,1208,4957
5364,2810,7328,-1890,-10656,-964,3582
5374,2156,7766,-866,-11240,-3019,2381
5384,2704,7988,-964,-10511,-4491,1457
5394,2260,7744,-316,-9355,-5099,564
5404,2362,7248,-108,-7805,-4062,-301
5414,2726,7174,-140,-6633,-2763,-1210
5424,3152,6906,-424,-6085,-1741,-2308
5434,3018,6638,-482,-5856,-1000,-3675
5444,3130,7120,-386,-6220,-1131,-5330
5454,2806,7316,60,-6784,-1846,-7107
5464,2530,7774,256,-6935,-3111,-8679
5474,1690,7812,542,-6349,-4379,-9953
5484,1358,7828,728,-5271,-5303,-10894
5494,778,7682,724,-4190,-5487,-11609
5504,684,7654,618,-3360,-5243,-12239
5514,624,7654,336,-2595,-4656,-12997
5524,394,7374,454,-2343,-4342,-13820
5534,-408,7324,538,-1826,-4206,-14652
