# label=radial_deviation
# trial=13
# subject=subject01
# captured_at=20260411_211230
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
68977,-1354,302,-8308,67,-927,-151,-210,40,-8080,301,-356,-251
68987,-1502,230,-8340,-107,-705,-213,-246,-106,-8134,280,36,-326
68997,-1420,204,-8358,-387,-231,-186,-246,-106,-8134,280,36,-326
69007,-1378,114,-8394,-805,406,-124,-150,-162,-7990,225,257,-300
69017,-1196,182,-8380,-1404,1071,-79,-170,-38,-7784,95,190,-314
69027,-1108,342,-8146,-2149,1506,-86,-60,44,-7738,-36,-18,-406
69037,-988,558,-7858,-2733,1479,-116,-100,172,-7832,-96,-159,-465
69047,-964,762,-7588,-2961,1018,-226,-70,258,-7834,-65,-224,-530
69057,-1028,822,-7430,-2813,313,-392,-78,258,-7938,38,-257,-587
69067,-1210,862,-7408,-2406,-375,-514,-132,160,-8056,195,-333,-607
69078,-1398,848,-7524,-1875,-807,-509,-132,46,-8318,305,-406,-585
69088,-1516,876,-7646,-1259,-892,-377,-150,-66,-8278,308,-501,-468
69098,-1442,864,-7704,-541,-686,-243,-142,-68,-8154,243,-593,-231
69108,-1320,762,-7818,99,-396,-205,-90,-50,-7810,162,-652,-47
69118,-1142,634,-7690,511,-316,-253,-44,-2,-7558,111,-808,-10
69128,-1064,584,-7718,614,-564,-273,-66,66,-7412,135,-1039,-51
69138,-1114,626,-7654,450,-1022,-231,-218,120,-7362,189,-1338,-142
69148,-1222,720,-7538,128,-1452,-164,-312,178,-7614,225,-1605,-209
69158,-1324,784,-7562,-126,-1599,-116,-396,204,-7806,324,-1658,-286
69168,-1510,796,-7616,-132,-1517,-46,-490,94,-8048,405,-1499,-318
69178,-1626,820,-7728,74,-1263,18,-534,-46,-8064,461,-1097,-281
69188,-1588,738,-7824,383,-921,103,-340,-16,-8140,454,-664,-184
69198,-1396,760,-7966,685,-599,152,-194,26,-8274,366,-382,-110
69208,-1266,796,-8186,935,-374,188,-142,124,-8372,226,-284,-53
69218,-1282,806,-8396,1093,-338,231,-336,60,-8410,184,-327,-45
69228,-1230,734,-8542,1209,-481,99,-444,50,-8450,232,-528,-70
69238,-1438,678,-8932,843,-853,-278,-442,82,-8610,217,-839,-115
69248,-1438,678,-8932,843,-853,-278,-500,126,-8848,171,-932,-161
69258,-1638,770,-9112,511,-877,-373,-544,126,-9042,80,-759,-183
69268,-1748,722,-9476,64,-263,-324,-514,112,-9172,-43,-403,-188
69278,-1672,748,-9456,-157,285,-118,-376,94,-9264,-190,87,-190
69288,-1468,858,-9424,-406,788,60,-388,186,-9200,-338,545,-164
69298,-1248,930,-9294,-707,1141,169,-176,254,-9156,-502,738,-168
69308,-1166,1048,-9180,-917,1173,214,-130,352,-9210,-632,711,-206
69318,-1272,1104,-9136,-975,785,165,-176,430,-9164,-688,488,-260
69328,-1582,1110,-9058,-889,186,34,-474,434,-9138,-675,106,-315
69338,-2064,1012,-9152,-780,-62,-138,-864,360,-9196,-607,-262,-376
69348,-2386,1136,-9240,-707,307,-155,-1102,398,-9298,-634,-163,-327
69358,-2596,1094,-9526,-653,1311,53,-1264,380,-9580,-597,578,-267
69368,-2718,1034,-9746,-541,2922,423,-1266,266,-9826,-698,1988,-115
69378,-2282,1168,-9848,-406,4752,823,-1104,276,-9922,-895,3798,121
69388,-1772,1312,-9896,-305,6239,1093,-794,438,-9952,-1215,5265,386
69398,-1372,1396,-9928,-245,6899,1206,-394,650,-9932,-1500,6136,607
69408,-1224,1472,-10094,-211,6674,1146,-372,770,-9934,-1707,6238,741
69419,-1342,1392,-10182,-231,5958,893,-586,810,-10008,-1804,5687,785
69429,-1624,1336,-10208,-345,5354,509,-890,778,-10102,-1929,4829,612
69439,-1886,1294,-10282,-520,5346,181,-1000,732,-10260,-2229,5252,638
69449,-2322,1028,-10334,-603,6095,58,-1624,526,-10220,-2730,6363,929
69459,-2892,912,-10140,-575,7498,64,-2262,174,-10252,-3325,7730,1332
