# label=flexion
# trial=8
# subject=subject01
# captured_at=20260411_174526
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
37592,838,2810,-7534,605,-845,-263,1860,2098,-7540,-93,399,36
37602,788,2760,-7532,609,-991,-266,1832,2094,-7422,-98,337,30
37612,764,2734,-7520,599,-1119,-323,1782,2134,-7456,-73,253,18
37622,696,2742,-7484,559,-1179,-358,1778,2084,-7470,-57,170,3
37632,626,2782,-7434,513,-1176,-332,1772,2130,-7518,-34,161,-3
37642,696,2802,-7536,485,-1096,-272,1698,2100,-7558,-22,188,11
37652,690,2774,-7526,480,-970,-263,1708,2138,-7558,-21,221,34
37662,714,2776,-7518,511,-827,-316,1768,2104,-7464,-21,274,31
37672,786,2826,-7472,558,-702,-385,1838,2126,-7472,-22,358,17
37682,812,2836,-7468,592,-671,-419,1880,2154,-7514,-15,423,4
37692,828,2828,-7490,630,-723,-412,1890,2142,-7502,-3,442,8
37702,788,2804,-7476,662,-815,-396,1840,2138,-7494,8,413,10
37712,780,2826,-7478,710,-937,-396,1832,2176,-7530,27,301,-4
37722,656,2798,-7520,770,-1038,-372,1776,2128,-7492,54,211,-4
37732,648,2770,-7462,779,-1106,-334,1702,2102,-7530,99,143,9
37742,606,2752,-7526,738,-1121,-295,1676,2114,-7568,101,116,46
37752,620,2798,-7592,683,-1056,-262,1704,2094,-7612,86,190,74
37762,716,2804,-7684,640,-898,-260,1792,2110,-7632,55,361,68
37772,794,2822,-7700,623,-700,-263,1876,2108,-7612,26,567,43
37782,790,2820,-7666,624,-558,-279,1804,2102,-7622,3,682,29
37792,854,2838,-7640,617,-542,-317,1872,2122,-7564,-28,636,8
37803,826,2834,-7570,599,-649,-360,1880,2160,-7544,-49,497,-12
37813,758,2828,-7526,616,-849,-381,1818,2164,-7602,-31,332,-32
37823,650,2776,-7540,685,-1042,-385,1714,2142,-7564,15,202,-48
37833,588,2774,-7552,733,-1165,-424,1720,2106,-7614,74,95,-40
37843,576,2776,-7594,765,-1157,-446,1724,2082,-7622,61,78,-12
37853,564,2810,-7666,740,-1059,-381,1734,2130,-7580,33,178,23
37863,590,2768,-7732,668,-913,-288,1716,2150,-7604,9,345,48
37873,646,2742,-7642,602,-770,-211,1674,2108,-7582,-5,472,64
37883,706,2770,-7606,550,-665,-192,1714,2050,-7622,-16,527,68
37893,746,2794,-7606,499,-617,-203,1776,2048,-7598,-36,515,53
37903,798,2772,-7510,450,-653,-244,1764,2124,-7554,-50,436,29
37913,752,2824,-7544,395,-763,-275,1788,2104,-7562,-74,350,11
37923,728,2822,-7516,382,-898,-283,1714,2084,-7682,-72,321,6
37933,644,2770,-7482,429,-995,-288,1634,2064,-7664,-60,316,-1
37943,632,2770,-7542,522,-997,-322,1702,2048,-7642,-34,318,6
37953,586,2788,-7532,628,-909,-326,1740,2058,-7628,-29,373,25
37963,592,2814,-7466,710,-806,-284,1732,2064,-7576,-16,467,82
37974,670,2772,-7548,751,-732,-227,1646,2068,-7562,-18,449,93
37984,644,2722,-7542,752,-742,-193,1720,2076,-7512,-8,401,88
37994,740,2706,-7604,713,-827,-284,1796,2102,-7476,2,368,53
