# label=radial_deviation
# trial=15
# subject=subject01
# captured_at=20260411_211241
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
79486,-598,-60,-8248,1656,-101,-369,788,-252,-7750,43,-73,-311
79496,-812,-160,-8204,1390,-150,-323,616,-296,-7694,73,67,-294
79506,-988,-146,-8260,961,-406,-122,588,-274,-7790,21,76,-220
79516,-922,-70,-8194,422,-455,130,622,-174,-7762,-63,139,-105
79526,-726,56,-8104,0,-255,296,812,-80,-7820,-103,248,-74
79536,-496,130,-8012,-296,204,395,990,-66,-7786,-144,398,-81
79546,-308,184,-7958,-505,459,468,1030,6,-7756,-160,371,-114
79556,-192,236,-8014,-614,128,452,978,-16,-7786,-174,-9,-186
79566,-328,204,-7916,-624,-657,331,804,-76,-7818,-117,-529,-262
79576,-638,218,-7822,-531,-1517,206,628,2,-7762,-45,-1027,-304
79586,-868,286,-7742,-403,-1987,174,520,34,-7814,39,-1214,-267
79596,-968,280,-7688,-303,-1821,213,416,2,-7818,107,-1062,-200
79606,-1066,276,-7712,-221,-1234,262,428,14,-7866,123,-702,-137
79616,-1096,302,-7816,-149,-621,316,438,-2,-7778,126,-321,-48
79626,-1040,308,-7854,-49,-292,383,500,-28,-7822,122,-104,60
79636,-804,392,-7850,101,-295,422,612,8,-7876,132,-92,145
79646,-786,484,-7906,113,-381,474,578,100,-7744,125,-266,155
79656,-760,354,-7826,137,-526,450,698,166,-7764,170,-432,134
79666,-604,346,-7882,82,-610,470,664,78,-7780,185,-516,55
79676,-618,316,-8006,16,-648,463,590,30,-7836,206,-499,6
79686,-822,338,-8082,-175,-922,270,590,60,-7894,196,-508,-38
79696,-868,356,-8044,-254,-945,264,628,42,-7950,165,-491,-68
79706,-868,356,-8044,-254,-945,264,606,20,-8036,137,-539,-74
79716,-830,300,-7988,-289,-853,195,592,36,-7938,198,-569,-88
79726,-918,352,-7926,-290,-900,190,518,20,-7936,199,-739,-113
79736,-1042,402,-7948,-227,-1003,204,420,-6,-7992,269,-795,-150
79746,-1072,414,-8040,-84,-1026,214,378,46,-8022,257,-895,-160
79756,-1024,398,-8262,94,-872,252,454,30,-8200,287,-713,-145
79766,-974,282,-8344,208,-609,239,440,-64,-8218,247,-464,-147
79776,-946,266,-8382,206,-419,161,402,-116,-8254,238,-238,-132
79787,-928,204,-8440,81,-327,73,428,-202,-8288,175,-157,-160
79797,-878,254,-8320,-117,-356,22,528,-150,-8194,95,-225,-164
79807,-894,346,-8262,-319,-480,-5,502,28,-8090,-11,-498,-225
79817,-932,234,-8208,-485,-639,-31,478,-90,-8096,-58,-623,-296
79827,-930,354,-8130,-604,-715,-31,478,-14,-8040,-5,-617,-369
79837,-938,338,-7960,-613,-733,-32,422,-76,-8136,-13,-723,-385
79847,-950,418,-8020,-503,-828,-55,444,6,-8124,-19,-795,-387
79857,-1010,396,-8008,-265,-992,-113,266,30,-8210,6,-943,-408
79867,-1124,438,-8098,-65,-1025,-198,232,4,-8206,67,-920,-452
