# label=supination
# trial=6
# subject=subject01
# captured_at=20260411_181446
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
27071,-1342,4264,-5188,3321,-1140,-1764,-194,1004,-7854,-320,902,-1572
27081,-1588,4168,-5108,3706,-1009,-1900,80,1276,-7734,-470,785,-1420
27091,-1256,4330,-4844,4282,-398,-2094,654,1488,-7306,-287,613,-1379
27101,-1088,4032,-4820,4841,22,-2150,646,1604,-6828,-40,344,-1332
27111,-1014,3576,-4624,5220,-5,-1805,802,1634,-6624,421,-7,-1192
27121,-574,3476,-4780,5185,-694,-1371,922,1646,-6718,820,-340,-1086
27131,-778,3434,-5436,4013,-2930,-168,826,1506,-7042,1061,-744,-1009
27141,-778,3434,-5436,4013,-2930,-168,578,1220,-7768,1224,-1092,-981
27151,-1086,3788,-5896,3582,-3752,450,478,1030,-8446,1112,-1271,-919
27161,-1282,3836,-6044,4431,-3729,1533,566,1058,-8466,827,-965,-792
27171,-1140,3066,-6044,5286,-3346,2100,454,1026,-7954,506,-285,-600
27181,-1140,3066,-6044,5286,-3346,2100,324,1230,-6922,483,476,-375
27191,-542,1804,-6568,4320,-4005,2289,-60,1124,-6742,542,505,-109
27201,-254,2150,-6820,2468,-4294,1808,-170,968,-7032,356,203,128
27211,-462,2680,-6938,507,-4114,1294,102,1010,-7414,150,80,162
27222,-440,3194,-7080,-878,-3710,613,318,1218,-8092,5,376,-1
27232,-334,3714,-6830,-1529,-3326,303,692,1402,-8420,-71,1044,-143
27242,-380,3824,-6536,-1430,-3175,194,1038,1382,-8570,-167,1871,-279
27252,-372,3788,-6358,-843,-3222,143,1068,1484,-8656,-265,2146,-272
27262,-316,3666,-6264,-104,-3525,186,1074,1476,-8600,-261,1616,-290
27272,-154,3580,-6382,626,-4042,163,1018,1452,-8548,-69,568,-303
27282,-204,3320,-6526,1264,-4575,101,1118,1424,-8366,134,-566,-372
27292,-410,3058,-6634,1604,-4945,-93,818,1360,-8064,238,-1285,-428
27302,-470,3090,-6940,1508,-5040,-382,558,1180,-8086,351,-1609,-415
27312,-616,3100,-6948,1001,-4779,-569,674,1208,-8200,180,-1585,-416
27322,-734,3122,-6828,446,-4333,-547,670,1144,-8380,-39,-1108,-355
27332,-852,3116,-6648,147,-3962,-313,714,1166,-8274,-246,-461,-304
27342,-968,2936,-6608,-60,-3766,-62,458,1188,-8102,-255,-179,-221
27352,-804,2856,-6388,-225,-3675,32,458,1188,-8102,-255,-179,-221
27362,-720,2978,-6300,-370,-3568,174,812,1180,-8130,-223,-446,-254
27372,-624,2994,-6484,-332,-3419,392,754,1192,-7954,-229,-31,-180
27382,-634,2816,-6380,-217,-3213,585,524,1108,-7854,-214,529,-60
27392,-504,2660,-6406,-212,-3084,557,628,1024,-7690,-298,919,3
27402,-324,2678,-6364,-322,-3075,371,952,1116,-7708,-402,1081,1
27412,-352,2822,-6306,-546,-3217,255,1088,1170,-7714,-422,1027,12
27422,-494,3022,-6102,-727,-3466,345,1002,1184,-7978,-420,846,44
27432,-702,3148,-6208,-705,-3733,684,1004,1156,-8210,-447,669,39
27442,-706,3096,-6162,-243,-3866,980,1046,1084,-8040,-450,726,48
27452,-452,2908,-5888,397,-3783,1326,1096,1096,-7736,-318,908,77
27462,-318,2710,-5864,1018,-3722,1543,1180,1190,-7434,-174,946,100
27472,-166,2422,-6064,1418,-3631,1663,1178,1168,-7140,-54,841,173
27482,-92,2176,-6312,1352,-3575,1687,780,1068,-7088,21,580,244
27492,0,2106,-6624,725,-3513,1504,716,924,-7158,29,190,215
27502,224,2200,-6802,-252,-3326,1095,860,974,-7362,-61,33,44
27512,160,2366,-6692,-1315,-3097,490,994,950,-7676,-162,294,-114
27522,264,2598,-6462,-2132,-2838,-111,1304,1050,-7778,-328,860,-252
27532,278,2796,-6248,-2492,-2765,-512,1614,1168,-7764,-370,1387,-358
27542,274,2780,-6048,-2492,-2957,-670,1674,1148,-7592,-277,1584,-403
