# label=ulnar_deviation
# trial=8
# subject=subject01
# captured_at=20260411_175649
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
42104,-670,1266,-6976,2423,-1189,-921,1926,1404,-7594,-283,-279,-72
42114,-828,1148,-6960,3291,-2747,-1044,1936,1326,-7754,-34,-1325,-225
42124,-942,992,-6884,3862,-3544,-1181,1900,1178,-7746,255,-1842,-384
42134,-912,846,-6898,3750,-3315,-1271,1984,1110,-7706,338,-1868,-462
42144,-934,752,-6948,3005,-2274,-1307,2106,1098,-7688,374,-1352,-489
42155,-810,710,-6928,1906,-924,-1236,2158,1000,-7672,324,-672,-507
42165,-640,764,-7070,867,319,-1232,2252,1068,-7602,273,-238,-507
42175,-892,792,-7156,81,908,-1157,2046,1174,-7556,248,-190,-503
42185,-1068,902,-6922,-91,475,-941,1904,1286,-7602,244,-562,-503
42195,-940,904,-6932,51,-540,-799,1740,1280,-7740,289,-1254,-553
42205,-978,958,-6838,429,-1675,-714,1900,1200,-8012,519,-1745,-671
42215,-826,904,-6878,847,-2536,-720,1980,1066,-8194,701,-2040,-800
42225,-962,870,-6978,1204,-2834,-819,2030,960,-8294,832,-2134,-845
42235,-1400,686,-7136,1487,-2749,-945,1754,864,-8272,833,-2182,-796
42245,-1498,664,-7048,1753,-2519,-981,1580,866,-8154,615,-2286,-649
42255,-1440,502,-6936,1855,-2130,-1075,1386,964,-7868,362,-2551,-514
42265,-1302,432,-6924,1801,-1817,-1176,1518,1000,-7720,274,-2931,-494
42275,-1536,430,-6884,1573,-1696,-1150,1386,998,-7536,302,-3108,-542
42285,-1546,524,-6706,1215,-1770,-966,1310,1068,-7660,426,-3033,-539
42295,-1494,480,-6862,766,-1711,-800,1260,1048,-7710,439,-2679,-527
42305,-1534,514,-6778,491,-1568,-603,1318,992,-7826,305,-2062,-506
42315,-1458,462,-6816,401,-1358,-505,1296,894,-7946,88,-1385,-449
42326,-1492,450,-6932,450,-1185,-533,1398,836,-7966,-138,-857,-373
42336,-1726,442,-6924,638,-1126,-536,1234,852,-7846,-311,-531,-275
42346,-1758,516,-6762,825,-1262,-448,1124,1030,-7764,-360,-473,-115
42356,-1722,462,-6758,819,-1385,-393,1030,1176,-7804,-307,-653,-35
42366,-1848,486,-6744,732,-1427,-307,898,1138,-7908,-164,-835,-90
42376,-1654,566,-6814,535,-1232,-270,1024,1124,-8032,28,-909,-189
42386,-1492,580,-6822,307,-694,-254,1350,1098,-8120,200,-769,-298
