# label=ulnar_deviation
# trial=4
# subject=subject01
# captured_at=20260411_175628
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
16582,-826,394,-6762,-586,-188,326,534,498,-7934,-323,-221,168
16592,-808,450,-6720,-668,-140,235,538,488,-7952,-267,-159,90
16602,-826,488,-6712,-669,-179,185,538,488,-7952,-267,-159,90
16612,-874,498,-6624,-622,-304,177,512,516,-8044,-177,-238,-47
16622,-1018,584,-6614,-469,-399,167,482,624,-8056,-38,-158,-62
16632,-866,408,-6622,-241,-535,150,388,542,-7862,-302,-736,-126
16642,-1076,762,-6666,-162,-477,109,256,632,-7844,-144,-467,-110
16652,-942,400,-6628,200,-431,-87,364,440,-7842,98,-643,-127
16662,-1010,326,-6682,281,-553,-147,324,314,-7824,110,-877,-158
16672,-1000,318,-6678,263,-516,-199,272,328,-7810,-11,-800,-131
16683,-978,292,-6712,192,-432,-277,358,460,-7874,-27,-931,-140
16693,-1042,302,-6752,124,-563,-335,298,326,-7928,55,-1127,-267
16703,-1122,302,-6814,119,-753,-253,258,308,-8038,153,-992,-335
16713,-1188,288,-6764,271,-758,-268,218,222,-8056,175,-826,-380
16723,-1330,150,-6816,352,-844,-233,254,196,-8042,224,-686,-349
16733,-1308,246,-6792,379,-705,-210,140,196,-8020,92,-878,-327
16743,-1290,132,-6856,469,-656,-241,112,302,-8000,122,-804,-222
16753,-1228,312,-6876,431,-530,-265,78,358,-8046,80,-972,-170
16763,-1278,312,-6888,418,-384,-288,42,314,-8068,103,-940,-128
16773,-1212,266,-6950,363,-230,-268,124,416,-8038,-12,-673,-99
16783,-1208,278,-6924,302,-95,-230,162,346,-8080,44,-342,-102
16793,-1232,236,-6900,257,-7,-161,226,312,-8072,17,-187,-148
16803,-1260,264,-6834,224,-18,-97,126,236,-8092,74,-16,-159
16813,-1266,286,-6824,203,-134,-59,96,308,-8022,71,118,-128
16823,-1318,298,-6874,220,-225,-61,28,398,-8066,16,-43,-72
16833,-1192,206,-7030,256,-288,-110,56,352,-8064,-71,-413,-12
16843,-1008,236,-7052,229,-625,-195,76,332,-8052,-124,-853,43
16854,-1192,354,-6930,329,77,-99,156,336,-8036,-172,-1507,12
16864,-904,248,-6814,251,497,-228,226,356,-8074,-101,-2334,-99
16874,-1226,326,-6904,-173,403,-347,-104,282,-7944,-158,-2196,-314
16884,-1300,268,-6882,63,126,-242,40,462,-8156,1028,1275,-206
16894,-1148,244,-6798,181,-241,-241,122,84,-7976,359,433,-341
16904,-1332,112,-6758,338,-749,-308,-56,54,-8034,-486,903,-176
16914,-1312,260,-6758,504,-649,-346,-34,358,-7950,-1200,685,-14
16924,-1294,158,-6712,602,-475,-355,16,554,-8038,-423,575,-82
16934,-1342,96,-6844,298,-340,-262,-236,154,-8032,99,365,-271
16944,-1326,242,-6864,103,36,-180,-42,214,-8160,140,383,-214
16954,-1284,248,-6910,17,282,-183,106,344,-8054,18,144,-154
16964,-1294,470,-6880,19,463,-151,132,372,-8026,-184,169,-98
16974,-1450,-258,-6668,17,709,-107,266,442,-8160,-466,467,-30
16984,-1230,166,-6418,-51,486,3,-254,622,-8098,-498,1583,40
16994,-1218,324,-6830,0,-448,69,670,470,-8078,-348,919,145
17004,-1300,146,-6706,-32,-629,161,-16,406,-7912,-332,-272,99
17014,-1214,410,-6668,-21,-610,70,-50,488,-7914,-55,-1081,-58
17024,-1248,180,-6690,92,-617,-54,-50,488,-7914,-55,-1081,-58
