# label=extension
# trial=16
# subject=subject01
# captured_at=20260411_174812
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
79616,-544,-3164,-7532,-4085,74,813,1442,2574,-7854,93,262,433
79626,-390,-3366,-7564,-3934,39,743,1618,2344,-7860,155,373,243
79636,-350,-3436,-7620,-3607,-71,636,1716,2242,-7858,160,561,46
79646,-290,-3166,-7574,-3316,-100,543,1940,2352,-7616,101,651,-74
79656,-190,-2946,-7634,-3128,-124,518,1924,2550,-7656,18,662,-119
79666,-256,-2928,-7674,-2973,-244,453,1824,2560,-7832,-54,513,-128
79676,-474,-3000,-7738,-2720,-487,361,1684,2564,-7960,-46,356,-175
79686,-628,-3028,-7878,-2349,-776,298,1702,2608,-8072,-27,162,-230
79696,-700,-2914,-7872,-1899,-979,329,1752,2674,-8120,-36,61,-226
79706,-764,-2900,-7852,-1472,-929,328,1590,2662,-8092,-65,-58,-203
79716,-776,-2922,-7818,-1098,-770,350,1522,2584,-7988,-120,-206,-217
79726,-690,-2942,-7636,-802,-538,357,1422,2434,-7796,-97,-248,-233
79736,-676,-2928,-7538,-651,-400,322,1396,2360,-7532,-56,-286,-229
79746,-610,-2870,-7418,-620,-444,272,1442,2318,-7326,-60,-289,-207
79756,-442,-2750,-7552,-746,-593,275,1578,2442,-7308,-49,-232,-201
79766,-400,-2552,-7550,-920,-689,347,1516,2604,-7280,-35,-93,-239
79776,-394,-2530,-7614,-1105,-702,341,1434,2680,-7474,71,27,-300
79787,-452,-2654,-7632,-1186,-698,246,1530,2588,-7436,186,83,-398
79797,-644,-2746,-7610,-1159,-704,203,1604,2490,-7698,286,136,-501
79807,-606,-2988,-7550,-1112,-707,219,1496,2316,-7844,305,57,-525
79817,-820,-3196,-7530,-1003,-675,193,1394,2164,-7860,225,-33,-486
79827,-1090,-3254,-7550,-781,-784,230,948,2154,-7896,3,-255,-341
79837,-1236,-3258,-7428,-555,-882,302,948,2154,-7896,3,-255,-341
79847,-1312,-3182,-7426,-433,-927,366,792,2184,-7544,-91,3,-57
79857,-1322,-3060,-7384,-422,-822,410,780,2280,-7368,-61,194,79
79867,-1238,-2916,-7344,-601,-522,445,958,2274,-7310,-20,346,212
79877,-1064,-2814,-7316,-880,-156,479,1096,2144,-7498,-12,436,283
79887,-884,-3038,-7312,-1147,62,503,1128,2070,-7600,-27,430,294
79897,-766,-3090,-7398,-1302,107,481,1344,2124,-7538,-80,449,271
79907,-676,-2976,-7422,-1261,-47,387,1420,2150,-7476,-133,496,238
79917,-676,-2976,-7422,-1261,-47,387,1414,2252,-7320,-165,506,234
79927,-724,-2880,-7394,-1230,-163,409,1184,2208,-7142,-152,372,266
79937,-864,-2670,-7316,-1680,-148,523,1104,2304,-7188,-152,250,294
79947,-890,-2672,-7402,-2029,-65,565,1048,2380,-7298,-118,202,353
79958,-990,-2778,-7438,-2286,108,531,970,2346,-7422,-88,329,425
79968,-950,-2882,-7504,-2470,223,439,994,2298,-7602,-27,502,502
79978,-788,-2886,-7634,-2548,298,361,1188,2290,-7840,-30,815,542
79988,-564,-2906,-7764,-2470,329,322,1622,2312,-7876,-70,1224,563
79998,-318,-2790,-7752,-2250,357,358,1906,2374,-7826,-139,1602,571
80008,-28,-2676,-7714,-2007,351,389,1988,2350,-7608,-187,1714,539
80018,50,-2544,-7682,-1841,220,400,2042,2394,-7494,-179,1546,433
80028,48,-2382,-7672,-1742,-17,373,1982,2480,-7412,-143,1071,272
80038,-184,-2400,-7680,-1673,-305,250,1718,2492,-7496,-56,511,90
80048,-396,-2448,-7748,-1585,-621,100,1710,2466,-7512,58,39,-94
80058,-508,-2510,-7740,-1479,-794,52,1602,2436,-7558,186,-196,-233
80068,-520,-2412,-7682,-1459,-770,88,1538,2502,-7604,215,-210,-224
80078,-436,-2496,-7732,-1547,-590,78,1670,2454,-7600,195,-66,-187
80088,-384,-2584,-7782,-1617,-436,80,1732,2374,-7666,216,153,-209
80098,-340,-2546,-7732,-1567,-400,144,1808,2306,-7578,262,401,-273
80108,-246,-2398,-7674,-1464,-484,235,1888,2286,-7480,309,571,-321
80118,-266,-2412,-7686,-1377,-628,319,1894,2338,-7392,323,527,-364
80128,-380,-2302,-7660,-1353,-735,422,1846,2342,-7310,331,302,-430
80138,-550,-2310,-7570,-1411,-765,545,1620,2362,-7244,412,81,-484
80148,-750,-2288,-7618,-1544,-718,658,1434,2302,-7206,514,-128,-507
80158,-826,-2326,-7504,-1725,-624,785,1352,2302,-7162,563,-276,-477
80168,-916,-2280,-7408,-2026,-464,924,1186,2202,-7042,633,-306,-383
80178,-764,-2342,-7520,-2487,-274,995,1014,2106,-7294,702,-291,-255
80188,-414,-2450,-7658,-2874,-99,903,1138,2112,-7646,700,-192,-176
80198,-290,-2580,-7822,-3023,-33,605,1348,2012,-8030,691,56,-207
80208,-394,-2596,-8024,-2767,-187,243,1566,2006,-8310,634,356,-345
80218,-482,-2684,-7992,-2209,-590,-21,1658,1922,-8282,550,562,-488
80228,-718,-2514,-7810,-1583,-994,-76,1758,1996,-7950,417,657,-550
80238,-978,-2362,-7730,-1182,-1263,57,1456,2016,-7630,301,507,-541
80248,-1190,-2290,-7612,-1087,-1288,281,1138,2038,-7470,240,63,-474
80258,-1394,-2242,-7466,-1232,-1097,554,942,2018,-7286,227,-462,-386
80268,-1420,-2254,-7526,-1555,-767,829,634,2012,-7354,281,-741,-236
80278,-1226,-2354,-7594,-1947,-347,908,474,1972,-7674,283,-707,-18
80288,-1070,-2576,-7698,-2256,30,742,540,1838,-7974,298,-396,116
80299,-962,-2500,-7848,-2354,212,450,1112,1818,-8146,53,864,207
80309,-954,-2588,-7924,-2213,117,211,1298,1878,-7976,-112,1505,255
80319,-886,-2406,-7934,-1913,-96,128,1378,1996,-7684,-311,1713,290
80329,-888,-2168,-7830,-1628,-268,164,1392,2110,-7418,-364,1522,310
80339,-940,-1958,-7684,-1502,-328,319,1326,2226,-7282,-337,1158,344
80349,-986,-1830,-7648,-1578,-220,533,1308,2282,-7172,-279,715,405
80359,-1068,-1794,-7634,-1765,-37,801,1092,2276,-7212,-223,325,463
80369,-858,-1818,-7596,-2050,190,1021,996,2158,-7424,-168,151,545
80379,-598,-1920,-7750,-2416,407,1025,1224,2130,-7674,-115,248,549
80389,-368,-1984,-7828,-2688,489,853,1380,2098,-7830,-124,566,478
80399,-280,-1978,-8022,-2763,398,542,1604,2062,-8022,-155,911,401
80409,-248,-1916,-8004,-2562,123,172,1846,2162,-7974,-243,1223,301
80419,-424,-1886,-8090,-2150,-295,-36,1922,2282,-7842,-372,1262,228
80429,-526,-1740,-7998,-1743,-624,-27,1796,2362,-7674,-373,1019,175
80439,-630,-1700,-7970,-1473,-726,139,1598,2326,-7600,-412,597,152
80449,-588,-1698,-7842,-1376,-585,285,1444,2262,-7372,-249,268,136
80459,-504,-1682,-7758,-1430,-310,345,1342,2134,-7314,-118,19,91
80470,-526,-1764,-7730,-1598,-135,282,1382,2034,-7458,-59,-64,65
80480,-678,-1818,-7816,-1735,-195,194,1426,2058,-7652,-70,63,73
80490,-700,-1838,-7910,-1796,-416,134,1448,2076,-7776,-122,300,122
80500,-718,-1868,-7922,-1764,-575,62,1528,2126,-7716,-187,503,154
80510,-858,-1766,-7894,-1600,-521,198,1472,2024,-7710,-174,650,188
80520,-858,-1766,-7894,-1600,-521,198,1412,2100,-7670,-225,656,252
80530,-874,-1758,-7890,-1589,-332,350,1422,2088,-7616,-228,579,301
80540,-324,-1758,-7820,-1649,88,496,1418,2014,-7522,-206,587,336
80550,-322,-1858,-7882,-1765,149,307,1418,1966,-7666,-178,603,342
80560,-322,-1858,-7882,-1765,149,307,1510,1988,-7810,-220,650,255
80570,-636,-1762,-7896,-1522,-408,19,1710,2034,-7700,-262,793,159
80580,-758,-1666,-7918,-1331,-658,159,1716,2112,-7612,-273,899,181
80590,-834,-1746,-7868,-1254,-609,337,1618,2196,-7610,-236,910,281
80600,-752,-1714,-7752,-1268,-308,534,1568,2082,-7500,-228,730,364
80610,-608,-1640,-7684,-1416,74,728,1642,2010,-7308,-184,604,422
80620,-462,-1534,-7624,-1656,302,970,1732,2048,-7132,-109,562,469
80630,72,-1530,-7722,-1989,285,1062,1700,2074,-7156,-60,646,505
80640,190,-1454,-7992,-2301,148,818,1684,2034,-7446,-24,670,486
80650,24,-1532,-8102,-2343,-140,398,1840,2082,-7668,-45,718,339
