# label=pronation
# trial=9
# subject=subject01
# captured_at=20260411_180649
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
42840,1320,-2444,-6144,-26155,260,1151,3232,1818,-6872,-1333,6157,-499
42850,498,-2102,-6298,-26764,-2461,3202,2678,2176,-7326,-1087,4115,-586
42860,206,-1914,-6716,-26874,-4185,4958,2046,1718,-7992,-762,2553,-505
42870,-374,-554,-6426,-27724,-3774,7676,1666,1404,-8262,-516,1722,-311
42880,-374,-554,-6426,-27724,-3774,7676,1756,1188,-8356,-488,1694,-209
42890,-134,54,-5940,-27481,-2246,8681,2424,1200,-8046,-609,2157,-126
42900,426,1734,-5066,-26365,-2107,10802,3002,1644,-7846,-750,2678,28
42910,416,2392,-4726,-24737,-5099,12277,3776,1576,-7294,-930,2626,253
42920,-636,3448,-4984,-23041,-8193,14602,3302,1656,-8330,-901,1777,470
42930,-1078,3398,-5134,-20825,-10597,16517,2094,1402,-8390,-646,-190,1039
42940,-1116,4058,-5176,-18459,-12451,17408,850,1042,-8862,-364,-3085,1835
42950,-1898,4686,-4626,-16160,-12828,17364,300,764,-9916,-372,-5691,2300
42960,-2120,5666,-4016,-13685,-11985,16842,40,526,-8748,-1032,-6531,2378
42970,-1322,5860,-3424,-10500,-10644,15671,424,980,-8966,-1159,-6074,2678
42980,-1442,5726,-3168,-7217,-9465,14720,690,1314,-8286,-1314,-4531,2978
42990,-418,6056,-2786,-4536,-8962,14049,1170,1564,-7906,-1416,-3444,3206
43000,200,6418,-2500,-1850,-9448,13503,2236,1884,-7558,-1525,-4003,3319
43010,-94,6552,-2266,1488,-11564,13179,2458,1928,-7682,-948,-6122,3397
43020,-942,6376,-2194,5496,-15111,12931,1466,1678,-8020,-74,-9587,3710
43030,-2026,6406,-2140,10096,-18760,12539,486,1386,-8034,579,-13639,4065
43040,-2438,5488,-2310,14431,-20908,11801,80,1344,-8026,713,-16644,4176
