# label=ok
# trial=15
# subject=subject01
# captured_at=20260415_230622
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
87396,-550,-4849,6920,1748,-1614,-289,10480,4288,-11024,-411,550,-402
87406,-548,-4883,7014,1907,-1153,-331,10788,4296,-11164,-422,-74,-51
87416,-631,-5016,7065,2017,-1052,-364,10892,4396,-11252,-629,-418,127
87426,-440,-5062,7091,1996,-1038,-431,10788,4836,-10868,-506,-196,101
87436,-296,-5205,7115,1985,-1095,-524,10940,4804,-10828,-412,837,-211
87446,-341,-5276,7254,1979,-1212,-560,11512,4652,-11336,-726,1665,-398
87456,-428,-5317,7258,1909,-1311,-589,11596,4444,-11448,-943,1936,-548
87467,-345,-5212,7250,1739,-1461,-612,11596,4796,-11324,-706,603,-841
87477,-421,-5103,7049,1695,-1741,-586,11104,4728,-10880,-718,-308,-489
87487,-403,-5077,6997,1820,-1650,-458,10784,4668,-10720,-595,-14,-257
87497,-328,-5036,6943,1968,-1313,-384,10944,4728,-10632,-482,111,-140
87507,-313,-5170,6906,2062,-1176,-361,11012,4840,-10656,-432,67,-109
87517,-177,-5213,6969,2007,-1110,-315,11196,4976,-10732,-351,55,-108
87527,-147,-5293,7089,1981,-1068,-329,11552,4852,-11008,-532,281,-229
87537,-149,-5308,7221,1943,-1076,-375,11588,4712,-11084,-694,584,-505
87547,-172,-5335,7202,1896,-1099,-416,11360,5004,-10832,-826,543,-690
87557,-92,-5326,7135,1724,-1398,-419,11296,5064,-10736,-749,801,-846
87567,-99,-5294,7107,1640,-1899,-401,11464,4984,-10860,-651,813,-962
87577,-196,-5202,7087,1666,-1991,-321,11252,4860,-10776,-516,487,-833
87587,-306,-5147,7003,1779,-1860,-224,11024,4740,-10820,-542,103,-556
87597,-288,-5145,6906,1909,-1553,-159,10556,4864,-10628,-537,-14,-333
87607,-303,-5123,6839,2005,-1240,-174,10668,5020,-10576,-312,34,-148
87617,-252,-5256,6857,2087,-1027,-199,10760,4940,-10728,-192,267,32
87627,-191,-5264,6948,2015,-1046,-181,10952,4812,-11024,-273,549,-62
87638,-198,-5288,7127,1930,-1194,-274,11288,4788,-11096,-504,809,-226
87648,-109,-5344,7196,1787,-1403,-389,11416,4976,-10996,-790,1130,-521
87658,-106,-5449,7149,1647,-1676,-512,11420,5044,-10616,-1310,2065,-808
87668,-35,-5495,7185,1456,-2027,-607,11776,5072,-11048,-980,1908,-1310
87678,-29,-5484,7150,1262,-2356,-633,11812,5068,-11040,-1406,1459,-1397
87688,-71,-5505,7160,1113,-2509,-632,11608,4828,-11000,-1603,834,-1428
87698,-141,-5439,7093,994,-2424,-568,11108,4876,-10572,-1906,401,-1342
87708,-99,-5416,6917,913,-2089,-531,10916,5092,-10352,-2085,381,-1399
87718,-14,-5376,6866,797,-1871,-591,11148,5052,-10776,-2081,550,-1425
87728,-48,-5407,6930,640,-1901,-618,11244,4844,-11044,-2189,382,-1286
87738,-90,-5348,6900,498,-1944,-615,11024,4916,-10964,-2570,-42,-1120
87748,-108,-5317,6870,507,-1894,-662,11096,5328,-11100,-3043,-14,-1008
87758,-91,-5316,6929,562,-1940,-771,11404,4928,-10864,-3334,-451,-782
87768,-45,-5359,6930,671,-1963,-855,11372,5212,-10772,-3623,-806,-722
87778,98,-5443,6916,913,-1848,-935,11680,5068,-11100,-4192,-1952,-675
87788,105,-5483,6936,1181,-1934,-1046,11420,5004,-10984,-5309,-2433,-994
87798,221,-5633,7036,1387,-2087,-1234,11372,4816,-11408,-6907,-3533,-743
87808,100,-5811,6989,1420,-2432,-1562,9720,6324,-11216,-8265,-3470,-478
87818,48,-5790,7179,1049,-2881,-1967,10776,5056,-11624,-9697,-4391,-749
87828,208,-5941,7215,541,-3203,-2232,10380,4768,-11364,-10669,-3193,-1212
87838,143,-6251,6587,-731,-3454,-2646,10120,5896,-10496,-11876,-4923,234
87848,275,-6356,6097,-1447,-3409,-3186,10168,6236,-9860,-12600,-5557,1208
87858,275,-6356,6097,-1447,-3409,-3186,10404,7108,-8848,-12669,-7605,1686
87868,949,-6602,4911,-3278,-3507,-3571,9096,7864,-8556,-12532,-8005,2953
87878,1128,-6729,4383,-4338,-3541,-3523,11492,6896,-7948,-9111,-6089,4047
87888,1723,-8011,3395,-5495,-3179,-3349,10300,6704,-9828,-8445,-7244,3576
87898,606,-11926,1244,-8433,-3604,-3243,3716,-10292,-13976,-9682,-1906,636
87908,2988,-21502,2386,-13186,-4483,6656,10448,6488,-14260,557,-7245,6403
87918,1097,-11003,3836,-22098,-3270,15295,12552,7680,-10044,-3759,-765,11691
87928,-387,-7005,7276,-30452,-4928,8267,14644,12160,-5176,-3803,-902,9725
87938,1075,-4976,8145,-30452,-3467,5835,16092,13012,-2632,-285,-3920,6564
87948,283,-4725,7580,-30452,615,2206,12848,10340,-5332,7529,-4513,5485
87958,1240,-4837,5460,-27296,2250,-3543,13704,7340,-10016,12260,317,2764
87968,2080,-6497,3199,-24223,3542,-4922,12352,4516,-12456,12532,2317,1506
87979,-2378,-7095,2227,-21612,5177,-1701,11772,5848,-12656,11145,2121,708
87989,2498,4858,1310,-20103,4043,7020,8228,3172,-13364,11762,-317,31
87999,3031,-6264,-975,-18565,7081,4260,9996,6816,-10968,13425,-1839,4996
88009,179,-12160,1977,-15177,5839,2636,11872,6092,-12488,15210,2721,3003
88019,-672,-14533,1576,-12830,2124,1889,12512,5312,-13652,16978,5611,2437
88029,710,-13710,824,-11245,773,584,13768,4452,-14496,17303,8270,537
88039,292,-12130,395,-10615,1495,602,12656,2792,-15692,16513,10568,-1061
88049,-266,-10717,618,-11047,272,1114,11464,2848,-15164,14091,15240,-1282
88059,-222,-9474,560,-9311,20,841,12908,2700,-14996,12050,17049,-442
88069,-280,-8711,183,-6423,425,241,13204,2852,-15872,8811,18715,-225
88079,-297,-8480,-275,-3539,-204,-166,13580,2404,-15904,5293,18358,263
