# label=point
# trial=7
# subject=subject01
# captured_at=20260415_214453
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
39798,325,-7020,4774,2377,-546,11,7444,3592,-618,-820,545,168
39808,288,-7089,4852,2423,-645,-37,7510,3516,-836,-864,675,290
39818,239,-7007,4917,2445,-688,-89,7348,3514,-768,-814,816,409
39828,237,-7036,4927,2484,-729,-178,7474,3532,-664,-745,981,574
39838,263,-7108,4881,2506,-763,-240,7468,3580,-642,-750,1189,678
39848,264,-7148,4849,2457,-804,-288,7688,3564,-672,-810,1366,748
39858,304,-7099,4878,2381,-782,-290,7726,3524,-664,-867,1479,685
39868,286,-7054,4877,2382,-695,-267,7634,3538,-562,-886,1337,572
39878,270,-7065,4767,2428,-608,-250,7666,3476,-578,-926,1060,468
39888,255,-7017,4747,2444,-546,-272,7610,3490,-582,-937,695,406
39898,256,-7034,4750,2457,-481,-296,7610,3536,-588,-905,278,315
39908,296,-7011,4726,2471,-421,-329,7530,3530,-518,-888,-77,256
39918,293,-6954,4729,2516,-377,-357,7452,3572,-384,-863,-310,218
39928,364,-7004,4655,2665,-311,-365,7432,3612,-368,-853,-373,191
39938,373,-7116,4644,2780,-320,-371,7460,3616,-400,-843,-273,229
39948,424,-7155,4700,2754,-346,-375,7590,3632,-440,-790,-82,276
39958,392,-7139,4770,2722,-355,-348,7496,3604,-382,-737,108,281
39968,394,-7121,4764,2693,-346,-323,7580,3596,-360,-723,199,296
39979,370,-7130,4755,2677,-352,-308,7492,3540,-528,-709,195,327
39989,384,-7090,4725,2651,-361,-330,7508,3588,-450,-704,81,345
39999,392,-7095,4751,2668,-384,-382,7436,3648,-368,-723,-19,336
40009,414,-7107,4695,2689,-412,-418,7402,3590,-358,-735,-73,330
40019,402,-7109,4732,2717,-447,-438,7530,3658,-346,-722,-32,367
40029,422,-7180,4745,2718,-467,-452,7666,3624,-312,-714,114,416
40039,454,-7203,4845,2691,-439,-404,7656,3604,-350,-710,282,424
