# label=ulnar_deviation
# trial=2
# subject=subject01
# captured_at=20260415_231454
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
10062,3651,-2335,8139,-209,721,-539,8512,-980,2092,-538,256,-174
10072,3694,-2414,8216,27,669,-612,8370,-960,2034,-476,-120,100
10082,3709,-2465,8379,203,374,-860,8578,-1054,2088,-462,-91,361
10092,3697,-2603,8453,303,38,-1126,8634,-928,2096,-508,331,465
10102,3612,-2645,8368,301,-118,-1138,8618,-1034,2034,-530,899,409
10112,3584,-2509,8172,179,-86,-1051,8442,-1136,1954,-532,1253,230
10122,3684,-2485,8120,13,23,-978,8398,-1074,2092,-549,1196,63
10132,3787,-2619,8064,-113,183,-851,8482,-872,2260,-590,875,-32
10142,3815,-2560,8078,-182,351,-612,8484,-940,2200,-533,529,-121
10152,3830,-2574,8038,-174,548,-372,8486,-900,2242,-431,334,-205
10162,3768,-2539,7919,-133,699,-168,8296,-920,2218,-324,323,-253
10172,3687,-2474,7810,-151,801,-53,8136,-972,2098,-265,366,-287
10182,3833,-2374,7747,-171,838,-84,7722,-844,2252,-329,323,-252
10192,3956,-2477,7630,-171,778,-177,7804,-868,2238,-273,329,-232
10202,3918,-2519,7667,-238,521,-273,7804,-868,2238,-273,329,-232
10212,3821,-2632,7876,-318,181,-420,8304,-742,2240,-259,948,-272
10222,3753,-2732,7934,-406,-61,-534,8412,-770,2168,-295,1466,-377
10232,3672,-2677,7874,-497,-86,-486,8278,-814,2246,-307,1562,-530
10242,3658,-2574,7692,-566,119,-348,8108,-944,2246,-345,1172,-627
10252,3740,-2285,7494,-594,462,-228,7982,-914,2360,-356,484,-562
10262,3872,-2216,7373,-429,814,-115,7732,-864,2460,-310,-188,-333
10272,3915,-2199,7294,-106,1033,3,7544,-838,2356,-223,-640,-83
10283,3840,-2335,7281,194,990,67,7700,-728,2340,-152,-634,93
10293,3807,-2477,7418,352,769,14,7896,-732,2338,-69,-146,193
10303,3834,-2649,7593,399,552,-29,7856,-676,2314,-3,522,181
10313,3860,-2647,7664,287,487,-2,7916,-722,2280,58,807,28
