# label=extension
# trial=11
# subject=subject01
# captured_at=20260415_231056
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
63591,2861,-4742,6115,-1071,334,-2316,8194,-298,466,-750,3167,1069
63601,3296,-5105,6303,-831,913,-2200,9136,-266,1054,-356,645,1519
63611,3792,-5398,6613,-690,910,-2143,9598,-392,1248,-51,232,1654
63621,4035,-5880,7061,-638,411,-2135,10050,-202,1320,237,631,1506
63631,4322,-6122,7455,-679,-148,-2003,9746,-178,1112,290,1551,1097
63641,4364,-6245,7582,-513,-530,-1463,9310,-598,1034,394,2194,444
63651,4138,-5907,7255,-341,-738,-831,8600,-810,956,353,1885,-50
63661,3567,-5250,6733,-332,-736,-398,8064,-792,726,382,930,-157
63671,3186,-4471,6402,-332,-460,-222,7924,-614,736,389,-33,76
63681,2921,-4227,6049,-7,-93,-116,7486,-642,650,273,-608,448
63691,2686,-4307,5907,378,103,-70,7608,-730,538,190,-619,790
63702,2722,-4517,6489,806,333,-573,7964,-810,420,74,-131,1123
63712,2966,-4910,6811,940,206,-940,8496,-654,694,-74,635,1434
63722,3266,-5128,7041,870,208,-1138,8856,-796,858,-231,1524,1430
63732,3580,-5252,6884,784,455,-1056,8838,-786,1160,-604,2021,1278
63742,3685,-5130,6698,652,646,-855,8636,-698,1256,-846,1525,995
63752,3810,-4869,6360,521,809,-634,8156,-676,1434,-806,248,652
63762,3965,-4609,6083,422,995,-511,7874,-714,1528,-684,-775,529
63772,3989,-4481,5911,360,845,-586,7614,-746,1692,-490,-1195,569
63782,3799,-4345,5922,265,405,-831,7598,-946,1514,-346,-1023,758
63792,3578,-4509,6237,178,-6,-1121,8022,-978,1294,-277,-376,1097
63802,3502,-4735,6513,94,-212,-1287,8538,-884,1316,-266,522,1248
63812,3833,-5071,6513,26,18,-1214,8848,-694,1518,-503,1055,1280
63822,4228,-5192,6369,-24,568,-849,8750,-722,1788,-743,713,1163
63832,4565,-5187,6253,-140,1139,-400,8624,-586,2038,-566,-202,1012
63842,4704,-4967,6239,-231,1470,135,8148,-704,1912,-61,-1005,746
63852,4452,-4633,6048,-211,1304,503,7598,-916,1716,457,-1473,471
63862,4104,-4426,6184,-227,750,404,7726,-1040,1416,885,-1395,495
63872,3707,-4445,6599,-222,-138,115,8096,-1222,1086,1065,-760,732
63882,3387,-4619,6861,-129,-881,-36,8560,-1334,824,927,161,1013
63892,3259,-4591,7061,-19,-1095,-34,8830,-1478,824,610,872,1185
63902,3444,-4723,7091,192,-597,122,9084,-1174,982,330,951,1274
63912,3637,-4865,6834,531,265,434,8958,-1034,1200,67,457,1199
63922,3707,-4784,6562,758,965,679,8296,-970,1200,42,-495,995
63932,3708,-4533,6277,870,1385,772,7862,-1046,1356,341,-1339,796
63942,3684,-4326,6098,841,1340,634,7604,-988,1396,600,-1720,822
63952,3753,-4223,6151,815,888,241,7704,-1154,1414,693,-1513,1080
63962,3708,-4341,6256,870,242,-166,7840,-1186,1404,700,-837,1438
63972,3657,-4448,6463,948,-305,-500,8134,-1206,1214,618,-218,1786
63982,3548,-4629,6615,977,-519,-647,8392,-1348,1248,534,84,1957
63992,3626,-4735,6751,945,-245,-634,8652,-1288,1276,457,53,1965
64002,3767,-4652,6805,935,239,-504,8790,-1390,1144,409,-596,1769
64012,3888,-4647,6880,1020,556,-382,8364,-1086,1280,336,-1254,1709
64022,3987,-4819,6772,1146,682,-327,8424,-1120,1326,520,-1155,1656
64032,4016,-4686,6756,1100,645,-350,8316,-1252,1234,550,-768,1533
64043,3927,-4518,6720,1056,362,-320,8162,-1456,1118,437,-548,1447
64053,3816,-4303,6740,1115,35,-277,8272,-1808,998,702,-413,1442
64063,3706,-4229,6636,1296,-99,-193,8258,-1604,1128,1027,-814,1880
64073,3694,-4117,6596,1519,28,-56,8040,-1774,1064,1083,-1129,2114
64083,3718,-3942,6476,1777,328,128,7780,-1820,994,1244,-1406,2414
64093,3623,-3870,6452,2033,639,237,7750,-1988,844,1534,-1636,2804
64103,3542,-3761,6605,2219,791,227,7862,-2136,626,1777,-1764,3258
64113,3531,-3696,7012,2335,802,72,8460,-2374,726,1886,-1803,3630
64123,3491,-3838,7370,2509,578,-177,8784,-2100,652,1578,-1494,3934
64133,3529,-4408,7528,2811,370,-419,8712,-1984,632,1198,-1024,3913
64143,3635,-4603,7671,2929,403,-371,8284,-1928,810,833,-653,3600
64153,3734,-4513,7477,2963,642,-122,7986,-1962,768,676,-442,3234
64163,3674,-4310,7223,2899,850,86,7724,-2050,698,849,-538,2940
64173,3636,-4060,7092,2641,999,158,7486,-2174,690,1057,-751,2681
64183,3574,-3788,6849,2343,1005,132,7422,-2470,576,1330,-1015,2546
64193,3430,-3419,6870,2050,763,-16,7362,-2518,360,1537,-1089,2565
64203,3079,-3241,6999,1750,-143,-597,7506,-2718,196,1796,-1079,2781
64214,3071,-3255,7287,1526,-333,-789,8002,-2940,326,2026,-1099,3053
64224,2995,-3734,7713,1245,-301,-808,7976,-2810,78,1842,-1210,3232
64234,3162,-4545,8146,808,-144,-843,8414,-2472,276,1469,-1113,3095
64244,3521,-5991,8314,124,-15,-946,9296,-1846,302,910,-473,2536
64254,4263,-7999,8901,-1494,7,-863,9996,-1108,798,349,98,1150
64264,5029,-10591,10090,-4352,-559,-646,11052,80,628,-234,1637,-1500
64274,5916,-14180,12440,-8433,-2183,-286,14166,1038,262,-659,4195,-5808
64284,6004,-18486,15549,-13557,-4530,855,17240,1340,94,-1316,8292,-12056
64294,5789,-22770,20105,-21666,-7262,2665,21436,500,-90,-2770,13480,-21016
64304,6055,-25177,25604,32544,-8016,5569,25476,-2286,56,-4674,19649,32766
64314,8194,-19677,32767,32544,-5652,9820,25724,-8616,444,-5698,25869,32766
64324,13720,-7433,32767,32544,-313,14722,26012,-19338,2072,-6227,28450,32766
64334,16758,7724,32767,32544,5831,18164,19154,-20232,-260,-5159,25151,32766
64344,16209,14084,29598,32544,6405,20776,14032,-16776,1874,-1158,16191,32766
64354,13224,17730,17044,32544,5058,24487,5930,-11882,2940,2858,4463,32766
64364,7529,18092,893,32544,4865,26294,-6192,-7696,5232,4755,-8879,32766
64374,-778,23116,-17439,32544,6697,23845,-21838,-2736,5804,3040,-21526,32766
64384,-5252,32767,-32768,32544,12429,19054,-32768,-1796,7950,2378,-32189,32766
64394,-4479,32767,-25211,-20525,19649,12628,-27362,-2976,4646,7602,-32744,-23020
64404,-3583,8246,-3774,-4613,19466,9106,-1488,1008,-2530,12496,-32190,-1526
64414,-1590,-13303,6989,1171,8103,6874,9108,7246,-3128,10568,-13433,4054
