# label=victory
# trial=15
# subject=subject01
# captured_at=20260415_230149
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
87364,2416,-5082,7566,-3530,-235,2173,15484,-3656,-1596,-309,-4249,-2518
87374,2953,-3901,7335,-3326,433,2565,14988,-4192,-2024,-2459,-7179,-807
87384,2609,-4288,6658,-1939,570,2277,14648,-4468,-2372,-4972,-8331,739
87394,2583,-4678,6510,-1568,181,1929,14932,-3412,-1040,-7997,-6996,2069
87404,2552,-4939,6613,-1801,-556,1699,15440,-2404,648,-9535,-4733,3333
87414,2184,-5407,6790,-2194,-1134,1730,16356,-1216,2432,-8927,-2461,3951
87424,1779,-5263,7070,-2950,-1400,1873,17976,224,4564,-6432,-829,2499
87434,1255,-5087,7229,-3530,-1149,2144,17424,220,5100,-808,-1842,1218
87444,1464,-5011,7615,-3725,-377,2041,15736,-348,3592,5807,-4370,1730
87454,2222,-4410,7470,-2900,701,1783,16284,220,4612,11720,-6193,2204
87464,2182,-4498,6793,-1121,1252,1397,14968,-2012,2256,15431,-6604,2478
87474,2119,-4867,6527,56,1176,972,15588,-3692,-8,15900,-4395,3046
87484,2230,-5167,6169,478,815,453,17048,-4524,-2100,12764,-418,2157
87494,2189,-5443,6151,320,168,-161,17060,-4308,-3464,8736,3129,1255
87504,2318,-5591,6664,-43,-330,-670,18264,-4724,-4036,2800,3889,1254
87514,2480,-5753,6927,14,-221,-974,18848,-2640,-916,526,3432,-300
87524,2269,-5731,7095,729,-291,-864,17620,-2076,748,-10,551,-1228
87534,2130,-5250,7311,1636,-353,-894,17500,-2840,-188,97,-3249,-1582
87544,2359,-5737,6765,2712,-333,-1158,17916,-3084,-116,-834,-5195,-1593
87554,2341,-6086,6473,3183,-548,-1127,16280,-3080,164,-846,-6173,-2161
87564,2258,-6114,6482,3138,-758,-861,15300,-3064,668,-2138,-4970,-1838
87574,1988,-6074,6528,2912,-907,-593,15812,-3496,-160,-1717,-1631,-1844
87584,1818,-5810,6515,2574,-1176,-508,15568,-3584,-604,-1194,1091,-1270
87595,1746,-5425,6669,2308,-1382,-652,15712,-3752,-844,-1224,3256,-841
87605,1650,-5494,6746,2395,-1496,-747,18300,-4284,-72,-2335,4186,-465
87615,1716,-5765,6703,2523,-1442,-822,17920,-3164,-932,-1132,2441,-526
87625,1829,-5925,6663,2479,-1105,-731,17436,-2992,-912,-340,1091,-715
87635,1980,-5892,6595,2337,-632,-513,16964,-2736,-504,191,-517,-599
87645,2124,-5833,6510,2228,-212,-309,16840,-3048,-488,776,-1660,-809
87655,2093,-5836,6542,2131,-61,-213,16520,-3068,-744,1322,-1667,-1034
87665,2065,-5689,6667,2027,-134,-205,16804,-3604,-804,1396,-765,-1343
87675,1971,-5463,6782,2060,-309,-205,15728,-3868,-1328,1316,-664,-812
87685,1671,-5346,6601,2246,-243,-308,16180,-3392,-2180,1050,-906,-423
87695,1773,-4826,6439,2352,-57,-716,23464,-1540,-2372,-2234,7770,-10289
87705,1721,-2759,6655,2561,207,-1807,14708,-3352,-1420,-2485,6455,-9736
87715,1819,-5491,6696,3844,346,-3529,14472,-2412,884,-2248,1081,-4885
87725,1951,-6704,6519,4337,-155,-3163,14280,-1516,1192,-1436,-2606,-3057
87735,2202,-6557,6397,3795,-250,-2203,15436,-808,1656,-188,-2226,-3229
87745,2380,-6145,6473,3046,37,-1376,13368,-1652,892,1403,-693,-2404
87755,2242,-5509,6575,2344,-191,-759,14120,-1820,-204,-328,2903,-2905
87766,2259,-5143,6462,2431,-395,-883,15388,-2612,208,-2250,6493,-2151
87776,2434,-5219,6243,2723,-847,-1096,14796,-2864,-620,-3250,9141,-711
87786,2244,-5318,6358,2773,-1288,-1238,16248,-2636,328,-2419,10584,369
87796,1969,-5492,6459,2692,-1429,-1240,17528,-2708,-64,-1338,9677,814
87806,1833,-5412,6620,2524,-1429,-1273,17836,-2428,192,-1369,6801,868
87816,1776,-5520,6700,2472,-1370,-1253,17484,-2372,-432,-1192,3739,454
87826,1755,-5748,6664,2375,-1259,-1145,17464,-1932,364,-1170,1377,-13
87836,1876,-5902,6764,2073,-1113,-992,17376,-1812,-68,-1162,267,-984
87846,2109,-5874,6797,1709,-852,-919,17556,-1760,492,-1548,1198,-1782
87856,2308,-5780,6759,1482,-643,-855,17128,-1864,624,-1840,1918,-2279
87866,2303,-5659,6604,1469,-597,-716,17012,-2144,668,-2302,2291,-2579
87876,2303,-5491,6530,1532,-629,-656,16660,-2040,1012,-2433,1900,-2372
87886,2174,-5616,6310,1619,-627,-679,16680,-1760,888,-2030,1342,-2125
87896,2118,-5701,6336,1460,-534,-648,16680,-1968,592,-1415,1042,-2193
87906,1651,-6036,6498,1165,-302,-581,17464,-2316,200,-1559,1589,-3106
87916,889,-6815,6970,483,142,-571,17980,-3172,-532,-2267,2515,-4910
87926,248,-7641,7322,-1045,892,-448,17636,-2988,-796,-3158,2823,-6957
87936,-327,-8535,6994,-3695,2062,-335,17004,-2744,620,-2256,1750,-6650
87946,-920,-9765,5187,-8117,4129,-522,14220,-1956,1172,1974,-2821,-878
87956,-884,-14054,-823,-16126,6240,-196,12244,-3340,136,8806,-7317,4226
87966,-1713,-24077,-6105,-30399,5302,1396,-4812,-2332,2604,12294,-25280,27382
87976,2324,-12920,-2311,-30399,5047,3751,1440,-8436,4168,7097,-32361,32545
87986,-9458,-19443,480,-30399,7478,2030,-3756,-1024,15264,11411,-32404,32545
87996,-12595,-30262,7381,-30399,14330,4619,23092,7056,30804,-32376,-30348,32545
88006,-3966,-10138,16127,-30399,20232,16788,14752,-2792,18280,-32376,-20811,32545
88016,1098,-14651,18154,-30399,29866,30891,25420,-3188,16080,-32376,19004,32545
88026,3012,-19333,12166,-30399,32202,27425,32767,-7080,4260,-32376,-32406,4543
88036,9435,-9192,7296,-30399,30102,27466,32767,-14736,-2920,-32376,-32406,-17258
88046,20836,403,7536,-30399,27389,20257,32767,-27592,-32768,-32376,-32406,-28103
88056,10743,4510,761,-30399,32202,9797,18232,-18568,-8796,-32376,2588,-9436
88066,-3042,3625,-10182,-30399,32202,7396,10180,-8648,5860,22741,-28815,-10037
88076,8609,4896,-7669,-30399,30252,9508,10852,-16152,-5892,3473,-3752,-4857
