# label=radial_deviation
# trial=9
# subject=subject01
# captured_at=20260415_231258
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
51684,2148,-1775,8640,-426,967,-824,8456,-782,380,-88,-273,-105
51694,2095,-1763,8700,-348,863,-855,8378,-766,356,-81,-122,42
51704,2142,-1804,8726,-281,775,-943,8486,-658,444,-58,109,110
51714,2220,-1832,8670,-268,724,-1048,8312,-668,454,-50,226,109
51724,2212,-1833,8531,-306,674,-1109,8364,-702,560,-74,240,77
51734,2206,-1765,8500,-378,537,-1139,8332,-728,556,-38,187,35
51744,2182,-1798,8512,-444,451,-1104,8458,-738,506,34,157,-38
51755,2120,-1761,8543,-498,499,-1060,8292,-720,398,49,99,-133
51765,2037,-1789,8472,-593,768,-958,8262,-808,322,82,-6,-205
51775,2038,-1778,8445,-619,874,-942,8228,-796,240,81,-130,-241
51785,2046,-1750,8442,-676,919,-972,8138,-762,304,-14,-378,-234
51795,2154,-1673,8374,-697,960,-977,8008,-764,318,-3,-523,-233
51805,2186,-1703,8333,-666,925,-971,8050,-780,382,67,-654,-193
51815,2127,-1619,8414,-674,768,-974,8140,-876,224,126,-651,-164
51825,1934,-1601,8458,-680,657,-945,8070,-886,170,114,-573,-116
51835,1843,-1597,8458,-645,665,-942,8056,-950,120,37,-356,-30
51845,1889,-1563,8455,-630,735,-978,8092,-874,194,-30,-227,-116
51855,2027,-1562,8439,-583,895,-1014,8070,-880,230,-65,-122,-99
51865,2044,-1641,8497,-512,979,-1050,8244,-942,246,-110,-51,-21
51875,2108,-1679,8632,-474,894,-1126,8348,-842,236,-193,70,38
51885,2175,-1758,8723,-471,840,-1202,8462,-784,324,-278,232,28
51895,2169,-1878,8731,-472,787,-1250,8470,-892,204,-279,272,0
51905,2080,-1810,8813,-558,696,-1249,8636,-866,256,-305,268,-103
51915,2090,-1848,8751,-669,757,-1288,8596,-728,350,-396,120,-278
51926,2210,-1772,8485,-759,1021,-1223,8236,-816,498,-437,-216,-426
51936,2286,-1607,8291,-781,1291,-1101,7878,-884,608,-412,-654,-468
51946,2371,-1545,8120,-719,1480,-1067,7614,-782,566,-386,-933,-367
51956,2425,-1554,8152,-574,1419,-1119,7796,-780,602,-340,-819,-170
51966,2440,-1735,8348,-423,1157,-1194,8114,-754,572,-274,-390,53
51976,2428,-1820,8544,-333,869,-1234,8388,-682,554,-181,197,147
51986,2385,-1947,8671,-308,681,-1232,8664,-674,552,-95,614,151
51996,2344,-2023,8727,-322,618,-1179,8722,-682,434,-51,681,70
52006,2291,-2009,8780,-415,637,-1095,8734,-626,496,-28,426,-62
52016,2326,-1995,8702,-483,751,-1021,8670,-684,610,-35,33,-148
52026,2401,-1953,8634,-511,936,-911,8536,-708,664,-40,-289,-182
52036,2500,-1750,8563,-514,1138,-793,8336,-794,636,4,-423,-158
52046,2473,-1746,8519,-442,1247,-709,8242,-828,532,78,-417,-51
52056,2409,-1684,8529,-374,1179,-690,8226,-844,464,139,-302,25
52066,2303,-1755,8604,-327,937,-735,8310,-830,380,190,-79,79
52076,2248,-1799,8709,-344,784,-773,8428,-734,318,247,93,78
52086,2237,-1988,8744,-383,683,-759,8580,-610,408,301,200,23
52096,2303,-2182,8944,-552,639,-680,8874,-534,470,330,347,-69
52106,2517,-2183,8990,-790,722,-527,8922,-420,654,485,550,-271
52116,2526,-2222,8940,-894,757,-211,9028,-122,604,826,506,-506
52126,2258,-2090,8953,-917,750,139,8840,-786,316,1140,364,-641
52136,2068,-1836,8802,-900,865,286,8754,-712,400,1085,173,-683
52146,2146,-1779,8635,-823,1116,202,8368,-848,496,886,-146,-617
52156,2185,-1630,8415,-757,1247,82,8152,-916,460,702,-353,-482
52166,2041,-1540,8510,-631,1100,-80,8122,-1078,214,647,-356,-249
52176,1979,-1520,8781,-459,823,-350,8416,-1026,174,511,-30,48
52186,1994,-1686,9038,-275,494,-616,8706,-912,66,419,505,300
52196,2002,-1871,9182,-147,272,-736,8972,-796,222,414,960,402
52206,2038,-1982,9371,-173,195,-737,9098,-950,150,412,1154,365
52216,2019,-1987,9514,-382,139,-698,9226,-888,84,379,1130,162
52226,2013,-2013,9564,-591,10,-704,9152,-878,18,371,1100,-121
52236,2046,-2015,9435,-786,-79,-695,8968,-888,214,381,1142,-369
52246,2149,-1840,9379,-1005,-163,-686,8670,-958,136,388,1273,-529
52256,2101,-1826,9287,-1107,-350,-734,8618,-960,10,448,1516,-477
52267,1783,-1801,9383,-1091,-1180,-889,8790,-930,-136,477,1935,-260
52277,1585,-1704,9499,-983,-1769,-1067,8900,-1038,-462,568,2935,46
52287,1631,-1802,9777,-835,-2159,-1279,9250,-898,-432,534,3591,308
52297,1790,-1982,10122,-735,-2460,-1354,9612,-850,-308,625,4047,490
52307,1950,-1947,10408,-668,-2786,-1226,9992,-838,-348,991,4439,536
52317,1927,-1939,10525,-460,-3184,-859,10256,-792,-206,1678,4597,606
52327,1992,-1756,10274,-53,-3617,-270,9544,-980,-236,2509,4501,916
52337,1818,-918,9703,569,-4002,389,8604,-1714,-566,3323,4207,1720
52347,1712,-341,9380,1492,-4457,799,7380,-2316,-748,3913,4032,3033
