# label=victory
# trial=17
# subject=subject01
# captured_at=20260415_215428
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
99225,2877,-7412,3924,1563,-1162,-537,13984,9292,360,894,5768,3021
99235,2999,-7401,3727,1190,-1056,-412,14520,9128,204,-409,5874,1574
99245,2973,-7653,3900,708,-1110,-210,14908,9360,648,-974,5230,840
99255,3077,-7373,3792,183,-1169,117,15888,9200,872,-984,4144,-903
99265,2944,-7416,3617,145,-1057,420,15328,9540,888,-1432,2389,-1954
99275,3023,-7494,3647,342,-882,746,15472,9616,1248,-1375,723,-3001
99286,3135,-7383,3540,580,-693,1172,15760,10112,1220,-1505,-1472,-4667
99296,3131,-7383,3408,772,-756,1477,14908,10388,2296,509,-3574,-6201
99306,3063,-7169,3322,835,-904,1682,15024,9892,1588,1385,-6298,-6912
99316,3027,-7258,3122,757,-654,1828,13760,9956,1528,2279,-5614,-7753
99326,3067,-7076,3503,668,-811,1890,14336,9976,800,2529,-8125,-7800
99336,2799,-7212,3196,820,-858,1632,13396,10120,1188,1653,-8338,-7355
99346,2763,-7542,3255,1037,-1417,1429,12676,10968,1628,2435,-5635,-6688
99356,2805,-7622,3213,872,-1475,1407,12448,10628,1280,2446,-3611,-6544
99366,2873,-7449,2876,536,-502,1659,11324,10976,1324,2890,-1239,-6190
99376,2785,-7311,2747,528,-40,1775,12056,10368,808,3037,-1107,-5325
99386,2673,-7159,2546,727,-290,1714,11244,10548,256,3062,-103,-4407
99396,2458,-7152,2882,1071,-1272,1584,11744,10256,176,3202,245,-3595
99406,2321,-7215,2880,1380,-1950,1359,11724,10912,292,2965,514,-2787
99416,2316,-7309,2861,1572,-1608,1144,10656,10820,208,3447,540,-1573
99426,2281,-7198,2676,1692,-1314,959,10720,10828,296,2663,1134,-296
99436,2221,-7300,2513,1871,-906,718,11192,10892,284,2269,1877,1282
99446,2178,-7204,2478,2023,-941,382,10476,11036,212,2398,2282,2866
99456,2159,-7145,2600,2252,-1142,95,11520,10928,328,2378,3547,4046
99466,2245,-7242,2572,2620,-1515,-203,12180,10840,608,2212,4978,4812
99476,2274,-7409,2491,2987,-1817,-363,12408,11428,504,2417,4561,5120
99486,2385,-7470,2635,3192,-2038,-360,12900,10948,792,2081,5015,5254
99496,2511,-7831,2769,3318,-1730,-269,13604,10904,696,2412,3704,4830
99506,2479,-7828,2902,3045,-1433,32,13000,10272,492,2869,3560,4613
99516,2428,-7646,3094,2604,-1142,323,13684,9756,-4,2472,3363,3499
99526,2405,-7307,2988,2307,-1026,410,13628,9728,80,1321,2311,3346
99536,2329,-7345,3134,2602,-1377,313,13556,10036,348,1041,1171,3236
99546,2241,-7370,3133,2999,-1421,64,13656,10028,536,905,-120,3059
99556,2221,-7340,2980,3136,-978,-155,13308,10168,700,849,-643,3197
