# label=open_palm
# trial=6
# subject=subject01
# captured_at=20260415_223322
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
33855,544,-4764,6549,2708,1431,1027,13740,2168,-2972,-903,-1741,2417
33865,460,-4814,6641,2413,267,380,14060,2212,-2900,-800,1162,2360
33875,442,-4894,6813,2076,-524,-151,15088,2284,-2996,-776,2766,2180
33885,515,-4980,6973,1742,-1168,-528,14976,2256,-3096,-650,3154,1791
33895,578,-4987,6938,1453,-1722,-734,14968,2252,-2908,-833,3866,1561
33905,526,-4975,6961,1252,-2167,-912,15540,1988,-3256,-688,3986,1396
33915,455,-4897,7078,1040,-2521,-1061,15672,1788,-3332,-874,4623,1478
33925,298,-4859,7100,977,-2713,-1190,16224,2008,-3476,-1123,4137,1600
33935,299,-4921,7119,1017,-2722,-1286,16336,1940,-3288,-1140,4220,1788
33945,351,-4936,7182,1102,-2538,-1262,16400,1900,-3456,-888,3330,1925
33955,390,-4938,7200,1262,-2253,-1177,16560,1788,-3396,-1245,2241,2155
33965,423,-4908,7287,1451,-1826,-1040,16884,1920,-3116,-1452,871,2258
33975,555,-5039,7301,1669,-1367,-885,16996,2268,-2740,-1440,-595,2150
33985,689,-5261,7223,1838,-948,-664,16836,2204,-2652,-1295,-1545,1897
33995,772,-5207,7190,1915,-574,-340,16316,2224,-2816,-1125,-2165,1583
34006,726,-5207,7144,1945,-322,-82,15980,2072,-2776,-976,-2111,1347
34016,685,-5150,7062,1900,-203,68,15628,2088,-2672,-1148,-1846,1333
34026,645,-5029,6973,1848,-231,75,15508,2012,-2780,-1270,-1504,1580
34036,589,-4938,6925,1826,-363,-14,15580,2032,-2892,-1258,-1076,1877
34046,581,-4926,6950,1871,-507,-114,15692,2020,-2900,-1249,-981,2143
34056,581,-4957,6978,1947,-584,-195,15952,2212,-2792,-1330,-819,2302
34066,675,-5076,7042,2031,-587,-273,16376,2276,-2664,-1218,-954,2314
34076,769,-5166,7080,2090,-539,-309,16272,2400,-2620,-809,-195,2210
34086,823,-5286,7110,2130,-500,-218,16204,2232,-2792,-700,-294,2073
34096,778,-5285,7145,2106,-517,-93,16416,2036,-3140,-742,-283,2037
34106,688,-5127,7171,2004,-577,-38,16520,1708,-3088,-887,-329,2079
34116,636,-5041,7189,1951,-604,-72,16744,1768,-3204,-1100,-503,2161
34126,516,-4913,7231,1976,-617,-95,16044,1568,-3040,-1146,-129,2132
34136,617,-4972,7404,1986,-640,-168,16852,1776,-3164,-1497,-403,2054
34146,664,-5070,7435,2001,-745,-283,16328,1860,-2760,-1384,-271,1816
34156,779,-5094,7407,1884,-788,-386,16572,2020,-2760,-1307,-688,1771
34166,872,-5184,7234,1872,-595,-302,16484,2148,-2620,-1170,-879,1638
34176,872,-5184,7234,1872,-595,-302,16148,2020,-2740,-1016,-1054,1561
34186,834,-5130,7242,1785,-691,-170,16036,1908,-2860,-1035,-662,1449
34196,773,-5096,7355,1697,-864,-246,16360,1796,-2976,-1057,92,1388
34206,796,-5077,7387,1614,-1065,-371,16444,1892,-2916,-1105,668,1358
34216,810,-5126,7422,1548,-1252,-472,16572,1912,-2860,-1196,1008,1202
34226,917,-5185,7457,1465,-1385,-529,16700,2092,-2720,-1108,1164,1022
34236,1077,-5271,7485,1405,-1510,-533,16868,2204,-2688,-803,1338,469
34246,1115,-5330,7606,1380,-1697,-436,16864,2236,-2768,-7,1744,-158
34256,1236,-5279,7654,1371,-1920,-336,17048,2132,-2656,225,1890,-707
34266,1145,-5279,7600,1392,-2148,-229,16812,2044,-2568,294,1862,-1176
34276,1010,-5282,7429,1420,-2318,-232,16636,2036,-2488,-89,1798,-1428
34286,984,-5133,7186,1336,-2368,-335,16128,2244,-2472,-375,1273,-1556
34296,1026,-5051,7054,1206,-2451,-427,15700,2244,-2576,-379,1221,-1530
34306,1045,-4982,6990,1174,-2462,-547,15720,2480,-2232,-266,1438,-1612
34316,1133,-5190,6952,1122,-2578,-683,16088,2744,-2140,-226,1871,-1775
34326,1255,-5371,7013,966,-2819,-732,16292,2584,-1996,-246,2558,-2045
34336,1255,-5388,7104,750,-3075,-711,16836,2556,-2140,-153,3104,-1973
34347,1191,-5318,7124,555,-3127,-660,17008,2488,-2308,-328,3117,-1820
34357,1143,-5349,7158,466,-2870,-517,17632,2644,-2240,-568,3178,-1510
34367,1176,-5319,7065,505,-2336,-319,17076,2712,-2196,-742,1685,-931
34377,1094,-5195,6992,765,-1683,-60,16776,2764,-2272,-722,-28,-276
34387,1152,-5122,6828,1178,-1046,179,16316,2832,-2004,-889,-1835,314
34397,1187,-5145,6717,1611,-472,377,15976,2800,-1928,-755,-2752,713
34407,1190,-5123,6698,1957,-72,505,15776,2872,-1848,-1065,-3421,965
34417,1225,-5214,6682,2157,120,499,15464,2744,-1720,-1334,-2985,1020
34427,1270,-5194,6761,2108,140,384,15572,2724,-1624,-1694,-2040,1019
34437,1305,-5267,6798,1924,38,197,15484,2784,-1748,-1910,-1004,983
34447,1327,-5170,6777,1689,-100,-13,15696,2788,-1808,-2096,-240,1095
34457,1358,-5199,6753,1525,-249,-209,15844,2928,-1676,-2198,36,1316
34467,1410,-5154,6719,1440,-296,-352,15984,3012,-1712,-2086,-248,1525
34477,1459,-5131,6692,1492,-288,-416,16112,3044,-1744,-1787,-705,1805
34487,1425,-5121,6621,1707,-276,-380,16000,3132,-1636,-1554,-1137,2113
34497,1456,-5210,6707,1942,-212,-291,16036,3008,-1716,-1269,-1210,2218
34507,1480,-5267,6763,2106,-170,-192,16392,2824,-1696,-1379,-1010,1973
34518,1426,-5341,6956,2115,-183,-128,16408,2836,-1840,-1795,-849,1452
34528,1497,-5380,7080,1914,-196,-148,16292,2928,-1788,-2174,-839,930
34538,1456,-5411,6997,1631,-184,-198,16200,3076,-1432,-2065,-722,642
34548,1547,-5339,6855,1378,-164,-204,16016,3156,-1404,-1885,-932,857
34558,1627,-5257,6682,1289,-165,-174,16144,3192,-1244,-1608,-1273,1272
34568,1556,-5173,6540,1429,-174,-125,15712,3300,-1372,-1287,-1540,1796
34578,1600,-5143,6507,1717,-129,-60,15632,3408,-1252,-938,-1653,2129
34588,1593,-5210,6493,2045,-130,-16,15784,3592,-1188,-376,-1248,2242
34598,1531,-5373,6760,2384,-479,56,16176,2264,-1984,81,-626,2302
34608,1531,-5373,6760,2384,-479,56,16536,504,-3432,-500,-531,2762
34618,829,-4988,7155,2213,-606,-76,16684,8,-3400,-1522,-1725,3826
34628,185,-4522,6360,1589,1160,-1535,14580,-580,-4096,-2301,-4402,4987
34638,510,-4750,5199,865,3009,-2854,12120,-1188,-4260,-1451,-11082,5020
34648,2224,-7031,3442,-870,5170,-5982,11968,-1248,-2076,3673,-19090,3801
34658,5274,-15132,-827,-4524,7035,-9590,6596,-3464,-15884,4422,-30158,13163
34668,7703,-31075,-7408,-16484,3682,-4765,12472,-18200,-30396,31972,-19878,18341
34678,5048,-25981,-8930,-30824,-1293,8223,20312,-7828,-6600,31321,-852,-32076
34688,1279,-22543,-2383,-30824,809,10429,22932,20364,19104,31321,-555,-30887
34698,-10567,-13899,5135,-30824,4029,7817,12976,7228,13992,31321,-20461,-30887
34708,-15661,-13899,12464,-30824,11594,-13885,19044,2784,4948,31321,31969,-30887
34718,-14423,-11989,2235,-30824,12988,-11119,9012,-3344,12212,31321,31969,-30887
34728,-8153,-32768,18655,-30824,24813,-13094,1004,8008,32767,32451,31969,-30887
34738,1327,-32768,15952,-30824,21670,-2706,14720,-7092,6032,-3767,31969,-30887
34748,19014,-20226,13796,-30824,5354,17892,23100,-2348,-26784,15636,31969,32438
34758,22527,8592,14428,-30824,-6722,25040,24824,-476,-30496,10999,-27020,16776
34768,25569,14910,-6664,-30824,-7304,13062,17832,-2504,-21904,4385,-11343,9429
34778,1395,17589,-22590,-16984,-1581,-3227,11116,248,-24360,-3963,3360,10602
34788,-5277,14341,-15784,-12374,-6767,-8970,16748,-1032,-23116,-8085,10062,12728
34798,56,7994,-3795,-11146,-8046,-7405,15960,-2060,-17392,-6508,1191,7507
34808,-160,3543,-237,-6382,-7945,-7744,15696,-4136,-8432,-6191,-5110,1443
34818,-4190,3019,-2770,-3576,763,-6104,11096,-3972,-12696,-7810,-11305,1841
34828,-1998,1651,2037,-2462,7972,-1761,9196,-8560,-11256,-7525,-8855,5380
34838,1615,1362,1279,1543,10025,1267,10324,-3336,-8976,-1654,-9137,5025
34848,7015,2845,887,5620,2380,1570,10988,-2820,-6624,1456,-3381,5454
34859,3686,4064,-2649,9201,-2008,-1452,12528,-3972,-8976,1741,-7026,4154
34869,2078,4639,-7136,11224,-4518,-2691,12692,-3396,-7332,505,-5194,3425
34879,1321,5591,-8554,9931,-4684,-1767,11864,-3568,-9728,594,-628,2975
34889,1981,5832,-8898,7146,-91,188,12112,-3108,-10184,771,1795,2766
34899,2801,5990,-7604,4718,1622,1604,13264,-2700,-11428,836,2502,1108
34909,3925,5822,-6848,4050,1642,1600,11448,-3524,-10980,445,5281,417
34919,3339,4990,-5681,4234,1725,654,10808,-3716,-11208,1785,5711,1582
34929,2098,3848,-4871,4757,2458,-74,11880,-3720,-12440,2813,2249,1585
34939,1711,3326,-4240,5374,2604,-270,11128,-4212,-12492,2263,182,1887
34949,1842,3420,-4991,6137,2851,-236,11324,-4416,-12528,1638,-1302,2602
34959,2377,3976,-6354,6454,2280,-274,12952,-3880,-12412,-263,-2381,2769
34969,2592,4478,-7397,6022,1133,-633,12736,-4024,-11828,-2470,-4083,1725
34979,2773,5024,-7990,4861,-193,-967,12428,-3120,-10128,-3467,-4280,1165
34989,2959,5174,-7839,3466,-744,-1156,11744,-3160,-8772,-3241,-3015,555
34999,2875,4900,-7249,2208,-237,-1200,10476,-3080,-8052,-1560,-985,749
35009,2759,4251,-5440,1438,681,-1052,10048,-3384,-8516,766,1183,1543
35019,2521,3630,-4522,1763,1529,-862,11008,-2788,-9872,1998,2338,1875
35030,2292,3463,-4264,2604,2070,-693,10892,-3484,-11140,2167,1812,2197
35040,2141,3647,-4648,3518,2363,-581,11372,-3428,-11976,1758,1090,2331
35050,2040,4023,-5854,4263,2410,-626,12180,-3704,-12688,573,-244,2382
35060,1680,4300,-7778,4404,2113,-705,12632,-3820,-13188,-1165,-739,1455
35070,1749,4831,-7243,2261,267,-332,12584,-3572,-12504,-3377,-127,1113
35080,1749,4831,-7243,2261,267,-332,11856,-3296,-11332,-4226,-339,720
35090,2333,4263,-5783,1981,134,234,11396,-3092,-9952,-4013,-147,656
35100,2567,3726,-4847,2362,645,346,10756,-3008,-8968,-3009,83,653
35110,2751,3361,-4559,2947,1014,395,10008,-3280,-8768,-1012,644,1376
35120,2805,3279,-4506,3499,1087,362,10732,-3500,-9948,171,1079,2394
35130,2631,3457,-5208,4040,1097,216,11948,-3416,-10732,392,1348,2339
35140,2680,3972,-6668,4244,999,51,12212,-3444,-11200,-37,1200,2097
35150,2692,4349,-7837,3701,889,-54,12612,-3516,-11412,-962,335,1976
35160,2738,4371,-7822,2602,478,-165,12960,-3656,-11400,-2162,-257,1506
35170,2841,4358,-6991,1399,-224,-222,12352,-3452,-10928,-3010,-730,1322
35180,2819,4183,-5935,826,-696,-219,12032,-3376,-10084,-2912,-635,1253
35190,2727,3842,-5403,1083,-618,-129,11004,-3296,-9228,-2195,-236,1565
35200,2710,3423,-4819,1786,-87,-49,10816,-3428,-9204,-1208,-21,2019
35210,2789,3238,-4399,2513,244,-6,11048,-3316,-9524,-169,236,2455
35220,2705,3388,-4828,3246,450,-86,11480,-3744,-10256,265,546,2861
35230,2872,3598,-5843,3786,374,-239,12416,-3772,-10808,67,92,2765
35240,2788,3870,-6728,3767,140,-509,12472,-3844,-11000,-699,-849,2477
35250,2728,4105,-7314,3246,-80,-644,12884,-3932,-11248,-1552,-1221,2154
35260,2696,4134,-7155,2541,-305,-611,13084,-4036,-11408,-2517,-1435,1601
35270,2814,4044,-6655,2084,-570,-490,12456,-3816,-10712,-3207,-1199,1075
35280,2919,3907,-6166,1992,-688,-390,11684,-3604,-9880,-3055,-1226,1016
35290,2730,3668,-5727,2189,-583,-362,11112,-3640,-9116,-2433,-1231,1540
35300,2713,3370,-5369,2497,-385,-277,11116,-3596,-9064,-1606,-709,2081
35310,2888,3372,-5394,2667,-215,-186,11632,-3584,-9368,-989,-241,2136
35320,2934,3505,-5840,2750,-27,-221,11896,-3764,-9804,-767,79,2303
35330,2989,3690,-6398,2718,99,-309,12320,-3868,-10352,-712,148,2226
35340,2989,3744,-6605,2503,166,-415,12744,-3988,-10892,-1155,5,2050
35350,2979,3785,-6606,2151,63,-523,12760,-3816,-10816,-1490,-449,1684
35360,3176,3850,-6196,1802,-144,-666,12232,-3892,-10796,-1898,-827,1487
35371,2996,3783,-5920,1737,-273,-908,12260,-3804,-10356,-2064,-910,1807
35381,2524,3746,-5863,2006,-535,-1090,12356,-3976,-10056,-2266,-786,1769
35391,2454,3601,-5749,2366,-742,-961,12464,-3688,-9700,-2372,-855,1726
35401,2579,3618,-5925,2582,-793,-621,12308,-3620,-9544,-2116,-1221,1505
35411,2892,3575,-6023,2664,-640,-330,12036,-3788,-9784,-1689,-1561,1675
