# label=thumb_up
# trial=6
# subject=subject01
# captured_at=20260415_224038
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
33845,-7725,107,2928,-105,-146,73,-1622,788,-7752,-1218,45,573
33855,-7724,66,2907,-112,-184,65,-1470,800,-7732,-1205,133,567
33865,-7705,97,2904,-120,-205,59,-1412,752,-7666,-1215,204,544
33875,-7694,50,2970,-130,-186,56,-1410,750,-7752,-1237,170,566
33885,-7703,57,3002,-124,-133,66,-1430,718,-7824,-1248,113,564
33895,-7724,43,3008,-141,-104,63,-1426,824,-7798,-1244,96,553
33905,-7656,57,3014,-172,-97,58,-1516,552,-7890,-1233,128,529
33915,-7677,86,2893,-274,-137,21,-1502,872,-7744,-1318,197,441
33925,-7665,7,2958,-246,-129,7,-1436,782,-7840,-1271,138,518
33935,-7707,58,2951,-165,-100,84,-1542,770,-7836,-1193,85,554
33945,-7722,51,2915,-140,-120,80,-1380,764,-7792,-1167,154,576
33955,-7721,14,2944,-98,-116,84,-1420,718,-7804,-1179,166,655
33965,-7702,57,2935,-87,-101,86,-1420,718,-7804,-1179,166,655
33975,-7702,42,2967,-93,-90,65,-1372,690,-7852,-1196,90,680
33985,-7673,27,2984,-87,-81,64,-1346,716,-7934,-1235,-110,656
33995,-7681,37,3039,-105,-39,88,-1386,740,-7858,-1225,-180,630
34006,-7707,63,3011,-82,7,92,-1334,754,-7776,-1201,-231,651
34016,-7695,28,2956,-47,23,89,-1454,778,-7816,-1208,-228,670
34026,-7713,60,2972,-38,34,91,-1454,730,-7776,-1239,-251,686
34036,-7680,58,2916,-51,23,81,-1412,770,-7724,-1248,-220,666
34046,-7673,46,3014,-51,-14,92,-1382,730,-7820,-1208,-139,677
34056,-7697,74,3006,-64,-20,99,-1432,748,-7828,-1201,-68,671
34066,-7675,67,3011,-70,-37,93,-1310,734,-7792,-1189,-16,662
34076,-7711,59,3038,-56,-46,85,-1338,762,-7820,-1186,-10,680
34086,-7694,18,2983,-41,-46,73,-1308,782,-7836,-1185,-22,694
34096,-7706,16,2985,-60,-21,74,-1344,746,-7836,-1204,-60,707
34106,-7687,46,2965,-62,11,76,-1420,780,-7806,-1206,-158,712
34116,-7677,36,2963,-30,24,78,-1316,716,-7828,-1208,-227,738
34126,-7667,52,2989,-53,7,78,-1368,722,-7808,-1220,-239,713
34136,-7668,68,2965,-74,12,101,-1450,704,-7760,-1216,-259,692
34146,-7668,85,2998,-97,1,93,-1402,702,-7824,-1226,-217,673
34156,-7682,80,3055,-109,-44,73,-1320,692,-7818,-1226,-103,686
34166,-7659,48,3113,-104,-42,67,-1312,704,-7832,-1218,-23,694
34176,-7709,77,3075,-117,-25,73,-1386,740,-7790,-1202,-23,680
34186,-7718,63,3018,-111,-16,59,-1442,734,-7834,-1193,-53,681
34196,-7703,42,2983,-116,-26,54,-1322,752,-7776,-1225,-23,689
34206,-7687,-18,3010,-142,-27,46,-1266,750,-7794,-1268,-45,672
34216,-7636,28,3022,-180,-5,85,-1366,770,-7796,-1287,-150,617
34226,-7690,28,3051,-193,7,108,-1334,736,-7852,-1287,-214,609
34236,-7717,42,3041,-204,-5,106,-1462,654,-7870,-1302,-179,609
34246,-7835,92,3029,-266,-35,65,-1452,338,-8244,-1433,-175,632
34256,-7950,173,2889,-491,-143,-186,-1486,-134,-8392,-1830,-454,681
34266,-8173,408,2807,-735,-406,-674,-2158,-842,-8666,-2442,-1268,991
34276,-8228,503,2559,-912,-1026,-1647,-2060,-248,-8828,-3311,-2483,1447
34286,-7972,77,2731,-913,-1867,-2735,-2154,14,-8688,-3858,-3778,2230
34296,-7486,-411,2751,-711,-2307,-3056,-1798,-1148,-10508,-3950,-5309,2671
34306,-6846,-668,1895,337,-2589,-1490,2722,-2046,-13986,-7162,-2237,764
34316,-7302,-940,5751,2120,-3319,223,-6276,1612,-8086,-15178,4199,-600
34326,-6816,-956,3268,1010,-1704,1819,-3672,-2032,-12182,-23215,1704,8105
34336,-7960,-1077,2922,487,-548,2885,-3478,344,-9642,-31858,3089,13761
34347,-8145,-1437,3227,-274,-338,3642,-1914,1938,-5076,31586,5048,17140
34357,-8022,348,3106,-1058,204,4432,-2224,3518,-3052,31586,3568,18009
34367,-8443,414,2238,-2005,521,3734,-334,4662,-4060,31586,354,18280
34377,-8233,392,2738,-1964,-316,3036,530,5266,-3752,-30587,-1205,16261
34387,-7933,864,3070,-2004,-599,2554,1250,5732,-3456,-24428,-1059,13762
34397,-7354,-2559,2895,-2070,23,2003,2084,6382,-3036,-20654,-1490,11607
34407,-7878,2610,2966,-3685,148,2527,3202,5718,-2040,-17137,-3298,9766
34417,-6482,2037,4259,-3502,1305,2234,2510,6850,-1240,-14125,-5194,7901
34427,-6694,103,4583,-2004,1836,1011,2240,6964,-2368,-8706,-3766,4518
34437,-6651,930,4589,-1582,1180,1243,2240,6964,-2368,-8706,-3766,4518
34447,-6871,682,4586,-862,665,813,1118,6942,-2976,-7082,-2280,2953
34457,-7312,515,3568,-118,896,313,-580,7280,-2896,-5226,-1216,773
34467,-7436,162,2948,-22,654,-76,-762,7354,-2974,-4670,-1125,634
34477,-7406,397,2836,-216,605,-31,-502,6948,-3592,-4039,-32,504
34487,-7633,570,2709,-397,400,-139,358,7384,-3380,-3357,525,243
34497,-7631,549,2733,-152,-104,-451,214,7676,-2714,-2717,663,-134
34507,-7208,62,3283,277,-334,-614,174,7636,-2556,-1709,125,-263
34518,-7230,-96,3338,651,-275,-282,114,7372,-3236,-459,-90,-283
34528,-7687,60,3227,765,-368,135,-2,6214,-5690,525,375,-354
34538,-8123,469,3086,585,-694,153,528,6720,-5312,284,1010,-358
34548,-7892,380,3269,322,-783,-261,314,6714,-4778,-598,807,-489
34558,-7597,271,3306,290,-533,-416,82,6838,-4270,-1049,-2,-423
34568,-7534,229,3618,322,-350,-383,-42,6964,-3834,-933,-599,-95
34578,-7464,358,3556,355,-110,-316,-6,7116,-3834,-416,-429,268
34588,-7568,294,3382,445,-127,-323,-160,6486,-4994,154,-111,483
34598,-7731,381,3326,456,-204,-252,-100,7138,-4172,118,-11,649
34608,-7577,222,3366,328,-197,-263,-290,7000,-4188,-100,9,833
34618,-7539,35,3312,281,-61,-197,138,6582,-4762,-72,-205,1013
34628,-7618,223,3123,176,-145,-25,412,6972,-4154,-176,-6,869
34638,-7540,63,3255,146,-194,19,296,6614,-4806,-393,248,564
34648,-7646,111,3428,187,-200,95,298,7046,-4042,-657,57,392
34658,-7643,225,3357,190,-252,126,252,6522,-5252,-649,-154,319
34668,-7695,506,3389,261,-151,-4,302,6878,-4188,-942,-310,264
34678,-7577,221,3344,399,91,-291,54,6848,-4376,-1070,-476,252
34688,-7606,319,3349,462,235,-326,-246,6770,-4390,-1139,-675,305
34698,-7603,249,3290,434,276,-360,-168,6846,-4282,-1179,-681,399
34708,-7574,276,3122,390,236,-292,-436,6946,-4298,-1108,-446,473
34718,-7591,231,3131,314,146,-185,-400,6778,-4504,-998,-243,587
34728,-7610,304,3130,210,64,-113,-132,6860,-4206,-951,-231,731
34738,-7538,169,3229,185,-16,-167,-2,6486,-4972,-915,-200,859
34748,-7669,183,3458,147,-104,-167,340,6734,-4608,-1150,-151,949
34758,-7546,161,3525,23,-131,-194,356,6834,-4352,-1310,-160,924
34768,-7611,179,3330,30,-4,-152,-20,6912,-4616,-1310,-379,859
34778,-7717,178,3312,0,36,-161,96,6826,-4272,-1443,-512,861
34788,-7484,193,3303,8,32,-183,254,7096,-3926,-1431,-449,813
34798,-7476,156,3283,79,27,-44,144,6716,-4460,-1262,-337,593
34808,-7559,292,3303,132,-14,56,6,6932,-4278,-1223,-341,435
34818,-7579,289,3375,193,-67,-20,102,6872,-4342,-1254,-320,440
34828,-7584,144,3295,267,-116,-86,200,6854,-4230,-1252,-298,510
34838,-7590,191,3450,268,-117,-51,172,6666,-4720,-1190,-311,529
34848,-7672,233,3315,280,-6,-79,236,6910,-4238,-1215,-372,539
34859,-7580,110,3210,281,124,-120,-206,6650,-4698,-1242,-482,504
34869,-7742,172,3275,261,164,-30,-264,6956,-4240,-1347,-681,551
34879,-7517,126,3438,92,83,14,-124,6774,-4360,-1361,-581,580
34889,-7549,133,3331,-3,84,57,-64,6868,-4250,-1267,-318,634
34899,-7554,164,3265,-134,64,115,-76,6930,-4140,-1170,-52,609
34909,-7547,320,3290,-210,24,134,-76,6930,-4140,-1170,-52,609
34919,-7518,227,3335,-128,3,104,154,6674,-4728,-894,-117,705
34929,-7635,307,3269,37,-41,89,124,6688,-4582,-975,-78,720
34939,-7590,116,3469,95,-56,-23,320,6842,-4468,-1045,-202,642
34949,-7599,212,3288,139,4,-28,104,6792,-4496,-1202,-299,481
34959,-7581,130,3379,142,19,-100,-20,7010,-4144,-1208,-417,330
34969,-7598,77,3275,141,85,-55,-310,6470,-5080,-1047,-403,302
34979,-7631,211,3279,62,87,87,-96,6954,-4110,-1153,-279,414
34989,-7669,300,3196,24,75,68,134,6758,-4316,-1173,-207,513
