# label=point
# trial=19
# subject=subject01
# captured_at=20260415_230430
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
111190,2442,-6459,7253,3890,-414,-846,19644,3956,1200,3370,-8458,996
111200,2144,-6279,7154,4973,1047,1520,19196,2576,-360,4416,-9318,1014
111210,1491,-5950,7287,5183,1133,2533,17548,2008,-884,4745,-7980,1169
111220,987,-5713,7413,5176,1041,2981,16916,1436,-2148,3905,-8518,616
111230,579,-5724,7494,5000,787,2871,16760,1032,-2332,3377,-7455,799
111240,400,-5629,7792,4534,476,2344,16468,1656,-3080,3244,-5894,-201
111250,484,-5681,7864,4060,316,1574,17128,1664,-2620,1793,-4639,-799
111260,677,-5794,7730,3705,251,899,17864,2280,-2404,1249,-3781,-1427
111270,917,-5849,7674,3440,227,551,18184,2416,-1900,1054,-3399,-1560
111280,1149,-5745,7570,3332,301,611,18260,2468,-2060,1330,-3247,-1652
111290,1164,-5624,7516,3518,301,966,17820,2276,-2228,1714,-2963,-1370
111300,1003,-5536,7511,3791,131,1348,17384,2044,-2420,2019,-2238,-1206
111310,804,-5391,7444,3945,-10,1599,16652,1612,-3028,1920,-1460,-1232
111320,459,-5239,7464,3943,-92,1640,16580,1496,-3272,1792,-945,-1256
111330,199,-5175,7543,3859,-122,1472,16336,1524,-3592,1344,-351,-1365
111340,17,-5004,7516,3745,-58,1216,15728,1616,-3876,608,-143,-1443
111350,-39,-5014,7279,3622,-10,837,15616,2068,-3328,-106,175,-1385
111360,126,-5098,7241,3437,-75,423,15908,2108,-3460,-163,285,-1651
111370,234,-5154,7321,3323,-244,141,16572,2440,-3284,-141,663,-2047
111380,374,-5348,7352,3339,-381,32,16744,2676,-2916,-280,964,-2697
111390,496,-5344,7361,3337,-386,172,16652,2964,-2616,31,1009,-3280
111400,487,-5435,7183,3416,-331,506,16204,2844,-2852,256,952,-3917
111410,345,-5178,7018,3392,-340,891,15408,2476,-3092,261,930,-4258
111420,149,-4765,6838,3400,-366,1077,14516,2188,-3524,404,790,-4001
111430,-45,-4343,6711,3673,-494,972,14556,1992,-3408,134,344,-3250
111440,-201,-4338,6564,4240,-702,643,14832,2288,-3008,-737,-501,-2644
111450,-185,-4662,6470,4620,-732,219,15340,2524,-2968,-1455,-1223,-2295
111460,-48,-4895,6691,4656,-568,-188,15692,2852,-2668,-2080,-1867,-2089
111470,148,-5189,6812,4510,-314,-521,15864,3104,-2320,-2393,-1907,-2271
111480,418,-5598,6943,4089,-8,-700,16896,3688,-1756,-2721,-1643,-2875
111490,713,-5959,7062,3359,297,-694,16496,4224,-1340,-2571,-1567,-3526
111500,974,-6085,6920,2540,479,-492,16596,4564,-1264,-1253,-1457,-3741
111510,1091,-5946,6669,1769,579,-155,16124,4652,-1388,726,-1413,-2953
111520,1143,-5504,6371,1471,613,208,15960,4060,-1352,3406,-1766,-1191
111531,1037,-5022,5988,1933,542,651,15720,3068,-1984,6203,-2468,1539
111541,704,-4503,5956,2763,564,1207,15272,2124,-2828,8039,-3859,4191
111551,388,-4059,6339,3872,808,1706,15536,1836,-3176,8940,-4844,6386
111561,134,-4425,6604,5036,1153,1898,16276,2276,-2992,8780,-5836,7424
111571,22,-4961,6884,5600,1270,1829,16472,2956,-2332,8562,-5961,7011
111581,279,-5671,7093,5468,1330,1632,16672,2744,-2044,8883,-5964,6386
111591,430,-6642,6851,4816,1416,1684,16384,2932,-2740,9888,-6079,6225
111601,332,-6525,7224,3599,1031,2166,16884,2532,-3916,8465,-3983,4423
111611,149,-5262,7889,2091,412,2393,15628,1612,-4180,8054,-3655,3591
111621,107,-5326,7830,1393,328,2010,16132,1164,-4836,7042,-3927,2502
111631,113,-4582,7790,1488,-160,1979,15796,1252,-4644,6281,-4427,1635
111641,-91,-4640,7623,1890,-676,1576,16088,908,-4644,4652,-4071,777
111651,-413,-5012,7571,2149,-988,1153,16872,972,-4532,3283,-3306,-34
111661,-528,-5521,7516,2036,-946,560,17328,892,-4828,1686,-2949,-1098
111671,-589,-5654,7592,1462,-658,-3,16920,1376,-4708,391,-3146,-1850
